code,wgt_return_1m,wgt_return_3m,wgt_return_6m,wgt_return_12m,exp_wgt_return_1m,exp_wgt_return_3m,exp_wgt_return_6m,exp_wgt_return_12m
000001.XSHE,-0.007992121368945624,0.0022854586719699846,0.015097746722172315,0.00804342116010728,-0.006658070070736105,-0.0014827771189912045,-0.00043616612846729164,-0.00017255264418428688
000002.XSHE,-0.00784193844281347,0.00012949502064168398,0.002186566284822575,0.0015914823399457924,-0.0038364430647300205,-0.0010353015935407994,-0.0006467986637699918,-0.00025970561446077376
000006.XSHE,0.011222582573188238,0.004992608620684274,0.00875042684624919,0.00531215626769177,-0.0003123269577149968,-2.1890198085576288e-05,-1.7284114429944997e-05,4.5739218127749624e-05
000009.XSHE,0.0286886344021508,0.04339842000696017,0.029299390096716244,0.015159223601192946,-0.009611004969717294,-0.0011601357720764376,-0.00030931235209927455,-0.0001309519389683316
000012.XSHE,0.06923102254507932,0.03926596549970552,0.021952501105431763,0.011956653108036586,0.0051269914106021434,0.0033823697570307698,0.0015564574191945545,0.0008899823446331303
000021.XSHE,0.00689043232109234,0.011803706387786972,0.006631313713524676,0.003716014707881709,-0.003728485640417373,0.0003139119267176367,0.00016113918600000297,0.0001110105704306815
000024.XSHE,-0.015290574964804519,0.002231101431968861,-0.001417443174690752,-0.0005555955970752582,-0.007291710286378049,-0.002079782228068013,-0.001282422123168228,-0.0005528418890806044
000028.XSHE,-0.0010856353108279555,-0.0009382934997412277,-0.00316457402350382,-0.0004530996873198726,-0.0017118090068611548,-0.0009405282416044418,-0.0006575211288816439,-0.0003265041000782371
000031.XSHE,0.00027880652360512214,0.0040172506609775175,0.005052465084887564,0.0030236875517173096,-0.0013892079833682266,0.0001511361596862702,7.24492236739561e-05,6.147756055245136e-05
000039.XSHE,-0.0033553631897912813,-0.00024847631267335316,0.004939467833170308,0.0019253748552049339,-0.0014158430805489813,-0.0002726150809085315,-0.00010431822125312136,-1.2470543917385865e-05
000042.XSHE,0.007763817547283588,0.004248058600185927,0.004418232472154308,0.0027059752224764793,0.0002360667941452186,0.00016354212937200522,0.00013158881441146996,0.00010268713989014779
000046.XSHE,0.0015003313605689542,0.001585893813896415,0.0026900273694511747,0.0014740924258376642,-0.0005836385731663262,-0.00011170846162923631,-4.090802144845183e-05,-1.0780835643596293e-05
000050.XSHE,0.004945586741806188,0.04644376481030106,0.0364740435361542,0.027026992837792016,-0.005974590796053203,0.003134158209883823,0.0018314716266214467,0.0010898355455951012
000059.XSHE,-0.0025818325299756836,-0.005208728513010959,0.00024149426727216913,0.0015117312428983602,-0.0011831112362721001,-0.00035993798240133965,-0.00017637054251406047,-2.2468641105202626e-05
000060.XSHE,-0.004320882424417957,-0.0011505680237066467,0.004442558180461303,0.003106726130505715,-0.002299908859876476,-0.0006853614839252701,-0.00031247932951956046,-0.0001261137295353787
000061.XSHE,0.029149206997325698,0.014738354291254342,0.015023549916300609,0.009152889640189447,-0.0032775844224828222,-0.0004379489250035579,-0.00020322115870813538,1.5088926103353915e-05
000063.XSHE,-0.0013243924796874883,0.004068153205527892,0.009068475264276316,0.002466372732194157,0.0012211193015403466,0.0008974604818308675,0.0007490366742998438,0.0003352726419601969
000066.XSHE,0.03106497201248971,0.01461074044143652,0.008619773263560239,0.0054161828951645175,-0.005998696288878544,-0.001371286302873366,-0.0006882259281140599,-0.0003021643689030689
000069.XSHE,-0.009739285823842075,0.0067175410749251985,0.0008275794299126386,0.0007813592346631684,-0.00419729896163072,-5.743053928511539e-05,-0.0002695833417012152,-8.144371981478422e-05
000078.XSHE,-0.0034513003962183034,0.016197571954686203,0.02067446645489042,0.009824737419456052,-0.0021522485382083527,-0.0003765084577759112,-2.5275159265981033e-05,-1.2062443142118714e-05
000088.XSHE,-0.0013569854980319197,-0.00046007744421817026,0.0008827031018194102,0.00090095022818451,-0.0003179127396354505,-0.00010861305095211559,-2.4315783102725647e-05,-8.090796913689718e-06
000090.XSHE,0.0012031760638871428,0.022582447786120192,0.01595077974808955,0.011208686611795644,-0.0037551950575996362,-0.0002672582395518249,-8.965718654061734e-05,0.000139011224048323
000099.XSHE,0.0026247707162319355,0.0020511827992377354,0.007305290070720157,0.005535917401129086,-0.0016816817061410133,-0.0004511171561449349,-0.00016840744376062309,-7.813338588297377e-05
000100.XSHE,-0.03212174264434521,-0.0024141701120656825,0.005659299119042898,0.004859252200513736,-0.010377198862645548,-0.003064014736425841,-0.0012938567005020298,-0.0005478773989453583
000157.XSHE,-0.009928481429197233,-0.0039103993059001465,-0.0019961697100335674,-0.0005510175523531726,-0.004793428449682125,-0.0014883410049120545,-0.0008443938069347618,-0.0003738870251491589
000159.XSHE,-0.005481064795065568,-0.00033699115402106036,0.005250020818949901,0.0024998731551266118,-0.006128104542115439,-0.0015895813580722158,-0.0006955003609068463,-0.00034167959992548094
000301.XSHE,0.011530077868612107,0.004095199263291976,0.0024021999344197567,0.0016134439175559373,-0.0010991017537580537,-0.0003182720554989528,-0.0001612387458972053,-6.447825567271708e-05
000338.XSHE,-0.008229514115338626,-0.00010504479693459924,-0.0003110311734982356,0.0020685106768507243,-0.0027598395592577274,-0.0006671892158765178,-0.0004202059687559142,-7.461946769408204e-05
000400.XSHE,-0.01990474527891465,0.02614343844969359,0.035894986305536294,0.026322646167272104,-0.007341043866440742,0.0010873736277351455,0.0006038546689843351,0.00046186179408328295
000401.XSHE,-0.006630043857333288,-0.00208128967644771,-0.0018157193160942859,-0.000517176885787917,-0.002106029866672971,-0.0006914685049046782,-0.0005056326107869194,-0.00014511860495507745
