code,wgt_return_1m,wgt_return_3m,wgt_return_6m,wgt_return_12m,exp_wgt_return_1m,exp_wgt_return_3m,exp_wgt_return_6m,exp_wgt_return_12m
000001.XSHE,0.015551574800243575,0.006048932170818508,0.0028555624919376684,0.0016163828810462691,0.0021997418026227897,0.0007965823455959322,0.00038914526657492113,0.00019785059131101232
000002.XSHE,-0.0030717398424736195,0.006097233755093741,0.003397136841077999,0.011006491046776548,-0.0018893380682399538,0.0002929440659435824,0.00014333742441020468,0.0001805091073739333
000006.XSHE,-0.0009626599774593573,0.008833566950283506,0.007784140423799498,0.0181808271512945,0.0009128536434456767,0.0006605389982631435,0.0004619644048027178,0.0004363738507315542
000008.XSHE,0.0012850685603526307,-0.00046917041771441973,0.0002441535062879347,-0.0014215476516110412,0.00037779759138298005,0.00014393344436158413,7.897596143221606e-05,1.042538523026237e-05
000009.XSHE,0.010453987864058777,0.005242368611937316,0.002012935337096302,0.007234969712076699,0.00484220278792743,0.002102213773431345,0.0009757799190981064,0.0005213411204526715
000012.XSHE,0.014201118256022873,0.004081227793813755,0.0034040783394132168,0.013760946071081847,0.0025647572695813243,0.0009691437063273439,0.00044668671427060914,0.0004723818519518719
000021.XSHE,-0.0012571469468487997,0.0020766488289405403,-0.0012294850881626673,-0.0016364727268578442,-0.00023468983470015126,6.630906264799297e-05,-0.00012784795615051475,-8.072377153300199e-05
000025.XSHE,0.06687965775646226,0.0600751324745043,0.02892942373393404,0.014243166508646822,0.019255235192059614,0.008874538483694601,0.004183579515786824,0.00193105578227642
000027.XSHE,-0.0010146742293475936,0.0006480604328049224,0.001452691721272136,0.0010335674539861835,-0.00024012837041917533,-2.693491875763238e-05,3.093218095691854e-05,2.0646073699013257e-05
000028.XSHE,-0.0008108915849848209,-0.00016803797282771352,0.0010449480047663776,0.0005209077720849755,-0.00014653453399176148,-1.5910595902688768e-05,2.3743559190251388e-05,1.606151922820355e-05
000039.XSHE,0.0031005804126364523,0.009590807478161049,0.006629260829482993,0.007480679645486062,0.0017719318463743704,0.0012973353420604272,0.0006840014567713379,0.0004691347101037375
000049.XSHE,0.0036476093110725622,-0.006889070319867102,0.0065669354158412775,0.011847671023974084,0.004426744654958496,0.0012118926117865305,0.0009633765118546783,0.0006398541881480745
000050.XSHE,0.043530826575376755,0.02095086816100136,0.012714371420153244,0.009052258876057062,0.008391754379340432,0.0034392070989506572,0.0024753735873475416,0.001808315295125307
000060.XSHE,0.018858963417954077,0.012735915171329085,0.005957504201045668,0.010507485635083724,0.006863802046319608,0.0029875543241842553,0.0014440245644652498,0.0009232157337391553
000062.XSHE,-0.0030607095713895286,0.003730272709741493,0.002307854782955512,0.0036627214126985826,0.0004955327855504089,-0.00019767291236715562,-7.92985319059848e-05,3.061352311910826e-05
000063.XSHE,-0.004740612531560067,0.009363853697174084,0.017162149531708182,0.008892060605186597,-0.00047629124052711336,0.0007256087367081202,0.0007416427579981116,0.00035169687183123354
000066.XSHE,0.008073800861229618,-0.0001147521579768036,0.005487454788716783,0.001156246702017901,0.0011997215525185697,0.0003789045970877671,0.00023153620471076146,-0.0001366230311442712
000069.XSHE,-0.004826216224366535,0.0032172446642007727,0.0032288688409841766,0.00250306697494486,-0.001075973760024735,8.328155809124289e-05,0.00010726292587665241,6.951586229246213e-05
000078.XSHE,0.006280453573467208,0.0032108477375609587,0.003100362730510057,0.002602444137462422,0.003428405812814625,0.0011735780226324296,0.0005822733438998695,0.00028207160969424334
000089.XSHE,-0.00144706385945528,0.000176973965995674,0.0017257924192721939,0.000633652425028371,-0.0001773486297745194,1.7891390181754316e-05,6.900573019281474e-05,2.6918177581663294e-05
000090.XSHE,0.01561079762156479,0.01274997363383626,0.016924024645510728,0.014719199043651725,0.0023173471394553977,0.0011923579315581297,0.001109220381234428,0.0006193662484747992
000156.XSHE,-0.0010752797337207213,-0.0008749593815032598,-0.0005857221276924326,0.00023626129920763258,-8.631382409981988e-05,-1.625886887569402e-05,-1.956880009809093e-05,-1.0922544580390927e-05
000157.XSHE,0.0031347904442915625,0.001354171808583195,0.0017682930101792517,0.0027545340010001317,0.0006332926634658092,0.00030011101288846773,0.0001510943302969609,0.00010630317547729734
000158.XSHE,-0.021344607187767338,0.047791024566094735,0.03361355897828378,0.017138423575943043,-0.003365865968456022,0.0007490485445320885,0.000877944319270616,0.0004245143715333404
000166.XSHE,0.0028393894487931727,0.0008619321112127885,0.0003881636844173009,0.0011440045388397347,0.0007851384109008807,0.00027350058750803883,0.00012386160364410512,7.821712370867884e-05
000333.XSHE,0.000547687138403439,0.004160388989194524,0.00307231365855952,0.002324833330766932,0.0015334611333652315,0.0007901935195301149,0.00041655214800308173,0.00023782249589324249
000338.XSHE,0.016892684789637815,0.014353766588030717,0.007944562427896472,0.007905228959443168,0.0014777466213774832,0.001837301254108338,0.0009163347409744179,0.000579667969562082
000400.XSHE,0.00018232304845209875,0.0014046643697151757,0.0018267553013863271,0.0047592741810389035,-0.00012771981743485086,0.00022171739073030596,0.00014865276791086056,0.00016597482662168792
000401.XSHE,0.005838570470742217,-0.014032819654380628,-0.02815584954043072,-0.010079139149757933,-0.004616046117931724,-0.0029078340049902072,-0.002907289680305729,-0.0012905429844875527
000402.XSHE,0.0008609536266665502,0.0025764055457286146,0.006329575399352507,0.006382794617370935,-0.0003959048096404558,2.0594806832858967e-05,0.00016012119415587768,9.753845213189625e-05
000413.XSHE,0.020813530021523075,0.018798422252626144,0.022359554359450143,0.03355219763117231,0.0016842674644537974,0.0022841927895247065,0.0019537059141665255,0.0008964065542168943
000415.XSHE,0.005244559036785029,0.0013819566241632779,0.0017228217154449576,0.005929254261569644,0.002558245642229802,0.000894882180928948,0.0004634578841666646,0.0003162129064103254
000417.XSHE,0.0006312351656657625,-0.0006016991356038983,0.0011608866458053793,0.0020570387372112905,0.00023035480069783786,0.0001010621768965882,8.861567905960286e-05,5.5596676232721804e-05
000418.XSHE,-0.0020335063140608386,0.00023221468041232797,0.0030782347566007348,0.002123802098828271,0.0007039561859785451,0.00025099340968916234,0.00022191383600847828,0.00012242156497341283
000423.XSHE,-0.01195002527493472,-0.0016032830086794888,0.0037020386517279207,0.0029709964994331832,-0.006268786109389822,-0.0017538447502497558,-0.0007252548244355353,-0.0003537974378065194
000425.XSHE,0.005753677766294233,0.0025573597514774306,0.007047853335572144,0.005139186862939121,0.0014823110747627783,0.0007634693339475708,0.0004149588955410401,0.0002419054135095437
000426.XSHE,0.01828267912520857,0.011035947908426248,0.0052198584812576864,0.010504301894772082,0.006408389738462185,0.002556329150763362,0.00119158532509768,0.0007257435413136334
000488.XSHE,0.07015607122186154,0.035190897200702426,0.01827850262324275,0.018796630756022194,0.01092550170432121,0.005294503528346735,0.002578997258522831,0.0016866950112636638
000501.XSHE,-0.0032978753416454724,0.0009707834353447284,0.0014359531689249786,0.003342329904760945,0.0002584012020123903,0.0003495746314431495,0.00016610374467917812,0.0002177823709593275
000513.XSHE,-0.0003867430558239095,0.003445213649126956,0.0034434653092193525,0.003102418785484786,0.00014152539582167395,0.0002407133933798735,0.00025589648501310724,0.0001484392881216226
