code,wgt_return_1m,wgt_return_3m,wgt_return_6m,wgt_return_12m,exp_wgt_return_1m,exp_wgt_return_3m,exp_wgt_return_6m,exp_wgt_return_12m
000001.XSHE,0.0016826107036488152,0.0009018820307105921,0.0008298115688863836,0.0014129732845273087,0.00011819325968508081,6.61001136146028e-05,4.733800834138599e-05,4.655310399577676e-05
000002.XSHE,0.07169321590911168,0.023977405324768785,0.023977405324768785,0.028835661500620054,0.000519198785476626,-0.00023377221514738278,-0.00023377221514738278,0.0004230016895813617
000006.XSHE,0.05259863159878784,0.019733652581919264,0.008594195526406858,0.011910435378064955,0.0009549177946191325,0.0002912200033352163,0.00013133836557819648,0.000415543311760308
000008.XSHE,-0.016091647599758046,-0.01118854975864939,0.0013008839741147319,0.023510352792071514,-0.001977287813477176,-0.0009016012746024018,-0.000326091048079046,0.00012888374150386685
000009.XSHE,0.08794430958086413,0.04292818085300378,0.032180608746361625,0.04506887853414427,0.02248744531320616,0.007599834709305997,0.003917984418208592,0.0022218983657669817
000012.XSHE,0.04618356056713852,0.019278111245823324,0.013272287406682716,0.008446608370358884,0.0032480305834941257,0.0009335948213157221,0.0005792948937359953,0.0002664275972298496
000021.XSHE,-0.010445193327384047,0.028848339048571908,0.01748326346317982,0.01741889689511495,-0.0007256050990767964,0.0020867870334010264,0.0010945689951653824,0.0006332062890428631
000027.XSHE,0.002244188529735664,0.0017052241056696705,0.0009978216348007487,0.0005588783664566827,9.25217001756812e-05,6.983027727964141e-05,3.5651159792124514e-05,-1.8013911220867792e-05
000028.XSHE,-0.0030768470515775753,0.002475214903239924,0.00020460231781721072,0.0005054323050976504,-0.000809606129102786,0.00022122592614056788,0.0001464938056256764,0.00012344924471898924
000030.XSHE,-0.002234130552480931,0.0017587153065301072,0.0025283421155069662,0.0047472228860409305,-0.0002435443298850501,0.00021370340182723027,0.0001243479127609878,4.684427228912209e-05
000031.XSHE,0.014563684034133018,0.013480176552853265,0.005621547904451002,0.009926458344182485,0.00016367730699241154,0.000518729018880569,0.0002418903935316535,0.00046946181604494945
000039.XSHE,0.006967852774773938,0.0012629961444884116,-5.273825268282098e-05,0.004674969392453294,0.000404604009134772,-2.4888157398749433e-05,-3.7605889581065042e-06,0.00021995232251232862
000046.XSHE,0.003123239285968682,0.0017345098447184282,0.0009160234868444406,0.0016396263838574267,0.0005535790363056963,0.00020946001315936736,0.00011280253383873858,9.355923451604217e-05
000049.XSHE,0.01014040213074595,0.009662793295867795,0.023825558447000916,0.017906177606313523,0.003974399187606157,0.0006790683273236908,0.0007630337519563308,0.0002746164095838282
000050.XSHE,-0.0062079561907614975,-0.0034704160292493196,0.02415887709340626,0.023732962906256837,-0.002636062324019471,-0.0017511020259181396,0.00027666909456933587,0.0002622624089843906
000060.XSHE,0.0039029252864210273,0.011472052633674555,0.004644099367099505,0.013077910550151322,-0.0011950942969187744,-0.0009199355987834281,-0.0004673021548727809,0.00010836495614670856
000061.XSHE,0.004590870886840904,0.0012385005283154266,0.0014926397649215359,0.007230522925009425,-0.0004911050491262012,-0.00021748966586366853,-8.969390486175304e-05,3.2916276103970404e-05
000062.XSHE,-0.00045786281219224636,0.002221515255192673,0.005379274858381762,0.006035454041757388,-0.000527614420598516,-0.0004219762881499034,-0.00012207725033224235,-3.807217745927897e-05
000063.XSHE,0.0005448842149210773,0.003996099937460424,0.0010927673536324702,0.0024554486894394476,-0.00019876338515244853,0.00010748645684138614,4.7307267081591706e-05,4.4051726085500896e-05
000066.XSHE,-0.0015507526846232171,0.01556950254049132,0.006155939468650305,0.006155939468650305,-0.0013724385423812757,0.00020003764423725238,0.00011686274129108015,0.00011686274129108015
000069.XSHE,0.005532569024591387,0.002707200427002374,0.0013266728840464128,0.005989727579640471,-7.963557846002202e-05,1.4824474619660558e-05,1.5061072552549973e-05,0.0001501177359540744
000078.XSHE,0.009779956746484788,0.002655322290726403,0.01839474953443676,0.027025078762143898,0.0013919746317328286,-0.00012355024933876252,0.0003096605439419804,0.0002597512629223482
000088.XSHE,0.004278244034999705,0.00408035746846477,0.0021135968766743387,0.0030237514552373377,-2.879459887333443e-05,9.197851816338171e-05,4.836130156527963e-05,6.167605152423679e-05
000090.XSHE,0.028831445355964158,0.010865197627299488,0.007364944764216206,0.011694858506291561,-0.0011474881624303002,-0.00040413616036978297,-0.0001854540406952044,0.00021660539455309427
000099.XSHE,0.005715779245737256,0.011153004677342588,0.023992842926190795,0.01543790207489717,0.0010314112938471342,0.00036642960780926823,0.0006636792295767879,0.0003046072156147752
000156.XSHE,0.005075912503369582,0.0009567284956351635,0.006000815273973875,0.007760727647800991,0.0007359810880925806,0.00012025892355335422,0.00011790241473713092,-7.601387190748956e-05
000157.XSHE,0.003411775053816063,0.0020311630176587324,0.0012164181491589317,0.002180568194007432,0.0006691012739337761,0.0002188972360651076,0.0001088516471557575,0.00010668220571961529
000158.XSHE,0.0003390953682976002,-0.0014322427669239384,0.0075143974045235404,0.013289942356561764,-0.00011493097144720096,-7.596405576167489e-05,0.0002847029969505089,0.00011366632487133142
000166.XSHE,0.005278347755548746,0.0025087387770069297,0.00574976112164094,0.011421380397265906,0.0005138364736692626,0.00015630008164300567,0.0001850371535580162,0.00020826412342281903
000333.XSHE,0.0025088177354992383,0.014301990596202012,0.009647448128754616,0.0066728474647478435,0.000164570303782691,0.0008712518584045593,0.0005348796957507147,0.0003360206250053487
000338.XSHE,0.006159266808048102,0.0069670338186079706,0.00433421555205354,0.004545343552195407,-0.0003466109649845196,0.0004884680417065821,0.00025389482125989815,0.00021702623374495267
000400.XSHE,-0.003599147901966082,0.006001200586320051,0.008490758969293268,0.005160601548012442,-0.002217304196493847,-0.000724056483891001,-0.00027942171916782676,-0.0002207985094966754
000401.XSHE,0.00323638367777065,-0.005976364276618532,0.0015748995544974536,0.01281413779037757,-0.0024708388548118107,-0.0022162384264173443,-0.001242000081889363,-4.911878025577396e-06
000402.XSHE,0.0352629183801485,0.014938619214708324,0.009708441532722942,0.011825504808025408,-0.006416969174315798,-0.0017307374709270697,-0.0007597281944781632,-0.0001741849398115262
000413.XSHE,0.12429312851071735,0.12512177578993178,0.06634486540657908,0.04232413089559864,-0.018782348514941753,-0.0009617679191268626,-0.00030678431057974594,4.4830766290734726e-05
000415.XSHE,0.0942804000062654,0.0942804000062654,0.0942804000062654,0.015809587654491898,0.006374004126832073,0.006374004126832073,0.006374004126832073,0.0007041359558769614
000417.XSHE,0.012661039071997515,0.007419027061137897,0.00628461672844596,0.006732984107215317,0.001190329679240515,0.0005730474293672692,0.0003180405810099613,0.00013082087349299408
000418.XSHE,0.004310299461266562,0.007943747582332438,0.008468033064380256,0.00798697479187414,-0.00019784496683768484,0.00015053807180701493,0.00017675202260758187,0.00018270296173395333
000423.XSHE,0.014066690503206095,0.015055242180168479,0.006576517487988048,0.0065090599355910085,0.0041404161149045,0.0016425956884116339,0.0008143216659522236,0.00047721691145513026
000425.XSHE,0.0021623858522993164,0.0006097267736691047,0.0023548250403885693,0.00912990406533309,-8.44996926622346e-05,-6.058634408886086e-05,-1.322578812797744e-05,5.607910062281423e-05
000426.XSHE,0.035164326802833504,0.11176742088116319,0.07337922577274386,0.07943831701696244,-0.007579725709527382,0.00041239265522051313,0.00033485979591419654,0.00045435889798693896
000488.XSHE,0.0013546738331059293,0.01771714032814795,0.013341823241302791,0.012866058718261648,-0.004610396280544327,0.0009692646747781868,0.000570654759453144,0.00034876768105306533
000501.XSHE,0.00019670851197522713,0.005911736095204319,0.004031232681064096,0.0030382820148108724,-0.001277604593983489,0.0003914155014929617,0.00021046063371475357,9.236235423301569e-05
