code,wgt_return_1m,wgt_return_3m,wgt_return_6m,wgt_return_12m,exp_wgt_return_1m,exp_wgt_return_3m,exp_wgt_return_6m,exp_wgt_return_12m
000001.XSHE,-0.001147055951915337,0.003693066800863113,0.0026161407935057367,0.0031340641436234298,0.0004800159085595468,0.0006219593096985714,0.0003220137660903404,0.0002353896462284868
000002.XSHE,0.00136731252722869,0.0005620012163264234,0.0005150802243501627,0.0016194535497425478,0.0009604264380600316,0.0002602590371175625,0.00013693343538102656,0.00012196754934893327
000006.XSHE,0.011282452217758933,0.003619335234688403,0.0015552247991052835,0.0065571047089387656,0.0022746476245277068,0.0007003197004942786,0.00033721351232288924,0.00041300314934596566
000008.XSHE,0.0021887187132731585,0.0001261507232782584,-0.0006264335070661246,0.0009253515692421555,0.0010061989530015158,0.00027364481090005286,9.194735728578297e-05,0.00017708020834629728
000009.XSHE,0.022222393309810975,0.007309571353825684,0.0066261477619896005,0.01093792724193104,0.002006733574941396,0.0005318822484642846,0.00026872977614232597,0.0005298122559091669
000012.XSHE,0.005344686887017327,0.0021505403095858936,-5.9129455176964516e-05,0.004479469032284148,0.0005136729812140771,0.00011538421013739199,4.7812669577281935e-05,0.0003031892452893115
000021.XSHE,0.2460258538253787,0.08216613862307613,0.051019649657319636,0.028693491276343623,0.05588980438929999,0.018571605049355934,0.009456722242891152,0.0048974676375598035
000025.XSHE,0.0486685349844914,0.015295015148403042,0.008954576565561312,0.013564330005037204,0.005557667053661158,0.0020394316933572496,0.0010590630529530164,0.0009819007986237578
000027.XSHE,0.004169919425607326,0.0013539108991877644,0.0006881570187099967,0.0013453031043038767,0.00029397936611323905,8.14822739350924e-05,4.057813254138234e-05,7.67149407692301e-05
000028.XSHE,0.012291809977984257,0.004197900187975154,0.0010439670777300908,0.001453791413990691,-0.00013593377446554752,-5.943689695334477e-05,-6.959719488868134e-05,1.840066124238671e-05
000031.XSHE,0.003071304084798861,0.0034246558842003683,0.007461127868520766,0.006474582414262696,0.0019963839788511477,0.0006749967970234341,0.0004066207347334508,0.0003279524025773259
000039.XSHE,0.004719556545644073,0.0021475593251852683,0.0016289487217016443,0.002692026045737762,0.0006410703690171653,0.00015227888960558082,5.587664698425519e-05,0.00014089538609390835
000060.XSHE,0.004569502793981565,9.619067023590183e-06,0.006264887174053555,0.00590637029685565,0.0018915072864719973,0.0005557131214946122,0.0003400824753718368,0.0003383214066458454
000061.XSHE,0.005392512943205888,0.0012564586995634887,0.0010607715804123751,0.002864261631106623,0.0005860464717614627,0.00011267179421942709,5.0894229500371694e-05,0.00010796411355962158
000062.XSHE,0.015461662319498259,0.00612981294238538,0.0057822620030136326,0.004034171514192999,0.0023756486657677575,0.0009435534049092829,0.0005734965605637775,0.0003337047779330582
