code,wgt_return_1m,wgt_return_3m,wgt_return_6m,wgt_return_12m,exp_wgt_return_1m,exp_wgt_return_3m,exp_wgt_return_6m,exp_wgt_return_12m
000001.XSHE,0.0009239085939699059,0.0015392147861483612,0.0032737676824758895,0.00291996063527186,0.0006942464649933298,0.00014470171958292667,0.00016852155415995727,0.00011591153476636726
000002.XSHE,0.0015437098641324456,0.0004681592323739025,0.0013770550644516704,0.001355193991380004,0.0003983240762557846,3.8068800013755155e-05,9.109728052846232e-05,8.586395087482965e-05
000006.XSHE,0.0014924484322078476,-0.0005088856364778359,0.004431381562295044,0.005125841994002101,0.00030662968577507084,-0.0001260660324398219,0.00031442322682282613,0.0003072849984451437
000008.XSHE,-0.000658321711942661,-0.0013790177374105072,0.003969380991169923,0.0037936612882402626,-7.743966833802978e-06,-0.0003956551473182399,-2.2361615074346817e-06,2.1192397829805428e-05
000009.XSHE,0.0035914736496917726,0.005942724170153517,0.01341559503943854,0.009163400273604147,-0.0001277472585942152,-0.00037395496813020704,0.0004002908973219129,0.00033472559648113815
000012.XSHE,0.0020179062309814626,-0.0022687992199398235,0.007979734937817676,0.004120620962054819,0.0005527906831264012,-3.3940513097986865e-05,0.00040490143064737084,0.00020685854114592433
000021.XSHE,0.02978789507411813,0.019873160691563155,0.015655242968643714,0.008043883839917932,-0.0017069590847794997,-0.0007361753131496937,-0.0001389172126605935,-5.011158848663275e-05
000025.XSHE,0.0009527823635953076,0.0026141379827195814,0.014008648946743914,0.00919562584839385,0.003437986565090808,0.0011137303397675475,0.0012148562261426114,0.0007271171885055611
000027.XSHE,1.3718990464002417e-05,2.24031382322292e-05,0.0017526421194840119,0.0011033945958127817,-8.496709936354973e-06,-7.242994002384212e-06,7.954214507631907e-05,4.806962444042688e-05
000028.XSHE,-0.003288738702463619,-0.002109966032514972,0.0005214563254711137,0.00048653676691149105,-0.0003875261781964625,-0.00015841995913742115,1.1093498052402205e-06,8.051903134862773e-06
000031.XSHE,-0.0008584799590340888,0.011497599852841165,0.008648828214231054,0.005536697142014463,0.00048314743329366154,0.000418781724239214,0.0003660806486821611,0.0002518299522413264
000039.XSHE,-0.00011324411241578063,0.0011103381182180187,0.004148742841954847,0.0016679122196234877,6.594090577989616e-05,-0.00022145386296882531,6.138432336028239e-05,3.2206209326768724e-05
000060.XSHE,0.004513259029181085,0.012520155281083516,0.01187494908586566,0.0058745417236377865,-0.0002710192995390763,-0.00016092063518253515,0.00016691214810056688,8.347365566260275e-05
000061.XSHE,-0.00604064567737577,0.0008650844612612609,0.0031251922221388626,0.0024921230265878168,1.3034597747376948e-05,0.00030159207974984014,0.0002342866905442278,0.00017501852785720864
000062.XSHE,0.014506748109434711,0.005365200875767529,0.004165236566665395,0.0024132791721569796,-0.003166594313316333,-0.00041573333901505913,-0.00010558149271792881,-2.7892591780394e-05
000063.XSHE,0.022927533692515135,0.026580324679908476,0.0353314428591794,0.0335433006528243,-0.0013242943647274912,-0.0006604111302110682,0.00035242774981936707,0.0006158779789208058
000066.XSHE,0.053581845457266006,0.05885100436875625,0.047504995265170526,0.02429406183558513,-0.0022550096533962205,-0.0002657951157268691,0.0007869803160032994,0.0003755894214774594
000069.XSHE,0.001153100245062099,0.001314830559338317,0.002102435633029899,0.0011273881411446827,0.0001731601679900937,-0.000160564288155185,-1.1753110924049726e-05,9.778542314770662e-06
000078.XSHE,-0.02305275948543831,-0.0010095341325905018,0.020276253358156974,0.008999883300874124,-0.0017787973726962093,-0.0006045344330975873,0.0007269900303499063,0.00034757120938141344
000089.XSHE,-0.0006141579894728767,-0.002700579267129137,0.0016469052442815572,0.0011938806603588104,5.635807265868672e-05,-0.00010570336024767474,7.640586156775205e-05,5.027472775927436e-05
000090.XSHE,-4.7540279267917035e-05,0.0050850721421062135,0.006609198977173574,0.0037888423482795577,0.0014035375959565162,0.0003996577659526573,0.0004017831957864535,0.00021240151966437016
000100.XSHE,-0.0009222423251027074,0.009750900400152553,0.01943967655238686,0.009841088987826404,-0.0001867486110937008,-0.00021064483392578212,0.0005307334576420098,0.00025183384971872564
000156.XSHE,-0.0021005109551917775,0.0058008964454658585,0.005411523392928511,0.0024395550481545827,-0.00145925181064584,-0.0005251931392781078,-0.00015044624562636155,-7.295072400451869e-05
