code,wgt_return_1m,wgt_return_3m,wgt_return_6m,wgt_return_12m,exp_wgt_return_1m,exp_wgt_return_3m,exp_wgt_return_6m,exp_wgt_return_12m
000001.XSHE,0.0024430137769697645,0.006098515503213719,0.015082929987920263,0.016148447812159086,0.0005316956309227312,-1.434019789385048e-05,0.0005370409093442875,0.0005498144227325918
000002.XSHE,0.012054185669681527,-0.004079508112141131,0.010293899112185189,0.012462116427539296,-0.001525824397523777,-0.0014109860622269351,-0.0002488225418299709,0.00011757071869686203
000005.XSHE,0.07534549524799297,0.036452681787996745,0.05628130066431289,0.04888529450708169,0.005678011128323547,0.0015553230505833849,0.0026901550075676918,0.002030317797429554
000006.XSHE,0.003524067861745596,-0.006422967899240829,0.012724489978088022,0.029308027611259235,-0.0034887044897639495,-0.001689780719418918,-0.0003421878313340916,0.000704238447343939
000009.XSHE,-0.005093505472179209,0.00809232219951161,0.02907863127867516,0.06304376156206809,-0.011051224385897368,-0.0032546499955132227,-0.0005870267506475788,0.0010188921296597352
000012.XSHE,0.014324684876654748,0.04298417138812206,0.014669760742976878,0.02853240355005251,-0.003885783626905132,-0.0002998479482449889,-0.00047992478505154553,0.0009442178407610198
000016.XSHE,0.00046820027585717586,0.005630380511572332,0.00557017230771857,0.020854206549224246,-0.002414419127694112,-0.0010997845735114483,-0.0005923103845848866,0.0002442012203261667
000021.XSHE,0.005248654114577001,0.01321128272461488,0.03172147810156719,0.03890998813875926,-0.0026951137679740067,-0.0008073132797737546,0.0001215189541366443,0.0011775833664250369
000024.XSHE,-0.0036217247375432927,-0.017525021344778246,0.001795657037268709,0.00949420454370251,-0.0012201373481575781,-0.0021483368713935886,-0.0005709799227954687,1.1647815936045964e-05
000027.XSHE,-0.0037242062420018594,0.019106808581891687,0.01311522367755442,0.014501438090449237,-0.005009539948661424,-0.0016311765064121865,-0.0006529924045194951,-6.27454010346367e-05
000028.XSHE,0.004170894772437358,0.012263350825875615,0.010274125061235985,0.009661067978655234,-0.0007406414323637864,0.000671048187469311,0.00044189013016738735,0.0004056163496270862
000029.XSHE,0.0024004934386943036,0.0014210728296397167,0.021308392882491433,0.026628332394393005,-0.001514595298566378,-0.0005951753876952957,0.0006709022404512308,0.0007860009742339118
000031.XSHE,0.02905826719357041,0.04263007765573345,0.054537199538018694,0.0481086115353745,0.0012677556648311226,0.00012470410168273702,0.0012876737853709838,0.001201837517315616
000032.XSHE,0.01745777565138556,0.00400145977391886,0.007479666911781157,0.03159951032344151,0.002014554781857262,0.0004784873142418636,0.00039154459043284093,0.0009547135352333222
000039.XSHE,0.0008500023515168993,0.014164985634707635,0.01366228966025815,0.012129892883286503,-0.0014427617260333765,-0.0001700127740468277,0.00019137608529526019,0.00039736943039666515
000040.XSHE,0.0021620020300735813,-0.0010135404785928679,0.008212329249217765,0.020772647576308884,-0.00214659067899722,-0.0009052248781156617,-6.743997728546415e-05,0.0007214539189495411
000042.XSHE,0.01468496009304425,0.01666879562667314,0.016330531929101746,0.028000713220115894,-0.0016345210626003215,-0.0008465038027649617,1.2857178950055412e-05,0.000843854124017233
000046.XSHE,0.019148693921495704,-0.007801729842503554,0.009760949945157549,0.02184741355100574,-0.005145160479089153,-0.0027647151305382252,-0.0008862058173052295,0.00016156749795642733
000050.XSHE,0.0037404191117807544,0.010654835658944454,0.02401595439014607,0.023743664331132668,-0.008514256514445009,-0.003290758431699823,-0.0013788976304363238,-0.00023178191693905279
000059.XSHE,-0.007954623215058867,0.035321297682524594,0.02220967732931526,0.017372574512907368,-0.0039418816824718745,-0.0002448949230343296,-7.660545739369805e-05,0.0001939016127074999
000060.XSHE,0.05378455829759236,0.03815896172661264,0.03616237564533921,0.03804703398196852,-0.004628397180304704,-0.0013095015320914868,-0.00013901400506886335,0.0008841498623992609
000061.XSHE,0.010705481105895958,0.01631307101939631,0.018594435599630504,0.011532709692210466,-0.004751286419327063,-0.0006228860041078694,-8.262426787706256e-05,9.348321085916856e-05
000062.XSHE,0.02174206095144112,0.04166021778258585,0.04673900407040148,0.04519138363731562,0.0019677741852875998,0.001302469970074183,0.0013796203676512682,0.0017168985496821357
000063.XSHE,-0.000544340826427884,0.0057880169306062405,0.004441908676155401,0.005733990567697299,-0.0004577759165870098,9.952923285024594e-05,0.00010390004666222368,0.00015816341950825274
000066.XSHE,0.004560347244928335,0.009267901601225854,0.0885246835530612,0.05897901909640059,-0.0026756433647127423,-0.00015303882494996192,0.0015063251274411043,0.0011721070756421932
000068.XSHE,0.07518944428541048,0.08898897280485248,0.07260225667695532,0.04883962196678537,0.0038729271372014854,0.0025163866521379363,0.0023498649930553694,0.001573210251798923
000069.XSHE,-0.0031211675028312274,-0.006198254811035855,0.006042942306288089,0.009292179650115858,0.0009960983024654996,-4.407151929709466e-05,0.00044758711906565886,0.0004907335707932624
000078.XSHE,0.8496376809275459,0.26768583086345354,0.30737720748567954,0.16826700765843702,0.0018477962413218554,0.0019449557535395354,0.006624522159275986,0.003762351641729996
000089.XSHE,-0.004101206654522406,-0.0002246049455622712,0.009718423989800768,0.006341685564927254,-0.002522092607535467,-0.0008343336337703394,-1.0298047171602784e-05,7.35148984168939e-05
000090.XSHE,0.004032109118332089,-0.0027266705623216416,0.026628907952915108,0.02608780609733859,-0.002423704796701309,-0.0013626549838303584,0.0002115396613006519,0.0005414733183615923
000099.XSHE,0.03927517974259792,0.036126531945747796,0.07138138334899818,0.04705402715969281,0.037568011829526585,0.01253893773848015,0.00752566484538483,0.004158271471844249
000100.XSHE,0.0065978314778071465,0.005341895612299575,0.008422915298653052,0.015843760596633776,-0.00020071775552384823,-0.00028975417607352434,-5.3044174086052617e-05,0.00029231388994851125
000151.XSHE,0.048226469101070285,0.004030400682349799,0.023424686512425873,0.03764054315448006,0.024398633793648306,0.007763051571482661,0.004686802153724974,0.0035242260410407234
000155.XSHE,0.0009902578619347421,0.014703074756084466,0.00999956151116931,0.027454485530864964,-0.0007737833253775367,-0.0001529091058354523,-4.0699836886524535e-05,0.0007847114374047998
000157.XSHE,0.0006355314022559698,0.016750628410610778,0.010555957602557547,0.020487017908871443,-0.002774028849547485,4.4054579778725086e-05,0.00039886661956954405,0.0006922629366386953
000158.XSHE,0.016918560665048498,0.02214527748818155,0.023651854236405284,0.025836426335632597,-0.002053510810217981,-0.0005059490816653549,0.0002317199624518946,0.0006194243364953611
000159.XSHE,-0.00888918061350538,0.03380981883275437,0.015542561064744135,0.061122833958620795,-0.00676309770720291,-0.002162327699912357,-0.0010860679086769484,0.0009026161208190817
000301.XSHE,0.004355817047568336,0.008974633280353092,0.018741317061596843,0.017373937854485617,-0.002084133947971157,-0.0007584762773952677,-9.252025779688118e-06,0.0003047975856091754
000338.XSHE,0.03774053657838784,0.024529887186409544,0.017589337618259558,0.019832477566927697,0.0054342270499200575,0.0021185890526568074,0.0012544667738321736,0.0010398836119234482
000400.XSHE,0.02940546479291859,0.02229505004835372,0.04626029012861137,0.04566467141912031,0.006224545432831152,0.003674504463067543,0.003239731612345348,0.002033897924713163
000401.XSHE,-0.003952085229770858,0.00612445245830366,0.007627831410720375,0.022506803848591345,-0.0015288254474465257,-0.0004131381792923741,-0.00012094456761785482,0.00040052325477498205
000402.XSHE,-0.0034821298593036083,-0.0016799025843611565,0.011647857264281272,0.010374227636510148,-0.0036240636880274083,-0.0014650535627139963,-0.00019695875517642685,0.00012363925938635122
000407.XSHE,0.0003587027353026782,-0.008808286724531001,0.020658502089930614,0.02294515782374556,-0.0027481196479368676,-0.0015371335702357917,0.00013145241546148596,0.0005813972010068124
000410.XSHE,-0.0025920038007511328,0.018967905059646833,0.020375144808862752,0.030282951316830602,0.00013293877201971186,0.0005817314172620494,0.0005153531917668588,0.0010437961072559986
000416.XSHE,0.003527314637729785,0.01603250635825638,0.01904877430681687,0.03176960361265238,-0.0019736782527417693,-0.0004935009531940591,0.00011266789748723969,0.0008978697177345043
000417.XSHE,0.010894785171867849,0.012668398759590176,0.015922721972159323,0.010454401772868053,0.00391621766355126,0.001958329558165854,0.0011651349595172686,0.0006560924601003456
000419.XSHE,-0.0003384978357433294,0.0006340800590686484,0.019194635768702353,0.021261772025865096,-0.0016874588888927758,-0.0007285933497234239,-0.00011749509814625832,0.00032344204284698996
000421.XSHE,-0.008679132220580503,0.01147882395867656,0.009645290568932067,0.01831108077213757,-0.004069275195457326,-0.0002902300193735357,-7.463111383701522e-05,0.0005980739059942272
000422.XSHE,-0.0018948248015700346,0.04825970407994785,0.02102265475547597,0.03104452672887815,0.0011909171590013872,0.0018636280843391966,0.0009312016244870908,0.0010188295535158835
000423.XSHE,0.01929465095394822,0.030160707995512306,0.019926597454833623,0.014647614957496237,-0.0006207541350554009,0.0003400052949025395,0.0003114684631307264,0.00035879177827038733
000425.XSHE,0.008177525637488825,0.003516700910585793,0.00634108197012953,0.010056931106006898,0.0017783236130792656,0.0007573841981470677,0.0006100536783974855,0.0005495751466890673
000426.XSHE,0.003277005130611255,0.023090862833531237,0.051216265060715076,0.048113208683749444,-0.013081196929918335,-0.001348106846097467,0.0007282740163302324,0.001396731335314211
000428.XSHE,0.02349205486884325,0.03173322730195111,0.016470729540765203,0.021450807601856806,-0.0028874252856473832,-0.0005572320766924088,-0.0003284571935426728,0.00032295917277222323
000429.XSHE,0.006833859732326905,0.002988769202328053,0.004777274347458995,0.005516101333198133,-0.0009265194408538027,-0.000542018068728803,-0.00016273340056815035,2.9002600699795642e-05
000488.XSHE,-0.0031077948010893772,0.0371014151039103,0.023309247647488866,0.02812302513498033,-0.005221711236632046,-0.0006757315733681581,-0.00014736155481682065,0.000579391725241095
000501.XSHE,0.0033943841485018405,0.006697093821471491,0.012651026381495513,0.011284438029760894,0.0037145535328009663,0.0019039182679797195,0.0011041322150878363,0.0007175555713817644
000503.XSHE,0.23161188786238565,0.07398506476442973,0.04322784849129358,0.03367680101630545,-0.03314596530656774,-0.010585471347469027,-0.00511356459477902,-0.002098836445694957
000504.XSHE,0.001163193233862701,0.04980602106829436,0.04091771209071459,0.05578329239181522,-0.011888111950333607,0.0014030653301799346,0.0014841654857226517,0.0024695516862339867
000507.XSHE,0.023251876088980116,0.0184613506790888,0.029599063508858135,0.03624568157293566,-0.002510840698629182,0.0012178398749047971,0.0018557133794279155,0.0018506803905488063
000510.XSHE,0.0012620844691526377,0.015308944868236007,0.03480496451571386,0.04378020294491916,-0.0013423542894613473,-0.0003990504222175243,0.0010968305179019024,0.0016943443393328333
000511.XSHE,0.005405531970270149,0.00439976142660011,0.03913843173499514,0.032445414223124136,-0.0025366328285489335,-0.0012458398424369656,0.0018522693266228248,0.0014501199970052949
000513.XSHE,0.004125534055779716,0.012051110767927678,0.013597273224217046,0.008887694684601998,-4.4478893677426e-05,0.001396742061057555,0.000986604264088024,0.0005691603557754605
000514.XSHE,-0.003135844645652151,-0.016085267770988898,0.03509798446130043,0.06131662931568975,-0.014001093565414235,-0.005878565309472339,-0.0008287463422722495,0.0011142092346576261
000520.XSHE,0.006000799787996596,0.007064984402593794,0.011296676029801018,0.014521287796997365,0.005000898804468879,0.0014996960991218145,0.000856006297826513,0.0006640884847392737
000522.XSHE,0.018860865923467366,0.01688832818124769,0.04070192272467243,0.032079127793300466,-0.0023077369097772695,0.00032329616759000274,0.0005938274520947752,0.000639525064346888
000525.XSHE,0.0032128237520869262,0.0013015232875054903,0.001224047645280257,0.011706953386410021,-0.00341225504506427,-0.0010172291881341605,-0.000759093715719513,-0.00011010910308799493
000527.XSHE,0.0028956511847713444,0.008915115997998707,0.008585254249480765,0.010961735146986753,0.000880177963296612,0.0008907581843462375,0.0005115951709020218,0.00048458498849629196
000528.XSHE,0.0011315781318177562,0.0036017689295571058,0.023417832099333874,0.0485326822224181,-0.003607905595722623,-0.001021371930010521,0.00019949191661152704,0.0008071874389524121
000532.XSHE,0.13458185419428442,0.10409955838060775,0.08336279043236244,0.07803907495532218,-0.042502685491037716,-0.006275225271975795,-0.0025609364994205863,-0.00019383751409725233
000533.XSHE,0.004071334815920165,0.01585392989360231,0.025742455811630986,0.03987373133138718,-0.004414369129351408,-0.0009373803230750809,-6.86800053743058e-05,0.0011032642143926363
000537.XSHE,0.012445737646739416,0.006758948283918173,0.033011034485939075,0.03422625267750705,-0.0021594206944848216,-0.00011924252441243068,0.001216668200904423,0.0013423878374218435
000538.XSHE,0.00677384509987292,0.008616313549829528,0.0053089441027727785,0.00536080726057949,0.0022665661005975128,0.0013609419725977266,0.0007120768477712815,0.00044495217962577674
000540.XSHE,0.08380752079263702,0.0489820178412204,0.09330284921313897,0.09750497605815706,0.0017107241267836828,-0.000649571058359215,0.002199225470385919,0.0032573943290487985
000541.XSHE,0.04323204270846935,0.021514704842429774,0.022013045944657788,0.02347104160976427,0.014513948291068899,0.0049640311311654126,0.002646201354645911,0.0018190729794303991
000543.XSHE,0.004870258848804545,0.00492902252215842,0.007332310516485811,0.014174310823912982,0.0013188217423091275,0.0003608988420510496,0.00038186018572334825,0.0005863707296368133
000548.XSHE,0.012582201720514863,0.03535172193556714,0.027763237180462304,0.03269583399615525,-0.0023128865233922853,-5.7967099957637507e-05,0.00019072770142667365,0.00087950084678631
000550.XSHE,0.0020628507791589433,0.011456143042304023,0.007331830335834126,0.009359626432784686,-0.0004888355402122646,3.596534346442325e-05,2.6815397888217803e-05,0.00035337745289456125
000554.XSHE,0.0016341372547446676,0.002549703249992832,0.0064652434258293005,0.018012630186055784,-0.0022160527480401494,-0.0009633498518429294,-0.0002657929301312578,0.0005597236341043578
000559.XSHE,0.001979280468111069,-0.0008724512456941736,0.009884650528507195,0.0270867545338664,-0.003118923669343724,-0.0013215473647901796,-0.0005967718851715581,0.0003678011148690306
000562.XSHE,0.00025911152883635895,0.0018772570168321572,0.012150270444764884,0.01963870327498401,-0.0014083143174084688,-0.0009775794691573548,-0.00013817632104299931,0.0006126737601799162
000563.XSHE,-0.0040898776340684015,0.029002453461954243,0.02083114247830908,0.022312615135255898,-0.0024801975775893656,-0.0006489109654899743,5.3753844376255605e-06,0.000535898259560674
000565.XSHE,0.08725088789624294,0.0734315377916291,0.037702456672489074,0.0604311668569108,-0.021580856087550625,-0.006877978386499088,-0.0026508753999326495,0.0006654648819059955
000568.XSHE,0.01186625565839201,0.009581411521200837,0.025023965523296204,0.016991152846644538,0.0015873683808185865,0.0008058714184688139,0.001208294486816226,0.0008150530214212451
000571.XSHE,0.002180365816966664,0.013597669099465071,0.03275982734052582,0.03536449873990819,-0.0019404670071988962,-0.0005904505827392668,0.000221971218490877,0.0009316091594699139
000572.XSHE,0.02023012801478854,0.027677072806181553,0.03383649928438112,0.03550386155836434,0.014551421132645381,0.0051220444767193,0.0026730164040313417,0.0017835683486110356
000573.XSHE,0.013048737019466955,0.0026143583321973436,0.0341703837267959,0.026299907987426274,-0.003144865313374627,-0.0012234329757204033,0.0007265139811569361,0.0006553355921930044
000581.XSHE,0.0472742535500983,0.02107279089134193,0.02720476957477451,0.03364976292562255,0.03062525825893908,0.011283546607814632,0.006035211910113589,0.0038144627434950618
000584.XSHE,-0.023516852563302458,0.05144069750129502,0.04085362920487394,0.028934092519156285,-0.017793449435462357,-0.003051751156530699,-0.0013119285285485957,-0.00034816011161574353
000589.XSHE,0.011343153137540729,0.19960754862816946,0.13603961761408362,0.08226484085899666,-0.010446571735771777,0.00966221421204021,0.005890032230865912,0.0035897489054249787
000594.XSHE,0.011183740237390572,0.018624780012045452,0.02490890061521837,0.057065097638589385,-0.0012806999972473834,-0.0005985679753761851,0.00030696476271632484,0.0009770547828541504
000597.XSHE,-0.026602745876660273,0.02641437393039648,0.023250401860672957,0.04607651228282819,-0.005046630505467459,0.0002491090782158406,0.0003270011237017322,0.0009356400436093302
000598.XSHE,-0.0037756814736294095,0.004982521334362604,0.04298950640492356,0.03695192713540102,-0.00569861549285004,-0.0020606402799474006,-0.00026953690637399134,0.00022565235766888473
000599.XSHE,-0.02639195411582524,0.13339799469147492,0.12147734591074145,0.07472288413284114,-0.014386318614481442,0.009677089012350657,0.006077082488500844,0.0036096348578669125
000600.XSHE,-0.002810898764187052,0.007923390106740714,0.0052509918645552624,0.0067183502879473835,-0.0021971110033808536,-0.0006274655227727026,-0.00025906429437810895,-5.887770441516364e-06
000601.XSHE,0.019634684869986117,0.03976219984659306,0.059334630109732736,0.03434721751247679,0.0038747882863822978,0.0015252964768409734,0.0012361708320464562,0.0008306312469248551
000602.XSHE,-0.007662482321550697,0.00231180868736874,0.029697870692173698,0.060453267117096934,-0.008091598749428688,-0.003187066518848686,-0.0010674074434108701,0.0010651391342168224
000607.XSHE,0.003616760416245677,0.06517717322684849,0.07313065672887571,0.05090760341731072,-0.002926872748976745,0.004449052923869741,0.003118751946867595,0.0020962626828486737
000608.XSHE,-0.0020056001662512413,0.015509185582515763,0.03335404003680918,0.04110925044743395,-0.01011257476632658,-0.0028611024626785564,-0.000560004291368924,0.0008372729641688977
000609.XSHE,0.005595074536767984,-0.0034238283339495666,0.010128926293272736,0.04162463735246467,-0.003013750765168979,-0.0023342793320812187,-0.0002049855983482528,0.0011117028101874681
000612.XSHE,0.05688814551928377,0.1715579694143013,0.09623997867614412,0.07437361800279596,-0.01077363901262881,-0.0009689302044001597,-7.437640823901423e-05,0.0009747916779035298
000616.XSHE,0.007976390223570232,-0.014417163674550242,0.017908110371864256,0.028882809784463944,-0.004729284821296469,-0.0024347775006953354,-0.00020190461180602594,0.0007476306784555668
000617.XSHE,0.008387115547819683,0.007736723660462329,0.04365082235341573,0.047773797103370354,-0.003979743200310369,-0.0015529496536949156,-0.00023920397017748163,0.0006258336140809942
000619.XSHE,0.006472986537793468,0.04716606663925503,0.03637547962465432,0.03206895523514338,-0.0036398578627969426,0.0029499009412469698,0.0020916471273813,0.001496283733402106
000623.XSHE,-0.005422655612124328,0.0017136544447356413,0.013091483881644122,0.0146729837611438,-0.002344212851214766,-0.0011228843237416366,-3.794826710074867e-05,0.0003398034915340281
000625.XSHE,0.0015252822254685024,0.05154082147987036,0.05281508242396302,0.08213393240371049,-0.006954110322704853,-0.0006788002028124474,-2.2506689228931585e-05,0.002126619841973788
000627.XSHE,0.03417862187820536,0.03477281509903185,0.03450318353578028,0.029045075183080728,-0.0032294218743825075,-0.0007387245468163377,-1.0673933528845871e-05,0.00046206430528823787
000629.XSHE,-0.0008460721962131746,0.002730693259866318,-0.0013845177481404992,0.0035799618090171423,-0.0003507730154490477,4.098470784221213e-06,-5.018157506863684e-05,6.248539777120903e-05
000630.XSHE,0.009841485185971862,0.022210871562440504,0.053343675784409225,0.0544440113626551,-0.008005254123254557,-0.00311210382697058,-0.00037695477309914355,0.0012819684945807892
000651.XSHE,0.006223339570269606,0.0048372237647079114,0.0037741889229112773,0.005638200125045667,0.002113609796397984,0.0005883791683015087,0.00033072192246827827,0.0003041631359170175
000652.XSHE,-0.002465098334287039,0.007185032758399983,0.012836493174287518,0.01946034284460699,-0.0019253231426176471,-0.0008223780152860196,-0.0002504288690380083,0.00020726124675976416
000655.XSHE,0.014273020810993284,0.08605074254160355,0.07355650057612989,0.08042273487295305,-0.008479193913224567,-0.0023324352116196037,0.00024323859313431147,0.0017477036534613412
000659.XSHE,0.016508281966510087,0.018708657663873005,0.015809156959799932,0.012069875441996737,0.003768295401236211,0.0021951520931881648,0.0013917230589890026,0.0008124750076207928
