code,wgt_return_1m,wgt_return_3m,wgt_return_6m,wgt_return_12m,exp_wgt_return_1m,exp_wgt_return_3m,exp_wgt_return_6m,exp_wgt_return_12m
000001.XSHE,-0.0068741765455685565,0.0065764593694915534,0.006213220135575336,0.0011524153073456018,-0.0003529643110871046,0.00038102847357624045,0.00029176132840676313,3.0947349588509185e-06
000002.XSHE,-0.015534769121237284,0.0014811076715036278,0.0036952604534163376,7.837318687450036e-05,0.0004307806537733067,0.0007945652137572213,0.0005205998237309495,0.000221618739006156
000005.XSHE,-0.008496669921291396,-0.007190797746661664,0.009216960779737781,0.011699429658269133,-0.00016002567453435068,-4.732472172999577e-05,0.0006994830965319582,0.00039742707523127466
000006.XSHE,0.003129623909327016,-0.0006054844545525929,0.023629249187361704,0.01207568674145981,0.0030052012627349812,0.001022395088850864,0.0012229476319772746,0.0006016862630555253
000009.XSHE,0.11426585564667321,0.061623402131591065,0.0365572488009303,0.02147450305128619,0.028875992403097777,0.01140781236942999,0.00593043672143943,0.0030097373941199383
000012.XSHE,0.13986937834477386,0.09575304584556037,0.06705534502337775,0.03891218318780586,0.029803288211031738,0.015261124103642219,0.008592454381396096,0.0043990691466292715
000016.XSHE,0.0157285277223063,0.03796657694724772,0.02773065817298079,0.01888647503520423,-0.0003550987403079061,0.0012641646436916054,0.0008992741992705943,0.00044349054144567773
000021.XSHE,0.004081145689345846,0.0037117984628921444,0.010060878888755143,0.007888445294885478,0.0017837538615126751,0.00023475433438862502,0.0003547699878666215,0.0002516909722934876
000024.XSHE,-0.03460356386166692,0.0005065521889518035,0.009448426356137449,-0.0018262974681217822,0.002515616099354591,0.0020203126784544122,0.00130719939697557,0.0005459150425271629
000027.XSHE,-0.005662529377661424,0.004968485190026283,0.004834365678667999,0.002390224970489888,-0.0008491011152391267,0.000253274732870615,0.00026338703047623066,9.21882281472063e-05
000028.XSHE,0.004697779565957006,0.003853314973549247,0.002562709206082957,0.0038762535674683784,0.0018023653020075403,0.0005360873470006358,0.0003284136007458744,0.00019687936414227252
