code,leverage,sharpe_ratio_20,ROC20,VOL20,liquidity,BIAS20,residual_volatility,MFI14,earnings_yield,momentum,ATR,MTM,MACD,RSI,PSY,CYR
000001.XSHE,1.690222,1.73098,1.138952,0.314,-0.490895,0.350322,-1.249334,48.468107,0.847248,-0.097266,0.14785714285714288,0.45999999999999996,0.03029185348274316,59.878417005812025,33.33333333333333,0.03449564411377448
000002.XSHE,0.426623,0.400045,0.957771,0.9695,1.433015,-3.118668,3.094519,45.514811,1.482777,0.453992,0.9771428571428576,3.969999999999999,0.10907568831308723,66.66354847457202,41.66666666666667,0.4856874145607204
000006.XSHE,0.707974,4.743156,8.458864,3.84,1.16503,-1.499605,1.139116,44.248385,-0.199955,0.032543,0.3307142857142856,-0.25,-0.1286604233949591,24.17995875005747,41.66666666666667,-0.7730900272245433
000008.XSHE,-1.465593,2.404113,5.206074,1.0805,0.192415,2.212856,0.911793,53.016711,-1.509201,-0.042737,0.25428571428571406,0.07000000000000028,0.05803081413804834,34.32503473696035,25.0,-0.263880137745498
000009.XSHE,0.106355,-0.402328,-0.193424,1.56,1.379963,-1.672145,0.230073,46.310716,-1.211174,-0.043768,0.1235714285714286,0.17999999999999972,0.02021266143647594,40.083156103456275,33.33333333333333,-0.13632805991243835
000012.XSHE,-0.500175,6.028228,5.372405,0.9705,0.386725,1.207928,-0.33908,54.250121,-0.474314,0.001109,0.25714285714285673,0.21000000000000085,-0.046821898610096835,24.65066785725599,41.66666666666667,-0.30703618702402347
000021.XSHE,-0.607934,3.16258,4.012036,0.9575,0.153092,-1.901428,0.396133,47.755033,-1.179181,-0.002363,0.1235714285714286,0.09000000000000075,0.027322923184934886,69.91573971691344,66.66666666666666,0.14748406153357596
000027.XSHE,1.233172,2.221425,2.197802,0.204,-1.536548,-0.329174,-0.637378,55.570557,1.037097,-0.211873,0.49428571428571416,0.9899999999999984,-0.009750348958008748,45.56318845812727,33.33333333333333,-0.09460445145554885
000028.XSHE,-0.743391,6.591659,5.458803,0.5075,-1.102715,1.613176,-0.205748,48.919129,-0.739451,0.007292,0.1542857142857141,-0.08000000000000007,-0.033926261806669744,62.67633145156306,58.333333333333336,0.32756422394175644
000030.XSHE,-1.152972,-0.600413,-1.251956,0.7925,-0.711339,1.593946,0.27637,50.114248,0.328864,0.178443,0.09785714285714293,0.16999999999999993,0.011253106148446622,39.36079938299812,41.66666666666667,-0.11699152138878732
000031.XSHE,1.815387,-1.160055,-1.414581,0.7695,-0.020386,-2.022277,-0.069068,53.858854,-0.940939,-0.234265,0.7971428571428574,0.3999999999999986,0.08363318796483477,51.87535380688194,50.0,-0.042318789678352786
000039.XSHE,1.815387,1.326267,1.721557,0.475,-0.372075,-1.396699,-0.478596,49.230534,-0.595975,-0.356795,0.05928571428571442,0.08000000000000007,0.015750376808065757,48.77537588904774,41.66666666666667,-0.02618112479039203
000046.XSHE,1.815387,-0.330269,-0.203046,0.118,-1.660817,-1.344841,-0.188009,56.438957,-0.674218,-0.062138,0.0971428571428571,0.13999999999999968,0.008168354902439189,40.48116184705561,50.0,-0.10854539807423347
000049.XSHE,-0.565608,8.109828,12.851197,3.5275,1.005519,1.592506,0.676146,59.735476,-0.866303,-0.10289,0.12571428571428583,0.07000000000000028,-0.0076338445150244336,57.04373456853975,50.0,0.03482685915101591
000060.XSHE,-0.726842,10.614456,8.682171,1.2435,0.556948,4.439809,0.167049,76.041202,-1.238067,-0.243594,0.5828571428571424,1.1400000000000006,0.05676104436626489,39.22096529413882,33.33333333333333,-0.2829633636631357
000061.XSHE,-0.187958,1.261689,1.333333,0.3875,-1.050038,0.301068,-0.647439,65.667393,-1.993768,-0.233046,0.24857142857142847,0.9500000000000002,0.13101711867358218,56.6228387849648,50.0,-0.008916001220027336
000062.XSHE,-0.987778,8.279486,9.27924,0.7385,-0.584601,2.452051,0.18055,59.462389,-1.351111,-0.283023,0.34642857142857203,1.0399999999999991,0.1508693967827049,60.37582480598736,41.66666666666667,0.11226811723341612
000063.XSHE,-0.187874,5.193515,5.371901,0.792,0.16657,1.735488,-0.698387,68.86679,0.856924,-0.15562,0.08857142857142859,0.09999999999999964,0.017121358360501406,38.461910914284886,50.0,-0.2059949345784129
000066.XSHE,0.865585,1.538522,3.606853,0.896,-0.584764,-2.453519,1.850584,51.901413,-1.195445,-0.347161,0.14999999999999977,0.46999999999999975,0.01780629382881932,48.222822269393404,33.33333333333333,-0.07726767340804352
000069.XSHE,0.791723,1.435606,1.713396,0.3345,-0.633479,-0.267278,-0.565899,55.961831,1.482777,-0.157039,0.30214285714285744,0.21999999999999886,0.06332468649514464,36.5956528143068,41.66666666666667,-0.1680222888112426
000078.XSHE,-0.636448,-0.684858,-0.443787,0.988,0.503499,-1.744653,-0.639886,31.678635,0.248134,0.001531,0.1335714285714286,0.1999999999999993,0.02051626319424757,48.98222702235403,41.66666666666667,-0.026716563887863032
000088.XSHE,-1.033959,2.908517,3.735632,0.3545,-1.849297,-0.055371,-0.400461,38.820094,-1.135245,-0.140943,1.0000000000000007,2.719999999999999,0.13232408049698519,67.07930747439472,41.66666666666667,0.3984502069473983
000090.XSHE,0.203797,1.257506,2.664975,2.349,0.541195,-2.588802,0.758094,27.244885,-0.790114,-0.070597,0.2914285714285719,0.34999999999999964,0.0044176879083018955,39.94643648772261,33.33333333333333,-0.13158270328142985
000099.XSHE,-0.440302,3.079172,3.748981,0.9785,-0.197526,-0.051034,-0.540677,48.275175,-1.376741,-0.184735,0.46500000000000036,1.0400000000000027,0.0323273642102227,44.93998053742103,50.0,-0.17962142914789148
000156.XSHE,-1.307412,3.696573,6.074499,0.77,-0.038025,0.984751,0.360042,66.565825,-1.228956,-0.505864,0.14857142857142872,-0.09999999999999964,0.01855469197753032,30.87927143049576,25.0,-0.35792509032664954
000157.XSHE,0.934028,-0.904643,-1.405152,0.7455,-0.308047,-0.047483,-0.674924,42.706264,-1.735995,-0.12368,0.6135714285714293,-2.1799999999999997,-0.24550781281991896,11.227853452179485,33.33333333333333,-0.7983540392652921
000158.XSHE,-0.689973,-1.656121,-2.746694,1.0225,-0.134532,-2.756586,-0.394962,38.393748,-1.587155,-0.149074,0.20285714285714285,-0.8000000000000007,-0.10784237814386836,24.545431813761134,16.666666666666664,-0.4521306615872911
000166.XSHE,0.985179,5.677124,5.210084,0.475,0.276996,1.122688,-0.822181,63.317879,-0.300428,-0.441141,0.13928571428571399,0.25,0.0009848144924932967,47.74931674502382,41.66666666666667,-0.026420818371497568
000333.XSHE,-0.544023,4.881808,4.328479,0.328,0.2975,2.185154,0.258575,50.103861,1.482777,0.257489,0.21714285714285728,0.5300000000000002,-0.1073899640945315,45.05545143033718,41.66666666666667,-0.09944996169150011
000338.XSHE,1.73547,5.226689,8.168317,1.0565,0.228264,3.199906,-0.338902,59.433451,0.264476,-0.127201,0.14500000000000002,0.14000000000000057,-0.014732675313460057,33.18942690704235,33.33333333333333,-0.22366193166065695
000400.XSHE,-0.785925,29.550409,21.855235,1.9505,0.33654,8.514034,-0.10201,66.933469,0.168095,-0.365266,0.1292857142857143,0.0,-0.0342178646441683,34.15830256560694,33.33333333333333,-0.09349192201253409
000401.XSHE,1.786106,4.706931,6.693307,0.846,-0.611421,4.337632,-0.125944,70.538505,-1.298923,-0.161446,0.6921428571428573,2.4799999999999986,0.3031269520497799,62.144518521363956,50.0,0.04512201395605597
000402.XSHE,1.815387,-1.133866,-2.504638,0.8465,0.401358,0.171559,1.10713,52.474369,1.482777,0.23069,0.10142857142857133,0.31999999999999984,0.03718194714337228,55.363341186206064,58.333333333333336,0.021216793105360843
000413.XSHE,-0.48041,-2.661496,-11.216216,5.627,2.821324,-8.412909,2.754513,21.06053,-1.014978,0.721432,0.22285714285714317,-0.29999999999999893,-0.04973424378124698,36.668285642694585,25.0,-0.16087997022936618
000417.XSHE,-0.736269,5.493352,6.35324,1.04,-0.539979,0.879836,-0.870232,61.592542,-0.335709,-0.086044,0.08499999999999984,-0.12999999999999945,-0.015183837454194637,31.328251178390186,33.33333333333333,-0.30993497679848714
000418.XSHE,-0.732622,-0.511153,-0.614062,0.651,-0.687083,0.626389,0.425205,47.987564,0.648649,0.434664,0.03928571428571427,0.040000000000000036,0.009252294087179352,41.8034226821195,25.0,-0.10840700498558897
000423.XSHE,-1.530327,-1.031643,-1.757246,0.9505,0.352331,-4.26931,0.116135,33.83576,-0.059238,0.219462,0.125,0.2599999999999998,0.02518832767759885,41.67486245882397,50.0,-0.09287794195451671
000425.XSHE,-0.135273,2.803732,2.555911,0.637,-0.592097,0.140384,-0.752249,69.135098,-0.713083,-0.250172,0.2707142857142854,0.9699999999999989,-0.0802687434057206,46.51242076435159,25.0,-0.03561670121238203
000426.XSHE,-0.959584,-0.380046,1.321138,2.1725,0.735871,2.778207,2.584918,57.945365,-1.84366,0.388555,0.21857142857142822,0.0,-0.0053109508632289,42.44136329056971,50.0,-0.8152414163427602
000488.XSHE,1.815387,11.925388,11.650485,1.963,0.686195,1.178955,-0.207024,64.36716,1.183339,0.101745,0.3,0.8799999999999999,-0.010525981081295821,47.45086201943943,58.333333333333336,-0.18510557798724347
000501.XSHE,-0.028873,4.211294,5.360972,0.671,-0.769569,2.346896,-0.513125,53.011318,1.482777,0.016537,0.34357142857142847,-0.16999999999999815,-0.014939344979542912,26.454825767010785,25.0,-0.6902669725825206
000503.XSHE,-1.676239,2.272429,2.521703,0.659,0.551202,1.586261,1.498283,48.979115,-2.244872,0.462642,0.16214285714285712,0.3800000000000008,0.06221362980743909,59.398111527524655,50.0,0.046542488954082195
000513.XSHE,-1.175648,7.142842,9.130003,1.1095,0.116026,2.601583,-0.199487,51.811589,-0.691788,0.113227,0.49071428571428577,0.7799999999999994,0.022936288182184066,38.06950492599514,41.66666666666667,-0.22324488074977333
000517.XSHE,-0.213576,2.499626,3.881279,0.341,-1.374403,-0.2849,0.261744,70.645822,-0.291859,-0.126835,0.2671428571428573,0.33000000000000007,-0.042730037851193815,36.100432030000185,33.33333333333333,-0.09039005701825253
000519.XSHE,-1.477089,2.291753,3.122677,3.306,1.34646,-1.985725,1.438652,44.751398,-1.854146,-0.173065,0.45499999999999957,-1.0599999999999987,0.056489817642129125,42.26795427812562,66.66666666666666,-0.09648100309523899
000528.XSHE,0.020222,-0.108021,0.185874,1.057,-0.652955,-1.561501,-0.889338,46.172959,-1.741251,-0.12551,0.43857142857142845,1.62,0.0029741618400522807,46.86746312454354,41.66666666666667,-0.32555861946830245
000540.XSHE,1.815387,-1.747559,-3.174603,0.729,-0.088366,-2.232398,0.137975,43.42335,1.482777,-0.120748,0.2278571428571428,0.1800000000000006,-0.03570369221817496,39.578446227112686,33.33333333333333,-0.3401226243862632
000541.XSHE,-2.368468,-0.688096,-0.349243,0.725,-0.311272,-1.541293,-0.341192,27.569,-1.044083,-0.118235,0.10214285714285712,0.1200000000000001,-0.018037189037598447,27.26830453035129,41.66666666666667,-0.29001543459988843
000543.XSHE,-0.056752,5.316699,5.984043,1.142,-0.075596,0.094192,-0.467965,57.865614,1.482777,0.091804,0.13000000000000003,0.040000000000000036,-0.028857358599770188,32.36337270794554,58.333333333333336,-0.26792270437736576
000550.XSHE,-1.025032,-1.47542,-4.190871,0.2715,-1.640999,-4.145131,0.048278,45.348121,1.482777,0.028085,0.42714285714285705,-0.15000000000000036,-0.2299493472738955,31.579341393617412,41.66666666666667,-0.3243890092441193
000552.XSHE,-1.199463,9.44148,11.931818,2.7505,0.484201,3.5888,-0.395008,61.386099,0.342015,-0.291824,0.482857142857143,-0.8500000000000014,-0.3590447772248528,21.3749185613828,41.66666666666667,-0.9003068641421086
000559.XSHE,-0.320304,1.752462,2.413793,0.6735,0.088519,-0.100908,-0.125629,54.477673,-1.062477,-0.204949,0.20785714285714288,0.370000000000001,0.06578918232750008,42.629667562528326,41.66666666666667,-0.20921155334091557
000566.XSHE,-0.927073,6.648771,9.256329,1.756,0.891127,0.421757,1.17299,66.24108,-1.599058,-0.120562,0.17214285714285701,0.2699999999999996,0.07827078045896935,33.818024631009244,41.66666666666667,-0.2796096974229667
000568.XSHE,-1.452357,16.602736,14.523397,0.679,-0.192754,7.204854,0.243102,71.693973,-0.505571,0.26693,0.2521428571428572,0.41000000000000014,-0.06455823057399296,46.928632394389645,50.0,-0.03347054311978459
000572.XSHE,-1.056958,3.950803,3.614458,0.852,-0.701915,0.968594,-0.948562,56.069824,-1.220225,-0.210967,0.670714285714285,0.21000000000000085,-0.4667557160156578,35.90292327183456,33.33333333333333,-0.17114060425015287
000581.XSHE,-1.407853,-0.4463,-0.898473,1.0795,0.03695,1.079063,0.089854,38.661223,0.614189,0.027946,0.3307142857142856,0.7099999999999991,0.03915268454604735,40.648267372552624,41.66666666666667,-0.11202782435927316
000587.XSHE,1.081851,3.562481,3.673469,1.144,0.114164,0.448194,-0.253454,39.972606,0.712354,-0.222911,0.4942857142857139,0.5500000000000043,0.2079741414956312,47.772614986484804,50.0,-0.06925460973284947
000592.XSHE,-1.594164,2.555914,4.342105,1.8445,0.926423,1.270672,1.160253,54.204964,-0.055118,-0.143685,0.2285714285714286,1.2000000000000002,-0.01882504239328553,47.84192032877735,41.66666666666667,-0.09817130016632758
000596.XSHE,-1.210742,24.500293,20.316085,0.9425,-0.331615,7.490151,0.802377,72.448308,-0.680074,0.096176,0.3457142857142855,0.870000000000001,-0.08490479420703612,38.519633279852336,25.0,-0.14433220820433412
000598.XSHE,-0.315958,1.713255,2.821869,1.2005,0.152447,-0.37594,-0.637802,62.958415,0.170206,-0.120684,0.1392857142857143,0.29000000000000004,0.014735270351344015,39.934572992841545,33.33333333333333,-0.2471478795524451
000600.XSHE,0.563579,3.144393,2.655889,0.6085,-0.91094,0.214181,-1.40229,56.354206,1.482777,-0.105916,0.27000000000000035,0.9499999999999993,0.14620066550130545,82.881510357762,58.333333333333336,0.8750378533321168
000612.XSHE,-0.84784,-1.450888,-4.772992,2.3375,0.273359,-0.43211,1.213104,55.112435,-1.438321,0.172519,0.12714285714285728,0.11000000000000032,0.011380266450696674,39.45294885002765,33.33333333333333,-0.2109022890726009
000616.XSHE,0.534717,4.195323,6.037736,1.1195,-0.243349,0.554661,-0.331766,48.226054,-1.002839,-0.233598,0.12142857142857137,-0.16000000000000014,-0.016798624354269737,34.578746365882886,50.0,-0.2210619967807581
000620.XSHE,1.815387,-0.160477,0.0,0.5375,-0.830488,-1.022357,0.837211,34.28888,-0.97908,-0.005899,0.3864285714285713,0.8300000000000001,-0.004312686799372689,45.75593927371815,50.0,-0.20300846297424124
000623.XSHE,-1.648203,11.732256,7.671817,1.14,0.47989,3.020263,-1.305272,78.536742,0.039044,-0.129075,0.4628571428571429,0.6700000000000017,0.005053610415958754,31.914211234705842,41.66666666666667,-0.16395841967806746
000625.XSHE,-0.644871,2.361768,3.193033,0.575,0.047457,-1.002506,-0.285831,41.168208,1.482777,-0.068605,0.8428571428571429,1.0100000000000016,-0.3018028000791424,32.416047246703776,41.66666666666667,-0.30110734699689834
000630.XSHE,-0.100574,4.622769,5.859375,1.4165,0.384366,1.860553,0.201153,59.769783,-1.691409,-0.400029,0.28642857142857137,-0.41999999999999993,-0.010826094244228923,45.12636928435022,50.0,-0.2465609079940645
000631.XSHE,0.166434,-1.213812,-4.98008,0.919,-0.720168,-6.05613,0.588627,49.967183,1.375926,0.091319,0.29000000000000004,0.9100000000000001,0.12875901169640516,67.56960271659129,50.0,-0.03424415702524275
000636.XSHE,-1.208762,5.219198,9.482759,3.0985,0.591183,-0.839352,0.094312,51.878552,-1.429635,-0.034188,0.10214285714285719,0.16000000000000014,-0.006474107228513701,34.05971191098448,41.66666666666667,-0.20683799046998796
000652.XSHE,1.815387,4.931962,8.712121,2.6645,0.483685,-1.880342,1.323747,54.719528,-2.30604,-0.110262,0.17928571428571433,-0.040000000000000036,-0.05931552183260705,54.18033202356636,50.0,-0.09572790495151473
000656.XSHE,1.815387,-2.56136,11.547912,3.429,1.26301,-2.637787,1.385801,23.934685,1.482777,0.196487,0.04857142857142855,0.06000000000000005,0.002629217023395778,38.74968314058898,25.0,-0.07297515377276964
000661.XSHE,-1.345797,12.367967,13.194512,1.257,0.063244,6.062609,-0.429989,59.830018,-1.183406,0.038426,0.17214285714285715,0.34999999999999964,0.07183845677586323,47.29966449707818,58.333333333333336,0.027582569647122135
000667.XSHE,0.518122,-0.792691,-3.233831,0.8775,-0.073551,-1.531452,-0.259053,54.322684,1.482777,-0.088088,0.3685714285714286,2.009999999999998,0.1629543457318932,75.31021820333953,66.66666666666666,0.5871728693794598
000669.XSHE,0.584718,3.475011,3.374778,0.71,-1.00501,1.699358,-0.202533,69.172082,-0.119256,-0.355425,0.19142857142857142,0.35999999999999943,0.03741812568680232,52.11715884473863,41.66666666666667,-0.04813209784708672
000671.XSHE,1.815387,-1.77971,-2.95082,0.387,-0.994562,-2.903067,-0.247549,27.235162,0.367055,-0.116449,0.7321428571428571,1.6000000000000014,-0.009401457832533933,48.62544740636951,58.333333333333336,-0.14662513581604752
000680.XSHE,-0.454171,1.218024,3.272727,3.5765,0.771846,-1.491502,0.131687,57.110297,-2.010401,-0.045013,0.7407142857142865,0.44000000000000483,-0.06743473852406101,39.52793985615841,41.66666666666667,-0.23777956979840198
000681.XSHE,-0.998809,0.88221,1.98915,2.1945,0.895367,-3.844515,0.289852,40.467939,-1.505771,-0.367532,0.14357142857142854,0.030000000000001137,-0.022434177831934674,28.293486727833006,33.33333333333333,-0.22789067280239994
000685.XSHE,-1.006034,4.457503,3.740157,0.759,-0.535285,0.133004,-1.154937,63.014781,0.248671,-0.142436,0.2485714285714286,0.21000000000000085,0.03201343432648318,24.939670973523075,33.33333333333333,-0.32169673015486344
000686.XSHE,0.931744,10.496747,8.91174,1.5455,0.9092,3.488988,-0.664055,76.941301,-0.765185,-0.198159,0.10642857142857139,0.17999999999999972,-0.014914956632796655,43.97429365520797,25.0,-0.04010670792040649
000690.XSHE,-0.360071,2.036231,3.530895,0.942,-0.206151,0.293183,0.258025,57.620884,-0.503023,0.053069,0.5085714285714289,-1.5199999999999996,-0.09719360628160345,35.331060707561015,50.0,-0.1975723454702094
000697.XSHE,-1.701794,1.018393,2.270663,1.658,0.485962,-3.274992,-0.16815,43.296233,-1.873072,-0.106185,0.17571428571428577,-0.13000000000000078,0.022877765579676468,30.81281296307387,33.33333333333333,-0.30453469098716823
000703.XSHE,-0.693131,6.189004,7.551766,0.604,-0.720388,3.292975,-0.015557,66.282507,-0.14209,0.095862,0.4042857142857142,0.8000000000000007,-0.03147806378497742,47.224896716959655,50.0,-0.18206952228561057
000709.XSHE,1.203705,0.024898,0.337838,0.52,-0.359261,0.236247,-0.345235,56.306711,-0.091943,-0.103727,0.33999999999999986,0.9600000000000009,0.1444020016635157,49.452456031965134,41.66666666666667,-0.07801781156494547
