code,leverage,sharpe_ratio_20,ROC20,VOL20,liquidity,BIAS20,residual_volatility,MFI14,earnings_yield,momentum,ATR,MTM,MACD,RSI,PSY,CYR
000001.XSHE,1.601166,-1.710821,-28.771552,1.365,-0.447733,-19.212906,0.298527,22.98315,2.090468,0.331471,1.0199999999999998,-0.16999999999999815,-0.19462950652539904,30.858244978230935,58.333333333333336,-0.47925301532154574
000002.XSHE,1.00387,-2.139624,-22.273074,0.8515,-0.359948,-11.598855,-0.096357,32.351033,0.792615,0.512887,0.6007142857142859,0.22000000000000064,0.09333094371784738,41.71873376633755,58.333333333333336,-0.0744060990720663
000006.XSHE,2.439033,-2.503443,-13.990826,0.6315,-1.404923,-9.365559,0.156714,23.759842,1.263554,-0.117717,0.34000000000000014,1.04,-0.054832294987508745,62.95681210567046,41.66666666666667,0.8524266225623078
000012.XSHE,-0.240318,1.049112,3.617945,1.391,-0.160342,-7.006949,0.057771,62.208627,-0.212115,-0.229661,0.3214285714285715,0.5099999999999998,-0.0153690686279421,43.4349014881004,50.0,-0.10249401794345525
000021.XSHE,-1.24747,-1.230251,-3.810505,1.1835,-0.104605,-5.44166,-1.438613,48.164228,-0.206245,-0.472322,0.26071428571428573,-0.9399999999999995,-0.07873013742533963,14.790188728484077,50.0,-3.108038246837297
000024.XSHE,0.34202,-1.702625,-33.016627,1.2655,-0.792262,-20.925342,1.332902,20.624608,-0.125985,0.118933,0.6564285714285717,3.0100000000000016,0.49312597298811767,80.76028248048573,75.0,1.1310966209757023
000027.XSHE,-0.521333,-1.897754,-10.04902,0.9345,0.055224,-8.106416,-0.683528,34.419888,0.725748,-0.628417,0.7364285714285718,-0.8000000000000007,-0.4352717223741776,24.242806262956616,41.66666666666667,-0.5427270265598305
000028.XSHE,-0.086933,-0.988572,-4.973946,1.5925,0.058204,-8.907204,-0.042298,47.353004,-0.89316,0.706285,0.2821428571428571,-0.33999999999999986,-0.009204511116963798,36.14320954720767,66.66666666666666,-0.3354150619585661
000029.XSHE,-0.480025,-0.339086,1.226158,2.071,0.559807,-1.888287,-0.478723,49.537337,-1.564734,-0.971233,0.44142857142857156,0.4300000000000006,-0.08031409414369023,37.58585794438243,50.0,-0.23862287821130312
000032.XSHE,-0.684667,1.291053,3.416557,1.4575,-0.670481,-2.989214,-0.651295,67.186479,2.090468,-0.200188,0.48428571428571404,1.2400000000000002,0.11711432597568339,46.509226673193794,58.333333333333336,-0.13523248878264393
000033.XSHE,-0.558254,46.495257,24.319066,3.609,0.947011,13.117366,-0.279449,86.524436,-1.944943,-0.689495,0.5778571428571431,-1.1199999999999992,-0.15554694772114008,34.948278970144116,41.66666666666667,-0.4215846951107549
