code,leverage,sharpe_ratio_20,ROC20,VOL20,liquidity,BIAS20,residual_volatility,MFI14,earnings_yield,momentum,ATR,MTM,MACD,RSI,PSY,CYR
000001.XSHE,1.659989,19.921684,16.950306,0.67867,0.499319,10.667354,0.017328,80.269245,0.03995,0.461346,0.14785714285714313,-0.25,0.06662768820862379,55.561483477707526,50.0,0.040027292694055916
000002.XSHE,1.433742,-0.772471,-1.108238,0.56145,0.205554,0.388127,-0.411168,60.011748,1.768442,-0.157626,3.059285714285715,10.580000000000013,0.9204953277249457,72.40020015673223,50.0,0.5623560833463825
000006.XSHE,0.214487,-3.164458,-6.283662,0.554535,-0.322513,-1.06141,-0.801803,27.670672,1.727716,-0.520618,0.7628571428571431,-4.77,-0.5833830456615332,30.60681453383164,41.66666666666667,-0.6980175416024026
000008.XSHE,-1.260256,-0.492497,-1.912568,1.765155,0.276396,-1.020127,-0.215983,49.147681,-0.815079,-1.068121,0.6264285714285714,-1.9399999999999977,-0.16364055326953594,28.97385226858058,41.66666666666667,-0.7217751601767297
000009.XSHE,1.431338,-1.526414,-3.643725,0.748785,0.053382,1.916283,-0.278461,64.339346,-0.917494,-0.190664,1.040000000000001,-3.710000000000001,-0.4953961181314638,41.216448032226204,41.66666666666667,-0.4384377097706227
000012.XSHE,-0.483413,1.573702,3.69515,0.769675,-0.308178,1.744845,-0.693992,56.959306,-0.412551,-0.530235,0.10428571428571434,-0.3600000000000003,-0.011134143337955538,51.37981864999633,41.66666666666667,-0.03634178116969089
000021.XSHE,-0.798445,-1.749788,-18.080357,4.91837,1.615538,-8.142833,1.694574,51.203054,-0.807738,1.631275,0.10999999999999997,0.23999999999999977,0.0690509921834244,83.96395965924015,50.0,3.9626640796533996
000025.XSHE,-1.241029,-0.318447,-0.614574,1.569065,0.608978,5.304775,0.998477,58.952731,-0.797694,-0.163974,0.9771428571428576,-2.25,-0.3161949413513929,52.581026595444825,50.0,-0.046562316985954144
000027.XSHE,1.815681,0.265579,0.655738,0.162385,-1.494403,2.813128,-0.535978,54.887511,-0.077403,-0.132289,0.3392857142857144,-0.3800000000000008,-0.07149086218511333,46.566183428768426,33.33333333333333,0.19974614469024932
000028.XSHE,-0.63469,-1.732685,-4.843918,0.75118,-0.25684,-2.197243,0.545197,36.095374,-0.014533,-0.362458,0.2978571428571429,-0.7100000000000009,-0.09716553129348032,24.654723511983452,33.33333333333333,-0.48973921983517243
000031.XSHE,1.815681,17.901762,15.797317,0.909135,0.456644,9.660574,-0.178909,65.030775,0.308627,-0.173323,0.23999999999999982,0.10999999999999943,0.020767114641091045,73.90003026726546,58.333333333333336,0.7395079334141075
000039.XSHE,1.242107,0.42182,0.980392,0.49835,-0.269767,2.625417,-0.706742,50.89614,0.138075,-0.499458,5.004285714285716,-27.03,-2.7042541603930053,35.66742907194646,50.0,-0.626659642001226
000060.XSHE,-0.851697,-3.573514,-5.275229,0.5581,-0.262767,-1.148875,-0.977707,38.824472,-0.441829,-0.768201,0.9242857142857144,2.379999999999999,0.10804730858443412,68.82122241084663,33.33333333333333,0.3163611010190026
000061.XSHE,0.085672,-0.950185,-1.607143,0.33142,-0.999575,2.731425,-0.248818,58.164397,-1.320235,-0.432185,0.08000000000000014,-0.5300000000000002,-0.008862085193381442,26.539950334215796,16.666666666666664,-0.22656729158270217
000062.XSHE,-0.766602,0.513775,1.933333,1.10379,-0.086214,-0.299948,0.394128,32.539646,-0.729032,-0.121815,0.051428571428571344,-0.16999999999999993,0.0005833698846859775,47.66880287041167,33.33333333333333,-0.0709360854208696
000063.XSHE,-0.196855,-2.565938,-13.002172,2.821375,1.94916,-5.163486,0.197621,49.317919,-1.089558,0.566997,0.3592857142857149,-0.6400000000000006,-0.12819711755781832,29.055228951249433,33.33333333333333,-0.4427191843841438
000066.XSHE,-0.45427,0.74077,3.927492,7.12962,2.130082,4.143803,1.918557,60.896283,-1.310315,1.293085,1.8721428571428578,2.8900000000000006,-0.3288076291216018,58.17527016543861,33.33333333333333,0.2226547929113032
000069.XSHE,1.815681,0.632925,1.392758,0.47704,-0.292586,1.6263,-0.562745,64.043878,1.558548,-0.167439,0.10285714285714276,-0.3000000000000007,-0.00967861204897158,46.82963748484833,41.66666666666667,-0.10526472217896599
000078.XSHE,0.569613,-1.649108,-2.793296,0.459085,-0.270435,0.913441,-0.09002,54.792103,-0.586911,-0.77248,0.3928571428571426,-2.710000000000001,-0.1800506124505472,33.93042557081199,50.0,-0.4417677612301718
000089.XSHE,-1.567525,-0.471635,-0.841121,1.44658,0.499916,-1.099925,0.439278,59.709182,-1.062229,0.405082,0.15571428571428575,0.08999999999999986,0.032570786871417096,56.40133888937267,41.66666666666667,0.1391718163111122
000090.XSHE,1.565899,-2.527368,-4.659498,0.437035,-0.489935,-0.421151,-0.1906,42.951837,1.674214,0.067432,0.12571428571428558,-0.5900000000000007,-0.011935522749445704,38.9976609744126,41.66666666666667,-0.3218879431024724
000100.XSHE,1.815681,-0.58586,-1.408451,2.1159,0.998551,-4.057018,-0.118438,63.873547,0.638315,-0.062847,0.615,-1.6999999999999957,0.14759893725280748,60.19733372571917,50.0,0.046925253219698426
000156.XSHE,-1.275109,-2.576516,-8.0,0.38985,-0.714157,-1.923956,-0.507581,37.799618,-0.608076,-0.310683,0.2742857142857144,0.23000000000000043,-0.06961763439508989,60.06686163137287,50.0,0.2462848231721937
