code,leverage,sharpe_ratio_20,ROC20,VOL20,liquidity,BIAS20,residual_volatility,MFI14,earnings_yield,momentum,ATR,MTM,MACD,RSI,PSY,CYR
000001.XSHE,1.059112,-0.047028,0.179533,1.267,-0.649458,4.036543,-0.572757,53.385048,2.064812,0.481975,0.5549999999999998,-1.0999999999999996,-0.10957097305629482,57.33587812175536,50.0,0.044897202626370536
000002.XSHE,0.36064,1.753184,4.797601,1.9065,0.196225,7.274401,-0.739689,53.043972,0.328999,-0.392467,0.26785714285714285,0.7499999999999996,0.04655803044098372,69.93800055995167,58.333333333333336,0.8652579609074396
000005.XSHE,-0.788991,0.413893,1.66205,3.2905,-0.138838,1.339224,-0.017989,56.822813,-1.390951,-0.32236,0.3935714285714286,2.4800000000000004,0.3617065369938093,90.85611598545007,66.66666666666666,6.827148326658694
000006.XSHE,1.268805,8.939704,20.430108,2.99,0.109244,10.50814,-0.133412,61.882371,-0.286302,0.888147,0.13357142857142865,-0.21999999999999975,-0.000668661480136834,49.7128982832384,50.0,-0.19236693188731113
000009.XSHE,-0.079764,2.01775,6.396588,3.365,0.859909,1.992846,1.356854,53.156073,-0.159898,2.59589,0.9685714285714283,3.120000000000001,0.08719011383844366,78.6602304484904,58.333333333333336,2.8319985825334015
000012.XSHE,-0.37177,9.215029,16.507937,4.3495,0.865438,5.44462,1.785236,61.403953,-0.503565,1.910367,0.2992857142857142,0.45999999999999996,0.015333480423407965,73.0674171345448,50.0,2.9366976967476033
000016.XSHE,-0.618146,2.741081,6.808511,4.585,0.518638,1.393658,-0.862077,64.057182,0.879282,1.239471,0.13499999999999993,-0.05999999999999961,-0.03360307073641093,65.67596277658419,50.0,0.3867078901942378
000021.XSHE,-1.078991,4.805319,10.638298,3.844,0.55612,2.878623,0.728568,46.620753,-0.040198,0.057745,0.2514285714285714,0.8500000000000005,0.0023915230348263705,68.87615191214056,58.333333333333336,0.8511948453419738
000024.XSHE,-0.086205,28.152708,23.939612,1.49,-0.35604,19.081333,0.908482,67.567984,-0.784532,0.836682,0.24857142857142853,0.5899999999999999,-0.0034710683231151396,67.62603263517444,66.66666666666666,0.5178326630165486
000027.XSHE,0.242608,-0.844569,-3.68932,2.973,0.039984,-1.430843,-0.498506,44.45436,0.651541,0.243771,0.26571428571428574,0.54,0.02487328700582081,72.7054355666397,58.333333333333336,2.081125614193624
000028.XSHE,-0.339807,-0.703031,1.140901,2.131,-1.543183,0.793042,-0.11706,62.837756,-0.222736,0.822501,0.34500000000000003,0.22000000000000064,-0.05343406176020987,59.721156000650055,50.0,0.10606804798212188
000029.XSHE,-0.379822,2.394919,6.648936,1.215,-1.196233,2.886466,-0.982765,60.274955,-1.198507,-0.801017,0.939999999999999,2.540000000000001,-0.005026298645831151,64.51113283322877,58.333333333333336,0.38560446469697585
000031.XSHE,-0.004051,-0.947376,-4.466859,2.9175,0.469799,-0.255754,-0.483197,41.759286,-1.801966,0.249045,0.2692857142857144,-0.3299999999999992,-0.0998174421520475,56.85017842745893,41.66666666666667,-0.1753019170057768
000032.XSHE,-0.917274,-0.153826,-0.353357,3.933,-0.02897,-2.253033,-0.821423,30.119357,-1.514107,0.243041,0.18,0.3799999999999999,0.00165388814739445,68.86059400450719,58.333333333333336,0.7685126203303083
000039.XSHE,0.574803,-1.617587,0.681199,1.73,-0.707151,0.20339,-1.285118,48.091673,2.064812,-1.603287,0.27714285714285714,-0.27000000000000046,-0.08553903432485531,51.66789603065539,58.333333333333336,-0.2613114213387502
000040.XSHE,0.323078,-1.47528,-5.820896,2.012,-0.985076,-2.510622,1.166724,38.540222,-2.423712,1.825427,0.21071428571428572,0.09999999999999964,-0.039507506890528094,62.92756935824442,66.66666666666666,0.3563600262928013
000042.XSHE,1.092031,-0.208209,-0.622084,1.5975,-1.361951,4.037773,1.8587,34.794057,0.157629,1.610259,0.32285714285714295,0.25,-0.047863722638117334,49.89791730552034,50.0,0.05605085880659999
