code,leverage,sharpe_ratio_20,ROC20,VOL20,liquidity,BIAS20,residual_volatility,MFI14,earnings_yield,momentum,ATR,MTM,MACD,RSI,PSY,CYR
000001.XSHE,1.428351,0.204001,1.49925,2.572,-0.856256,-8.20339,1.284236,30.944782,-0.52292,-0.085842,0.8585714285714285,-1.0199999999999996,0.15177123963789285,61.78065615834088,58.333333333333336,1.0269022833437225
000006.XSHE,0.458803,-1.554508,-12.391304,1.1725,-0.978429,-3.148282,0.087957,45.20955,0.061305,0.508448,0.4892857142857143,-2.2700000000000005,-0.05154384814467006,38.480229916448316,50.0,-0.7250013085274731
000012.XSHE,-0.129763,-1.454295,-17.152659,1.729,-0.510333,-2.374937,-0.356778,47.860916,0.428591,-1.005585,0.09571428571428575,-0.3900000000000001,-0.0127738137134034,36.807253807476485,50.0,-0.43676261498030167
000016.XSHE,0.054459,-1.388258,-16.82243,2.3575,-0.213953,-7.364039,-1.07234,61.065647,0.167173,-0.860248,0.3900000000000001,-1.2300000000000004,0.2021375885930099,56.31876205712256,58.333333333333336,-0.20646486192652524
000021.XSHE,-1.146122,-1.520809,-23.047252,3.422,0.44888,-10.912643,-1.162716,46.303846,0.427067,-0.698328,0.4035714285714286,-0.05999999999999961,-0.03738632098354511,42.07762947967147,41.66666666666667,-0.08738306899126469
000024.XSHE,1.113197,-0.857303,-4.132607,0.453,-2.147871,0.047393,0.446945,57.955859,-1.104798,0.42716,0.40642857142857153,-2.12,-0.004334225171509942,37.04529126215784,50.0,-0.7394366968468513
000027.XSHE,-0.282491,-1.238489,-11.91446,3.712,0.842971,-6.632846,-0.263429,49.890807,0.582136,0.066947,0.42285714285714276,-0.1200000000000001,0.4047592378181773,72.7335378887206,58.333333333333336,0.9832281514842389
000028.XSHE,0.143685,-1.111695,-11.374046,3.0615,0.457277,1.641497,-0.84268,56.56419,0.107695,-0.857327,0.46642857142857147,-0.4400000000000004,-0.0005519137794085527,53.554744490761806,58.333333333333336,0.1870329569484408
000029.XSHE,-0.564686,-1.206349,-20.884521,4.3995,1.368974,-10.037019,-0.338844,62.006211,-0.79287,-1.317437,0.23285714285714293,-1.12,-0.005248571587352813,42.059198089234194,50.0,-0.8218964581537147
000031.XSHE,-0.69017,-0.632433,-0.608519,3.1605,1.106123,1.156069,0.138274,57.828845,-0.859873,0.675929,0.3235714285714285,-1.8899999999999997,-0.09968194057204682,26.80962648094356,50.0,-0.8323971269262764
