code,leverage,sharpe_ratio_20,ROC20,VOL20,liquidity,BIAS20,residual_volatility,MFI14,earnings_yield,momentum,ATR,MTM,MACD,RSI,PSY,CYR
000001.XSHE,1.371189,-1.172815,-4.623288,0.6255,0.306727,-0.420131,-0.470343,49.07903,1.269726,-0.234591,0.584285714285714,-1.5700000000000003,-0.34854033376046356,29.591070153812122,50.0,-0.6351003476670058
000002.XSHE,0.970663,-1.52655,-3.148426,0.423,-0.047968,-1.72663,-0.418168,54.281699,1.269726,-0.253763,0.8514285714285715,1.17,0.1398879494185038,53.91404511180918,58.333333333333336,0.3605782658070211
000006.XSHE,0.29526,-1.960299,-7.754011,0.7705,-0.140744,-3.979961,-0.050948,50.427834,1.269726,-0.023046,0.2742857142857139,-1.0599999999999987,-0.0923239038393791,31.6572584532132,16.666666666666664,-0.45609924928899925
000009.XSHE,0.536926,-1.330373,-4.766444,1.5475,1.251077,-2.588855,1.448975,61.177212,-2.133685,1.028772,0.9707142857142852,0.9699999999999989,0.28681778305285666,73.11169234214468,66.66666666666666,1.0055605864330186
000012.XSHE,-0.172967,-1.553387,-7.890071,1.3605,1.452609,-2.317492,-0.102327,53.310541,-0.576273,0.279187,0.2899999999999999,-1.7899999999999991,-0.12631906477682786,25.798012466437854,50.0,-0.6236489163007675
000016.XSHE,0.049879,-3.214117,-16.113744,1.0305,0.162006,-5.876097,-0.066131,38.91219,-2.672099,-0.737934,0.3207142857142861,-0.8000000000000007,0.008935771317484104,34.68237802449778,41.66666666666667,-0.11028247019418957
000021.XSHE,-0.988691,-1.973429,-15.65534,0.5965,-0.824729,-9.757839,0.174255,30.800169,-1.127937,-0.690432,0.22071428571428564,-0.5,0.04501639971411675,45.497657275473664,41.66666666666667,0.03166213040071142
000024.XSHE,0.810666,1.043198,2.772964,1.3455,1.024294,1.645526,0.236396,65.559285,-0.517194,-0.253455,0.15285714285714289,-0.5600000000000005,-0.013673970458721485,30.40991917255913,41.66666666666667,-0.2960819428387773
000027.XSHE,0.296841,-2.611057,-11.032864,0.18,-1.568986,-5.74484,-0.686321,31.192562,1.152306,-0.637262,0.2692857142857143,-1.1600000000000001,-0.1328962434710026,25.196145139496274,33.33333333333333,-0.8410642321345474
000028.XSHE,-0.291857,2.108956,4.333694,0.619,-0.97841,0.3456,0.936927,52.822271,-1.338069,-0.109843,0.28000000000000014,-1.9100000000000001,-0.06067577015799275,25.247058196505247,41.66666666666667,-0.6308549258851048
000029.XSHE,0.44237,-1.366645,-7.279693,0.6425,-0.694231,-1.646007,0.599005,64.080576,-1.638548,-0.174101,0.46285714285714263,-1.0199999999999996,0.06327751660974507,60.69478253298455,66.66666666666666,0.32162166400437897
000031.XSHE,1.491977,-2.649571,-12.569316,0.2495,-1.864971,-5.210421,-0.537391,39.887114,-0.887279,-1.031807,0.5478571428571425,-0.39000000000000057,-0.05222930372517113,48.812316757130084,41.66666666666667,0.04244284899834749
000039.XSHE,-0.069349,-2.664305,-12.386059,1.5275,1.055649,-7.019091,0.726882,41.09997,0.200886,0.524715,0.26785714285714274,-0.6899999999999995,-0.03152290834988786,40.40271885081162,33.33333333333333,-0.24555278416965587
000050.XSHE,2.028646,-2.289566,-14.880425,1.0335,0.37243,-5.025448,1.225951,49.836616,-1.319689,0.362642,0.7100000000000001,-0.08000000000000007,-0.09328963478077068,41.804346914407304,41.66666666666667,0.029675848164711915
000059.XSHE,2.028646,-2.103842,-16.967213,1.2795,0.617306,-8.134579,1.262065,44.928508,0.655255,0.350557,0.4185714285714284,0.6499999999999995,0.1809747144112387,57.87482456056201,58.333333333333336,0.3736359804406675
000060.XSHE,-0.260435,-2.960261,-17.221584,0.6935,0.17138,-9.022082,-0.159252,33.993272,-0.946253,-0.073433,0.08499999999999996,-0.39999999999999947,0.0275262613391018,45.10597144598747,58.333333333333336,-0.028557038698751036
000061.XSHE,-0.516603,-3.648901,-10.456062,0.564,-0.259278,-6.308194,0.469899,28.129889,-1.533082,0.076925,0.38785714285714273,-1.6799999999999997,-0.138778118312189,21.94512741276479,41.66666666666667,-0.9111665505897926
000063.XSHE,0.223981,-3.040434,-19.461582,0.865,0.18519,-10.896004,0.363451,17.459567,0.080125,0.093209,0.3114285714285715,-1.25,0.0910165459910236,43.96069212780965,58.333333333333336,-0.0015860057864580668
000066.XSHE,-0.21802,-1.72107,-11.581921,1.2865,0.513134,-3.928791,-0.074586,47.842908,-1.142044,-0.464513,1.2142857142857142,-4.950000000000003,-0.46838920647227256,33.395634149657475,58.333333333333336,-0.2784436951135172
000069.XSHE,1.595468,-1.430812,-4.104478,0.767,0.490076,-2.826354,-0.198203,48.040922,0.752733,-0.098698,0.18071428571428585,-0.1999999999999993,-0.013780113817682453,34.00888530337163,33.33333333333333,-0.16148909393327582
000078.XSHE,-0.401747,-2.091777,-13.670886,0.771,-0.058509,-5.474705,-0.294458,52.226374,-2.289352,-0.670599,0.5657142857142856,0.8599999999999994,0.13648265085694666,48.45121274744863,41.66666666666667,0.11482229484396367
000088.XSHE,-1.395761,-0.949776,-5.176471,0.337,-0.858925,-2.57464,0.175274,51.332359,-0.698916,-0.072665,0.6578571428571429,-1.7199999999999989,-0.26799310321634884,30.897255093626548,33.33333333333333,-0.28149196364822826
000089.XSHE,-1.441354,-2.499988,-8.627451,0.62,-0.677453,-4.62546,-1.261821,35.969271,0.368488,-0.533835,0.21785714285714272,-0.3200000000000003,0.05513018076879925,60.43712795513449,50.0,0.7434389000312791
000090.XSHE,-0.886515,-2.713406,-12.031558,1.149,0.329112,-4.944587,-0.443016,53.437395,-1.622923,0.207245,0.4157142857142855,-2.3100000000000005,-0.018738661642539234,34.104647045679584,50.0,-0.40057753288610387
000099.XSHE,-0.389887,-1.725093,-20.130399,3.1215,1.331992,-9.535678,0.799606,47.905717,-1.761628,0.647811,0.21500000000000016,-0.5999999999999996,0.006661399282473945,39.688493806550355,41.66666666666667,-0.2229698303144012
000100.XSHE,1.468831,-2.025267,-14.529915,2.357,1.529766,-7.364521,2.296291,39.841892,-0.754794,0.658042,0.6071428571428571,0.39000000000000057,0.03602445561761641,48.40672982090485,58.333333333333336,0.025678872327294933
000157.XSHE,-0.335718,-2.520537,-9.979424,0.7245,0.819717,-3.713893,-0.693671,43.419732,1.01942,0.883034,0.23714285714285704,-0.7199999999999998,0.013768993852745048,47.39887727122275,41.66666666666667,-0.03169915958206593
000158.XSHE,-0.849674,-2.066641,-13.786408,0.7505,-0.899758,-7.998342,0.278248,48.198471,-2.514217,-0.221175,0.3735714285714286,0.1800000000000006,-0.0017943831857611392,55.75647092517369,50.0,0.8442308318584502
000159.XSHE,-0.573127,-2.222699,-17.364341,0.9475,0.215405,-8.779736,-0.194576,40.637356,1.152735,0.214909,0.17500000000000007,-0.3799999999999999,0.007584109620435819,43.61416606186735,33.33333333333333,-0.04271058713144482
000301.XSHE,-0.967507,-1.986946,-13.089005,0.464,-1.156887,-4.542841,-0.666264,45.806792,-1.642731,-0.838799,0.33357142857142863,-0.20999999999999996,0.03999604720244669,51.4782553770528,66.66666666666666,0.17691137664785916
000338.XSHE,-0.628381,-2.34428,-8.376289,0.928,1.041482,-4.293983,-0.354578,41.572518,1.269726,0.130046,0.17,0.18999999999999995,0.0492192108628228,72.45115744237756,66.66666666666666,0.40342137648117227
000400.XSHE,-0.605603,-1.899008,-6.356801,1.1355,0.520746,-4.413047,0.038625,38.755012,-2.043363,-0.116736,0.3957142857142858,0.2599999999999998,-0.020217634732591278,42.04841918630243,58.333333333333336,-0.07844138670745071
000401.XSHE,1.771421,-1.99305,-15.058236,0.646,-0.213488,-5.559153,0.862473,48.220826,0.548475,0.396487,0.2807142857142857,-1.3999999999999995,-0.059075570548560385,28.00313501664232,50.0,-0.3743890034915487
000402.XSHE,2.028646,-2.402133,-6.574394,0.4915,-0.365202,-2.676399,-1.081768,63.160099,0.892753,-0.204806,0.2164285714285715,-0.6299999999999999,-0.013721580819411439,33.85428049745785,33.33333333333333,-0.20373698348263858
000407.XSHE,-0.707446,-0.671301,-1.415929,0.8165,-0.425553,4.395089,-0.654938,69.470234,-0.489589,-0.335393,0.23928571428571413,-0.6400000000000006,0.022063113558586922,58.03132755169788,50.0,0.6167596785632057
000410.XSHE,0.454109,1.925102,4.302926,0.975,-0.240394,3.838245,-0.460978,70.750115,-1.469878,-0.085187,0.4821428571428569,-0.20999999999999908,0.07299582322426654,46.11848065179382,41.66666666666667,-0.05540159235035702
000417.XSHE,-0.819518,3.720218,7.883082,0.9865,-0.518505,3.95596,0.719182,81.723769,-1.157968,0.451504,0.1850000000000001,-0.8300000000000001,-0.03612981348733546,23.88594733942074,50.0,-1.0052468668767855
000422.XSHE,2.028646,4.093919,1.932045,2.389,1.114303,4.952668,-0.554143,53.49415,-0.22082,0.473684,0.09499999999999997,-0.3400000000000001,-0.005640088616664873,28.72117317633679,25.0,-0.38472069723605173
000423.XSHE,-1.34575,0.699203,1.968504,1.2815,0.355507,1.78192,0.914553,58.81519,-1.743929,0.36457,0.45857142857142846,-1.2199999999999989,-0.01007222745509967,36.27591474303014,41.66666666666667,-0.27945368368035295
000425.XSHE,-0.824922,-1.205198,-6.028834,1.6375,1.51348,1.435948,0.22583,54.831798,0.541934,0.228232,0.4207142857142858,0.009999999999999787,-0.008643707467800216,61.373344718993685,58.333333333333336,-0.02675583876651233
000426.XSHE,-1.034706,-1.503809,-6.699147,2.832,1.673606,0.406344,2.21381,48.074559,-1.614215,0.750428,0.7664285714285715,1.1899999999999995,0.2182504947370103,56.47406647793068,41.66666666666667,0.3069616561565125
000428.XSHE,1.583912,-1.966122,-10.200669,0.4895,-1.133451,-3.260674,-0.552539,46.203083,-0.593151,-0.564063,0.44285714285714245,-0.5999999999999996,0.10622067709881133,48.8582538428555,41.66666666666667,-0.043993039768053244
000488.XSHE,1.365998,-1.650162,-7.122507,1.699,0.896254,-2.541106,-0.982373,47.685345,1.168866,-0.286918,1.1771428571428568,-4.370000000000001,-0.4458363778244806,34.12855546025831,33.33333333333333,-0.18917897986459042
000501.XSHE,-0.301179,-1.224343,11.660232,0.624,-1.032763,1.320814,0.947816,57.912393,-0.850383,0.478652,0.39642857142857163,-0.8200000000000003,-0.14268040676426832,37.682298137361265,58.333333333333336,-0.16304574310282982
000503.XSHE,-1.387362,-1.838559,-15.320042,1.6465,0.887036,-5.303919,0.162499,44.319234,-1.816192,-0.013358,0.48071428571428587,-1.0399999999999991,-0.17131092929028802,32.994306633503534,50.0,-0.30709515426849965
000510.XSHE,-0.836979,-2.340792,-14.519906,1.388,0.583191,-5.623788,0.374027,40.019362,-0.956825,0.144428,0.06285714285714294,-0.20000000000000018,0.0030457340820891493,37.11435465188236,16.666666666666664,-0.08426331912217977
000511.XSHE,1.246751,-0.007671,0.294985,0.9345,-0.693329,2.750076,-0.739149,61.883259,-2.505484,-0.551105,0.18642857142857133,-0.5199999999999996,-0.010741734190870378,35.04406833827283,50.0,-0.28485581437451835
000514.XSHE,0.286671,-2.545812,-14.262561,0.301,-1.490808,-6.594862,0.115921,27.070297,-0.867206,-0.853541,0.4707142857142857,-1.7700000000000014,0.028523923781372695,33.61012400030733,33.33333333333333,-0.41595400958071016
000517.XSHE,1.00188,-2.32273,-23.219814,3.497,1.646938,-5.089935,1.936146,44.683494,-3.692725,1.125888,0.14142857142857143,-0.4500000000000002,0.028398553948795868,60.64056407062647,50.0,1.4067800214291104
000520.XSHE,2.028646,-2.452185,-14.760915,0.5795,-0.989904,-5.388254,-0.498567,32.963326,-1.978341,-0.421647,0.2771428571428572,-1.2300000000000004,-0.03638353139491557,30.85603588752082,50.0,-0.2831460737835356
