code,leverage,sharpe_ratio_20,ROC20,VOL20,liquidity,BIAS20,residual_volatility,MFI14,earnings_yield,momentum,ATR,MTM,MACD,RSI,PSY,CYR
000001.XSHE,1.563273,2.923733,5.837004,1.049,0.126096,5.540607,-0.662472,60.251145,1.449739,-0.163562,0.27357142857142863,1.3600000000000012,0.18229326066702523,84.21343413380382,58.333333333333336,0.8090371093357973
000002.XSHE,0.958725,-1.208488,-3.740876,1.675,0.646026,-1.143178,-0.407103,58.300081,1.449739,-0.065293,0.7921428571428571,1.67,-0.07947922404132912,59.56725015462317,50.0,0.17860233910464984
000006.XSHE,0.376332,12.380474,10.08547,1.6505,0.286106,6.00823,-0.907966,89.277836,1.185411,-0.295756,0.6471428571428569,1.3699999999999992,0.07883102463683267,40.256495346160705,50.0,-0.38886869392315004
000009.XSHE,0.078458,18.876209,20.952381,4.0065,1.160418,7.404623,0.001629,73.583619,-1.667954,-0.134093,0.17428571428571432,0.5499999999999998,0.06659797708321183,61.31861505504727,50.0,0.0616897590657528
000012.XSHE,-0.538399,4.34566,8.141321,3.7275,1.270361,6.095999,-1.238204,70.580515,0.157131,-0.339851,0.35214285714285715,1.2800000000000011,0.19555959841768045,71.17200088778208,66.66666666666666,0.7553252750646333
000021.XSHE,-0.741523,5.126009,8.363202,2.217,0.371514,3.989911,-0.098594,82.304911,-1.050658,-0.017535,0.45285714285714296,1.540000000000001,0.232028729890008,79.88741391954302,75.0,0.9471022529212059
000024.XSHE,0.953614,-1.613423,-10.374532,5.016,2.376584,-1.24221,0.822145,40.341936,1.031181,0.465958,0.15999999999999995,0.5199999999999996,0.10110248113125739,74.15923648045806,66.66666666666666,0.6489152879919358
000027.XSHE,-0.58698,4.70942,7.792208,1.8785,0.770582,3.596224,-0.475157,63.745014,0.817918,0.13861,0.5164285714285713,1.1099999999999994,0.1344464480850196,64.33193712497427,58.333333333333336,0.664452353039513
000028.XSHE,-0.682617,2.681322,6.793015,1.444,-0.732548,0.932849,-0.468575,65.247563,-0.667041,-0.460318,0.19928571428571423,0.7299999999999995,0.12674821712410841,69.17994294065406,66.66666666666666,0.6562660571294288
000030.XSHE,-1.097157,6.154363,7.400722,1.2635,-0.061476,1.164669,-1.019863,51.503553,0.38257,-0.373825,0.13214285714285712,0.3799999999999999,-0.00046176474871306716,46.230665076479845,75.0,-0.1143309468593201
000031.XSHE,1.744636,2.457282,4.697157,2.186,0.869669,-0.382241,0.693047,58.556022,-1.449361,0.366538,0.2657142857142856,0.9499999999999993,0.10484627922934113,65.8478939202926,58.333333333333336,0.40668077761074617
000039.XSHE,0.648944,3.322786,5.172414,1.1785,0.078643,2.354533,-0.787028,61.536962,0.263641,-0.18848,0.635,2.580000000000002,0.3103836841058233,63.15365576306006,50.0,0.512562997256305
000049.XSHE,-0.432142,7.828244,13.140376,3.7585,0.815683,5.179604,-0.310951,63.898689,-0.521454,-0.688046,0.13571428571428568,0.09999999999999964,0.057222608029812744,64.86923607210396,66.66666666666666,0.22098626762621087
000050.XSHE,-0.76519,0.003361,0.324374,2.876,1.234921,-0.011546,0.968358,66.520858,-0.93386,-0.052269,0.2228571428571428,0.7400000000000002,0.05755807459394763,80.98906681486459,58.333333333333336,0.9648353962294687
000060.XSHE,-0.708098,9.674904,13.023256,2.0245,0.458552,6.376769,-0.109645,71.085933,-1.161276,-0.10663,0.20999999999999996,0.3500000000000014,0.058126274959064195,61.71396757468008,50.0,0.19306263452276706
000061.XSHE,-0.517578,4.706968,11.073826,1.8385,0.074626,1.975584,-0.053618,70.821087,-1.913085,-0.183125,0.5999999999999999,0.5899999999999999,-0.014867322246550518,46.71561911932882,58.333333333333336,-0.024633485431113655
000063.XSHE,0.146051,2.687304,5.909389,2.243,0.958863,0.62383,-0.991947,54.807458,0.021034,-0.153457,0.22571428571428553,0.3899999999999997,0.046291637556523116,72.63654786551805,58.333333333333336,0.5947554282239809
000066.XSHE,1.159611,381.230646,56.975228,3.3225,0.563896,27.481603,2.190638,84.921159,-1.610611,0.170505,1.1778571428571412,0.7699999999999996,-0.386662364991754,31.31670994192613,50.0,-0.4638576629436453
000078.XSHE,-0.47252,6.164071,8.928571,3.5485,1.118832,5.172414,-0.66449,82.246464,-1.530006,-0.367268,0.4464285714285713,1.83,0.3864440245196502,73.96868120874657,66.66666666666666,0.9163504928595412
000088.XSHE,-1.586408,8.765533,10.011123,1.1885,-0.037967,4.766949,0.142603,72.868375,-1.534982,0.116946,0.6699999999999999,0.9600000000000009,-0.25634524562506944,39.25177464228531,33.33333333333333,-0.12671864186214465
000090.XSHE,-0.331407,-0.154817,-0.223714,1.671,-0.020823,2.229099,0.728404,59.066289,0.028459,0.580915,0.6842857142857143,3.410000000000002,0.26992734987740397,88.31877996682796,75.0,2.6992194579557927
000099.XSHE,-0.892804,3.856257,5.267235,1.7415,0.643111,2.477095,-0.088085,64.000006,-0.883756,-0.126325,2.2278571428571423,11.07,0.14604226317833735,65.38120740813784,58.333333333333336,0.5417670505364569
000100.XSHE,0.658794,58.630989,35.02994,5.558,1.894748,6.142622,0.220084,64.376827,0.816223,-0.026122,0.38499999999999995,1.2199999999999998,0.04961792421639788,54.84498003285263,50.0,0.11737392098509769
000156.XSHE,-0.464498,122.196608,41.148673,6.38,2.414459,11.412381,0.183149,67.354615,-1.956643,-0.463663,0.49428571428571433,1.3200000000000003,-0.023208151806643817,52.01925436954785,41.66666666666667,0.22469126807111994
000157.XSHE,0.24414,2.04908,3.759398,1.359,0.463534,1.910828,-0.925467,59.78843,-1.076192,-0.424635,1.852142857142857,9.309999999999999,-0.8733749939632478,62.426076260350094,50.0,0.4694861417466445
000333.XSHE,-0.811935,2.996491,5.752469,1.062,0.030367,0.544154,-0.545227,47.166714,1.449739,0.137231,0.6914285714285715,2.59,0.21913980349204132,73.65769765731362,83.33333333333334,0.5501643869934014
000338.XSHE,1.34467,2.257334,3.85289,1.619,0.684003,2.506482,-1.153025,57.841046,1.449739,-0.188541,0.2907142857142856,0.39000000000000057,0.021738795822269008,55.42435551337059,41.66666666666667,0.3146129212030724
000400.XSHE,-0.985591,5.734765,6.580703,3.2575,1.604849,2.672835,-0.934236,60.801615,-0.238479,-0.379126,0.14357142857142843,0.5100000000000002,0.043983992447838655,68.37564391706708,58.333333333333336,0.8136279187957562
000401.XSHE,1.705963,-1.127909,-2.124044,0.853,-0.574875,-0.958604,-0.582393,53.62509,-0.758269,-0.175527,0.18428571428571436,0.5300000000000002,-0.005436298819368912,47.623962794982816,50.0,-0.1045326147182446
000402.XSHE,1.744636,0.849375,2.674419,1.3145,0.245616,3.262776,0.41298,66.909469,1.104658,0.149512,0.31928571428571406,0.16000000000000014,-0.03747215195369746,45.620608028783025,58.333333333333336,-0.19644910473739507
000413.XSHE,-0.308045,79.595721,36.326531,7.1595,1.391129,16.994571,0.372089,81.990157,-0.750885,-0.386711,0.6685714285714293,2.080000000000002,0.031794327140133416,54.68504705012762,50.0,-0.08185115289067735
000417.XSHE,-0.814622,29.888032,25.880759,4.3375,0.851605,17.714141,0.225274,82.196451,-0.174194,-0.177416,0.12785714285714292,0.20000000000000018,0.011327917996941349,65.29813644256626,50.0,0.20546107734011887
000418.XSHE,-0.961563,0.171555,0.733823,1.0685,-0.320307,-3.059095,-0.053755,36.543214,0.87529,0.176305,0.3442857142857144,1.2999999999999998,0.19694099443014068,60.249502378668396,66.66666666666666,0.3936035280282635
000422.XSHE,1.744636,5.846125,6.857143,2.1375,0.485893,3.72322,-1.154718,64.94418,0.002442,-0.49471,0.17357142857142843,0.3800000000000008,0.0726985564004529,60.278969808608295,41.66666666666667,0.10016911316022004
000423.XSHE,-1.564983,3.833687,5.515862,1.763,0.228973,2.934411,-1.511641,68.826875,0.235967,-0.591878,0.09285714285714285,0.16000000000000014,0.006510618219088743,55.721230208764474,58.333333333333336,-0.04482479502470049
000425.XSHE,0.261661,22.877132,20.967742,2.357,0.704634,5.869898,0.181974,63.508058,-0.653026,-0.164086,0.2692857142857145,1.1400000000000001,0.003796284255790705,50.22750737022223,50.0,0.11354022027874056
000488.XSHE,1.648232,1.054977,2.179837,1.4625,0.087181,0.847116,-0.93323,52.588289,0.085672,0.010817,0.3478571428571428,0.8599999999999994,0.024473893838353633,56.536540353102296,50.0,0.048998916489462196
000501.XSHE,-0.557046,2.469981,5.086136,0.967,-1.049526,1.953918,-0.736105,49.347556,1.237811,-0.19545,0.8371428571428573,4.95,0.3904114581365481,67.45880756090429,58.333333333333336,1.0916605029131832
000503.XSHE,-1.769922,9.848896,13.655404,1.411,0.17356,2.112499,0.370461,67.516326,-2.429495,0.394345,0.39571428571428574,1.6000000000000005,0.15816945238838542,79.25028093390823,83.33333333333334,1.8474188701438576
000506.XSHE,-1.000492,-0.838291,-1.764706,4.9455,0.333177,4.01744,0.232126,74.11227,-2.319237,-0.193137,0.11642857142857142,-0.25,0.03741813824464709,65.13663350657136,50.0,0.3516221135249742
000511.XSHE,-0.729871,5.168299,10.927152,6.8285,2.462667,4.502444,0.79006,61.292763,-1.781878,0.004846,0.277857142857143,0.16000000000000014,-0.04590761445542213,44.715229746516265,25.0,-0.04994696608082716
000513.XSHE,-0.864496,2.446063,4.558271,0.93,-1.230448,2.82123,-1.088479,58.487133,-0.437274,-0.463549,0.9050000000000004,2.5100000000000016,0.2827397392337816,59.961538877602905,75.0,0.3430814853362829
000519.XSHE,-1.558158,2.218083,3.612167,1.74,0.414304,2.975909,-0.886581,59.765941,-0.915031,-0.458831,0.1650000000000001,0.4900000000000002,0.05096125367578008,55.72946364472177,58.333333333333336,0.20757817404781775
