code,leverage,sharpe_ratio_20,ROC20,VOL20,liquidity,BIAS20,residual_volatility,MFI14,earnings_yield,momentum,ATR,MTM,MACD,RSI,PSY,CYR
000001.XSHE,1.618515,11.657582,12.778429,0.644,-0.58309,6.770255,-0.840803,74.462433,1.233733,-0.288183,0.46857142857142836,1.5399999999999991,0.19148218431343367,63.83085774895668,50.0,0.9172734830446228
000002.XSHE,0.656047,7.383374,8.054841,0.541,-0.287305,3.914297,-1.471573,58.77166,1.233733,0.264275,0.6964285714285717,-0.3800000000000008,-0.23547796651934025,48.223621284752014,66.66666666666666,-0.39950284767331645
000006.XSHE,0.437956,15.008758,22.028353,3.7795,0.71252,9.485837,-0.283183,71.916119,-0.600604,0.445961,0.3328571428571428,0.41000000000000103,0.05631748394723564,64.4350489012844,41.66666666666667,0.6426489884082454
000009.XSHE,0.100386,158.181978,48.220859,10.018,1.620426,13.93002,0.927512,69.547008,-1.674873,-0.625556,0.6814285714285713,2.2299999999999986,0.06267759741609191,70.03588689870725,58.333333333333336,1.6600978882487905
000012.XSHE,-0.522436,10.312598,15.981735,1.75,0.00329,7.65753,-0.397989,68.728677,-1.011595,-0.43885,0.6014285714285711,2.54,0.25853674183137765,65.13207993340185,41.66666666666667,0.8194573175845266
000021.XSHE,-0.696,45.944009,32.718327,3.513,0.249492,9.326714,-0.041676,71.411463,-1.794607,-0.500416,1.3828571428571428,5.839999999999998,0.2680430761285568,64.74003155713044,66.66666666666666,1.0747326511385769
000024.XSHE,1.447775,9.554491,21.516322,4.309,1.252067,7.983344,-0.114326,89.483134,-0.115116,0.722692,0.4985714285714287,1.4299999999999997,-0.014155618865850317,58.82431770405816,25.0,0.5038364885258328
000027.XSHE,-0.520804,5.662523,12.852311,3.9185,1.269253,5.948349,-0.268913,60.868477,0.087067,0.717301,0.9942857142857143,1.629999999999999,-0.12745499253431825,52.1013203344474,41.66666666666667,0.15249581357110742
000030.XSHE,-1.255797,6.31038,13.96648,2.801,0.257651,4.570696,-0.04717,55.524013,0.223263,-0.660823,0.4492857142857143,1.54,0.16952247061829534,70.73849713598447,66.66666666666666,2.031286274287547
000031.XSHE,1.750358,11.319718,20.321285,6.5995,1.779657,5.418719,1.470856,59.615727,-1.083723,0.94196,0.29142857142857126,0.7000000000000002,0.09484926896622221,59.603676173502016,58.333333333333336,0.3739254256768687
000039.XSHE,0.607381,5.283455,10.10453,1.669,0.259621,3.338329,-0.728562,53.210968,0.54224,-0.470005,0.39642857142857146,1.3699999999999992,0.0908466490095054,75.98925522801136,41.66666666666667,1.727982427765884
000046.XSHE,1.750358,23.642017,22.105263,0.363,-1.944857,9.905727,-0.1089,72.608852,-0.048605,-0.023743,7.861428571428573,43.65,1.3989954343465776,69.69280951936923,50.0,2.9623118550890837
000049.XSHE,-0.589398,8.281972,15.933232,2.2245,-0.186731,5.018385,-0.312987,58.028032,-0.964151,-0.39945,0.9014285714285716,2.01,0.020663911634066556,63.83495773298983,66.66666666666666,1.515919642931407
000060.XSHE,-0.739536,18.428785,24.088748,3.617,0.71652,3.414119,-0.046766,47.911352,-0.933115,-0.597446,0.22214285714285736,0.6299999999999999,0.06749935111793352,74.88381374333784,58.333333333333336,1.4365469089595129
000061.XSHE,-0.442901,0.795941,3.445899,2.3245,-0.127515,-0.351856,-0.478149,54.228304,-2.085841,0.13803,1.3378571428571424,5.09,0.21120011936291982,61.41947770191539,50.0,0.7896324535169752
000062.XSHE,-1.005779,40.702058,34.205231,2.8225,-0.017482,4.654812,1.743509,47.415383,-1.79103,0.530723,0.555,2.169999999999999,0.2243368503458153,70.87579402778526,66.66666666666666,1.7502626664508414
000063.XSHE,-0.042606,9.887967,14.456317,2.2665,0.724423,5.375846,-0.854991,59.948334,-0.213912,-0.23266,1.6735714285714285,4.949999999999999,0.2672380295590513,57.10510273153597,58.333333333333336,0.8991266425054656
000069.XSHE,0.808462,16.062782,17.372263,2.326,0.85031,5.921876,-0.639392,59.081909,1.233733,-0.267373,0.3085714285714286,1.0899999999999999,0.06524817039732297,69.90766578688373,50.0,1.215192420530009
000078.XSHE,-0.399987,19.909714,24.734982,6.6815,1.322204,6.743272,0.604487,60.894049,-1.485994,-0.036796,0.5021428571428574,1.450000000000001,0.0531873094598837,64.0012412158394,58.333333333333336,0.7938139061331562
000088.XSHE,-1.151648,5.765008,12.683578,1.274,-0.784767,4.903362,-0.145125,68.543227,-1.527155,-0.445825,1.1300000000000003,1.2399999999999984,0.0912035111148985,57.71765085890317,41.66666666666667,0.47770609729804736
000090.XSHE,-0.304294,18.2466,23.214286,2.492,-0.179519,3.556956,-0.31273,47.347572,-0.004322,-0.013737,0.3514285714285714,0.16000000000000014,-0.02744868599968185,61.5659528300457,58.333333333333336,0.56938632341903
000099.XSHE,-0.553055,6.175312,14.679583,5.9585,1.164103,2.367966,0.044934,47.675901,-1.262706,-0.231357,1.15,3.0999999999999996,0.0039350827452973025,61.21892614007106,50.0,0.5251419174264083
000100.XSHE,0.707986,3.189462,6.497175,2.449,0.991859,2.501359,-1.031215,53.95096,1.108319,-0.278171,1.7264285714285708,-0.3400000000000034,-0.3873027981938559,55.5959296595242,41.66666666666667,-0.05213420673227942
000156.XSHE,-1.379213,-0.266238,-1.215278,2.926,1.092709,-1.55028,0.030494,50.189245,-1.728947,-0.567297,0.562142857142857,0.9499999999999993,0.09726545507125395,52.75294949892346,41.66666666666667,0.296494073294884
000157.XSHE,1.053571,3.938043,6.768559,1.5615,0.222189,2.936533,-1.284146,49.636755,-1.639524,-0.722783,3.9978571428571428,8.919999999999995,-0.21001201853599305,67.57189980645825,66.66666666666666,0.9550174501168573
000166.XSHE,1.234431,25.210752,24.165342,3.097,1.264841,14.734832,0.204863,71.630828,1.233733,-3.040129,0.840714285714286,1.4399999999999995,0.01946564627571601,56.87921887130032,58.333333333333336,0.36039930834161904
000333.XSHE,-0.793451,7.32607,10.835351,1.0195,-0.272575,8.208735,-0.816328,60.537889,1.233733,-0.21906,0.8585714285714285,1.129999999999999,-0.3328741494717165,38.69423384982372,25.0,-0.7288344769593502
000338.XSHE,1.509767,4.506054,8.951407,1.684,0.253358,4.067424,-1.289189,52.321807,1.233733,-1.142793,0.2764285714285716,1.0699999999999994,0.1662788925550323,71.94631436321248,58.333333333333336,1.6005087387452432
000400.XSHE,-0.960874,8.07311,15.082527,2.8675,0.764957,4.531238,-0.496119,48.846064,-0.201651,-1.193773,0.28285714285714303,0.9799999999999995,0.037394109372033524,69.90036840467896,66.66666666666666,1.6543145049785934
000401.XSHE,1.638616,2.022516,5.928412,2.1305,-0.207152,1.48422,-0.487892,48.162319,-0.902339,-0.971747,0.5000000000000001,2.339999999999999,0.30812292364059474,71.53003538750991,58.333333333333336,0.9535247201594377
000402.XSHE,1.750358,12.877082,15.517241,1.4485,-0.248311,6.122449,-0.867439,70.114592,0.464955,-0.258493,0.9292857142857145,4.790000000000001,0.13817939014092473,68.18272361662004,66.66666666666666,1.623884865639158
000413.XSHE,0.143283,7.712034,14.765101,3.993,0.986097,4.217455,0.086974,61.943897,0.075558,-0.58689,0.13285714285714284,0.3300000000000005,0.051963630764464405,70.78238780927893,58.333333333333336,1.2430712870571181
000417.XSHE,-0.888575,11.71133,18.788628,3.0265,0.175994,5.831177,-0.403552,59.585513,-0.429738,-0.0316,0.6000000000000004,1.4000000000000004,0.018457992471875934,59.443419371722804,50.0,0.6302220677272041
000418.XSHE,-0.877946,9.44554,14.576458,0.9515,-1.176246,8.033816,-0.226154,66.732971,1.10316,0.567837,0.20357142857142857,0.41999999999999993,0.010711232704064516,52.715884007406856,50.0,0.020604600309770404
000422.XSHE,1.750358,9.11604,13.935681,3.1565,-0.007781,5.614309,-1.892569,72.271507,-0.258908,-0.585512,0.11571428571428576,0.2200000000000002,0.021333849242052533,66.46648361845273,41.66666666666667,0.8426025415364524
000423.XSHE,-1.486502,8.743871,11.006289,1.889,-0.018584,4.0861,-1.555241,67.775658,-0.123005,-0.077473,0.6642857142857145,1.1400000000000006,0.009933136194212211,60.51141445750602,58.333333333333336,0.48442136415578485
000425.XSHE,-0.184638,1.526278,5.225653,3.564,0.955819,1.199315,0.238857,49.973436,0.589866,0.244333,0.7257142857142854,2.460000000000001,-0.04660383487461228,53.99243997346932,33.33333333333333,0.8059747644738158
000488.XSHE,1.705212,254.092348,48.607595,3.119,0.472339,19.066937,-0.856168,78.841859,-1.616084,-0.135596,0.8307142857142857,2.66,0.11329609933528939,71.17863311107135,58.333333333333336,2.178024377059784
000501.XSHE,0.168543,4.271093,9.305994,1.126,-1.392436,2.114492,-1.383477,73.774242,0.846975,-0.028496,0.5521428571428572,1.3200000000000003,0.0716570547867055,65.54451478348633,66.66666666666666,1.0127206129265431
