code,leverage,sharpe_ratio_20,ROC20,VOL20,liquidity,BIAS20,residual_volatility,MFI14,earnings_yield,momentum,ATR,MTM,MACD,RSI,PSY,CYR
000001.XSHE,1.509663,8.301927,13.387097,1.97095,1.634964,6.017192,0.322436,66.346702,1.43193,0.798787,0.0971428571428571,-0.20000000000000018,0.022891187205466956,63.49287731545225,66.66666666666666,0.2027175091154243
000002.XSHE,0.328405,1.639294,4.051173,0.75835,0.739261,4.850406,0.625199,80.246079,1.099253,1.418073,0.35928571428571426,1.5299999999999994,0.22267292454554088,70.14404319176916,75.0,0.5501317073774326
000006.XSHE,0.008787,-1.400884,-3.225806,0.62045,-0.434277,1.987448,-0.262626,82.209077,1.43193,0.593752,0.5135714285714282,2.469999999999999,0.25413236654605,82.04220327540556,83.33333333333334,0.6002545612699306
000009.XSHE,-0.238323,8.877632,16.666667,3.35645,1.43932,8.281915,0.99296,80.934191,-1.887933,-0.267377,0.11285714285714286,0.07000000000000028,0.08420818323223336,64.59304025628832,66.66666666666666,0.2517627680690415
000012.XSHE,-0.35382,42.18255,26.086957,2.0371,0.861639,13.502935,0.00416,82.851956,-1.148922,-1.188491,0.3249999999999997,1.2100000000000009,0.2610400047050581,78.42666580415056,66.66666666666666,0.9075154805239904
000021.XSHE,-0.781076,27.880201,22.815534,0.8659,-0.735116,19.086844,-0.286545,93.796556,-1.530206,-1.269548,0.18000000000000002,0.46999999999999975,0.06857617132843244,69.72636851569997,66.66666666666666,1.1782141776306654
000024.XSHE,0.439986,0.842069,7.683073,1.59335,1.468531,4.338723,1.243752,64.840198,0.534319,1.177907,0.08928571428571429,0.050000000000000266,0.054778038194587944,64.90830539843755,58.333333333333336,0.4493348642019779
000028.XSHE,-0.343289,-1.333127,-5.078864,1.3203,0.181663,-2.901029,0.875328,44.428203,-0.461328,0.440713,0.3050000000000002,1.2800000000000002,0.20297350280689008,79.38837175037551,75.0,1.8345915681372338
000031.XSHE,1.860116,3.334858,6.266319,0.6424,-0.656936,8.115288,-0.279463,77.264595,0.770236,-0.396155,0.14857142857142863,0.3200000000000003,0.07900080348356361,75.9837004273459,75.0,1.1386377936914327
000039.XSHE,0.526187,3.358572,7.07635,0.53755,-0.131169,7.622479,0.073916,79.637809,-0.230612,-0.562657,0.22714285714285737,0.7799999999999994,0.08547233212840122,84.12859829489517,58.333333333333336,2.446889221158277
000042.XSHE,0.183416,1.563552,3.281677,0.34725,-1.259552,3.555434,0.758642,74.312827,0.390779,1.315341,0.21071428571428555,1.0300000000000002,0.13025104062862175,81.40373717305131,83.33333333333334,0.8826270635804212
000046.XSHE,1.860116,8.899249,12.177986,0.1696,-1.757885,6.137824,0.730395,79.984282,-1.423863,0.776445,0.1892857142857143,0.8199999999999994,0.1751530869823939,88.79010179218464,66.66666666666666,1.2697488333435425
000050.XSHE,0.488918,68.873331,37.357259,3.43715,1.361005,28.387908,2.844605,96.646922,-1.967874,2.03187,0.5157142857142857,2.09,0.4739021993279947,82.8549683712728,83.33333333333334,1.0644821769497659
000059.XSHE,1.860116,0.009589,0.353982,0.64015,-0.414139,3.855664,0.174843,62.764016,-0.521925,-1.482022,0.08571428571428578,0.05999999999999961,0.0524783928179747,65.33518073414473,75.0,0.3264006531673136
000060.XSHE,-0.775282,3.437237,6.273063,0.47965,-0.230409,2.747057,0.203392,60.171536,-1.38202,-0.437998,0.2521428571428572,1.7399999999999993,0.3350162956904464,92.76824120876047,58.333333333333336,7.385816855263205
000061.XSHE,-0.708441,17.175018,16.761905,0.9297,0.152479,10.550045,0.340187,88.106277,-1.81419,-0.650469,0.1542857142857143,-0.05999999999999961,0.08727677975524523,60.51764179655279,66.66666666666666,0.23475348321018163
000063.XSHE,0.781883,25.462555,24.046243,1.20205,0.762746,6.936416,1.874428,78.661037,-1.14531,-0.823318,0.10571428571428562,0.2699999999999996,0.024849784472086623,68.48947204812217,58.333333333333336,0.5289860705284699
000066.XSHE,1.62195,8.120204,9.120521,0.98285,-0.170839,7.734362,-0.536386,84.711646,1.422803,-1.548587,0.11357142857142863,0.5300000000000002,0.07728894356792244,89.99312850518002,58.333333333333336,1.5471053230037501
