code,leverage,sharpe_ratio_20,ROC20,VOL20,liquidity,BIAS20,residual_volatility,MFI14,earnings_yield,momentum,ATR,MTM,MACD,RSI,PSY,CYR
000001.XSHE,1.52555,-2.149861,-13.940256,1.3533,1.404659,-10.983594,-0.04714,36.152688,1.45019,0.733067,0.13714285714285707,-0.75,-0.13381934365034565,9.964339791197894,25.0,-0.9118836748188475
000002.XSHE,0.349486,-2.881183,-16.905738,0.7765,0.654859,-13.55327,0.363436,15.616708,1.358796,1.169234,0.3935714285714287,-1.5399999999999991,-0.3664341241203395,19.66101953677475,25.0,-0.7755908129618239
000006.XSHE,0.008898,-0.611782,-1.538462,1.03715,-0.2908,-4.489491,-0.279427,61.728192,1.45019,0.040814,0.6728571428571428,1.5700000000000003,-0.00317841342686509,56.543996887245626,33.33333333333333,0.7398350171898826
000009.XSHE,-0.255734,2.737111,7.877814,3.2955,1.52641,-2.000876,1.344861,57.359311,-1.953149,0.228868,0.1692857142857141,-0.3200000000000003,-0.060697027967133714,30.960908091258162,50.0,-0.26903238265847396
000012.XSHE,-0.421445,20.605442,22.88961,4.02965,1.550809,5.519933,0.921184,63.779089,-1.510889,-0.03768,0.36000000000000004,-1.17,-0.24709569540790138,23.265769231976225,33.33333333333333,-0.6859743336175783
000021.XSHE,-0.766299,-0.593093,-1.976285,1.614,-0.200035,-6.941839,0.083228,36.60059,-1.315188,-0.36538,0.2235714285714287,-0.2599999999999998,-0.07738413006488581,46.262103065815786,41.66666666666667,-0.3758212306280706
000024.XSHE,0.441745,-1.795246,-13.322185,1.8665,1.439407,-12.448623,1.027941,18.849025,0.662841,0.958727,0.08285714285714284,-0.43999999999999995,-0.0601017261542859,18.83382708310693,41.66666666666667,-0.6403900071937918
000028.XSHE,-0.322364,-1.443426,-9.552716,1.29405,0.148641,-5.605015,0.60262,71.071463,-0.53969,0.130554,0.3135714285714286,-0.7800000000000002,-0.20849548494406334,31.837674151074857,50.0,-0.6977165616911196
000031.XSHE,1.878403,-2.212041,-9.58231,0.78235,-0.610619,-9.68217,-0.368674,27.458789,0.756722,-0.330557,0.16714285714285726,0.23000000000000043,-0.028976714300555775,48.264485142518126,25.0,0.08481678994283204
000039.XSHE,0.529658,-2.425676,-14.695652,0.64095,-0.074406,-9.380629,0.080715,40.396372,-0.193818,-0.436728,0.4050000000000001,0.5899999999999999,-0.16574188199949036,54.32122101301838,50.0,0.10801978455399208
