code,leverage,sharpe_ratio_20,ROC20,VOL20,liquidity,BIAS20,residual_volatility,MFI14,earnings_yield,momentum,ATR,MTM,MACD,RSI,PSY,CYR
000001.XSHE,1.459115,-3.744597,-9.567497,1.1485,1.391034,-4.912837,-0.048042,54.918028,1.46152,0.824405,0.16642857142857143,-0.02999999999999936,-0.03807648654781065,32.256307953202345,41.66666666666667,-0.19533035402643506
000002.XSHE,0.473602,-3.779213,-8.37766,0.6765,0.459691,-2.889359,-0.612788,53.92524,1.46152,-0.474367,0.6914285714285712,0.9500000000000011,-0.060891323709934,41.19143953774411,50.0,-0.18326060173705638
000006.XSHE,0.263138,0.448969,1.632653,1.7245,0.30477,-3.150525,0.322038,38.643583,0.731263,0.878358,0.7728571428571431,1.759999999999998,-0.08953812274367845,50.940607747423506,58.333333333333336,-0.16712983215553256
000009.XSHE,-0.269451,-1.096392,-0.357143,1.1635,0.607245,-2.736622,-0.33094,49.185304,-1.640627,-0.450733,0.8214285714285708,-3.76,-0.16398729342605378,25.419572687522884,16.666666666666664,-0.6457020615079911
000012.XSHE,-0.410348,-2.03062,-5.237316,1.445,1.009575,-3.908389,-0.67997,60.268527,-0.644981,-0.239854,0.16642857142857137,-0.3099999999999996,-0.043149012926428504,30.776397985283012,50.0,-0.23420673929180902
000021.XSHE,-0.737408,-0.490282,-0.954198,0.457,-0.765671,-0.450753,-0.571955,58.259587,-0.75057,-0.23639,0.3042857142857141,0.08999999999999986,0.019233015801588926,35.45532582864604,41.66666666666667,-0.7081204060710777
000024.XSHE,0.540729,-2.434751,-7.780013,1.954,1.356243,-1.743604,0.190015,62.589676,1.46152,-0.563897,0.292857142857143,-0.14000000000000057,-0.015077238265252618,31.43084561317739,58.333333333333336,-0.24368573100782553
000028.XSHE,-0.381415,0.039024,0.39093,0.2995,-0.98158,1.329756,0.763694,69.245819,-0.867478,0.724765,0.06642857142857148,-0.1200000000000001,-0.017801030142827322,25.182973198821973,50.0,-0.36677396956178443
000030.XSHE,-0.966165,1.910759,4.622871,2.114,0.928317,6.055001,0.176624,85.694524,-0.975418,-1.394001,0.2750000000000001,0.3200000000000003,-0.012776725053996824,47.598407499007,50.0,-0.024453876467367408
000031.XSHE,1.906584,-1.421844,-1.808786,0.4925,-0.958515,-0.58862,-0.890601,65.486842,0.604713,-0.380102,0.13785714285714265,-0.29000000000000004,0.02178498964293618,33.642563849478194,25.0,-0.08170969289705843
000039.XSHE,0.233729,0.576173,1.458173,1.6255,0.821152,-1.435228,-0.209307,62.634031,-1.140528,0.091374,0.367857142857143,1.2300000000000004,0.03231050007471037,63.68662355396013,50.0,0.39398274160105107
000042.XSHE,-0.295524,-0.423589,-0.323887,0.2205,-2.228128,0.502102,0.157179,64.479111,0.21852,0.584286,0.19142857142857153,-0.1800000000000006,0.00651226282173234,31.63178463094896,41.66666666666667,-0.4304038025621848
000046.XSHE,1.923408,-3.593735,-4.861111,0.1115,-1.83057,-4.761905,-0.540985,37.508319,-0.33027,-0.06162,0.12428571428571436,0.16999999999999948,0.07015549965754769,75.8068355654001,58.333333333333336,0.9256549473797504
000049.XSHE,-0.575108,4.338235,9.230376,1.2485,0.545431,2.530871,2.105655,77.469344,-1.683914,1.171564,0.32071428571428545,-1.0700000000000003,-0.1821417288989662,40.767964403544894,33.33333333333333,-0.599739108358377
000050.XSHE,0.437368,-1.277054,-5.960854,1.7295,0.279602,-4.343891,0.297382,48.013166,-1.108518,0.146443,0.8857142857142859,2.0299999999999976,0.5763810658158626,52.98122087994322,66.66666666666666,0.19591576508304342
000060.XSHE,-0.663916,-2.08636,-3.554502,0.4405,-0.892954,-3.531643,-0.903685,63.114057,-1.218926,-1.302012,0.0664285714285714,-0.21999999999999975,-0.03905836307619649,14.692537433306327,25.0,-0.5423424022179546
000061.XSHE,-0.642768,0.933212,2.809706,1.7295,0.91027,-0.09928,0.900243,62.390051,-2.102128,0.733903,0.27071428571428574,-0.4900000000000002,-0.03652597564986215,30.77341762796773,66.66666666666666,-0.43893640919442367
000063.XSHE,0.468823,-1.659344,-9.013209,1.4425,0.862052,-8.572767,0.171115,38.384797,-0.980324,0.459573,0.11142857142857134,-0.009999999999999787,-0.015419875836042242,29.52163691884369,25.0,-0.13328421589262618
000066.XSHE,1.221796,-1.500012,-5.080214,0.5605,-0.076604,-2.952433,0.419224,60.86596,-0.990702,-0.362328,0.07571428571428569,-0.1900000000000004,-0.04095517824898183,14.501465436316687,16.666666666666664,-0.4531081222077349
000069.XSHE,0.562212,-2.859554,-6.25,0.8775,0.581751,-0.851277,-0.638967,46.878853,1.46152,-0.395358,0.6392857142857145,1.83,-0.0066338623189600154,62.11406737438714,50.0,0.3241509222488004
