code,leverage,sharpe_ratio_20,ROC20,VOL20,liquidity,BIAS20,residual_volatility,MFI14,earnings_yield,momentum,ATR,MTM,MACD,RSI,PSY,CYR
000001.XSHE,1.139974,-3.114854,-8.609272,0.6155,0.263357,-0.728352,-0.174853,40.24147,1.319315,0.058774,0.3864285714285714,1.379999999999999,0.368809060890375,88.66658436264461,58.333333333333336,3.844211554382859
000002.XSHE,0.809049,4.591551,6.482982,0.425,-0.01198,3.668639,-0.257376,73.563189,1.319315,-0.298899,0.46642857142857136,-1.67,-0.15394010535766167,35.22831729873823,33.33333333333333,-0.5682862565371538
000006.XSHE,0.640115,1.320048,3.651685,0.789,0.435665,5.791284,0.470773,63.845154,1.319315,0.111628,0.31428571428571395,-0.5399999999999991,-0.03285724980644267,52.04131558689019,41.66666666666667,-0.48839474577526687
000009.XSHE,0.61531,-1.587915,-8.458244,1.5795,1.541289,-2.000115,2.068175,52.444616,-1.866592,0.718798,0.7814285714285722,-3.1799999999999997,-0.2924592094507925,29.30255890233703,33.33333333333333,-1.0439338996470315
000012.XSHE,-0.282922,-0.411411,-1.371205,1.693,1.652,2.446717,0.119426,40.354796,-0.491348,0.188973,0.2535714285714286,-0.27000000000000046,-0.050407934406224986,43.3607919907431,41.66666666666667,-0.4028896060178533
000016.XSHE,-0.025008,-2.724355,-10.344828,1.2025,0.913074,-3.592121,-0.328435,46.708273,-2.55645,-0.376558,0.3857142857142856,-0.0799999999999983,0.0928411256111017,54.94799690544214,33.33333333333333,-0.18487902858286276
000021.XSHE,-0.859661,-2.317565,-5.459057,0.312,-1.015786,-3.02876,-0.435513,49.262419,-1.302446,-0.589107,0.2621428571428571,-0.8300000000000001,-0.07588038602310887,33.49001279681551,50.0,-1.0927508110944562
000024.XSHE,0.953216,2.951735,5.740741,1.1325,1.265523,8.673931,-0.204701,83.185285,-0.319275,-0.293191,0.21357142857142858,-1.0000000000000009,-0.1665633005302113,18.298044604946057,41.66666666666667,-1.5060737926173462
000027.XSHE,0.269735,-3.36592,-11.578947,0.2195,-1.109409,-4.761905,-0.739455,36.092189,0.886413,-0.248682,0.15142857142857144,-0.019999999999999574,0.06549838599088159,66.11735800354303,58.333333333333336,0.3538774071352391
000028.XSHE,-0.342224,-2.730231,-12.746151,0.377,-1.193716,-7.591385,0.411357,25.824885,-1.134177,0.066064,0.2114285714285713,-0.3099999999999996,0.04515181820670111,50.54047428821198,41.66666666666667,-0.5375186727260783
000029.XSHE,0.461842,-1.428497,-13.787086,1.4205,-0.003555,0.162206,0.696512,56.510443,-1.663927,0.268136,0.2785714285714286,-0.5499999999999989,-0.09157452794210441,39.85904528095013,33.33333333333333,-0.7427231005489698
000031.XSHE,1.380859,-2.236011,-6.956522,0.227,-1.537908,-1.109057,-0.704995,54.623585,-1.184921,-0.705393,0.3685714285714287,-0.5899999999999999,0.16191774698029238,66.43960314802827,66.66666666666666,-0.03044268550178586
000039.XSHE,-0.083909,0.199846,0.920598,0.9405,0.719449,-0.119583,0.499441,53.658478,-0.005617,0.564585,0.40642857142857153,-0.5700000000000003,0.07477397585668955,61.674300586892606,50.0,-0.035559459350420486
000042.XSHE,0.86868,-0.789267,-2.619048,1.0355,-0.17829,3.531199,-0.107776,59.306218,1.319315,0.27842,0.20357142857142854,-1.0300000000000002,-0.052259581880287787,43.862122074936,50.0,-0.7940308968320986
000046.XSHE,1.196053,-1.764034,-5.037783,0.133,-1.288705,-2.684564,0.093998,49.753414,-2.14197,-0.190569,0.4007142857142858,-0.6899999999999995,0.12755381395450605,49.71598322129834,33.33333333333333,-0.4260537044686652
000050.XSHE,2.144889,-1.976064,-18.241578,0.9145,0.762007,-5.107053,1.465537,48.047943,-1.377004,0.756716,0.20642857142857154,-0.2999999999999998,-0.04976158943317116,42.97763831052271,41.66666666666667,-0.49780719134385754
000059.XSHE,2.144889,-1.249871,-9.77054,2.785,1.068884,-0.656045,2.622407,55.286017,-0.227947,0.830164,0.05857142857142846,0.019999999999999574,0.040860558065049735,59.42961327420513,50.0,-0.07164811898304757
000060.XSHE,-0.247017,-0.206433,-0.123609,0.645,0.539884,0.154943,-0.554759,63.851047,-0.937031,-0.149924,0.3299999999999998,-0.4299999999999997,0.012583358897849783,49.599064423148285,50.0,-0.4558428750643606
000061.XSHE,-0.50347,-2.145665,-9.378531,0.833,0.36636,-5.441254,0.253405,47.674446,-1.386973,0.130439,0.3764285714285713,-1.3000000000000007,-0.13313143459503163,41.40117344821701,33.33333333333333,-1.1009611389153684
000062.XSHE,1.036774,-0.817531,-2.368421,0.801,0.026667,2.585373,-0.510273,69.319955,-0.051337,-0.29343,1.0564285714285708,-0.8900000000000006,0.29747520370138103,52.00001683240155,58.333333333333336,-0.1482922651711127
000063.XSHE,0.201786,1.868438,3.880597,0.3585,-0.34479,1.703831,-0.079174,50.056428,-0.784078,0.01556,0.14928571428571408,0.20000000000000018,0.03937996147272038,61.34129760282227,58.333333333333336,0.046673855726431235
000066.XSHE,-0.243271,-1.993557,-5.502063,0.9285,0.906749,-3.443429,-0.148635,53.580332,-1.222962,-0.210293,0.23500000000000018,0.14000000000000057,0.014870942311750596,51.62151649693784,41.66666666666667,0.027533043666072565
000069.XSHE,1.639406,2.558617,4.365079,0.6565,0.83332,2.714314,-0.150074,65.212617,0.868123,-0.059723,0.5185714285714285,-1.5200000000000014,0.07678093153120158,41.73047993064237,50.0,-0.4638908467227254
000078.XSHE,-0.445194,-2.069036,-11.407767,0.769,0.464907,-7.944515,-0.012763,28.788952,-2.283828,-0.427763,0.20500000000000002,-0.3799999999999999,-0.10268046246556173,24.87942279182739,25.0,-0.829574966820501
000088.XSHE,-1.290213,-0.810826,-2.237136,0.667,0.323482,1.075518,-0.327289,63.860872,-0.755356,0.281915,0.24571428571428575,-0.20000000000000018,-0.14000153754209715,33.55388415023627,33.33333333333333,-0.3687530138119399
000089.XSHE,-1.330684,-3.031746,-6.542056,0.421,-0.483734,-2.789929,-1.515852,36.259718,0.15796,-0.262468,0.47714285714285715,-1.709999999999999,-0.1629920144937489,39.542089278843164,41.66666666666667,-0.92829083782211
000090.XSHE,-0.835363,0.298186,1.2,1.9265,1.083248,5.691906,-0.088956,69.542797,-1.182279,0.400166,0.26714285714285724,0.5,0.10643921772023353,65.45174846241069,41.66666666666667,0.6180574203880296
000099.XSHE,-0.289585,-1.002197,-3.448276,1.1195,0.867491,-2.210248,0.446006,41.90967,-1.742309,0.280137,0.4385714285714287,-0.2900000000000009,0.011781434505504285,47.68482192184508,66.66666666666666,-0.6655691305879063
000100.XSHE,0.718006,0.081804,1.239669,3.95945,2.341687,1.934679,3.071459,53.77431,-0.969929,1.009582,0.43,-1.049999999999999,-0.09376299079954764,37.189684594078685,33.33333333333333,-0.740708605811724
000157.XSHE,-0.307845,9.735562,11.686747,0.645,1.033891,7.55932,-0.470726,73.595422,-0.118089,0.547721,0.257857142857143,-0.41000000000000014,0.07083214120367609,50.03849148035092,41.66666666666667,-0.3643086746414004
000158.XSHE,-0.806094,-1.428294,-3.992016,0.35,-0.912588,-0.671141,-0.433924,46.637545,-2.256019,-0.233339,0.12642857142857147,-0.3199999999999994,0.00011447166855865776,36.55171196762105,25.0,-0.8173932127507166
000159.XSHE,-0.544173,0.35645,1.197127,1.3065,1.173352,0.185675,0.066816,63.494633,-0.345871,0.254249,0.24285714285714283,-1.2800000000000002,-0.027254752664252258,35.93218863232632,50.0,-1.0112956244181848
000301.XSHE,-0.919257,-3.250747,-9.181141,0.424,-0.814907,-4.860931,-1.052858,40.303467,-0.494667,-0.506641,0.11071428571428574,-0.07000000000000028,0.048384625990389285,54.421542107213874,50.0,0.07964699142413156
000338.XSHE,-0.628365,-1.88245,-5.521472,0.8295,1.24061,-1.748118,-0.099179,42.288656,1.319315,0.517529,0.3592857142857141,-0.14000000000000057,0.00525368024030054,47.21862819822349,41.66666666666667,-0.2887459431929029
000400.XSHE,-0.574916,-1.22814,-3.011636,0.8445,0.691091,-0.943726,0.444496,49.073763,-2.143137,0.015721,0.2535714285714285,-0.29000000000000004,0.04070872179888174,45.320847298985505,50.0,-0.6320938945061805
000401.XSHE,1.804381,1.850772,5.918728,0.7785,0.064281,7.555336,1.015766,56.830469,0.016744,0.461957,0.17785714285714288,-0.4299999999999997,0.002439080936468385,54.429652904636605,41.66666666666667,-0.35983688224940913
000402.XSHE,2.049998,3.286846,5.484461,0.6355,0.179216,3.926513,-0.780158,73.336635,0.583517,-0.157352,0.2828571428571429,-1.0899999999999999,-0.07894934328118308,32.7866161245202,50.0,-1.3230920809132352
000407.XSHE,-0.70335,-1.470978,-6.272401,0.8035,0.109523,-2.507223,-0.447123,47.792379,1.319315,-0.244728,0.2535714285714287,-0.5499999999999989,-0.005508588808331494,51.1708827370647,41.66666666666667,-0.36671226996378703
000410.XSHE,0.411048,-1.362726,-4.226619,0.4985,-0.535644,0.254165,-0.988932,58.189547,-1.218514,-0.207342,0.2578571428571429,-0.46999999999999975,0.05518734232377759,54.98410245049546,33.33333333333333,-0.35901598850414107
000416.XSHE,-1.218568,-1.564598,-7.702523,0.4675,-0.980293,-0.244007,0.534099,49.155447,-1.504226,-0.053852,0.2021428571428572,0.35999999999999943,0.191515824167445,72.3296324478785,41.66666666666667,0.00047459722896103784
000417.XSHE,-0.704633,0.55534,1.470588,0.395,-1.095635,0.222717,0.270564,54.128218,-0.785028,0.449212,0.12928571428571425,0.03000000000000025,-0.015335965451956299,46.36059240968955,58.333333333333336,-0.19383059962136961
000422.XSHE,2.144889,2.959507,5.403289,1.335,1.177008,4.796014,-0.650179,76.674654,0.073078,0.093409,0.5014285714285712,1.790000000000001,0.31999638917864465,77.48099306332357,58.333333333333336,1.197801776551266
000423.XSHE,-1.219731,-2.816428,-10.681115,0.7745,0.07695,-5.293394,0.613075,27.339387,-1.487763,0.488435,0.27714285714285714,-0.5199999999999996,-0.04232502611485295,45.94598798229838,50.0,-0.5163476917202314
000425.XSHE,-0.837803,2.214687,5.681818,2.0215,1.91171,4.077779,-0.097208,75.326841,1.026072,0.118408,0.2871428571428571,-0.9599999999999991,-0.12197036377791604,29.915675433594185,25.0,-1.1210179450053426
000428.XSHE,1.527511,-2.236451,-11.074919,0.454,-1.023967,-7.205982,-0.439284,31.119992,-0.510505,-0.575567,0.24142857142857155,0.28000000000000025,0.03601259239313806,56.995453748238035,50.0,-0.028568085960534173
000429.XSHE,1.985864,-3.186458,-16.879795,0.487,-1.537995,-12.102772,-0.181854,12.057965,-0.034913,-0.10468,0.05142857142857138,0.05999999999999961,0.020642391142290495,76.92798583205288,41.66666666666667,0.38281710386605106
000488.XSHE,1.250957,-1.121387,-1.699717,0.97825,1.093314,-0.786276,-1.035626,44.564898,0.953208,-0.180655,0.1257142857142857,-0.39999999999999947,0.032073520569840364,59.74321775017071,41.66666666666667,-0.395489323796705
000501.XSHE,-0.326356,-2.516187,-9.805335,0.8225,-1.126679,-5.367071,1.292608,53.461921,-0.502723,0.575749,0.9278571428571427,1.1199999999999974,0.33502880186286055,71.50693362173638,58.333333333333336,0.745538648010613
000503.XSHE,-1.292335,-2.089116,-13.346614,1.4565,1.304178,-4.385097,0.188284,56.656086,-1.849781,0.232667,0.29357142857142854,-0.27999999999999936,0.08032105066199358,56.40047357927078,33.33333333333333,-0.3291238666686902
000510.XSHE,-0.812612,11.137549,19.591837,4.258,1.251867,8.726576,0.914527,69.067647,-0.703725,-0.299913,0.43071428571428555,0.75,0.14228615168557646,74.40523330057356,50.0,0.6278354549312137
000511.XSHE,1.258474,-1.819761,-3.418803,0.567,-0.636835,1.013111,-1.057101,64.940191,-2.762305,-0.32197,0.039285714285714306,-0.20999999999999996,0.02285346490716017,53.12737583866617,41.66666666666667,-0.2241032625162953
000513.XSHE,-1.101796,-3.043245,-10.264901,0.631,-0.839925,-3.300624,0.204594,44.426441,-0.240842,-0.6652,0.22142857142857128,-0.3800000000000008,-0.07937269683102402,20.304648166979522,16.666666666666664,-1.3224584567197661
000514.XSHE,0.284085,-0.783038,-1.597444,0.2815,-1.349678,1.557992,-0.135169,61.792714,-1.792897,-0.744284,0.19000000000000009,-0.07999999999999918,0.02698799192608034,60.467203114397314,50.0,-0.20536147879551825
000517.XSHE,0.961759,-0.642018,-1.465201,2.152,1.879826,-2.003643,0.88687,43.84369,-3.68754,0.808037,0.47357142857142864,-0.5,-0.061298840983512015,48.95465982836205,41.66666666666667,-0.25598449638405407
000520.XSHE,2.144889,-1.310901,-3.193613,0.718,-0.239962,-2.893183,-0.212346,60.304813,-1.428317,-0.178068,0.11999999999999991,-0.22999999999999998,0.04590258673301029,61.62384360363807,50.0,0.0557247566039587
000522.XSHE,-0.738816,-1.68238,-4.825737,0.767,0.36611,-3.256574,0.021304,46.186459,-1.238077,0.193285,0.34428571428571464,-0.4499999999999993,-0.18956952831413038,32.69994762100817,41.66666666666667,-0.857590786587159
000525.XSHE,-0.355536,-2.345948,-10.792952,0.4495,-1.058061,-3.659359,0.309187,44.923305,-1.563622,-0.244399,0.1978571428571427,0.5600000000000005,0.03034657885709456,69.7857114890417,33.33333333333333,0.6777857980658775
000527.XSHE,-0.665081,-0.680372,-1.629451,0.308,-0.569673,1.529166,-0.535576,51.896203,0.060556,0.648877,0.29571428571428565,0.07999999999999918,0.008578164433949625,50.24070102584012,66.66666666666666,-0.24942237104673692
000528.XSHE,-0.60002,-1.02785,-4.087193,0.9835,0.716383,1.645972,0.010017,63.432861,1.311782,0.741271,0.9128571428571427,-4.009999999999998,-0.4251335833944023,41.12267205489612,41.66666666666667,-0.2359814276279626
000532.XSHE,-1.204825,1.398691,6.808511,5.938,1.798631,16.155306,2.741089,81.279748,-2.610411,0.402694,0.29857142857142843,-1.2699999999999996,-0.06506762231990848,33.596967482694794,33.33333333333333,-1.2601039055169738
000533.XSHE,-0.785427,-2.725478,-11.568123,0.509,-0.528672,-3.159969,-0.264,58.735773,-1.141198,-0.424071,0.3414285714285715,-0.9500000000000011,0.0396683208949592,44.81828962017362,58.333333333333336,-0.35672527686380073
000536.XSHE,-1.022982,0.471814,1.166861,0.689,1.089109,1.934043,0.530248,67.899683,-1.836319,0.409787,0.28714285714285703,-0.13999999999999968,0.05471906241845498,55.97412778653029,41.66666666666667,-0.17287238540165673
000537.XSHE,-0.300846,-1.453027,-7.508939,0.856,0.234175,0.103199,0.828474,46.416093,-0.725631,-0.417006,0.529285714285714,0.9800000000000004,0.4127160697801118,71.4513629573228,50.0,0.40869734178365924
000538.XSHE,-0.902035,-1.771868,-2.431611,0.2055,-1.391239,-2.127365,0.443178,56.570064,-1.777499,0.397381,0.1592857142857142,-0.1299999999999999,0.0067495647927005575,52.88051160711215,33.33333333333333,-0.22168052290045814
000540.XSHE,1.903407,14.172845,14.732143,1.2865,1.153971,8.760051,1.150046,82.27112,0.076458,0.568211,0.16357142857142845,0.3799999999999999,0.082379067213898,66.21191768984903,58.333333333333336,0.1926488013373584
000541.XSHE,-1.338916,-1.017228,-5.172414,0.8275,0.727574,0.943891,-0.204316,62.756024,-1.537988,0.101524,0.3457142857142857,-0.6500000000000004,-0.0636789032729077,48.60295261818904,50.0,-0.25117541127057663
000543.XSHE,1.66375,-1.443207,-10.526316,1.4835,0.191377,-5.555556,1.041438,50.951977,-1.282825,0.603663,0.10785714285714285,-0.3999999999999999,-0.05505100981803546,27.0413552719632,8.333333333333332,-1.1096398537980612
000548.XSHE,-0.847724,-2.909599,-11.09375,0.522,-0.376797,-3.255972,-0.256923,39.981364,-0.948583,-0.307176,0.24071428571428566,-1.5,-0.2780651537586039,10.314000040166981,25.0,-1.737058145418613
000554.XSHE,-1.370825,-1.041132,-5.017606,1.8345,1.318534,2.430226,1.195382,70.078171,-1.618996,1.277142,0.6185714285714273,-0.8299999999999983,-0.35828618423630365,43.226035571202424,41.66666666666667,-0.1937356095447873
000562.XSHE,0.273759,0.127724,0.399467,0.252,-1.153315,-0.717625,-1.084848,46.878469,-1.168157,-0.435671,0.3650000000000001,0.020000000000000462,0.015609354211787052,66.13431885467222,50.0,0.32490991799738467
000563.XSHE,-1.512989,-1.874962,-7.142857,0.6095,-0.421978,-2.5,-0.650254,50.74086,-1.939455,0.031993,0.10642857142857139,-0.029999999999999805,0.06294623544785102,69.45038244708806,50.0,0.3060571707294235
000568.XSHE,-1.133343,-0.714074,-1.388479,0.705,0.626292,0.412117,0.705649,32.680082,-1.153926,0.760225,0.4842857142857144,-0.75,0.28344900927187733,69.62467656749702,58.333333333333336,0.3838068939696848
000571.XSHE,-1.192243,-0.203802,0.273598,5.1835,1.749154,5.127286,1.195986,62.438923,-1.512525,0.521089,0.4142857142857145,0.4900000000000002,0.28757032571700697,75.25636299126853,58.333333333333336,0.46117672087557793
000572.XSHE,-0.921006,-2.520524,-7.532957,0.3125,-0.909164,-2.916461,-0.936794,56.624302,-0.040071,-0.450684,0.27285714285714285,0.9299999999999997,0.1790586882671295,78.65129801005082,66.66666666666666,1.2631418335095734
000581.XSHE,-1.017429,7.143907,8.629707,0.434,0.036822,5.842485,1.323826,67.723926,-0.052002,1.007289,0.2707142857142858,-0.379999999999999,0.020512027042116632,44.08998958332595,41.66666666666667,-0.5010783378884831
000584.XSHE,-0.734076,-1.818529,-8.712121,0.672,-0.479068,-2.112104,-1.091703,71.682054,-0.523505,-0.140992,0.30428571428571427,-0.2400000000000002,-0.006919231924155167,43.86325854958788,41.66666666666667,-0.3110257247540993
000589.XSHE,0.29629,-1.083357,-3.286385,0.7235,-0.05287,0.774562,0.038771,56.521275,0.277737,-0.360618,0.2114285714285715,-0.08000000000000007,0.13519311158163216,54.2272985360462,41.66666666666667,-0.13161594250933328
000594.XSHE,-1.155846,-1.32011,-6.588235,1.434,1.199642,0.992114,0.395272,56.23387,-0.891964,0.09026,0.47142857142857125,1.0599999999999987,0.06779772494611927,68.5569498980069,41.66666666666667,0.8768184357638154
000597.XSHE,0.758264,-2.060039,-23.493643,0.8015,-0.11629,-11.723434,1.249882,35.578032,0.171045,-0.237956,0.07571428571428562,-0.25,-0.011546833314005883,42.49435057556896,41.66666666666667,-0.5335814907536762
000599.XSHE,0.203045,-1.57055,-6.482982,1.293,0.647076,0.759626,0.316233,51.536081,-2.235372,0.100367,0.13071428571428564,-0.41999999999999993,0.031159224840996758,43.37274001217315,41.66666666666667,-0.4403584571718522
000600.XSHE,2.144889,-2.444468,-8.496732,0.3285,-1.47356,-2.721482,0.234891,39.56045,-2.022049,-0.147989,0.4371428571428571,1.3900000000000006,0.16860661153272646,72.20461361387936,50.0,1.1801869118357677
000601.XSHE,2.144889,-2.015993,-16.63286,1.2885,0.685906,-5.244957,0.472209,32.52799,0.178145,0.107116,0.39642857142857135,-1.1999999999999993,0.01366293076749725,41.17926037382188,50.0,-0.6449617599043944
000608.XSHE,0.276218,-2.529324,-12.624585,0.632,-0.367317,-3.512795,-0.535193,49.623486,-0.451463,-0.636962,0.2292857142857141,-1.0499999999999998,-0.06878458255660458,18.484825446192506,33.33333333333333,-1.9391260336579452
000612.XSHE,-0.657422,-1.417229,-4.134929,1.0665,0.748936,-2.630416,-0.685394,59.930007,-1.062346,-0.534205,0.15785714285714272,-0.4299999999999997,-0.04213259480544046,38.53404131664161,33.33333333333333,-0.5586441129764808
000616.XSHE,1.544292,2.480984,5.813953,1.133,0.341533,6.776181,-0.167126,81.309865,0.971472,0.05015,0.09999999999999999,-0.33999999999999986,0.0037483418302433624,46.04370721718779,33.33333333333333,-1.402707698487693
000619.XSHE,-0.410352,0.666066,1.75644,0.4765,-0.638133,5.193076,-1.080597,73.402795,-0.087997,-0.487021,0.1121428571428573,-0.40000000000000036,0.019404337167227115,49.04103968655748,41.66666666666667,-0.268723499621637
000623.XSHE,-1.354584,3.202226,4.890605,0.933,0.954966,0.89131,-0.959324,52.597927,-0.44417,-0.185259,0.8278571428571421,-1.2300000000000004,-0.057174800723951535,48.57664111546766,58.333333333333336,-0.2976285107231802
000625.XSHE,-0.76713,-1.518865,-3.827751,0.43,-0.318887,-0.679432,-1.069994,50.919305,1.319315,-0.378997,0.1421428571428572,-0.33999999999999986,-0.02564554225192206,37.99028789227792,25.0,-0.8084544568533247
000627.XSHE,-1.077012,-2.471462,-6.622517,0.4715,-0.173097,-2.21914,-0.757576,51.139529,-2.203448,-0.161732,0.22499999999999995,-0.6500000000000004,0.028195210182159314,48.25701527568968,50.0,-0.5819546677499177
000630.XSHE,0.065544,-0.950456,-2.527646,0.8345,0.950698,-0.771952,0.071205,56.361659,-1.890974,0.107965,0.1078571428571429,-0.009999999999999787,0.04332711470540149,65.40322940940698,50.0,0.03809429726613356
000631.XSHE,1.00982,-0.983127,-4.494382,1.2075,0.812117,0.91017,-0.016262,58.044039,-0.463526,0.279143,0.46500000000000047,-3.1500000000000004,-0.3434788176383442,6.444467371509466,25.0,-11.200379892547064
