code,leverage,sharpe_ratio_20,ROC20,VOL20,liquidity,BIAS20,residual_volatility,MFI14,earnings_yield,momentum,ATR,MTM,MACD,RSI,PSY,CYR
000001.XSHE,1.699402,9.118117,12.400455,0.62097,0.714962,0.785474,0.045383,65.327766,1.421497,-0.24632,0.3807142857142861,-1.5999999999999996,-0.3051368426245021,23.84541507809618,33.33333333333333,-1.1437093833813194
000002.XSHE,1.616828,3.299438,6.666667,0.43293,0.549944,-1.40056,0.445864,52.684232,1.841374,-0.233741,0.29785714285714304,-4.88,0.20428292878042598,34.083885357001954,33.33333333333333,-0.42948997107860043
000006.XSHE,-0.34624,-3.455016,-7.985481,0.548355,-0.204932,-5.902004,-0.677548,26.724927,1.662302,-0.801922,1.2585714285714291,-1.9599999999999973,-0.6721667868816044,31.848226055427837,50.0,-0.7096611052886725
000008.XSHE,-1.385653,25.597264,22.074468,1.479415,0.222824,12.790269,2.378474,86.895174,-0.752422,-1.880871,0.13214285714285706,-0.5800000000000001,-0.05713862324994451,24.43955593056424,33.33333333333333,-0.6850243165958059
000009.XSHE,1.217861,-2.57498,-4.03397,0.293315,-0.395453,-2.026661,-0.992104,37.751472,-0.331407,-1.02421,0.15214285714285708,0.5099999999999998,0.057197839607073364,72.00487692601723,58.333333333333336,0.5099928628443884
000012.XSHE,-0.210768,-2.791857,-5.533597,0.31023,-0.20429,-1.928601,-1.131403,58.793256,-0.037434,-0.678471,0.11071428571428567,-0.48999999999999977,-0.04518799612888391,15.73158479781922,16.666666666666664,-1.3798998356143177
000021.XSHE,-0.800111,-3.028171,-6.677019,0.375515,-0.094775,-3.832307,-0.793911,37.937104,-0.576194,-0.688703,0.4385714285714285,0.75,0.14404745168336996,72.66144803162065,66.66666666666666,1.5680849903296323
000025.XSHE,-1.277546,-3.283758,-11.359783,0.587115,0.111293,-4.758435,-0.252329,49.268054,-1.035473,-0.805544,0.24999999999999986,0.4499999999999993,0.0018413229009537901,44.719225221850486,25.0,-0.09209504836097393
000027.XSHE,1.750631,3.069459,3.379722,0.115295,-1.681273,0.775194,-1.121234,60.008741,-0.64826,-0.209356,0.3607142857142855,0.2400000000000002,0.023798039018759112,45.34767114325716,41.66666666666667,-0.0988955180711737
000028.XSHE,-0.840032,-0.19262,-0.244444,0.389115,-0.410868,-2.878593,-0.12265,70.159746,-0.566851,-0.636939,1.0657142857142858,-2.8100000000000023,-0.7174998574570555,20.441102826828025,33.33333333333333,-0.48785403949154205
