code,leverage,sharpe_ratio_20,ROC20,VOL20,liquidity,BIAS20,residual_volatility,MFI14,earnings_yield,momentum,ATR,MTM,MACD,RSI,PSY,CYR
000001.XSHE,1.367721,19.507233,22.164049,2.2835,1.229014,2.941176,0.555083,51.869433,1.358732,0.237401,0.23428571428571424,0.5099999999999998,0.06379804787722992,73.40093594902974,66.66666666666666,0.4974281049419105
000002.XSHE,0.640929,9.656201,25.6,1.1755,0.611014,1.859862,0.886863,49.245009,1.072355,1.174484,0.36214285714285727,0.41999999999999993,0.12931853468396276,72.53151965273796,66.66666666666666,0.6059226597374456
000006.XSHE,-0.160307,5.816966,10.688836,2.0915,0.372547,2.972047,0.049887,59.220015,1.031074,0.964581,0.659285714285714,2.58,0.23513958905209376,73.05144285949696,75.0,1.8220223108689204
000009.XSHE,0.761996,3.863286,7.478632,2.3805,0.784374,1.790954,-0.002102,57.225458,-1.618359,-1.606299,0.11500000000000002,0.14999999999999947,0.03624975821724688,70.06971551866836,58.333333333333336,0.38973248766400737
000012.XSHE,-0.324515,-0.073697,0.171527,1.348,0.516927,1.230716,-0.168615,44.695574,-0.993487,-0.736572,0.31928571428571423,0.3600000000000012,-0.04488528179440726,55.49929645985846,41.66666666666667,0.09260439275655674
000021.XSHE,-0.916919,0.996272,2.207506,0.767,-0.991309,1.10274,-0.670056,67.192769,-1.927531,-1.489264,0.24000000000000002,0.54,-0.03144279738246886,64.17520740646,33.33333333333333,0.175167982356772
000024.XSHE,0.248432,-1.681444,-10.738607,2.8775,1.545297,-6.793567,0.938544,39.759102,0.437652,2.079438,0.12285714285714285,0.21999999999999975,0.012880396215663115,59.786880733446324,58.333333333333336,0.07218396361075019
000028.XSHE,-0.360171,1.594925,3.682804,0.579,-0.801278,1.794748,0.982195,60.501429,-0.962337,1.034498,0.46142857142857147,1.4500000000000002,0.05333403062505648,52.844440178856836,50.0,0.2170939227650548
000031.XSHE,1.847311,5.07939,10.576923,1.2465,-0.282763,6.076329,-0.18475,69.093067,-0.20299,-0.239162,0.11000000000000007,0.2999999999999998,0.04450475243316872,74.98648870863136,50.0,0.4428274128100096
000039.XSHE,0.682017,5.019297,7.973422,1.3005,0.517286,3.166415,0.503807,58.404073,0.332523,-0.21849,0.23857142857142857,-0.41999999999999993,-0.06065228772704251,53.58309122414228,58.333333333333336,0.1694421097703902
000042.XSHE,0.400181,24.372685,30.351076,0.2995,-1.786491,21.760288,0.841247,86.568494,-0.080405,0.773465,0.14499999999999996,0.29000000000000004,0.01701471971148613,85.76111391555638,50.0,2.960681618835914
000046.XSHE,1.078994,2.445573,6.458797,0.335,-1.261824,4.162127,1.388966,46.693299,-1.887668,1.105729,0.2342857142857143,0.9400000000000004,-0.045703675803103305,54.25790166695245,50.0,0.1617964906428071
000050.XSHE,1.273529,10.831673,16.383495,2.05,0.479814,8.82887,1.526789,69.723899,-1.384634,-0.229913,0.9014285714285715,-0.19000000000000128,-0.20082193001514104,60.54464060515843,41.66666666666667,0.3850129681339354
