code,leverage,sharpe_ratio_20,ROC20,VOL20,liquidity,BIAS20,residual_volatility,MFI14,earnings_yield,momentum,ATR,MTM,MACD,RSI,PSY,CYR
000001.XSHE,1.682909,4.604291,8.0,0.557365,0.430971,8.027007,-0.253481,75.943128,0.046704,0.670414,0.21857142857142836,-1.3899999999999988,-0.21656709914159777,13.857235239753155,33.33333333333333,-1.3017195956171013
000002.XSHE,1.446548,-2.489434,-7.433333,0.381905,0.171366,-4.391386,-0.226896,21.744549,1.225529,0.243426,2.866428571428571,5.789999999999992,1.4600580631130455,76.9054128480938,58.333333333333336,0.745933385311881
000006.XSHE,-0.29676,-2.610586,-7.948244,0.40578,-0.580479,-5.016212,-1.032137,25.022578,1.065134,-0.684088,0.6349999999999998,-1.1999999999999993,-0.0328493717812226,33.44219291282024,33.33333333333333,-0.8150147296167143
000008.XSHE,-1.242542,-1.908201,-3.571429,0.500545,-0.236062,-2.66223,-0.594485,34.535592,-1.001826,-1.306433,0.5771428571428571,0.259999999999998,-0.26626322084534876,51.63045067958514,41.66666666666667,-0.11630080131518339
000009.XSHE,1.09955,-2.052882,-7.575758,0.624645,-0.053531,-6.308283,-0.590742,38.220253,0.974811,-0.386884,1.0492857142857142,4.279999999999999,0.45515915008189034,80.3837470257387,58.333333333333336,1.851084174775397
000012.XSHE,-0.398866,-3.014855,-6.205251,0.298315,-0.740545,-4.298064,-0.924702,31.6649,-0.182701,-0.687568,0.13428571428571415,-0.34000000000000075,-0.08727254987804896,36.16507910461624,41.66666666666667,-0.4595335604570261
000021.XSHE,-0.787563,-1.083483,-2.668361,0.79829,0.306219,-2.711628,-0.022273,54.495908,-0.50697,-0.131543,0.14571428571428577,-1.1400000000000001,0.016915611666839525,26.699790602375312,16.666666666666664,-1.4539699310824328
000025.XSHE,-1.257045,-0.731987,-2.528508,0.592755,0.016282,2.934632,0.671249,37.154506,-0.860991,-0.711439,0.5250000000000001,-0.9199999999999999,-0.4048832339999577,38.037140906280506,33.33333333333333,-0.8271013341404565
000027.XSHE,1.802575,-3.175318,-7.248764,0.142375,-1.658869,-3.546342,-0.777038,21.23321,-0.044695,-0.096489,0.34785714285714303,-0.7799999999999994,-0.1972283375998385,39.87083340324357,58.333333333333336,-0.6714741928532941
000028.XSHE,-0.846251,-2.955231,-6.060606,0.37393,-0.675759,-1.381772,-0.151337,40.831289,-0.112949,-0.609073,0.32928571428571435,-1.42,-0.20914064063335774,28.31533501518085,25.0,-0.5914883912635394
