code,close,pchg
000001.XSHE,6.14,-0.10912052117263848
000002.XSHE,5.71,0.04553415061295962
000006.XSHE,3.71,-0.018867924528301883
000009.XSHE,5.76,-0.003472222222222099
000012.XSHE,5.01,-0.0958083832335328
000021.XSHE,6.36,-0.089622641509434
000024.XSHE,11.31,-0.05481874447391699
000028.XSHE,54.21,-0.1007194244604317
000030.XSHE,4.21,-0.002375296912113911
000031.XSHE,3.32,-0.06626506024096379
000039.XSHE,11.52,-0.08506944444444453
000042.XSHE,10.87,-0.13707451701931905
000046.XSHE,4.06,-0.046798029556650134
000049.XSHE,44.98,-0.18897287683414854
000050.XSHE,13.79,-0.11312545322697598
000060.XSHE,3.52,-0.022727272727272707
000061.XSHE,8.21,-0.08769792935444587
000063.XSHE,11.53,-0.12836079791847343
000066.XSHE,4.23,-0.04964539007092217
000069.XSHE,4.04,-0.08415841584158412
000078.XSHE,3.02,0.1225165562913908
000088.XSHE,6.15,-0.15934959349593503
000090.XSHE,2.59,0.0
000099.XSHE,8.85,-0.10734463276836148
000100.XSHE,2.23,-0.03139013452914796
000156.XSHE,22.73,0.007919049714034232
000157.XSHE,4.24,-0.047169811320754707
000333.XSHE,9.89,-0.08392315470171896
000338.XSHE,3.79,-0.08443271767810023
000400.XSHE,25.31,-0.1268273409719477
000401.XSHE,7.47,-0.01740294511378848
000402.XSHE,3.86,-0.062176165803108696
000409.XSHE,11.87,-0.1583824768323504
000413.XSHE,7.23,-0.14384508990318123
000415.XSHE,4.45,-0.08764044943820237
000417.XSHE,5.15,-0.058252427184466105
000418.XSHE,8.63,-0.10660486674391667
000422.XSHE,5.91,-0.11505922165820637
000423.XSHE,34.88,-0.07138761467889909
000425.XSHE,2.25,-0.06222222222222229
000426.XSHE,3.73,-0.0536193029490617
000488.XSHE,2.32,-0.047413793103448176
000501.XSHE,8.65,-0.07283236994219666
000506.XSHE,4.41,-0.015873015873015928
000510.XSHE,5.53,0.2947558770343579
000511.XSHE,3.92,0.4872448979591837
000513.XSHE,16.34,-0.0973072215422277
