code,close,pchg
000001.XSHE,10.2,-0.11470588235294121
000002.XSHE,13.94,-0.09540889526542329
000012.XSHE,7.75,-0.2103225806451613
000016.XSHE,2.1,-0.01904761904761909
000021.XSHE,10.04,-0.04681274900398391
000024.XSHE,27.42,-0.08132749817651352
000027.XSHE,9.23,-0.276273022751896
000028.XSHE,21.91,-0.05796439981743495
000029.XSHE,8.3,-0.09277108433734949
000031.XSHE,12.36,0.006472491909385036
000033.XSHE,5.83,-0.11835334476843917
000036.XSHE,4.88,-0.23975409836065575
000039.XSHE,17.48,-0.20423340961098402
000040.XSHE,8.93,-0.10862262038073911
000042.XSHE,10.38,-0.011560693641618602
000046.XSHE,10.39,-0.06737247353224263
000050.XSHE,10.83,-0.07663896583564178
000059.XSHE,13.1,-0.14732824427480917
000060.XSHE,10.25,-0.2321951219512195
000061.XSHE,9.97,-0.06118355065195602
000062.XSHE,10.29,-0.16326530612244894
000063.XSHE,14.62,0.19083447332421355
000066.XSHE,5.07,-0.02564102564102566
000069.XSHE,8.81,-0.06242905788876285
000070.XSHE,4.46,-0.07623318385650224
000078.XSHE,3.49,-0.022922636103151928
000088.XSHE,9.42,-0.16242038216560517
000089.XSHE,11.86,-0.12731871838111297
000090.XSHE,4.73,-0.1797040169133194
000099.XSHE,9.94,-0.09959758551307851
000151.XSHE,11.27,-0.13043478260869557
000155.XSHE,15.6,-0.08397435897435901
000157.XSHE,5.98,0.011705685618728978
000158.XSHE,6.52,-0.121165644171779
000338.XSHE,4.92,-0.16666666666666674
000400.XSHE,11.53,0.10234171725932373
000401.XSHE,22.25,-0.046292134831460774
000407.XSHE,7.47,-0.15127175368139223
000410.XSHE,23.41,-0.17343015805211448
000416.XSHE,11.84,-0.2601351351351352
000417.XSHE,5.02,-0.11553784860557759
000419.XSHE,6.9,-0.25652173913043486
000420.XSHE,5.96,-0.15604026845637575
000421.XSHE,10.18,-0.10805500982318272
000422.XSHE,19.03,0.05044666316342594
000423.XSHE,30.58,-0.14224983649444078
000425.XSHE,4.08,-0.12990196078431382
000426.XSHE,4.63,-0.16630669546436283
000429.XSHE,7.11,-0.08298171589310843
000488.XSHE,7.81,-0.028169014084507005
000501.XSHE,14.0,-0.04785714285714282
000503.XSHE,10.67,-0.017806935332708496
000504.XSHE,13.09,-0.1741787624140565
000507.XSHE,6.5,-0.17538461538461536
000510.XSHE,9.23,-0.13759479956663057
000511.XSHE,6.26,0.04952076677316297
000513.XSHE,11.92,-0.03691275167785235
000514.XSHE,9.54,-0.08595387840670843
000515.XSHE,22.82,-0.19807186678352318
000520.XSHE,13.66,-0.21376281112737916
000522.XSHE,14.36,-0.0870473537604457
000524.XSHE,8.99,-0.12680756395995552
000525.XSHE,17.34,-0.02249134948096887
000527.XSHE,15.63,0.1439539347408827
000528.XSHE,14.78,-0.09336941813261157
000531.XSHE,7.14,-0.2184873949579832
000532.XSHE,16.12,0.09305210918114137
000533.XSHE,9.29,-0.18514531754574803
000537.XSHE,13.43,-0.13775130305286665
000538.XSHE,16.69,0.022768124625524244
000539.XSHE,9.39,-0.16293929712460065
000541.XSHE,5.78,-0.0761245674740485
000543.XSHE,8.57,-0.1680280046674446
000548.XSHE,14.04,-0.14102564102564097
000550.XSHE,14.49,-0.07936507936507942
000551.XSHE,6.8,-0.1485294117647059
000554.XSHE,12.38,-0.1567043618739904
000559.XSHE,5.04,-0.1507936507936507
000562.XSHE,19.06,-0.23819517313746064
000563.XSHE,5.48,-0.21715328467153294
000568.XSHE,30.01,-0.05464845051649447
000570.XSHE,9.49,-0.13487881981032657
000571.XSHE,11.02,-0.1941923774954627
000572.XSHE,18.26,-0.20098576122672518
000573.XSHE,6.5,-0.024615384615384595
000576.XSHE,8.35,-0.21197604790419156
000581.XSHE,10.83,-0.031394275161588214
000584.XSHE,12.61,-0.14908802537668508
000585.XSHE,6.39,-0.1424100156494521
000589.XSHE,5.9,0.07457627118644061
000594.XSHE,9.36,-0.20833333333333326
000597.XSHE,7.63,-0.07732634338138922
000598.XSHE,3.56,-0.1348314606741573
