code,close,pchg
000002.XSHE,5.93,0.06408094435075884
000006.XSHE,3.34,0.03592814371257491
000009.XSHE,7.76,-0.08376288659793807
000012.XSHE,9.05,-0.013259668508287414
000016.XSHE,2.25,-0.10222222222222221
000021.XSHE,7.94,-0.05415617128463479
000024.XSHE,10.8,0.05740740740740735
000028.XSHE,27.31,-0.12742585133650675
000029.XSHE,5.73,-0.13787085514834208
000031.XSHE,5.53,-0.048824593128390714
000039.XSHE,13.66,0.008784773060029227
000042.XSHE,8.22,-0.025547445255474588
000046.XSHE,3.87,-0.05167958656330751
000050.XSHE,11.63,-0.15391229578675847
000059.XSHE,12.41,-0.09750201450443197
000060.XSHE,7.8,-0.002564102564102555
000061.XSHE,8.77,-0.09464082098061566
000062.XSHE,5.11,-0.023483365949119372
000063.XSHE,16.75,0.03880597014925358
000066.XSHE,7.23,-0.05532503457814664
000069.XSHE,4.59,0.04357298474945548
000078.XSHE,4.03,-0.09925558312655092
000089.XSHE,5.22,-0.061302681992337016
000090.XSHE,3.48,0.011494252873563315
000099.XSHE,10.05,-0.034825870646766344
000100.XSHE,2.38,0.004201680672269115
000157.XSHE,7.95,0.12075471698113205
000158.XSHE,5.01,-0.03992015968063878
000159.XSHE,12.48,0.012019230769230838
000301.XSHE,3.88,-0.09020618556701032
000338.XSHE,7.87,-0.054637865311308764
000400.XSHE,14.65,-0.04232081911262808
000401.XSHE,21.48,0.05912476722532589
000402.XSHE,5.06,0.05335968379446654
000407.XSHE,5.53,-0.061482820976491825
000410.XSHE,11.03,-0.034451495920217456
000416.XSHE,7.44,-0.07795698924731187
000417.XSHE,9.78,0.014314928425357865
000422.XSHE,12.77,0.05403288958496488
000423.XSHE,37.33,-0.10688454326279118
000426.XSHE,7.27,-0.11416781292984857
000488.XSHE,3.36,-0.014880952380952328
000503.XSHE,9.85,-0.11675126903553301
000510.XSHE,7.35,0.19591836734693868
000511.XSHE,3.51,-0.03418803418803407
000513.XSHE,8.71,-0.10218140068886339
000514.XSHE,6.26,-0.015974440894568676
000517.XSHE,2.62,-0.011450381679389388
000520.XSHE,5.01,-0.031936127744511045
000522.XSHE,14.92,-0.04825737265415553
000525.XSHE,13.55,-0.11439114391143912
000527.XSHE,16.57,-0.016294508147254083
000528.XSHE,14.02,-0.0399429386590584
000532.XSHE,11.69,0.06757912745936712
000533.XSHE,7.62,-0.09711286089238846
000536.XSHE,8.57,0.011668611435239118
000537.XSHE,7.93,-0.07566204287515754
000538.XSHE,34.1,-0.024340175953079135
000540.XSHE,2.21,0.14932126696832593
000541.XSHE,7.47,-0.0307898259705488
000543.XSHE,4.58,-0.10480349344978179
000548.XSHE,6.37,-0.1114599686028257
000554.XSHE,11.36,-0.05017605633802824
000562.XSHE,7.51,0.003994673768308976
000563.XSHE,2.49,-0.07228915662650603
000568.XSHE,33.2,-0.012650602409638556
000571.XSHE,7.37,-0.005427408412483015
000572.XSHE,5.31,-0.07532956685499048
000581.XSHE,17.09,0.08601521357519015
000584.XSHE,5.31,-0.096045197740113
