code,close,pchg
000001.XSHE,8.54,0.011709601873536535
000002.XSHE,22.08,0.009510869565217517
000006.XSHE,8.09,0.08405438813349808
000008.XSHE,9.06,0.06401766004415022
000009.XSHE,8.6,-0.0034883720930232176
000012.XSHE,7.26,0.053719008264462964
000021.XSHE,9.82,0.04073319755600813
000027.XSHE,5.22,0.021072796934865856
000028.XSHE,66.81,0.054632540038916266
000030.XSHE,6.04,-0.013245033112582738
000031.XSHE,9.05,-0.01436464088397793
000039.XSHE,10.5,0.018095238095237942
000046.XSHE,9.59,-0.002085505735140769
000049.XSHE,37.53,0.12843058886224346
000060.XSHE,6.22,0.08520900321543423
000061.XSHE,11.89,0.01345668629100083
000062.XSHE,15.58,0.09306803594351742
000063.XSHE,14.52,0.053719008264462964
000066.XSHE,11.03,0.036264732547597545
000069.XSHE,5.86,0.017064846416382284
000078.XSHE,6.72,-0.004464285714285587
000088.XSHE,6.91,0.0376266280752533
000090.XSHE,5.49,0.025500910746812266
000099.XSHE,12.14,0.03789126853377267
000156.XSHE,16.21,0.06107341147439849
000157.XSHE,4.1,-0.012195121951219523
000158.XSHE,9.83,-0.02746693794506605
000166.XSHE,5.89,0.052631578947368585
000333.XSHE,23.44,0.04351535836177467
000338.XSHE,3.9,0.08205128205128198
000400.XSHE,14.09,0.2185947480482613
000401.XSHE,9.5,0.06736842105263174
000402.XSHE,9.96,-0.02409638554216864
000413.XSHE,14.6,-0.11232876712328754
000417.XSHE,7.55,0.062251655629139035
000418.XSHE,30.51,-0.006227466404457593
000423.XSHE,53.16,-0.01768246802106843
000425.XSHE,3.05,0.029508196721311553
000488.XSHE,4.91,0.11608961303462317
000501.XSHE,13.53,0.053215077605321515
000503.XSHE,48.23,0.02840555670744349
000513.XSHE,21.81,0.09124254928931697
000517.XSHE,4.21,0.038004750593824355
000528.XSHE,5.14,0.001945525291829009
000540.XSHE,4.35,-0.029885057471264354
000541.XSHE,8.08,-0.003712871287128605
000543.XSHE,7.25,0.05931034482758624
000550.XSHE,24.29,-0.04240428159736509
000552.XSHE,3.25,0.1200000000000001
000559.XSHE,11.11,0.023402340234023322
000563.XSHE,5.51,0.2831215970961889
000566.XSHE,12.64,0.09256329113924044
000568.XSHE,28.33,0.14507589128132725
000572.XSHE,4.98,0.03614457831325302
000581.XSHE,19.89,-0.008547008547008628
000587.XSHE,7.35,0.03673469387755102
000592.XSHE,7.6,0.04342105263157903
000596.XSHE,38.37,0.2030231952045869
000598.XSHE,5.47,0.02742230347349195
000600.XSHE,8.31,0.026474127557159832
000612.XSHE,8.58,-0.04895104895104896
000616.XSHE,5.3,0.060377358490566024
000620.XSHE,8.4,0.0
000623.XSHE,18.34,0.07688113413304243
000625.XSHE,13.74,0.03202328966521106
000630.XSHE,2.51,0.059760956175298974
000631.XSHE,4.69,-0.04904051172707902
000636.XSHE,9.07,0.09481808158765159
000651.XSHE,19.31,0.04091144484722964
000652.XSHE,5.19,0.08863198458574173
000656.XSHE,4.52,-0.09292035398230092
000661.XSHE,51.17,0.1319132304084425
000667.XSHE,3.93,-0.010178117048346036
000669.XSHE,11.26,0.03374777975133214
000671.XSHE,5.86,-0.03071672354948818
000680.XSHE,5.47,0.03290676416819016
000681.XSHE,22.07,0.01993656547349354
000685.XSHE,10.0,0.03699999999999992
000686.XSHE,11.41,0.08851884312007008
000690.XSHE,7.51,0.03462050599201061
000697.XSHE,22.02,0.02270663033605813
000703.XSHE,5.97,0.07370184254606382
000709.XSHE,2.87,0.0
000712.XSHE,18.51,0.07023230686115589
000725.XSHE,2.29,0.04366812227074246
000726.XSHE,9.62,0.08316008316008316
000727.XSHE,3.41,-0.0381231671554253
000728.XSHE,12.0,0.1416666666666666
000729.XSHE,7.61,-0.013140604467805628
000738.XSHE,25.69,0.054106656286492694
000748.XSHE,20.02,0.014485514485514495
000750.XSHE,5.96,0.05369127516778538
000758.XSHE,7.9,0.049367088607594756
000762.XSHE,18.05,0.11024930747922435
000768.XSHE,20.19,0.08122833085685977
000776.XSHE,14.93,0.09109176155391818
000777.XSHE,22.04,0.010889292196007316
000778.XSHE,4.36,0.04357798165137594
000783.XSHE,9.67,0.05480868665977234
000786.XSHE,10.75,-0.0669767441860466
000792.XSHE,12.25,0.029387755102040725
000793.XSHE,10.28,0.09338521400778221
000800.XSHE,10.48,0.07919847328244267
000810.XSHE,17.37,-0.04260218767990798
000816.XSHE,5.49,0.03642987249544638
000825.XSHE,3.23,0.11145510835913308
000826.XSHE,22.73,0.06863176418829742
000829.XSHE,11.21,-0.000892060660125038
000830.XSHE,4.2,0.12142857142857144
000839.XSHE,11.14,-0.026929982046678735
000848.XSHE,8.22,0.10340632603406319
000858.XSHE,30.13,0.08330567540657152
000860.XSHE,15.02,0.012649800266311573
000861.XSHE,4.89,0.02862985685071595
000869.XSHE,34.73,0.015836452634609977
000876.XSHE,7.31,0.01641586867305067
000878.XSHE,10.13,0.0513326752221126
000883.XSHE,4.3,0.03023255813953485
000887.XSHE,22.77,-0.0008783487044355942
000895.XSHE,19.1,-0.004188481675392763
000897.XSHE,4.27,0.02810304449648715
000898.XSHE,3.15,-0.01904761904761909
000900.XSHE,4.71,0.06157112526539277
000917.XSHE,15.5,0.030967741935483906
000919.XSHE,13.07,0.029839326702371993
000926.XSHE,11.04,0.06340579710144945
000930.XSHE,11.1,0.013513513513513598
000931.XSHE,8.09,0.046971569839307836
000937.XSHE,5.69,0.09841827768014055
000939.XSHE,4.42,0.05429864253393668
000961.XSHE,7.73,0.18111254851228975
000963.XSHE,17.74,0.09864712514092444
000969.XSHE,11.99,0.005838198498749003
000970.XSHE,15.75,0.038730158730158726
000973.XSHE,8.04,0.054726368159204064
000977.XSHE,21.86,-0.10247026532479409
000979.XSHE,1.91,0.015706806282722585
000983.XSHE,6.66,0.06756756756756754
000988.XSHE,16.65,0.012612612612612706
000997.XSHE,17.54,0.043899657924743485
000998.XSHE,18.51,0.019989195029713525
000999.XSHE,24.71,0.034803723188992386
001696.XSHE,9.24,0.0032467532467532756
001979.XSHE,14.29,0.08257522743177059
002001.XSHE,11.8,-0.021186440677966045
002002.XSHE,6.25,0.08319999999999994
002004.XSHE,8.06,0.048387096774193505
002005.XSHE,6.06,0.013201320132013139
002007.XSHE,17.77,0.007878446820483997
002008.XSHE,21.06,0.054131054131054235
002011.XSHE,10.15,0.035467980295566415
002013.XSHE,7.29,0.04938271604938271
002022.XSHE,22.05,-0.03854875283446724
002024.XSHE,10.35,0.05024154589371976
002027.XSHE,7.84,0.10586734693877542
002028.XSHE,10.71,0.019607843137254832
002029.XSHE,9.61,0.0468262226847036
002030.XSHE,21.9,-0.010958904109588996
002038.XSHE,20.86,-0.08485139022051769
002041.XSHE,16.74,0.024492234169653626
002048.XSHE,21.65,0.06420323325635113
002049.XSHE,35.76,0.012304250559284302
002050.XSHE,5.49,0.07832422586520948
002051.XSHE,15.81,0.1568627450980391
002056.XSHE,6.81,0.020558002936857722
002063.XSHE,7.06,0.04107648725212476
002064.XSHE,4.58,0.015283842794759916
002065.XSHE,9.71,0.06900102986611745
002073.XSHE,11.26,0.10390763765541733
002074.XSHE,27.88,0.0817790530846485
002081.XSHE,11.4,-0.0921052631578948
002085.XSHE,13.45,0.2527881040892195
002092.XSHE,9.05,0.15138121546961325
002093.XSHE,10.89,0.02112029384756653
002106.XSHE,11.58,0.1096718480138168
002118.XSHE,7.6,0.08815789473684199
002128.XSHE,6.78,0.16371681415929196
002131.XSHE,5.35,-0.0803738317757009
002142.XSHE,10.93,0.0960658737419946
002146.XSHE,6.79,0.04712812960235646
002152.XSHE,9.19,0.02393906420021774
002153.XSHE,23.78,0.037846930193439876
002155.XSHE,11.97,0.008354218880534559
002168.XSHE,13.53,0.066518847006652
002179.XSHE,22.92,-0.020506108202443363
002181.XSHE,7.99,-0.04505632040050067
002183.XSHE,11.12,0.1133093525179858
002190.XSHE,34.25,0.040000000000000036
002191.XSHE,9.2,0.03260869565217406
002194.XSHE,13.94,0.08106169296987087
002195.XSHE,3.81,0.06824146981627299
002202.XSHE,10.33,0.0029041626331074433
002216.XSHE,8.59,0.038416763678696064
002217.XSHE,7.49,0.07476635514018692
002221.XSHE,13.66,-0.046120058565153776
002223.XSHE,22.0,0.006818181818181834
002230.XSHE,18.66,0.059485530546623755
002233.XSHE,7.12,0.06460674157303381
002236.XSHE,14.27,-0.0021023125437981127
002238.XSHE,8.73,0.07903780068728516
002241.XSHE,14.15,0.053710247349823215
002242.XSHE,16.77,-0.007155635062611854
002244.XSHE,6.43,-0.018662519440124425
002249.XSHE,9.71,0.004119464469618972
002250.XSHE,15.24,0.06430446194225703
002251.XSHE,13.29,0.02784048156508656
002252.XSHE,21.36,0.013108614232209881
002254.XSHE,13.83,-0.010845986984815648
002261.XSHE,12.78,0.020344287949921824
002267.XSHE,9.18,0.004357298474945592
002268.XSHE,19.04,0.14548319327731085
002269.XSHE,4.1,0.04878048780487809
002271.XSHE,14.02,-0.0399429386590584
002273.XSHE,14.05,-0.020640569395017905
002276.XSHE,16.52,0.03147699757869238
002277.XSHE,6.24,0.03044871794871784
002281.XSHE,25.2,-0.02420634920634923
002285.XSHE,7.76,-0.0012886597938144284
002292.XSHE,27.72,-0.0028860028860028253
002293.XSHE,10.8,0.012962962962962843
002294.XSHE,24.92,0.09871589085072219
002299.XSHE,21.58,0.06719184430027814
002304.XSHE,59.5,0.06268907563025206
002308.XSHE,15.28,0.086387434554974
002309.XSHE,15.85,-0.06876971608832805
002310.XSHE,16.04,-0.07793017456359108
002311.XSHE,15.25,-0.0485245901639344
002315.XSHE,21.75,0.1103448275862069
002317.XSHE,12.32,0.03327922077922074
002325.XSHE,8.94,0.08053691275167796
002327.XSHE,7.3,0.03972602739726039
002332.XSHE,7.8,0.1628205128205129
002340.XSHE,5.28,0.045454545454545414
002342.XSHE,5.84,0.03424657534246589
002344.XSHE,9.66,0.0724637681159419
002345.XSHE,9.64,0.038381742738589075
002353.XSHE,17.63,0.009075439591605283
002354.XSHE,25.57,0.03989049667579203
002358.XSHE,16.99,0.031194820482636887
002366.XSHE,24.74,0.05254648342764767
002368.XSHE,22.17,0.1790708164185837
002371.XSHE,33.8,0.006213017751479422
002373.XSHE,15.69,0.05863607393244097
002375.XSHE,11.96,-0.06688963210702348
002384.XSHE,12.0,0.09999999999999987
002385.XSHE,6.61,0.016641452344931862
002390.XSHE,9.89,0.046511627906976605
002392.XSHE,5.12,0.0546875
002399.XSHE,16.79,0.06730196545562861
002400.XSHE,10.8,-0.06944444444444442
002405.XSHE,14.51,0.010337698139214258
002408.XSHE,5.54,0.16245487364620947
002410.XSHE,15.19,-0.0013166556945358732
002414.XSHE,9.95,0.043216080402010304
002415.XSHE,14.83,0.022252191503708607
002422.XSHE,15.22,0.07621550591327186
002424.XSHE,21.13,0.015617605300520587
002426.XSHE,9.76,0.06864754098360648
002428.XSHE,13.84,0.07514450867052025
002431.XSHE,11.37,-0.08531222515391368
002437.XSHE,8.43,0.0
002439.XSHE,20.44,0.13013698630136994
002440.XSHE,8.82,0.08730158730158721
002444.XSHE,16.57,0.0597465298732649
002450.XSHE,18.16,-0.037444933920704804
002456.XSHE,13.77,0.12708787218591144
002461.XSHE,5.97,0.06030150753768848
002463.XSHE,4.98,0.0
002466.XSHE,27.86,0.05743000717875102
002470.XSHE,7.55,-0.021192052980132492
002475.XSHE,5.91,0.1387478849407784
002477.XSHE,5.16,0.0
002479.XSHE,12.31,0.051177904142973185
002482.XSHE,9.14,0.026258205689277947
002489.XSHE,6.51,0.015360983102918668
002498.XSHE,4.14,0.019323671497584627
002500.XSHE,12.29,0.030105777054515892
002503.XSHE,6.18,0.09223300970873782
002505.XSHE,3.45,0.02608695652173898
002508.XSHE,27.65,-0.023146473779385057
002512.XSHE,18.58,-0.05166846071044118
002551.XSHE,15.36,-0.03515625
002568.XSHE,20.58,0.13070942662779395
002572.XSHE,27.33,-0.002195389681668436
002573.XSHE,16.45,0.02674772036474171
002588.XSHE,11.66,-0.04116638078902235
002589.XSHE,14.74,0.019674355495250984
002594.XSHE,54.44,0.013776634827332934
002595.XSHE,19.56,-0.010224948875255602
002603.XSHE,15.19,0.0500329163923634
002635.XSHE,19.7,0.20000000000000018
002640.XSHE,20.4,-0.023529411764705688
002646.XSHE,17.93,0.053541550474065946
002657.XSHE,48.93,0.031064786429593427
002672.XSHE,18.51,-0.010264721772015206
002673.XSHE,19.43,0.05558414822439528
002678.XSHE,9.85,0.15025380710659908
002681.XSHE,9.77,0.0245649948822928
002698.XSHE,10.68,0.03277153558052426
002699.XSHE,19.2,0.01302083333333326
002701.XSHE,9.03,-0.00442967884828338
002714.XSHE,7.51,0.026631158455392878
002727.XSHE,20.59,0.062166100048567374
002736.XSHE,15.12,0.06746031746031744
002739.XSHE,42.9,0.02540792540792558
300001.XSHE,19.98,0.005005005005005003
300002.XSHE,10.68,-0.0074906367041198685
300003.XSHE,17.94,0.012263099219620877
300010.XSHE,18.46,0.08884073672806059
300015.XSHE,9.02,-0.03325942350332578
300017.XSHE,22.08,-0.0688405797101449
300024.XSHE,23.31,0.01029601029601035
300026.XSHE,5.71,0.07705779334500873
300032.XSHE,17.12,0.004088785046729049
300039.XSHE,7.77,0.007722007722007707
300043.XSHE,11.34,0.015873015873015817
300055.XSHE,18.24,-0.016447368421052433
300058.XSHE,10.52,-0.02091254752851701
300059.XSHE,9.04,0.030973451327433787
300072.XSHE,22.03,-0.0036314117113028788
300085.XSHE,23.47,0.040903280783979534
300104.XSHE,22.19,-0.00585849481748546
300113.XSHE,32.7,-0.01590214067278295
300115.XSHE,25.74,0.03923853923853926
300124.XSHE,17.6,0.13465909090909078
300133.XSHE,12.9,0.024031007751938116
300144.XSHE,13.23,0.012093726379440728
300146.XSHE,11.41,0.019281332164767795
300147.XSHE,13.57,0.04274134119380979
300166.XSHE,14.76,0.011517615176151796
300168.XSHE,21.79,0.010096374483708148
300182.XSHE,11.83,-0.014370245139475935
300199.XSHE,20.64,0.009689922480620172
300202.XSHE,24.79,0.03751512706736593
300244.XSHE,30.95,0.05234248788368334
300251.XSHE,10.15,0.04137931034482767
300253.XSHE,8.65,0.032369942196531776
300257.XSHE,14.48,0.08287292817679548
300274.XSHE,11.46,0.0
300287.XSHE,11.82,0.15566835871404394
300291.XSHE,22.16,0.004512635379061436
300315.XSHE,9.31,0.015037593984962294
600000.XSHG,12.01,-0.01248959200666111
600004.XSHG,9.13,0.056955093099671394
600006.XSHG,7.35,0.008163265306122547
600008.XSHG,3.9,0.007692307692307665
600009.XSHG,26.19,0.004963726613211206
600010.XSHG,1.96,0.020408163265306145
600011.XSHG,6.4,0.012499999999999956
600015.XSHG,7.58,0.03693931398416894
600016.XSHG,6.59,-0.012139605462822445
600017.XSHG,3.86,0.020725388601036343
600018.XSHG,4.78,0.010460251046024993
600022.XSHG,1.87,0.016042780748662944
600023.XSHG,4.42,0.02714932126696845
600026.XSHG,6.18,0.046925566343042124
600027.XSHG,4.71,0.00849256900212314
600028.XSHG,3.77,0.04244031830238737
600029.XSHG,6.81,0.0190895741556536
600030.XSHG,14.98,0.04339118825100141
600031.XSHG,5.23,0.07839388145315462
600036.XSHG,15.92,-0.007537688442211032
600037.XSHG,14.83,0.011463250168577188
