code,close,pchg
000001.XSHE,9.3,-0.16559139784946242
000006.XSHE,10.1,-0.35346534653465345
000009.XSHE,10.94,-0.34003656307129804
000012.XSHE,8.54,-0.20843091334894603
000021.XSHE,11.66,-0.3421955403087479
000027.XSHE,7.49,-0.3404539385847797
000030.XSHE,6.42,-0.32866043613707174
000031.XSHE,13.57,-0.3198231392778187
000039.XSHE,15.85,-0.37160883280757095
000046.XSHE,11.53,-0.20381613183000868
000049.XSHE,54.55,-0.3554537121906508
000050.XSHE,20.77,-0.2864708714492056
000060.XSHE,8.72,-0.35550458715596334
000061.XSHE,17.2,-0.19244186046511624
000062.XSHE,23.93,-0.3606351859590472
000063.XSHE,18.32,-0.23034934497816595
000069.XSHE,7.5,-0.2706666666666667
000078.XSHE,9.41,-0.3464399574920297
000088.XSHE,8.48,-0.2841981132075472
000090.XSHE,6.64,-0.2936746987951806
000099.XSHE,14.52,-0.31404958677685946
000100.XSHE,3.76,-0.15159574468085102
000156.XSHE,29.42,-0.41468388851121696
000157.XSHE,4.58,-0.18777292576419213
000166.XSHE,7.49,-0.2416555407209613
000333.XSHE,18.97,-0.16763310490247763
000338.XSHE,4.17,-0.2517985611510791
000400.XSHE,18.96,-0.3291139240506329
000401.XSHE,10.34,-0.2021276595744681
000402.XSHE,9.55,-0.25340314136125663
000413.XSHE,8.71,-0.32606199770378885
000415.XSHE,8.83,-0.24348810872027182
000417.XSHE,9.87,-0.30597771023302933
000418.XSHE,21.35,-0.1255269320843091
000423.XSHE,48.08,-0.1393510815307819
000425.XSHE,4.1,-0.30487804878048774
000488.XSHE,4.96,-0.17943548387096764
000501.XSHE,15.5,-0.295483870967742
000503.XSHE,33.49,-0.3320394147506719
000511.XSHE,11.71,-0.2937660119555936
000513.XSHE,23.29,-0.3155860884499785
000519.XSHE,16.81,-0.35157644259369414
000525.XSHE,15.36,-0.28580729166666663
000528.XSHE,5.84,-0.22945205479452058
000538.XSHE,66.18,-0.1739196131761862
000539.XSHE,6.47,-0.25811437403400306
000540.XSHE,5.63,-0.2664298401420959
000541.XSHE,13.1,-0.4572519083969465
000543.XSHE,7.76,-0.3118556701030928
000547.XSHE,18.77,-0.24560468833244542
000550.XSHE,24.05,-0.1509355509355509
000552.XSHE,4.47,-0.2975391498881431
000559.XSHE,17.2,-0.39534883720930225
000563.XSHE,7.13,-0.23562412342215988
000566.XSHE,18.92,-0.4593023255813954
000568.XSHE,24.94,-0.21651964715316763
000572.XSHE,6.34,-0.31388012618296535
000581.XSHE,19.97,-0.3214822233350024
000582.XSHE,16.38,-0.29731379731379726
000587.XSHE,10.52,-0.25095057034220525
000592.XSHE,9.99,-0.3373373373373374
000596.XSHE,34.79,-0.25294624892210404
000598.XSHE,6.63,-0.28054298642533937
000600.XSHE,9.35,-0.2609625668449197
000603.XSHE,17.34,-0.234717416378316
000612.XSHE,7.34,-0.34468664850136244
000616.XSHE,7.83,-0.3716475095785441
000620.XSHE,9.24,-0.32792207792207795
000623.XSHE,22.36,-0.23792486583184258
000625.XSHE,14.65,-0.13037542662116042
000629.XSHE,3.67,-0.26702997275204354
000630.XSHE,3.49,-0.28653295128939826
000631.XSHE,5.6,-0.38749999999999996
000636.XSHE,11.03,-0.3227561196736174
000650.XSHE,9.91,-0.3784056508577195
000651.XSHE,18.49,-0.16170903190914
000652.XSHE,6.92,-0.36849710982658956
000656.XSHE,4.32,-0.3032407407407408
000661.XSHE,51.29,-0.2027685708715149
000667.XSHE,4.84,-0.24173553719008267
000669.XSHE,15.72,-0.3155216284987278
000671.XSHE,8.45,-0.3088757396449704
000680.XSHE,7.61,-0.28777923784494086
000681.XSHE,37.85,-0.38177014531043596
000685.XSHE,12.9,-0.2682170542635659
000686.XSHE,15.5,-0.23677419354838714
000690.XSHE,8.91,-0.3232323232323232
000693.XSHE,18.63,-0.4213633923778851
000697.XSHE,27.8,-0.30719424460431655
000703.XSHE,5.68,-0.17077464788732388
000709.XSHE,3.03,-0.11221122112211213
000718.XSHE,10.63,0.0
000719.XSHE,13.91,-0.3271028037383178
000725.XSHE,2.86,-0.23426573426573427
000726.XSHE,11.11,-0.2592259225922592
000728.XSHE,13.55,-0.2420664206642067
000729.XSHE,8.04,-0.1828358208955223
000732.XSHE,11.82,-0.17935702199661596
000738.XSHE,31.3,-0.03067092651757186
000750.XSHE,7.43,-0.3270524899057873
000758.XSHE,7.36,-0.14538043478260876
000762.XSHE,26.3,-0.33498098859315595
000768.XSHE,24.08,-0.3019102990033222
000776.XSHE,17.38,-0.2911392405063291
000777.XSHE,30.6,-0.3169934640522877
000778.XSHE,5.95,-0.27563025210084047
000783.XSHE,11.16,-0.2446236559139785
000786.XSHE,11.02,-0.22776769509981853
000792.XSHE,17.07,-0.2753368482718219
000793.XSHE,14.87,-0.4277067921990585
000800.XSHE,16.21,-0.23504009870450338
000816.XSHE,8.28,-0.3067632850241545
000825.XSHE,3.71,-0.1617250673854448
000826.XSHE,27.53,-0.29059208136578274
000830.XSHE,6.15,-0.2959349593495936
000831.XSHE,20.7,-0.28743961352657
000848.XSHE,9.63,-0.2668743509865006
000852.XSHE,12.63,-0.29453681710213775
000858.XSHE,24.88,-0.13263665594855312
000860.XSHE,16.05,-0.05358255451713401
000861.XSHE,7.65,-0.39869281045751637
000869.XSHE,42.39,-0.2696390658174097
000877.XSHE,7.37,-0.2347354138398915
000883.XSHE,5.63,-0.30017761989342806
000887.XSHE,22.44,-0.30169340463458116
000895.XSHE,15.37,-0.13597918022121014
000897.XSHE,5.7,-0.20526315789473681
000898.XSHE,3.25,-0.1415384615384615
000900.XSHE,5.03,-0.23260437375745535
000917.XSHE,26.35,-0.39468690702087295
000919.XSHE,15.98,-0.29849812265331666
000921.XSHE,8.31,-0.21901323706377862
000926.XSHE,15.26,-0.3361730013106159
000930.XSHE,14.7,-0.2170068027210884
000931.XSHE,12.7,-0.35669291338582676
000933.XSHE,4.8,0.1312500000000001
000937.XSHE,4.72,-0.05084745762711851
000939.XSHE,7.2,-0.4208333333333334
000951.XSHE,9.93,-0.18731117824773413
000961.XSHE,6.05,-0.09917355371900816
000963.XSHE,21.29,-0.17097228745890092
000969.XSHE,12.92,-0.3103715170278638
000970.XSHE,13.63,-0.31548055759354365
000975.XSHE,8.45,-0.34792899408284017
000979.XSHE,2.84,-0.31338028169014087
000983.XSHE,4.33,0.17551963048498842
000988.XSHE,20.95,-0.3742243436754177
000997.XSHE,24.59,-0.36193574623830826
000998.XSHE,22.9,-0.30742358078602616
000999.XSHE,25.83,-0.23770809136662785
001696.XSHE,12.18,-0.3300492610837438
002001.XSHE,9.13,-0.19715224534501652
002004.XSHE,12.03,-0.34164588528678297
002005.XSHE,10.14,-0.4526627218934912
002007.XSHE,13.46,-0.005943536404160454
002008.XSHE,25.24,-0.2127575277337559
002013.XSHE,6.64,-0.21385542168674698
002022.XSHE,28.34,-0.34438955539872973
002024.XSHE,12.98,-0.2087827426810478
002025.XSHE,24.98,-0.31265012009607684
002028.XSHE,12.69,-0.2442868400315209
002029.XSHE,12.8,-0.37265625000000013
002030.XSHE,30.66,-0.2964774951076321
002038.XSHE,21.2,-0.24245283018867925
002041.XSHE,16.6,-0.20903614457831332
002050.XSHE,5.85,-0.3863247863247863
002051.XSHE,16.33,-0.06429883649724433
002056.XSHE,6.63,-0.3212669683257918
002063.XSHE,11.35,-0.36563876651982374
002064.XSHE,6.33,-0.29699842022116907
002073.XSHE,16.86,-0.33926453143534985
002078.XSHE,5.35,-0.28411214953271025
002081.XSHE,11.43,-0.3385826771653544
002085.XSHE,12.47,-0.2822774659182038
002092.XSHE,8.4,-0.3226190476190476
002093.XSHE,14.8,-0.42229729729729726
002106.XSHE,12.71,-0.40912667191188046
002118.XSHE,9.75,-0.3128205128205128
002122.XSHE,8.26,-0.29297820823244547
002128.XSHE,7.07,-0.14568599717114572
002129.XSHE,12.07,-0.332228666114333
002140.XSHE,17.21,-0.3259732713538641
002142.XSHE,10.75,-0.2186046511627907
002146.XSHE,7.98,-0.2919799498746867
002153.XSHE,49.79,-0.46957220325366533
002155.XSHE,8.86,-0.19074492099322793
002161.XSHE,22.26,-0.42452830188679247
002168.XSHE,11.83,-0.3153000845308538
002179.XSHE,22.12,-0.23056057866184454
002180.XSHE,26.05,-0.2637236084452975
002181.XSHE,15.79,-0.44585180493983534
002190.XSHE,43.32,-0.314404432132964
002191.XSHE,13.6,-0.3558823529411764
002194.XSHE,14.11,-0.38625088589652723
002195.XSHE,6.29,-0.3402225755166931
002202.XSHE,14.75,-0.296949152542373
002203.XSHE,10.62,-0.3822975517890772
002204.XSHE,4.9,-0.3285714285714286
002216.XSHE,11.26,-0.2575488454706928
002217.XSHE,8.28,-0.30555555555555547
002221.XSHE,11.5,-0.1991304347826086
002223.XSHE,24.34,-0.2719802793755136
002230.XSHE,24.35,-0.3170431211498974
002233.XSHE,11.93,-0.44928751047778703
002236.XSHE,14.28,-0.1967787114845938
002237.XSHE,9.85,-0.2263959390862944
002238.XSHE,11.38,-0.3479789103690686
002241.XSHE,16.74,-0.2090800477897251
002244.XSHE,7.41,-0.1282051282051282
002249.XSHE,12.71,-0.32258064516129037
002250.XSHE,18.28,-0.2330415754923414
002251.XSHE,15.51,-0.33333333333333337
002252.XSHE,21.99,-0.05411550704865842
002254.XSHE,15.63,-0.20729366602687138
002266.XSHE,8.07,-0.33209417596034707
002267.XSHE,11.2,-0.31339285714285703
002269.XSHE,6.71,-0.09538002980625926
002271.XSHE,11.06,-0.3191681735985533
