code,close,pchg
000001.XSHE,6.84,-0.13888888888888895
000002.XSHE,9.38,-0.1684434968017059
000006.XSHE,3.66,-0.016393442622950838
000009.XSHE,5.18,0.07528957528957547
000012.XSHE,5.4,0.24259259259259247
000021.XSHE,4.99,-0.022044088176352727
000024.XSHE,17.94,-0.13322185061315495
000028.XSHE,29.42,-0.05914343983684578
000031.XSHE,4.01,-0.09725685785536153
000039.XSHE,9.04,-0.14712389380530966
000042.XSHE,11.09,0.13886384129846707
000046.XSHE,4.67,-0.017130620985010725
000050.XSHE,16.66,-0.15726290516206487
000059.XSHE,5.2,-0.12692307692307692
000060.XSHE,5.55,-0.18018018018018023
000061.XSHE,6.08,0.008223684210526327
000063.XSHE,10.73,-0.0987884436160299
000066.XSHE,3.34,-0.05688622754491013
000069.XSHE,5.34,-0.1516853932584269
000078.XSHE,3.11,-0.12218649517684887
000088.XSHE,3.92,-0.10969387755102034
000090.XSHE,2.95,-0.06779661016949157
000099.XSHE,7.61,-0.09329829172141912
000100.XSHE,2.5,-0.18399999999999994
000157.XSHE,5.92,-0.19256756756756754
000159.XSHE,6.2,-0.10967741935483877
000301.XSHE,2.7,-0.03703703703703709
000338.XSHE,4.87,-0.17453798767967155
000400.XSHE,20.12,-0.1466202783300199
000401.XSHE,10.67,-0.1790065604498594
000402.XSHE,4.65,-0.10537634408602159
000410.XSHE,6.15,-0.1235772357723578
000415.XSHE,3.58,-0.16480446927374293
000417.XSHE,5.64,-0.11170212765957444
000418.XSHE,8.04,-0.15671641791044766
000422.XSHE,8.95,-0.1810055865921787
000423.XSHE,38.37,-0.08730779254625998
000425.XSHE,3.31,-0.15105740181268879
000426.XSHE,4.92,-0.18495934959349591
000488.XSHE,2.04,-0.05392156862745101
000501.XSHE,8.24,-0.01941747572815533
000503.XSHE,17.63,-0.09075439591605206
000506.XSHE,6.18,-0.1747572815533981
000510.XSHE,6.86,-0.11807580174927124
000511.XSHE,4.54,0.017621145374449254
000513.XSHE,12.27,-0.02281988590057049
000517.XSHE,1.88,-0.13297872340425532
000518.XSHE,4.13,-0.11622276029055689
000525.XSHE,15.67,-0.09763880025526483
000527.XSHE,13.94,-0.08177905308464839
000528.XSHE,5.54,-0.128158844765343
000538.XSHE,51.23,-0.01522545383564311
000540.XSHE,1.62,0.006172839506172645
000541.XSHE,4.3,-0.10465116279069764
000543.XSHE,3.66,-0.12295081967213117
000550.XSHE,12.88,-0.12732919254658392
000554.XSHE,4.51,-0.06208425720620825
000559.XSHE,2.72,0.13235294117647056
000562.XSHE,11.67,-0.15424164524421602
000563.XSHE,4.65,-0.13118279569892477
