code,close,pchg
000001.XSHE,6.96,-0.04310344827586199
000002.XSHE,11.82,-0.15820642978003396
000006.XSHE,3.59,0.06128133704735372
000021.XSHE,7.11,-0.09563994374120965
000024.XSHE,17.66,-0.2870894677236693
000027.XSHE,4.95,-0.0949494949494949
000028.XSHE,15.97,0.16656230432060104
000029.XSHE,6.09,-0.1395730706075533
000031.XSHE,9.15,-0.12240437158469952
000032.XSHE,6.03,0.3034825870646767
000033.XSHE,4.45,-0.08988764044943831
000036.XSHE,2.88,-0.00694444444444442
000039.XSHE,11.88,-0.12373737373737381
000040.XSHE,5.98,-0.1070234113712375
000046.XSHE,6.79,-0.23269513991163482
000050.XSHE,6.52,0.138036809815951
000059.XSHE,8.06,0.18610421836228297
000060.XSHE,6.54,-0.04892966360856277
000061.XSHE,6.98,0.13896848137535822
000062.XSHE,5.51,0.030852994555353952
000063.XSHE,14.34,0.08298465829846569
000066.XSHE,3.38,-0.008875739644970349
000069.XSHE,6.27,-0.18979266347687396
000070.XSHE,2.98,0.02348993288590595
000078.XSHE,2.28,0.10526315789473695
000088.XSHE,5.53,-0.02893309222423146
000089.XSHE,7.17,0.019525801952580135
000090.XSHE,3.02,-0.19536423841059603
000096.XSHE,8.05,0.008695652173912771
000099.XSHE,6.51,0.003072196620583778
000151.XSHE,7.27,-0.11966987620357628
000158.XSHE,5.01,-0.011976047904191489
000301.XSHE,6.93,0.02164502164502169
000401.XSHE,15.7,-0.010191082802547768
000402.XSHE,7.15,-0.08951048951048957
000407.XSHE,4.73,0.24312896405919648
000410.XSHE,11.66,-0.020583190394511175
000416.XSHE,5.58,0.08064516129032251
000417.XSHE,3.71,0.05121293800539073
000419.XSHE,3.83,0.33420365535248053
000420.XSHE,3.14,-0.1719745222929936
000421.XSHE,6.5,-0.1215384615384616
000422.XSHE,14.65,0.10784982935153575
000423.XSHE,21.3,0.1962441314553991
000425.XSHE,2.62,-0.09160305343511455
000428.XSHE,7.63,0.017038007863696025
000488.XSHE,6.8,0.09852941176470598
000501.XSHE,8.68,0.12903225806451624
000503.XSHE,6.83,0.14641288433382127
000504.XSHE,7.82,0.04347826086956519
000507.XSHE,4.15,0.02409638554216853
000510.XSHE,6.38,0.0
000511.XSHE,6.69,-0.05680119581464882
000514.XSHE,6.24,-0.0705128205128206
000515.XSHE,16.26,-0.044895448954489714
000520.XSHE,10.74,-0.04562383612662946
000522.XSHE,10.75,0.12558139534883717
000524.XSHE,5.6,-0.05714285714285705
000525.XSHE,12.37,0.12045270816491516
000527.XSHE,12.8,0.015625
000528.XSHE,8.88,0.03040540540540526
000530.XSHE,3.28,-0.0030487804878047697
000532.XSHE,15.49,0.017430600387346562
000537.XSHE,7.99,-0.04505632040050067
000538.XSHE,12.56,0.051751592356688025
000539.XSHE,4.85,-0.012371134020618513
000541.XSHE,4.26,-0.10093896713615014
000543.XSHE,4.48,-0.013392857142857206
000548.XSHE,8.17,-0.09302325581395343
000550.XSHE,10.11,0.022749752720079064
000551.XSHE,5.45,-0.03669724770642202
000554.XSHE,7.81,0.057618437900128106
000559.XSHE,3.21,-0.04672897196261683
000562.XSHE,10.51,0.1788772597526167
000563.XSHE,3.37,0.0801186943620178
000568.XSHE,25.93,0.029695333590435746
000570.XSHE,7.34,-0.2833787465940054
000571.XSHE,6.72,0.16369047619047628
000572.XSHE,10.23,-0.010752688172043112
000573.XSHE,4.77,-0.07127882599580715
000576.XSHE,6.48,0.18055555555555558
000581.XSHE,6.91,0.015918958031837738
000584.XSHE,7.42,-0.005390835579514808
000585.XSHE,4.33,0.0969976905311778
000589.XSHE,4.49,0.12026726057906467
000594.XSHE,6.0,-0.06166666666666665
000597.XSHE,6.94,0.27665706051873173
000598.XSHE,2.1,0.10952380952380958
000599.XSHE,6.86,0.23615160349854225
000600.XSHE,7.02,-0.04843304843304841
000601.XSHE,4.34,-0.05760368663594473
000602.XSHE,19.17,-0.24204486176317175
000608.XSHE,7.5,-0.1519999999999999
000612.XSHE,14.47,0.09744298548721497
000616.XSHE,4.14,-0.2028985507246377
000619.XSHE,6.76,-0.04585798816568043
000625.XSHE,3.63,0.052341597796143224
000626.XSHE,3.54,0.17514124293785316
000627.XSHE,4.39,0.05011389521640108
000629.XSHE,7.02,-0.08547008547008539
000636.XSHE,10.43,-0.33077660594439107
000651.XSHE,4.03,0.2084367245657568
000652.XSHE,10.53,0.0047483380816715215
000655.XSHE,18.33,0.17730496453900702
000659.XSHE,4.43,-0.009029345372460473
000666.XSHE,6.15,0.0634146341463413
000676.XSHE,4.09,-0.014669926650366705
000677.XSHE,8.92,-0.07399103139013452
000679.XSHE,5.83,-0.07032590051457976
000680.XSHE,8.38,0.23508353221957035
000682.XSHE,6.16,-0.09577922077922074
000683.XSHE,4.89,0.33333333333333326
000695.XSHE,13.08,0.12155963302752282
000698.XSHE,9.17,0.23446019629225745
000700.XSHE,2.73,-0.02197802197802201
000701.XSHE,7.64,0.12041884816753945
000702.XSHE,5.39,0.26530612244897966
000708.XSHE,4.49,0.057906458797327254
000709.XSHE,8.73,0.13631156930125998
000713.XSHE,9.0,0.23444444444444446
000717.XSHE,8.16,-0.07843137254901966
000718.XSHE,3.6,0.06944444444444442
000720.XSHE,5.77,0.0554592720970537
000726.XSHE,6.67,-0.026986506746626615
000727.XSHE,3.64,0.07692307692307687
000729.XSHE,7.97,0.14052697616060228
000731.XSHE,12.19,0.012305168170631653
000733.XSHE,9.56,-0.17259414225941427
000737.XSHE,7.28,0.23351648351648358
000748.XSHE,5.75,0.19130434782608696
000752.XSHE,6.86,0.04081632653061207
000753.XSHE,2.23,0.03587443946188351
000759.XSHE,8.4,0.11190476190476195
000761.XSHE,9.13,0.04490690032858691
000762.XSHE,8.68,0.10138248847926268
000767.XSHE,7.69,-0.1807542262678804
000768.XSHE,8.88,0.24324324324324298
000777.XSHE,9.8,0.025510204081632626
000778.XSHE,3.59,-0.011142061281337101
000782.XSHE,5.22,0.05747126436781613
000785.XSHE,6.15,0.1284552845528455
000786.XSHE,4.18,0.18899521531100483
000792.XSHE,56.28,0.008706467661691475
000793.XSHE,6.86,0.01895043731778423
000795.XSHE,2.89,0.01730103806228378
000800.XSHE,12.57,0.09148766905330152
000807.XSHE,8.89,-0.011248593925759387
000811.XSHE,3.13,-0.19169329073482433
000816.XSHE,3.39,0.21533923303834812
000819.XSHE,13.12,-0.01753048780487798
000821.XSHE,5.59,-0.05008944543828264
000822.XSHE,11.3,-0.05486725663716818
000823.XSHE,6.82,0.06304985337243396
000825.XSHE,8.75,-0.07085714285714273
000826.XSHE,3.94,0.043147208121827596
