code,close,pchg
000001.XSHE,6.23,0.101123595505618
000002.XSHE,7.37,0.0827679782903663
000006.XSHE,4.16,0.03125
000012.XSHE,4.3,0.07441860465116279
000021.XSHE,5.69,0.08611599297012296
000024.XSHE,10.87,0.10947562097516106
000027.XSHE,2.91,0.08591065292096212
000028.XSHE,41.9,0.09618138424820999
000030.XSHE,4.34,0.032258064516129226
000031.XSHE,3.5,0.39142857142857146
000039.XSHE,10.57,0.060548722800378485
000049.XSHE,35.71,0.013161579389526779
000050.XSHE,12.61,0.6954797779540047
000060.XSHE,4.71,0.08280254777070062
000061.XSHE,9.13,0.1226725082146769
000063.XSHE,10.56,0.08806818181818188
000066.XSHE,4.34,0.24193548387096775
000069.XSHE,4.05,0.1703703703703705
000078.XSHE,3.11,0.08038585209003224
000088.XSHE,4.99,0.03406813627254501
000090.XSHE,2.89,0.08304498269896188
000099.XSHE,8.99,0.04338153503893216
000156.XSHE,25.48,0.02276295133437989
000157.XSHE,3.67,0.08719346049046339
000333.XSHE,10.76,0.11431226765799263
000338.XSHE,3.82,0.17277486910994777
000400.XSHE,22.15,-0.0690744920993227
000401.XSHE,7.46,0.08310991957104563
000402.XSHE,4.53,0.1589403973509933
000409.XSHE,9.02,0.14745011086474502
000413.XSHE,7.07,0.06506364922206509
000415.XSHE,3.91,0.01790281329923271
000417.XSHE,4.8,0.07291666666666674
000418.XSHE,8.97,0.07692307692307687
000422.XSHE,5.2,0.1615384615384614
000423.XSHE,30.75,0.050731707317073216
000425.XSHE,2.39,0.06694560669456062
000426.XSHE,4.66,0.20171673819742475
000488.XSHE,2.23,0.08968609865470856
000501.XSHE,8.34,0.07194244604316546
000503.XSHE,19.22,-0.03329864724245579
000506.XSHE,4.19,0.09785202863961806
000510.XSHE,7.05,0.05957446808510647
000511.XSHE,8.79,0.16382252559726984
000513.XSHE,15.94,-0.057716436637390234
000518.XSHE,3.63,0.09090909090909083
000525.XSHE,12.62,0.03961965134706813
000528.XSHE,4.2,0.06428571428571428
000538.XSHE,43.69,0.12062256809338523
000540.XSHE,1.46,0.0547945205479452
000541.XSHE,5.67,0.10405643738977077
000543.XSHE,3.47,0.05187319884726227
000550.XSHE,24.38,0.04716981132075482
000552.XSHE,3.66,0.11202185792349728
000559.XSHE,8.16,0.11642156862745079
000563.XSHE,3.04,0.08881578947368429
000566.XSHE,6.14,0.16449511400651473
000568.XSHE,13.95,0.13548387096774195
000572.XSHE,4.28,-0.00233644859813098
000581.XSHE,20.79,-0.028379028379028393
000587.XSHE,5.69,0.04569420035149374
000596.XSHE,19.45,0.07300771208226231
000598.XSHE,4.38,0.041095890410958846
000603.XSHE,12.64,0.2943037974683542
000616.XSHE,3.23,0.11145510835913308
000620.XSHE,5.05,0.03762376237623766
000623.XSHE,11.29,0.09300265721877765
000625.XSHE,11.39,0.04828797190517986
000627.XSHE,2.76,0.0652173913043479
000629.XSHE,2.09,0.20574162679425845
000630.XSHE,1.87,0.11229946524064172
000631.XSHE,1.9,0.21578947368421053
000636.XSHE,6.34,0.1277602523659307
000650.XSHE,3.7,0.06486486486486487
000651.XSHE,11.04,0.06431159420289867
000652.XSHE,3.7,0.11621621621621614
000655.XSHE,7.37,0.0678426051560379
000656.XSHE,2.13,0.04694835680751175
000667.XSHE,1.71,0.18128654970760238
000669.XSHE,13.37,0.04562453253552734
000671.XSHE,3.93,0.05089058524173029
000680.XSHE,3.0,0.08333333333333326
000685.XSHE,5.23,0.0994263862332696
000686.XSHE,6.33,0.17851500789889418
000688.XSHE,5.97,0.18927973199329973
000690.XSHE,3.74,0.05614973262032086
000693.XSHE,23.22,-0.0051679586563306845
000697.XSHE,15.94,-0.06461731493099121
000703.XSHE,3.32,0.11746987951807242
000709.XSHE,1.7,0.10588235294117654
000712.XSHE,13.48,0.19881305637982183
000719.XSHE,8.33,0.050420168067226934
000725.XSHE,2.11,0.056872037914692086
000726.XSHE,6.97,0.05595408895265441
000728.XSHE,5.89,0.20882852292020382
000729.XSHE,6.13,0.06688417618270792
000732.XSHE,4.19,0.1264916467780428
000735.XSHE,5.97,0.07537688442211055
000750.XSHE,5.36,0.0652985074626864
000758.XSHE,5.15,0.15728155339805827
000759.XSHE,7.46,0.04557640750670244
000768.XSHE,10.53,0.16524216524216517
000776.XSHE,8.6,0.10000000000000009
000777.XSHE,13.66,0.1171303074670571
000778.XSHE,3.36,0.14583333333333348
000780.XSHE,3.75,0.1386666666666665
000783.XSHE,4.1,0.31463414634146347
000786.XSHE,6.94,0.02881844380403442
000788.XSHE,17.13,0.0414477524810275
