code,close,pchg
000001.XSHE,14.18,-0.1466854724964739
000002.XSHE,30.42,-0.13543721236028927
000006.XSHE,6.41,-0.1840873634945397
000008.XSHE,4.76,-0.18487394957983194
000009.XSHE,5.54,-0.15884476534296021
000012.XSHE,4.99,-0.18036072144288584
000021.XSHE,9.02,-0.13082039911308196
000025.XSHE,24.52,-0.1080750407830342
000027.XSHE,5.25,-0.05142857142857138
000028.XSHE,47.57,-0.07988227874710951
000031.XSHE,7.14,-0.06162464985994387
000039.XSHE,12.1,-0.18264462809917348
000049.XSHE,34.22,-0.24693161893629456
000060.XSHE,5.49,-0.1876138433515483
000061.XSHE,6.21,-0.020933977455716568
000062.XSHE,15.74,-0.10546378653113087
000063.XSHE,33.55,-0.15052160953800287
000066.XSHE,9.94,-0.09557344064386308
000069.XSHE,8.07,-0.18711276332094184
000078.XSHE,4.61,-0.11062906724511945
000089.XSHE,9.1,-0.051648351648351576
000090.XSHE,5.48,-0.1405109489051095
000100.XSHE,3.75,-0.11199999999999999
000156.XSHE,11.03,-0.05711695376246595
000157.XSHE,5.13,-0.040935672514619825
000158.XSHE,6.48,-0.11111111111111116
000166.XSHE,5.54,-0.1732851985559567
000333.XSHE,50.16,-0.04027113237639546
000338.XSHE,12.89,-0.14584949573312656
000400.XSHE,10.77,-0.18384401114206128
000401.XSHE,17.91,-0.14405360134003353
000402.XSHE,8.41,-0.15338882282996436
000408.XSHE,11.92,-0.33053691275167785
000413.XSHE,6.05,-0.18677685950413225
000415.XSHE,5.17,-0.22243713733075443
000418.XSHE,58.15,-0.013069647463456513
000423.XSHE,48.04,-0.18984179850124894
000425.XSHE,4.95,-0.1333333333333333
000426.XSHE,6.24,-0.14583333333333337
000488.XSHE,6.3,-0.17460317460317454
000501.XSHE,12.0,-0.10583333333333333
000503.XSHE,25.28,-0.26819620253164556
000513.XSHE,24.73,-0.018196522442377683
000519.XSHE,8.83,-0.19932049830124576
000528.XSHE,7.79,-0.1810012836970475
000536.XSHE,3.32,-0.18975903614457834
000537.XSHE,9.34,-0.27087794432548185
000538.XSHE,84.94,-0.11255003531904872
000541.XSHE,5.97,-0.13232830820770525
000543.XSHE,5.27,-0.1461100569259961
000547.XSHE,10.74,-0.06610800744878964
000552.XSHE,3.06,-0.1568627450980392
000553.XSHE,12.2,-0.061475409836065587
000559.XSHE,6.69,-0.09865470852017943
000563.XSHE,5.34,-0.23220973782771537
000564.XSHE,3.76,-0.1914893617021276
000568.XSHE,67.78,0.12083210386544696
000581.XSHE,22.35,-0.24429530201342287
000587.XSHE,3.34,-0.28742514970059885
000596.XSHE,101.16,0.1291024120205615
000598.XSHE,4.83,-0.09937888198757772
000600.XSHE,7.45,-0.12751677852348997
000612.XSHE,5.01,-0.07584830339321358
000623.XSHE,18.96,-0.15559071729957796
000625.XSHE,9.37,-0.1686232657417288
000627.XSHE,7.78,-0.21979434447300772
000630.XSHE,2.67,-0.13108614232209737
000636.XSHE,15.44,-0.2273316062176166
000651.XSHE,55.48,-0.05894015861571733
000656.XSHE,7.2,-0.1958333333333333
000661.XSHE,151.06,0.010260823513835726
000667.XSHE,2.87,-0.04529616724738672
000671.XSHE,7.37,-0.12483039348710989
000681.XSHE,20.36,-0.01964636542239684
000685.XSHE,9.14,-0.09956236323851209
