code,close,pchg
000001.XSHE,6.81,0.022026431718061623
000002.XSHE,9.06,-0.08609271523178819
000006.XSHE,4.37,-0.21281464530892447
000009.XSHE,4.18,-0.03349282296650713
000012.XSHE,5.18,-0.19691119691119685
000021.XSHE,4.56,-0.07894736842105254
000024.XSHE,17.04,-0.13556338028169013
000028.XSHE,34.14,-0.05301698886936157
000031.XSHE,4.53,-0.20088300220750555
000039.XSHE,10.22,-0.14383561643835618
000042.XSHE,11.27,-0.13309671694764857
000046.XSHE,4.65,-0.1698924731182797
000050.XSHE,9.49,0.03688092729188619
000059.XSHE,6.95,-0.12086330935251799
000060.XSHE,6.62,-0.15105740181268879
000061.XSHE,6.06,-0.15016501650165004
000063.XSHE,8.75,0.13142857142857145
000066.XSHE,3.42,-0.07309941520467833
000069.XSHE,5.67,-0.1534391534391535
000078.XSHE,3.15,-0.07301587301587298
000088.XSHE,4.24,-0.03301886792452846
000090.XSHE,2.74,-0.0912408759124087
000099.XSHE,8.16,-0.0894607843137255
000100.XSHE,2.04,0.009803921568627416
000157.XSHE,7.84,-0.16198979591836726
000159.XSHE,7.17,-0.15620641562064153
000301.XSHE,2.86,-0.0629370629370628
000338.XSHE,5.68,-0.19718309859154937
000400.XSHE,14.37,-0.10368823938761296
000401.XSHE,14.41,-0.23247744621790423
000402.XSHE,5.35,-0.15327102803738313
000410.XSHE,6.62,-0.05287009063444115
000415.XSHE,3.98,-0.13819095477386933
000417.XSHE,6.35,-0.19999999999999996
000418.XSHE,9.09,-0.13641364136413647
000422.XSHE,12.26,-0.15579119086460036
000423.XSHE,43.14,0.026193787668057578
000425.XSHE,4.1,-0.14146341463414625
000426.XSHE,5.77,-0.1750433275563258
000488.XSHE,2.11,-0.10426540284360186
000501.XSHE,8.28,-0.11714975845410625
000503.XSHE,11.98,0.24373956594323865
000506.XSHE,6.63,-0.11915535444947212
000510.XSHE,7.79,-0.020539152759948665
000511.XSHE,4.08,0.009803921568627416
000513.XSHE,12.97,0.02004626060138781
000517.XSHE,2.14,-0.14953271028037385
000518.XSHE,4.19,-0.02147971360381884
000522.XSHE,25.07,-0.07179896290386922
000525.XSHE,12.24,0.033496732026143894
000528.XSHE,6.87,-0.16011644832605543
000533.XSHE,4.31,-0.06496519721577709
000538.XSHE,45.41,0.044703809733538824
000540.XSHE,1.5,-0.1266666666666666
000541.XSHE,3.96,-0.11868686868686862
000543.XSHE,3.61,-0.0332409972299168
000550.XSHE,13.77,-0.1612200435729847
000554.XSHE,5.53,-0.1374321880650996
000559.XSHE,2.7,-0.14074074074074083
000562.XSHE,9.88,-0.10526315789473695
000563.XSHE,3.51,-0.05128205128205121
000566.XSHE,4.92,0.060975609756097615
000568.XSHE,23.6,-0.10254237288135604
000572.XSHE,3.4,-0.09705882352941175
000581.XSHE,23.6,-0.08389830508474583
000596.XSHE,27.59,-0.03841971728887272
000598.XSHE,3.62,0.30386740331491713
000601.XSHE,3.22,-0.021739130434782705
000603.XSHE,18.84,-0.1778131634819533
000608.XSHE,5.66,-0.09893992932862195
000612.XSHE,5.94,-0.15319865319865322
000616.XSHE,3.47,-0.1556195965417867
000620.XSHE,4.63,-0.017278617710583144
000623.XSHE,15.37,-0.1333767078724788
000625.XSHE,7.92,-0.11868686868686862
000627.XSHE,3.31,-0.10574018126888218
000629.XSHE,4.03,-0.11910669975186117
000630.XSHE,3.59,-0.11977715877437323
000631.XSHE,2.52,-0.17460317460317454
000636.XSHE,6.7,-0.02985074626865669
000650.XSHE,4.27,0.07025761124121788
000651.XSHE,10.52,-0.06083650190114054
000652.XSHE,3.83,-0.03916449086161877
000655.XSHE,12.2,-0.16393442622950816
000659.XSHE,2.75,-0.10545454545454547
000661.XSHE,37.01,-0.017562820859227224
000667.XSHE,2.2,-0.08636363636363653
000680.XSHE,5.36,-0.16791044776119413
000682.XSHE,3.17,-0.03785488958990535
000683.XSHE,3.23,-0.1455108359133127
000685.XSHE,6.54,-0.11620795107033632
000686.XSHE,8.55,0.0011695906432749315
000690.XSHE,3.92,0.020408163265306145
000697.XSHE,13.82,-0.14109985528219982
000698.XSHE,4.75,-0.0652631578947368
000703.XSHE,5.86,-0.13651877133105816
000708.XSHE,3.78,-0.1587301587301586
000709.XSHE,2.53,-0.1620553359683793
000713.XSHE,8.69,-0.11162255466052928
000718.XSHE,4.03,-0.16377171215880892
000719.XSHE,6.9,-0.049275362318840665
000725.XSHE,2.26,0.0
000726.XSHE,5.63,-0.08880994671403197
000728.XSHE,6.91,-0.09985528219971063
000729.XSHE,5.59,0.008944543828264706
000732.XSHE,4.04,0.08415841584158423
000735.XSHE,5.76,-0.03993055555555547
000738.XSHE,11.25,0.14044444444444437
000750.XSHE,7.18,-0.10306406685236758
000755.XSHE,5.42,-0.088560885608856
000758.XSHE,8.39,-0.06555423122765203
000759.XSHE,6.02,-0.05813953488372092
000762.XSHE,12.93,-0.1500386697602475
000768.XSHE,11.15,-0.12376681614349783
000776.XSHE,13.82,-0.11649782923299556
000777.XSHE,10.72,0.00746268656716409
000778.XSHE,3.79,-0.0870712401055409
000780.XSHE,8.66,-0.14087759815242495
000783.XSHE,4.47,-0.12527964205816544
000786.XSHE,8.49,-0.16136631330977624
000792.XSHE,18.9,-0.033333333333333326
000800.XSHE,9.27,-0.18122977346278313
000807.XSHE,5.77,-0.14904679376083185
000809.XSHE,7.93,-0.2484237074401009
000816.XSHE,5.3,-0.09056603773584893
000822.XSHE,3.84,0.1171875
000823.XSHE,10.21,-0.13907933398628813
000825.XSHE,3.26,-0.09202453987730053
000826.XSHE,14.04,0.07834757834757844
000828.XSHE,3.89,-0.10025706940874035
000829.XSHE,4.56,-0.054824561403508776
000830.XSHE,4.24,-0.08018867924528306
