code,close,pchg
000001.XSHE,5.79,0.032815198618307395
000002.XSHE,5.61,-0.042780748663101664
000005.XSHE,4.19,-0.01670644391408116
000006.XSHE,2.56,0.00390625
000009.XSHE,4.17,-0.014388489208633004
000012.XSHE,6.93,-0.18614718614718617
000021.XSHE,8.92,0.06950672645739897
000024.XSHE,10.3,-0.022330097087378653
000027.XSHE,3.97,-0.037783375314861534
000028.XSHE,28.17,-0.013489527866524798
000029.XSHE,4.84,0.037190082644628086
000031.XSHE,6.76,0.013313609467455523
000039.XSHE,8.18,0.04278728606356963
000040.XSHE,5.03,-0.02385685884691846
000042.XSHE,6.05,0.02148760330578514
000046.XSHE,3.96,-0.045454545454545525
000050.XSHE,6.51,0.07526881720430101
000059.XSHE,8.65,-0.09017341040462434
000060.XSHE,7.12,-0.0702247191011236
000061.XSHE,7.95,0.08050314465408803
000062.XSHE,5.56,-0.03237410071942437
000063.XSHE,15.23,-0.13394615889691408
000066.XSHE,8.81,-0.0964812712826334
000069.XSHE,4.34,0.04608294930875578
000078.XSHE,4.4,-0.022727272727272818
000089.XSHE,5.47,-0.0658135283363801
000090.XSHE,2.91,-0.04123711340206193
000099.XSHE,6.51,-0.030721966205837226
000100.XSHE,1.64,0.0060975609756097615
000155.XSHE,6.46,-0.07585139318885448
000157.XSHE,4.38,-0.07762557077625565
000158.XSHE,5.92,0.04729729729729737
000159.XSHE,11.15,-0.04484304932735428
000301.XSHE,4.94,-0.09716599190283404
000338.XSHE,4.96,0.028225806451612767
000400.XSHE,17.22,-0.22938443670150988
000402.XSHE,5.07,0.01380670611439827
000407.XSHE,4.77,-0.01467505241090139
000410.XSHE,11.92,-0.019295302013422888
000416.XSHE,7.35,-0.05034013605442167
000417.XSHE,8.39,-0.015494636471990564
000422.XSHE,11.19,-0.14298480786416445
000423.XSHE,30.29,-0.001320567844173004
000425.XSHE,5.41,-0.08133086876155271
000426.XSHE,4.92,-0.12804878048780488
000428.XSHE,7.58,-0.05013192612137207
000429.XSHE,3.68,-0.03260869565217395
000488.XSHE,3.18,0.015723270440251458
000501.XSHE,10.79,-0.03707136237256703
000503.XSHE,7.61,-0.0223390275952694
