code,close,pchg
000002.XSHE,14.44,0.1634349030470914
000006.XSHE,4.84,0.024793388429751984
000012.XSHE,8.22,-0.34306569343065696
000016.XSHE,1.94,-0.13917525773195882
000021.XSHE,10.14,-0.1439842209072979
000024.XSHE,32.45,0.18489984591679498
000027.XSHE,9.24,-0.21212121212121215
000028.XSHE,14.82,-0.07354925775978405
000029.XSHE,8.32,-0.14423076923076927
000031.XSHE,14.14,-0.12305516265912309
000032.XSHE,8.82,-0.22335600907029485
000033.XSHE,5.31,-0.16195856873822967
000036.XSHE,4.53,-0.0640176600441501
000039.XSHE,19.84,-0.2661290322580645
000040.XSHE,8.99,-0.1446051167964405
000042.XSHE,12.13,-0.18961253091508656
000046.XSHE,13.41,-0.007457121551081247
000050.XSHE,7.94,0.023929471032745564
000059.XSHE,11.95,-0.2384937238493724
000060.XSHE,14.22,-0.3783403656821379
000061.XSHE,8.0,-0.09375
000062.XSHE,8.39,0.0679380214541121
000063.XSHE,12.44,-0.06430868167202564
000066.XSHE,5.23,-0.14722753346080308
000069.XSHE,9.45,0.30899470899470893
000070.XSHE,4.09,-0.1124694376528117
000078.XSHE,3.39,-0.1976401179941003
000088.XSHE,10.02,-0.16367265469061865
000089.XSHE,13.65,-0.29230769230769227
000090.XSHE,4.75,-0.14315789473684204
000096.XSHE,11.14,-0.16157989228007186
000099.XSHE,10.92,-0.2948717948717948
000151.XSHE,12.13,-0.34377576257213527
000155.XSHE,13.35,-0.25917602996254674
000157.XSHE,5.94,-0.19865319865319875
000158.XSHE,5.73,-0.14834205933682376
000401.XSHE,18.61,-0.24395486297689406
000402.XSHE,10.29,0.06899902818270176
000407.XSHE,8.29,-0.33534378769601925
000410.XSHE,23.55,-0.3014861995753716
000416.XSHE,10.82,-0.20887245841035118
000417.XSHE,4.34,-0.1589861751152074
000419.XSHE,6.31,-0.2028526148969888
000420.XSHE,6.06,-0.25742574257425743
000421.XSHE,10.99,-0.17470427661510468
000422.XSHE,13.59,-0.1589403973509934
000425.XSHE,3.62,-0.10773480662983426
000426.XSHE,3.85,0.01298701298701288
000488.XSHE,6.39,-0.14710485133020335
000501.XSHE,11.32,-0.04770318021201425
000503.XSHE,11.58,-0.17616580310880836
000504.XSHE,10.81,-0.1526364477335801
000507.XSHE,6.75,-0.23851851851851857
000510.XSHE,7.99,-0.14017521902377972
000511.XSHE,5.87,-0.20613287904599653
000513.XSHE,10.29,-0.2108843537414966
000518.XSHE,6.45,-0.28527131782945736
000520.XSHE,12.22,-0.16857610474631757
000522.XSHE,12.06,-0.1509121061359867
000524.XSHE,8.6,-0.1813953488372093
000525.XSHE,9.89,0.2558139534883721
000528.XSHE,14.91,-0.24480214621059693
000530.XSHE,4.32,0.0439814814814814
000531.XSHE,5.36,0.10820895522388052
000532.XSHE,15.63,-0.31030070377479213
000533.XSHE,8.58,-0.19347319347319347
000537.XSHE,15.04,-0.12632978723404242
000538.XSHE,15.04,-0.11037234042553179
000539.XSHE,10.13,-0.1530108588351432
000541.XSHE,6.0,-0.21666666666666667
000543.XSHE,11.95,-0.4619246861924686
000548.XSHE,14.07,-0.21535181236673784
000550.XSHE,14.72,-0.1338315217391305
