code,close,pchg
000001.XSHE,6.43,0.08242612752721623
000002.XSHE,9.8,0.20612244897959187
000006.XSHE,3.51,0.02279202279202286
000012.XSHE,6.35,-0.18740157480314956
000021.XSHE,9.2,-0.22717391304347812
000024.XSHE,16.92,0.04373522458628831
000027.XSHE,6.01,-0.17637271214642258
000028.XSHE,19.62,-0.18603465851172274
000029.XSHE,7.43,-0.18034993270524902
000032.XSHE,7.77,-0.22393822393822382
000033.XSHE,6.39,-0.3035993740219092
000036.XSHE,3.78,-0.23809523809523814
000039.XSHE,13.71,-0.1334792122538293
000040.XSHE,8.17,-0.2680538555691554
000042.XSHE,10.15,-0.10344827586206906
000046.XSHE,8.38,-0.18973747016706455
000050.XSHE,9.01,-0.27635960044395125
000059.XSHE,11.35,-0.2898678414096916
000060.XSHE,8.05,-0.18757763975155284
000062.XSHE,8.99,-0.3870967741935484
000063.XSHE,14.11,0.016300496102055417
000066.XSHE,4.94,-0.3157894736842106
000069.XSHE,6.42,-0.02336448598130847
000070.XSHE,4.32,-0.31018518518518523
000078.XSHE,3.45,-0.33913043478260874
000088.XSHE,7.71,-0.2827496757457847
000089.XSHE,9.73,-0.26310380267214806
000090.XSHE,3.71,-0.18598382749326148
000096.XSHE,10.04,-0.19820717131474086
000099.XSHE,9.29,-0.2992465016146394
000151.XSHE,10.52,-0.30893536121673004
000157.XSHE,4.86,-0.10288065843621397
000158.XSHE,6.35,-0.21102362204724412
000401.XSHE,19.04,-0.17542016806722693
000402.XSHE,6.31,0.13312202852614918
000407.XSHE,7.59,-0.37681159420289845
000410.XSHE,16.07,-0.2744243932794026
000416.XSHE,8.68,-0.3571428571428571
000417.XSHE,4.69,-0.20895522388059706
000419.XSHE,5.11,-0.25048923679060664
000420.XSHE,5.04,-0.376984126984127
000421.XSHE,9.12,-0.2872807017543859
000422.XSHE,17.62,-0.1685584562996595
000423.XSHE,25.07,-0.1503789389708815
000425.XSHE,3.62,-0.2762430939226519
000426.XSHE,3.79,0.07124010554089688
000428.XSHE,9.23,-0.17334777898158182
000429.XSHE,6.26,-0.09584664536741205
000488.XSHE,7.82,-0.13043478260869568
000501.XSHE,11.11,-0.21872187218721872
000503.XSHE,10.17,-0.328416912487709
000504.XSHE,11.14,-0.2980251346499102
000507.XSHE,5.49,-0.24408014571949
000510.XSHE,8.69,-0.26582278481012656
000511.XSHE,7.01,-0.04564907275320962
000513.XSHE,9.55,-0.3643979057591623
000514.XSHE,9.05,-0.3104972375690608
000515.XSHE,18.1,-0.10165745856353592
000520.XSHE,10.84,-0.009225092250922495
000522.XSHE,13.3,-0.19172932330827075
000524.XSHE,8.6,-0.34883720930232565
000525.XSHE,18.14,-0.3180815876515988
000527.XSHE,13.38,-0.0433482810164425
000528.XSHE,9.91,-0.1039354187689202
000531.XSHE,5.34,0.02621722846441954
000532.XSHE,26.22,-0.4092295957284515
000533.XSHE,8.17,-0.252141982864137
000537.XSHE,10.38,-0.2302504816955684
000538.XSHE,16.66,-0.24609843937575027
000539.XSHE,7.17,-0.3235704323570433
000541.XSHE,5.19,-0.17919075144508678
000543.XSHE,6.54,-0.31498470948012225
000548.XSHE,11.73,-0.3034953111679455
000550.XSHE,12.01,-0.15820149875104084
000554.XSHE,10.67,-0.2680412371134021
000559.XSHE,4.02,-0.20149253731343275
000562.XSHE,12.51,-0.15987210231814553
000563.XSHE,4.12,-0.18203883495145634
000568.XSHE,30.58,-0.15206017004578154
000570.XSHE,8.82,-0.16780045351473927
000571.XSHE,9.6,-0.30000000000000004
000572.XSHE,14.52,-0.2954545454545454
000573.XSHE,6.12,-0.22058823529411775
000576.XSHE,8.39,-0.22765196662693687
000581.XSHE,9.18,-0.24727668845315898
000584.XSHE,10.51,-0.29400570884871546
000585.XSHE,5.72,-0.2430069930069929
000589.XSHE,6.19,-0.27463651050080773
000594.XSHE,7.68,-0.21875
000597.XSHE,7.65,-0.09281045751633987
000598.XSHE,3.15,-0.33333333333333326
000599.XSHE,9.6,-0.28541666666666665
000600.XSHE,9.93,-0.2930513595166163
000601.XSHE,5.6,-0.22499999999999998
000602.XSHE,18.93,0.01267828843106189
000607.XSHE,6.83,-0.30453879941434847
000608.XSHE,9.46,-0.2071881606765329
000612.XSHE,21.84,-0.33745421245421237
