code,close,pchg
000001.XSHE,5.14,0.023346303501945442
000002.XSHE,6.13,0.07177814029363794
000005.XSHE,4.25,-0.018823529411764683
000006.XSHE,3.3,0.09393939393939399
000009.XSHE,10.47,-0.1480420248328559
000012.XSHE,12.41,-0.02497985495568089
000016.XSHE,2.3,0.013043478260869712
000021.XSHE,10.58,-0.02457466918714557
000024.XSHE,10.18,0.10314341846758368
000027.XSHE,3.84,0.0234375
000028.XSHE,27.08,0.012186115214180226
000029.XSHE,4.99,0.04609218436873741
000031.XSHE,5.96,0.03187919463087252
000039.XSHE,18.34,-0.06379498364231173
000042.XSHE,7.01,0.07845934379457908
000046.XSHE,3.59,0.04456824512534818
000050.XSHE,13.95,-0.06093189964157708
000060.XSHE,9.75,-0.036923076923076836
000061.XSHE,9.38,-0.05117270788912587
000062.XSHE,5.71,0.04553415061295962
000063.XSHE,20.16,0.01736111111111116
000066.XSHE,8.14,0.045454545454545414
000069.XSHE,4.27,0.2482435597189696
000078.XSHE,4.7,0.010638297872340496
000088.XSHE,4.11,0.03649635036496335
000089.XSHE,5.32,0.011278195488721776
000090.XSHE,3.26,0.05521472392638049
000099.XSHE,12.04,0.08056478405315626
000157.XSHE,8.48,0.061320754716981174
000158.XSHE,5.04,0.06150793650793651
000159.XSHE,13.67,0.1799561082662764
000301.XSHE,4.21,0.01187648456057011
000338.XSHE,9.62,0.0031185031185032575
000400.XSHE,17.13,0.09048453006421497
000401.XSHE,23.53,0.1270718232044199
000402.XSHE,4.69,0.05543710021321946
000407.XSHE,6.23,0.07062600321027279
000410.XSHE,13.41,0.001491424310216205
000416.XSHE,7.29,-0.008230452674897082
000417.XSHE,9.95,-0.005025125628140614
000422.XSHE,14.3,0.049650349650349535
000423.XSHE,42.17,-0.07232629831633874
000425.XSHE,8.43,0.10201660735468554
000426.XSHE,7.8,0.002564102564102555
000428.XSHE,7.61,-0.010512483574244391
000429.XSHE,3.66,0.005464480874316946
000488.XSHE,3.74,0.026737967914438387
000501.XSHE,12.12,0.0973597359735976
000503.XSHE,11.1,0.08288288288288292
000510.XSHE,8.71,0.0011481056257174327
000511.XSHE,3.48,0.02298850574712641
000513.XSHE,10.58,0.06710775047258966
000514.XSHE,7.16,0.012569832402234526
000517.XSHE,2.2,0.1090909090909089
000520.XSHE,5.34,0.014981273408239737
000522.XSHE,18.01,0.015546918378678276
000525.XSHE,14.19,0.04087385482734329
000527.XSHE,17.09,0.07489760093622011
000528.XSHE,17.43,0.02352266207687892
000532.XSHE,9.23,0.15276273022751896
000533.XSHE,9.02,0.009977827050997812
000536.XSHE,8.4,0.31309523809523787
000537.XSHE,8.62,0.06612529002320189
000538.XSHE,34.97,-0.04575350300257364
000540.XSHE,2.13,0.3145539906103285
000541.XSHE,8.32,-0.01081730769230771
000543.XSHE,3.59,0.16991643454039007
000548.XSHE,6.25,0.11680000000000001
000554.XSHE,9.25,0.20972972972972959
000562.XSHE,8.56,0.003504672897196137
000563.XSHE,2.4,0.0708333333333333
000568.XSHE,31.4,0.03248407643312112
000571.XSHE,6.11,0.04091653027823239
000572.XSHE,6.08,0.05592105263157898
000581.XSHE,23.49,-0.061728395061728336
000584.XSHE,5.43,0.12154696132596698
000589.XSHE,6.48,0.1049382716049383
000594.XSHE,3.83,0.02088772845953013
000597.XSHE,8.31,0.12996389891696758
000599.XSHE,5.64,0.1134751773049647
000600.XSHE,4.53,0.050772626931567144
000601.XSHE,4.75,-0.04210526315789476
000607.XSHE,6.27,0.1738437001594897
000608.XSHE,7.0,0.05142857142857138
000612.XSHE,10.73,-0.0037278657968313755
000616.XSHE,3.15,0.060317460317460325
000617.XSHE,15.27,0.026850032743942487
000619.XSHE,9.68,0.1373966942148761
000623.XSHE,16.17,-0.014223871366728646
000625.XSHE,4.48,0.0
000630.XSHE,5.6,-0.03571428571428559
000631.XSHE,2.81,0.09608540925266906
000636.XSHE,10.89,0.10560146923783265
000651.XSHE,6.97,0.19081779053084658
000655.XSHE,24.03,-0.0707449022055765
000659.XSHE,4.7,0.3319148936170211
000667.XSHE,2.96,0.027027027027026973
000677.XSHE,5.87,0.08177172061328775
000680.XSHE,13.29,0.2016553799849512
000682.XSHE,5.27,-0.001897533206831059
000683.XSHE,5.02,0.009960159362550014
000685.XSHE,6.76,0.004437869822485174
000686.XSHE,9.75,0.01846153846153853
000687.XSHE,6.58,0.08966565349544076
000690.XSHE,4.47,0.03803131991051445
000698.XSHE,10.0,0.09299999999999997
000707.XSHE,8.17,0.001223990208078396
000708.XSHE,7.98,-0.011278195488721887
000709.XSHE,3.42,0.01754385964912286
000712.XSHE,7.89,0.07224334600760463
000713.XSHE,15.2,-0.08618421052631575
000717.XSHE,3.58,0.03910614525139677
000718.XSHE,4.14,0.08212560386473444
000725.XSHE,2.44,0.0901639344262295
000726.XSHE,6.57,0.17199391171993916
000728.XSHE,6.99,0.017167381974249052
000729.XSHE,8.56,0.052570093457943834
000731.XSHE,6.2,0.059677419354838834
000733.XSHE,10.72,0.0774253731343284
000735.XSHE,7.63,0.011795543905635641
000748.XSHE,3.97,0.25188916876574297
000751.XSHE,8.92,0.034753363228699596
000755.XSHE,14.24,-0.028792134831460703
000758.XSHE,10.69,0.19644527595883998
000759.XSHE,12.66,-0.08293838862559244
000762.XSHE,21.72,0.04419889502762442
000767.XSHE,4.09,0.2249388753056234
000768.XSHE,12.12,-0.032178217821782096
000776.XSHE,18.81,-0.08665603402445499
000777.XSHE,20.92,-0.1845124282982793
000778.XSHE,5.13,0.13255360623781676
000780.XSHE,11.98,0.05342237061769595
000783.XSHE,5.22,-0.011494252873563093
000786.XSHE,6.26,0.15495207667731647
000799.XSHE,18.85,0.10026525198938985
000800.XSHE,16.9,0.0065088757396452035
000807.XSHE,9.37,0.005336179295624355
000816.XSHE,6.21,0.16586151368760071
000823.XSHE,16.1,-0.11180124223602483
000825.XSHE,4.83,0.01449275362318847
000826.XSHE,12.86,-0.07620528771384127
000828.XSHE,4.8,0.03333333333333344
000830.XSHE,5.79,-0.051813471502590636
000837.XSHE,15.57,-0.04110468850353244
000839.XSHE,4.62,-0.02813852813852813
000850.XSHE,7.53,0.07835325365205836
000852.XSHE,9.38,0.13752665245202556
000858.XSHE,26.66,-0.01800450112528129
000860.XSHE,15.48,-0.07041343669250644
000861.XSHE,4.33,0.19168591224018483
000875.XSHE,4.5,0.053333333333333455
000876.XSHE,9.0,-0.11444444444444446
000877.XSHE,17.6,0.1670454545454545
000878.XSHE,27.28,-0.0542521994134898
000882.XSHE,5.33,-0.0056285178236398226
000886.XSHE,5.66,0.0406360424028267
000893.XSHE,18.3,-0.024590163934426146
000895.XSHE,19.2,-0.08385416666666667
000897.XSHE,5.64,0.0017730496453902678
000898.XSHE,5.11,0.02544031311154593
000899.XSHE,5.02,0.10358565737051806
000900.XSHE,4.34,0.05760368663594462
000903.XSHE,3.38,0.2100591715976332
000905.XSHE,7.9,-0.016455696202531733
000910.XSHE,8.18,0.05378973105134466
000912.XSHE,7.55,-0.013245033112582738
000919.XSHE,9.15,-0.022950819672131195
000925.XSHE,18.65,-0.06595174262734571
000926.XSHE,9.89,0.21435793731041453
000927.XSHE,8.42,-0.0225653206650831
000930.XSHE,8.71,0.02640642939150384
000931.XSHE,8.9,0.04719101123595504
000933.XSHE,14.36,0.10306406685236769
000936.XSHE,8.19,0.03418803418803429
000937.XSHE,13.46,0.16716196136701345
000939.XSHE,4.46,0.13004484304932729
000949.XSHE,4.83,0.153209109730849
000951.XSHE,14.06,0.03413940256045511
000960.XSHE,32.41,-0.012650416538105391
000961.XSHE,3.85,0.2597402597402596
000962.XSHE,23.54,0.0569243840271878
000963.XSHE,7.52,-0.051861702127659504
000968.XSHE,24.25,0.08206185567010293
000969.XSHE,22.1,-0.07285067873303186
000970.XSHE,13.37,-0.046372475691847326
000972.XSHE,13.86,0.015151515151515138
000973.XSHE,9.65,0.07772020725388606
000975.XSHE,4.48,0.31473214285714257
