code,code,MC,CMC,TR,PE,PB,PR,ROE,DER,NPTTR,GPM,ETTR,OETTR,GETTR,OPTP,APTP,GSASTR,ITRYOY,IRYOY,IOPYOY,INPYOY,INPA,INPTSA,PS,GP,OP,OR,NP,EV,TOE,TOR,EBIT,TOC,NOCF/MC,OTR,GPOA,OPM,NPM,ROA,INC,EPS,AP,VCP,OPTTR,FETTR,IPTP,OTOP,ITRA,IRA,IOPA,INPTSYOY,ROIC,OPTT,TP/TOR,OP/TOR,NP/TOR,TA,FCFF/TNCL,NOCF/TL,TCA/TCL,TOR/TA,TOR/FA,TOR/TCA,LTL/OC,TL/TA,TL/TOE
000001.XSHE,000001.XSHE,2197.6929,1892.1899,1.7986,10.7852,1.6314,-4.2273,4.21,15.85960174,27.23,,63.97,,33.38,98.68,1.00142121,,28.39,28.39,10.95,11.38,37.03,37.03,2.8183,,7338999808.0,20671000576.0,5629000192.0,,136704000000.0,20671000576.0,,13223999488.0,5230485.212558,55.61,,0.36026316,27.23,0.25,4.21,0.4927,5637000192.0,108000000.0,36.03,,1.45,156.63,10.21,10.21,36.02,11.38,,1.00134461,0.3597794,0.36026316,0.27231387,2304775028736.0,,0.00530195,,0.00896877,5.59129049,,,0.9406866,15.85960174
000002.XSHE,000002.XSHE,1554.2034,1366.9556,3.7601,10.4546,1.7486,93.3807,0.73,4.611270200000001,10.21,34.0,90.92,7.73,8.01,68.23,0.69234256,358.62,-6.35,-6.35,-42.02,-44.58,-92.23,-93.0,1.0661,302407493632.0,808004096.0,8894338048.0,908026240.0,,116203520000.0,8894338048.0,1228608480.0,8086333952.0,-9872853.31679887,-172.52,0.574875,0.13152443,10.21,0.18,0.71,0.0589,628665216.0,361818624.0,13.15,0.5,30.55,-1899.05,-89.32,-89.32,-92.41,-57.49,,0.98780478,0.13314820000000002,0.13152443,0.10209037,526040432640.0,-0.34734413,-0.03744031,1.30297435,0.01690809,2.76098733,0.01848372,4.80027325,0.77909774,3.52688897
000006.XSHE,000006.XSHE,151.3344,150.0904,4.5199,22.2901,3.6228,-23.7364,4.76,1.78563603,15.15,33.26,79.74,0.61,0.99,100.02,0.9575899999999999,51.11,428.39,428.39,905.36,597.16,-23.19,-24.89,4.3801,46205875274.6191,281498976.0,1389232640.0,210517136.0,,4425510912.0,1389232640.0,337824800.0,1107733760.0,-4885968.56876999,-53.22,3.79698113,0.20254651,15.15,1.76,4.76,0.1494,201589104.0,-114766.8281,20.25,4.06,-0.04,-262.67,-17.25,-17.25,-24.21,556.3,,0.99984013,0.2025789,0.20254651,0.15153483,12169108480.0,-0.26002756,-0.09548728,1.99733993,0.11416059,359.22774056,0.13974977,1.36540262,0.63633236,1.74976352
000009.XSHE,000009.XSHE,324.1531,303.2966,4.5465,113.8128,8.6978,-59.9815,1.59,2.5336373,11.66,34.18,98.54,10.54,14.1,10.44,-0.43373418,116.46,15.6,15.16,-14.9,-13.61,33.99,30.0,7.311,30875340061.9102,13265260.0,903315968.0,105690560.0,4308522814.1531,5585839616.0,906697024.0,180799400.0,893431808.0,-337718.58341274,-12.12,2.05447796,0.12942546,11.7,0.71,-1.31,0.0349,-45841608.0,103646824.0,12.89,5.93,81.59,-825.26,-45.04,-45.24,-8.83,-24.99,0.01562164,0.92026757,0.14011451,0.12894284,0.11656657,15028314112.0,0.00111128,-0.01159363,1.70712198,0.06033258,0.53383501,0.08891719,2.45634926,0.62831226,1.69043056
000012.XSHE,000012.XSHE,314.6209,197.4997,5.4756,42.1132,4.2214,-227.8859,0.98,0.77274932,5.83,20.8,96.4,4.28,8.7,60.82,0.3338105,106.44,3.8,3.8,-50.3,-32.57,21.5,62.31,4.4308,32015499932.8784,55392224.0,1539206784.0,89811304.0,,8799920128.0,1539206784.0,147249595.0,1483814528.0,119948.81053103,2.45,2.08420169,0.04685387,5.83,0.59,0.36,0.0396,29979956.0,16725566.0,4.69,3.65,18.36,68.13,-18.8,-18.8,286.86,-33.2,,0.79183862,0.05917098,0.04685387,0.05834908,15361037312.0,0.30158526,0.00575183,0.28170624,0.10020201,0.15328823,0.95993477,0.31909351,0.42712722,0.74558827
000021.XSHE,000021.XSHE,201.2683,201.0706,4.1235,58.647,3.9351,-26.5523,1.02,1.71135426,1.31,4.1,98.05,0.22,1.99,117.14,0.97577846,86.64,-1.3,-1.3,152.08,146.17,83.49,34.58,1.228,16704213576.2542,79561600.0,4074198528.0,53285460.0,,5282748416.0,4074198528.0,60424576.0,3994636800.0,-1389158.84193187,-6.86,1.17953902,0.01556191,1.31,0.37,1.03,0.0352,51994804.0,-16159282.0,1.56,-0.18,-23.79,-351.42,-8.35,-8.35,-25.43,144.81,,0.93351507,0.01667023,0.01556191,0.01307876,14161645568.0,0.78573975,-0.03148968,1.22366511,0.28769245,2.964384,0.37752611,,0.6269679,1.68073443
000027.XSHE,000027.XSHE,395.6563,143.465,4.9646,19.9061,2.2479,39.4947,2.03,1.00255144,17.13,27.46,85.16,0.71,3.88,69.78,0.86021355,116.08,-13.82,-13.82,-11.6,-11.61,-26.51,-26.14,3.2667,67515499931.4062,364983392.0,2458685440.0,421239584.0,451684427.6563,20932333568.0,2458685440.0,676347152.0,2093702144.0,2623072.36622793,42.21,1.72638384,0.1868809,17.13,1.09,2.02,0.1378,362356000.0,94497968.0,18.69,6.23,18.07,284.35,-17.82,-17.82,11.61,-11.31,0.02531826,0.87843595,0.21274277,0.1868809,0.17132716,39108046848.0,0.69140598,0.05710011,0.83449868,0.06286904,0.16898364,0.20025620000000002,1.39707579,0.4647563,0.86830793
000028.XSHE,000028.XSHE,275.2376,177.0457,1.675,40.3749,5.6296,-20.0369,4.05,1.68179569,3.23,8.53,96.18,2.39,1.62,92.87,0.95148486,99.43,13.16,13.16,19.37,17.53,33.41,34.21,1.1151,53412426800.2617,238916432.0,6261714944.0,202121488.0,,5054807040.0,6261714944.0,284407136.0,6022798336.0,661899.36793338,2.91,3.98622148,0.04018488,3.23,1.54,3.95,0.5433,192315536.0,12709847.0,4.02,0.43,4.94,76.25,3.33,3.33,45.79,17.4,,0.97808948,0.04108508,0.04018488,0.03227893,13399262208.0,0.78504233,0.02183241,1.43511036,0.46731789,8.51848854,0.54207018,0.00826755,0.62275482,1.65079599
000030.XSHE,000030.XSHE,162.9862,70.3505,4.0801,25.6449,3.6462,66.5794,3.7,0.55803787,14.66,18.85,95.54,4.09,9.22,28.88,0.92973659,95.21,-5.86,-5.86,3.55,5.42,5.42,8.08,3.3012,22050649617.4417,52207604.0,1169795712.0,171499328.0,,4930204672.0,1169795712.0,183043039.0,1117588096.0,525442.55169217,7.32,2.96993153,0.15173957,14.66,2.33,3.63,0.1249,159449200.0,125296696.0,15.17,0.19,69.31,164.04,-2.2,-2.2,32.61,6.0,,0.98188299,0.15453937,0.15173957,0.14660622,7424632320.0,0.01828835,0.03433248,1.76151641,0.15755605,0.86431344,0.34552612,0.05681347,0.33596649,0.50594809
000031.XSHE,000031.XSHE,200.4173,200.4161,4.3014,33.2139,3.3538,21.4718,1.2,5.97113788,8.73,33.87,118.12,8.8,9.84,-102.75,-1.49772156,354.13,-33.22,-33.22,-11.7,-27.72,-91.39,-83.71,2.2989,21993636085.9346,-117644680.0,649354496.0,56691488.0,,10832889856.0,649354496.0,226913372.0,766999168.0,-7847025.68436158,-242.19,0.47281999,0.17719189999999999,8.73,0.12,-1.42,0.0397,-84908064.0,232705040.0,17.72,17.31,203.24,1336.8,-88.04,-88.04,-88.63,7.29,,1.00488976,0.17632969,0.17719189999999999,0.08730437,46515875840.0,-0.13790903,-0.04407365,1.77997835,0.01395985,1.11989875,0.01584173,25.89417089,0.76711418,3.29394912
