code,code,MC,CMC,TR,PE,PB,PR,ROE,DER,NPTTR,GPM,ETTR,OETTR,GETTR,OPTP,APTP,GSASTR,ITRYOY,IRYOY,IOPYOY,INPYOY,INPA,INPTSA,PS,GP,OP,OR,NP,EV,TOE,TOR,EBIT,TOC,NOCF/MC,OTR,GPOA,OPM,NPM,ROA,INC,EPS,AP,VCP,OPTTR,FETTR,IPTP,OTOP,ITRA,IRA,IOPA,INPTSYOY,ROIC,OPTT,TP/TOR,OP/TOR,NP/TOR,TA,FCFF/TNCL,NOCF/TL,TCA/TCL,TOR/TA,TOR/FA,TOR/TCA,LTL/OC,TL/TA,TL/TOE
000001.XSHE,000001.XSHE,731.6402,688.9213,1.5190000000000001,14.5434,3.5743,4.162,7.04,27.71628084,34.83,,,,46.67,96.03,0.93458551,,6.07,6.07,145.85,151.55,5.07,5.07,4.8407,,1584338944.0,4000486912.0,1393309952.0,,20469608448.0,4000486912.0,,2367809024.0,44354376.42112078,811.19,,0.40811982,34.83,0.24,6.58,0.4487,1302167296.0,,40.81,,,2048.26,10.42,10.42,1.73,151.55,,0.98956478,0.41242356,0.40811982,0.34828509,587811061760.0,,0.05719915,,0.00680574,2.3333787,,,0.96517649,27.71628084
000002.XSHE,000002.XSHE,1048.9431,921.1915,0.8757,19.680999999999997,2.8655,51.8127,6.56,2.46683207,14.27,28.14,84.22,3.0,2.87,84.76,0.85277447,83.98,4.81,4.81,40.51,37.62,384.42,447.59,2.1459,544148093823.125,3051766016.0,19337175040.0,2760025600.0,,45408514048.0,19337175040.0,3749688800.0,16285408256.0,-1895105.55065308,-10.28,3.95431862,0.1893938,14.27,2.07,6.51,0.2157,2353679360.0,610575168.0,18.94,0.77,16.96,-65.14,149.99,149.99,340.24,35.04,,1.01721846,0.18618793,0.1893938,0.14273158,137608560640.0,0.07999354,-0.02156027,1.9148776,0.14052305,14.26069587,0.14837852,1.25958175,0.67001676,2.03045716
000005.XSHE,000005.XSHE,54.4943,54.4591,1.7685,-472.8709,7.3617,-85.1104,-1.28,0.79625865,-62.61,7.43,163.6,3.7,43.25,101.59,0.93584045,20.54,-63.74,-63.74,-303.17,-298.56,-60.17,-60.17,96.7739,113422001.1095,-9709548.0,15265411.0,-9557112.0,,740237056.0,15265411.0,,24974960.0,170697.07944178,60.94,0.08530169,-0.63604891,-62.61,-0.72,-1.2,-0.01,-8943932.0,,-63.6,20.76,,-95.8,81.71,81.71,-59.51,-298.56,,1.01595001,-0.6260631999999999,-0.63604891,-0.6260631999999999,1329657216.0,19.8779173,0.01578164,0.38303917,0.01148071,0.19021733,0.0676683,,0.44328729999999994,0.79625865
000006.XSHE,000006.XSHE,61.3185,59.6427,3.0632,18.7917,2.9097,10.1254,7.65,2.41061832,13.2,30.54,84.99,1.66,1.78,93.04,0.93608086,39.88,788.07,788.07,254.95,291.58,147.38,134.15,3.3159,37384561420.2334,183736128.0,1224117888.0,161579408.0,,2191957760.0,1224117888.0,205627051.5,1040381696.0,-1963610.31305856,-9.84,5.14087174,0.16096758,13.2,2.17,7.58,0.3009,151251392.0,13307174.0,16.1,0.67,6.74,-65.53,737.76,737.76,423.38,279.12,,0.99779363,0.16132352,0.16096758,0.13199661,7272027648.0,-0.03928292,-0.02370157,4.41333904,0.1683324,119.96828673,0.19603410000000002,4.23394117,0.69857678,2.31759467
000009.XSHE,000009.XSHE,124.5637,112.9757,2.2325,49.1454,6.1941,13.2185,3.1,2.24609511,8.93,36.02,98.21,10.91,9.55,13.01,-0.70578713,30.11,3.42,3.42,92.84,73.54,5.92,63.43,3.81,35019969981.0547,17396382.0,972236800.0,86818704.0,,2985108736.0,972236800.0,159926380.0,954840448.0,-793787.54592608,-10.17,4.66807838,0.13583682,8.93,1.18,-3.14,0.0555,-61275524.0,114669168.0,13.58,2.7,85.77,-568.38,80.85,80.85,54.11,198.6,,0.98782248,0.13751136,0.13583682,0.0892979,7502009856.0,-0.12055328,-0.02189048,1.80483855,0.12959684,1.07502882,0.19030809,2.62179597,0.6020920999999999,1.5131445
000012.XSHE,000012.XSHE,270.2157,125.2814,1.5037,32.4802,5.0835,-166.5556,6.47,1.08445792,23.02,37.49,76.09,4.48,7.46,92.41,0.86052401,99.64,29.71,29.71,144.67,121.32,55.37,58.73,5.1186,55552019864.4023,354333472.0,1481782272.0,341079616.0,,5314334208.0,1481782272.0,404907202.0,1127448704.0,1456422.38611642,26.56,5.14740789,0.24730232,23.02,3.19,6.0,0.26,293507200.0,12114733.0,24.73,1.45,3.16,111.07,23.87,23.87,61.0,133.92,,0.9556527,0.25877844,0.24730232,0.23018201,10792231936.0,0.48645206,0.07184292,0.34518244,0.13730082,0.17968092,1.01054169,1.26245382,0.50757788,1.0307779000000001
000016.XSHE,000016.XSHE,94.5119,47.0929,3.8647,50.707,2.4727,50.3183,0.69,2.30053573,0.85,17.97,99.27,13.6,3.05,65.12,0.42973631,100.24,13.15,13.15,-71.54,-70.62,-14.71,-34.25,0.7744,69255979426.0034,28208312.0,3853977856.0,32755410.0,,4042474240.0,3853977856.0,66006446.0,3825769472.0,-1633500.08802163,-4.01,5.39554307,0.01000615,0.85,0.28,0.37,0.0219,14076189.0,10355169.0,1.0,0.59,23.9,-547.3,50.51,50.51,-15.29,-75.47,,0.89019494,0.0112404,0.01000615,0.00849912,12835775488.0,-0.9944258,-0.01755714,1.27429372,0.30025283,3.02893875,0.34655962,,0.68506192,2.17522746
000021.XSHE,000021.XSHE,124.8916,124.7607,1.3525,45.818000000000005,3.5236,135.5924,1.81,0.36973358,1.72,3.44,98.09,0.44,1.27,93.46,0.93871514,95.66,-1.32,-1.32,-16.32,-23.0,23.51,2.36,1.1629,13563807723.8584,75462040.0,3942967296.0,67752456.0,,3854678016.0,3942967296.0,70834310.0,3867505408.0,406066.15149075,1.29,2.62600851,0.02050099,1.72,1.33,1.81,0.0722,63600256.0,5372698.0,2.05,-0.25,6.65,67.21,42.18,42.18,31.43,-17.18,,1.00112167,0.02047802,0.02050099,0.01718311,5165180416.0,6.32777518,0.03869833,2.55009534,0.76337455,3.43285685,1.19695073,,0.25371861,0.33997714
000024.XSHE,000024.XSHE,417.30400000000003,157.0836,2.4178,23.1851,2.6659,6.2059,3.08,1.61827691,19.18,40.96,78.28,2.45,2.1,88.73,1.02473418,168.78,419.9,419.9,234.96,182.7,47.64,49.9,6.0046,98779128549.2344,523694688.0,2411599872.0,462640768.0,,17117329408.0,2411599872.0,588265132.0,1887905280.0,4806118.83238302,83.17,2.32699853,0.24298508,19.18,1.12,3.08,0.276,474083808.0,62288092.0,24.3,-0.08,10.55,382.97,17.49,17.49,45.58,178.98,,0.99285341,0.24473409,0.24298508,0.19183977,42449158144.0,0.29850687,0.07917362,2.01044108,0.05681149,9.02796726,0.06456359,4.64884305,0.59675687,1.47989363
000027.XSHE,000027.XSHE,292.7116,79.5615,2.1795,15.8414,2.2471,-36.0975,5.67,1.12568441,22.31,27.88,81.28,0.25,3.19,70.08,0.77389209,103.72,14.59,14.59,127.35,74.04,-14.74,-17.84,2.5660000000000003,101361670482.2886,680497664.0,3635641088.0,811230080.0,,15292453888.0,3635641088.0,1067857760.0,2955143424.0,4122528.88974761,33.19,3.41777842,0.21217103,22.31,2.8,5.06,0.32,627804544.0,90880016.0,21.22,2.66,9.36,177.33,47.44,47.44,-15.72,74.09,,0.79443553,0.26707143,0.21217103,0.22313261,29657180160.0,0.27923288,0.08400522,0.86287911,0.12258889999999999,0.26504421,0.49596439,1.69205256,0.48435917,0.93933435
