code,code,MC,CMC,TR,PE,PB,PR,ROE,DER,NPTTR,GPM,ETTR,OETTR,GETTR,OPTP,APTP,GSASTR,ITRYOY,IRYOY,IOPYOY,INPYOY,INPA,INPTSA,PS,GP,OP,OR,NP,EV,TOE,TOR,EBIT,TOC,NOCF/MC,OTR,GPOA,OPM,NPM,ROA,INC,EPS,AP,VCP,OPTTR,FETTR,IPTP,OTOP,ITRA,IRA,IOPA,INPTSYOY,ROIC,OPTT,TP/TOR,OP/TOR,NP/TOR,TA,FCFF/TNCL,NOCF/TL,TCA/TCL,TOR/TA,TOR/FA,TOR/TCA,LTL/OC,TL/TA,TL/TOE
000001.XSHE,000001.XSHE,615.7798,471.7063,1.2428,19.7429,4.3855,4.8816,7.43,28.16193387,28.26,,,,36.9,86.23,0.99775136,,51.03,51.03,68.14,87.67,29.36,29.36,5.127999999999999,,1189236992.0,3553270016.0,1004182016.0,,14041383936.0,3553270016.0,,2176919040.0,6213407.94262864,107.68,,0.3873477,28.26,0.26,7.41,0.4379,1001923968.0,187114000.0,38.73,,13.57,321.73,16.87,16.87,45.57,87.67,,0.99800302,0.38812278,0.3873477,0.28260785,409473908736.0,,0.00967571,,0.00867765,2.35259657,,,0.96570872,28.16193387
000002.XSHE,000002.XSHE,1480.2302,1267.2899,1.6451,29.9035,5.0149,23.1202,2.41,2.33681016,11.59,38.66,83.81,4.35,5.81,101.34,0.97356312,140.42,55.57,55.57,23.93,20.39,-77.01,-75.47,3.9146,247440843649.29102,1036492480.0,6400435712.0,741729792.0,,35479855104.0,6400435712.0,1155916968.0,5363943424.0,-959284.98174986,-22.19,2.33302166,0.16063651,11.59,0.72,2.43,0.1045,722120768.0,-8348816.0,16.06,2.08,-0.82,-137.0,-70.03,-70.03,-78.02,17.28,,1.0051972,0.15980597,0.16063651,0.11588739,106060242944.0,0.01167793,-0.02011837,1.92040434,0.06034717,10.97915519,0.06281315,4.19927442,0.66547451,1.9893087999999999
000006.XSHE,000006.XSHE,64.7166,59.0277,3.3355,13.8146,3.3579,12.7635,12.52,1.88906656,32.62,68.28,60.19,0.51,2.11,100.01,1.00178746,4.71,560.39,560.39,1772.4,1612.6801,94.58,87.32,3.9923,48036327261.5312,280092832.0,703519744.0,229510112.0,,2027948800.0,703519744.0,302398892.0,423426880.0,-4469454.18418411,-41.11,8.40285878,0.39813073,32.62,4.07,12.52,0.9066,229920352.0,,39.81,3.17,,-103.27,6.27,6.27,95.24,1583.48,,1.0000537,0.39810936,0.39813073,0.32623123,5716664832.0,-0.12064879,-0.07841425,3.41141414,0.12306472,22.95008466,0.15000382,10.12701753,0.64525661,1.8189393
000012.XSHE,000012.XSHE,232.0092,75.6713,1.966,40.4158,5.7653,32.8227,4.81,1.01623733,23.13,32.53,79.32,5.23,6.92,81.78,0.67675222,108.99,22.33,22.33,206.16,221.97,24.78,43.84,5.3136,31788156581.2148,202087024.0,977195136.0,226019312.0,,4514874880.0,977195136.0,247223745.0,775108096.0,456445.13890321,10.84,3.61824771,0.25227494,23.13,2.62,3.73,0.1661,152959072.0,44434816.0,25.23,0.01,17.98,52.4,-13.93,-13.93,23.74,260.21,,0.9976273999999999,0.25287491,0.25227494,0.23129394,8785511424.0,0.95863101,0.02479712,0.5695593000000001,0.11122803,0.19151853,0.46206266,0.76795056,0.48609997,0.94590369
000016.XSHE,000016.XSHE,71.3956,33.236999999999995,5.1765,31.3278,2.0007,-7.6076,1.32,1.35275549,1.57,17.69,97.91,11.92,3.46,100.3,1.01108069,112.3,-9.52,-9.52,130.7,89.3,-69.42,-68.92,0.6027,54435087713.1445,64380656.0,3077167104.0,48254036.0,,3803330048.0,3077167104.0,73595270.0,3012786432.0,-5425730.933615901,-12.59,6.30721289,0.02142969,1.57,0.5,1.37,0.0782,48788724.0,1562074.125,2.14,0.31,2.43,-601.69,-16.31,-16.31,-65.98,79.24,,1.02731863,0.02085983,0.02142969,0.01568132,8630608896.0,-12.09402753,-0.08024672,1.46742532,0.35654114,2.34040972,0.43700629,,0.55932077,1.26922428
000024.XSHE,000024.XSHE,258.0224,96.8697,1.7079,22.8135,3.259,8.6701,0.47,2.1619408,5.82,50.1,74.69,5.03,6.46,198.84,1.09654831,205.51,47.1,47.1,-8.14,-49.6,-95.27,-94.55,6.0118,28203679512.21,142466528.0,562947712.0,32764342.0,,9298274304.0,562947712.0,82229057.0,420481152.0,-5334526.74078278,-244.5,1.06772515,0.11411509,5.82,0.13,0.45,0.0437,35927684.0,-78225696.0,11.41,1.88,-109.18,-966.14,-70.6,-70.6,-91.31,-42.1,,0.8966281999999999,0.12727136,0.11411509,0.05820139,26414737408.0,-0.25822111,-0.08041541,1.83834143,0.02131188,1.96411714,0.02483575,16.91103641,0.64798911,1.84082137
000027.XSHE,000027.XSHE,275.7524,74.9512,1.6281,19.4158,2.4082,-201.5876,2.37,1.23859524,12.16,22.99,84.12,0.24,2.13,106.23,0.81643501,108.01,10.88,10.71,-33.64,-38.06,-54.06,-71.41,2.5959,62182915858.3647,430238496.0,2704781056.0,329547104.0,,14037091328.0,2708971776.0,511591248.0,2278733312.0,1824786.27975858,18.6,2.20351682,0.14974927,12.18,1.25,2.37,0.1222,269053792.0,-25199542.0,14.95,3.93,-6.22,116.96,-42.49,-42.58,-42.7,-39.74,,1.00007538,0.14950634,0.14951761,0.12165025,28219850752.0,0.37994782,0.03547894,0.99256375,0.09599526,0.25410646,0.29226352,2.05835775,0.50258095,1.01037737
000028.XSHE,000028.XSHE,57.4858,22.21,1.6886,42.0094,11.0097,97.9989,7.56,4.94467068,2.17,8.31,97.6,3.1,2.07,90.55,0.91196232,99.79,23.94,23.94,26.61,45.71,37.14,74.12,0.7946,15344322968.7375,44229732.0,1846488832.0,40152488.0,,557729664.0,1846488832.0,61060816.0,1802259200.0,-958755.69920233,-2.98,4.88745506,0.02556526,2.17,1.33,7.28,0.132,36617556.0,2976228.75,2.56,0.66,6.09,-124.61,3.71,3.71,92.24,45.7,,0.96638565,0.02645451,0.02556526,0.02174532,3139532288.0,-0.34484498,-0.02134742,1.05415656,0.58814137,5.56981172,0.71051108,0.04590473,0.82235267,4.62912934
000029.XSHE,000029.XSHE,53.5168,14.2501,1.1069,131.6425,4.5665,459.4332,0.18,0.93922306,1.38,27.71,95.28,1.14,10.52,104.71,1.03766279,74.76,21.73,21.73,-8.82,66.65,-91.35,-91.41,6.14,4111274484.0051,7000902.0,148367904.0,2046764.625,,1165140992.0,148367904.0,13818975.625,141367008.0,-604069.63877219,-21.79,1.81444855,0.04560159,1.38,0.09,0.18,0.002,2123851.5,-235090.0,4.56,4.81,-3.52,-461.77,-59.94,-59.94,-57.11,392.67,,1.0119116,0.04506479,0.04560159,0.0137952,2265853440.0,-0.09249382,-0.02936996,1.79684893,0.06547992,1.98883673,0.10975909,3.16463658,0.48578266,0.94470311
000031.XSHE,000031.XSHE,156.525,89.302,1.5878,32.2927,4.6137,9.6906,0.96,0.7638835,14.39,47.25,82.16,4.7,17.8,96.43,1.04876013,115.85,184.6,184.6,131.39,107.56,-83.42,-82.68,16.1995,10378138932.0,39183004.0,219643152.0,31600858.0,,3621774592.0,219643152.0,42269720.375,180460144.0,-114754.75930623,-8.18,1.6703039000000002,0.18758181,14.39,0.52,0.97,0.0362,33141720.0,2018055.375,18.76,0.75,4.97,-45.84,-62.15,-62.15,-82.03,133.3,,1.01399683,0.1849925,0.18758181,0.14387363,6213323776.0,0.00655738,-0.00693098,2.11250992,0.03535035,0.80656364,0.05237797,4.57445328,0.41709551,0.71554686
