code,code,MC,CMC,TR,PE,PB,PR,ROE,DER,NPTTR,GPM,ETTR,OETTR,GETTR,OPTP,APTP,GSASTR,ITRYOY,IRYOY,IOPYOY,INPYOY,INPA,INPTSA,PS,GP,OP,OR,NP,EV,TOE,TOR,EBIT,TOC,NOCF/MC,OTR,GPOA,OPM,NPM,ROA,INC,EPS,AP,VCP,OPTTR,FETTR,IPTP,OTOP,ITRA,IRA,IOPA,INPTSYOY,ROIC,OPTT,TP/TOR,OP/TOR,NP/TOR,TA,FCFF/TNCL,NOCF/TL,TCA/TCL,TOR/TA,TOR/FA,TOR/TCA,LTL/OC,TL/TA,TL/TOE
000001.XSHE,000001.XSHE,555.8726,523.4165,0.5869,10.1311,2.5141,2.9058,7.41,27.03855949,38.64,,,,41.25,93.52,0.99903748,,8.61,8.61,31.81,40.64,13.26,13.26,3.6007,,1867588992.0,4084251904.0,1578118016.0,,22109825024.0,4084251904.0,,2089101056.0,15488507.74795796,210.8,,0.48849851,38.64,0.26,7.41,0.5082,1576599040.0,127562000.0,48.85,,6.39,461.0,2.09,2.09,22.2,40.64,,0.99906357,0.48895639,0.48849851,0.38639096,619927633920.0,,0.01440177,,0.00658827,2.12837634,,,0.96433485,27.03855949
000002.XSHE,000002.XSHE,818.0436,718.4135,0.4938,14.3831,2.0987,-8.5273,2.95,2.59118858,15.67,36.72,80.34,3.91,4.12,95.07,0.91677876,165.12,-8.08,-8.08,25.2,32.35,-57.39,-52.51,1.6964,275582497573.5,1475167232.0,7504969728.0,1175955200.0,,47393509376.0,7504969728.0,1657203176.0,6029802496.0,-8312789.72138443,-90.61,1.8570756000000002,0.20545705,15.67,0.82,2.82,0.1025,1078090752.0,66781676.0,20.55,1.41,4.3,-460.98,-61.19,-61.19,-57.9,46.54,,0.99377295,0.20674446,0.20545705,0.1566902,148395950080.0,-0.23143865,-0.06732732,1.81240402,0.05057395,5.58578485,0.05326945,3.50279076,0.68062804,2.13114509
000005.XSHE,000005.XSHE,38.3106,38.2858,0.9426,-64.2633,5.5076,-2077.9485,-0.99,0.88166609,-62.2,46.35,162.2,4.87,69.85,100.0,,86.08,4.53,4.53,-48.29,-281.31,81.47,81.47,87.7216,513688875.489,-6893419.5,11082824.0,-6893419.5,,695594240.0,11082824.0,,17976244.0,58964.74431215,20.38,0.39246561,-0.62199125,-62.2,-0.52,,-0.0075,,,-62.2,28.78,,-32.77,24.2,24.2,88.65,-281.31,,1.0,-0.62199125,-0.62199125,-0.62199125,1308876160.0,,0.00368342,0.31060512,0.00846744,0.13683585,0.05824122,,0.46855606,0.88166609
000006.XSHE,000006.XSHE,42.5273,41.4166,0.7301,14.0556,2.0453,11.2669,1.8,2.55908669,13.16,29.1,93.65,2.64,4.49,40.81,0.43675199,126.72,49.3,49.3,-38.31,-38.8,-76.58,-75.02,2.1874,8370458202.5277,18251312.0,287644608.0,37846140.0,,2224414976.0,287644608.0,64306512.0,269393280.0,-1289260.44433521,-19.06,1.08691151,0.15553358,13.16,0.51,0.78,0.0752,16529377.0,26487084.0,15.55,6.81,59.23,-300.41,-76.5,-76.5,-77.3,-38.38,,1.00040483,0.15547064,0.15553358,0.13157257,7701140480.0,-0.02441686,-0.01001123,3.94057659,0.03735091,27.60544349,0.04305363,18.19184684,0.71115769,2.46209691
000009.XSHE,000009.XSHE,104.2758,94.5751,1.3372,38.6383,4.5869,6.9406,3.81,2.61459493,13.89,41.23,82.89,7.97,8.02,90.52,0.63808337,136.98,0.88,0.88,24.16,10.49,40.63,35.03,3.182,36244694927.5066,150412208.0,879085504.0,122089752.0,,3315749120.0,879085504.0,193008784.0,728673344.0,2835910.38948383,33.64,3.91428479,0.18997921,13.89,1.46,3.64,0.0749,77903440.0,16595763.0,19.0,3.05,9.99,196.6,-9.58,-9.58,26.46,25.15,,1.0050438,0.1890258,0.18997921,0.13888268,9259595776.0,0.14582507,0.04975176,2.23972076,0.09493778,0.96984527,0.13462666,5.63506777,0.64191214,1.79261057
000012.XSHE,000012.XSHE,255.8735,118.6319,2.5186,23.9272,4.9207,115.1053,5.47,0.93910749,21.37,36.22,76.25,3.66,6.79,93.87,0.83626444,104.01,79.07,79.07,437.37,379.08,16.93,17.66,4.2885,56386690563.4102,369760064.0,1556783232.0,332714624.0,,5957794304.0,1556783232.0,421794356.0,1187023104.0,798307.08649749,13.12,5.01529335,0.24333195,21.37,3.0,5.08,0.2447,278237408.0,9055044.0,24.33,1.79,2.3,55.24,-10.1,-10.1,-7.21,384.18,,0.96171484,0.25301882,0.24333195,0.21371929999999997,11242949632.0,0.54315206,0.03864894,0.44398352,0.13846751,0.19426041,0.82209308,0.9485429,0.47008619,0.88709933
000021.XSHE,000021.XSHE,129.8169,129.6808,1.8626,44.1932,3.6805,83.1858,2.06,0.48340624,1.52,2.45,98.71,0.27,1.01,74.96,0.9119520000000001,99.12,148.98,148.98,116.54,132.61,-22.24,-18.58,0.7842,12889158446.0583,68062160.0,5260880896.0,80086408.0,,4030892544.0,5260880896.0,80996605.0,5192818688.0,1397899.65439603,3.45,2.21426417,0.01665808,1.52,1.42,1.99,0.0858,73034960.0,19574038.0,1.67,-0.19,21.56,266.63,11.58,11.58,-24.98,87.08,,0.96512994,0.01725994,0.01665808,0.015222999999999999,5820966912.0,14.14210893,0.10137624,2.17055843,0.90378127,4.09125529,1.36855343,,0.3075218,0.4440888
000024.XSHE,000024.XSHE,285.0719,107.3081,2.0786,15.3391,1.7107,33.0081,2.34,1.71891523,19.88,40.44,75.42,2.28,2.1,96.3,0.79279331,98.05,194.5,194.5,200.07,185.66,-40.5,-43.66,2.4285,98028026745.9727,595786752.0,2424036352.0,481842656.0,,18784731136.0,2424036352.0,617195975.0,1828249600.0,-2784768.33960731,-32.75,2.06681227,0.25384739,19.88,1.01,2.32,0.2241,382001632.0,19548524.0,25.38,-0.06,3.16,-133.25,-50.02,-50.02,-43.08,125.64,,0.99456243,0.25523525,0.25384739,0.19877699,47429574656.0,-0.11042716,-0.02771386,1.93652187,0.05110812,8.2457782,0.05744043,4.6323355,0.60394481,1.52490048
000027.XSHE,000027.XSHE,233.4645,63.4577,0.8566,10.4257,1.8245,13.5524,3.24,1.1217975,17.69,22.63,83.32,0.19,2.15,78.42,0.70826179,123.39,62.47,62.47,154.5,155.44,44.42,71.6,1.8675,65478121862.3042,482676064.0,2893421312.0,511907488.0,,16200879104.0,2893421312.0,702222432.0,2410745088.0,4273846.30545918,34.48,2.09219428,0.16669348,17.69,1.66,2.74,0.1946,362564512.0,-361589.4688,16.67,3.0,-0.06,206.72,-17.48,-17.48,15.26,132.09,,0.78364533,0.21271546,0.16669348,0.17692117,31296387072.0,0.17417508,0.06609856,0.83240409,0.09245225,0.21784917,0.3319597,1.70420509,0.48234028,0.93177092
000028.XSHE,000028.XSHE,86.4448,69.9773,0.3978,40.7325,10.0774,1182.1989,7.48,5.15505734,2.22,8.8,97.4,3.21,2.3,91.15,0.92731317,97.18,26.94,26.94,33.1,47.4,38.93,37.03,0.7463,26286509011.3447,77714552.0,2987103232.0,66341588.0,,944472704.0,2987103232.0,101099536.0,2909388800.0,-766511.98198278,-2.22,4.76631759,0.02720283,2.22,1.23,7.2,0.222,61519428.0,3543098.5,2.72,0.53,4.16,-85.26,0.58,0.58,35.73,43.9,,0.95307042,0.0285423,0.02720283,0.02220934,5515056128.0,-0.02250613,-0.01449727,1.05069613,0.54162699,7.28738936,0.63634015,0.01101187,0.82874642,4.83929607
