code,code,MC,CMC,TR,PE,PB,PR,ROE,DER,NPTTR,GPM,ETTR,OETTR,GETTR,OPTP,APTP,GSASTR,ITRYOY,IRYOY,IOPYOY,INPYOY,INPA,INPTSA,PS,GP,OP,OR,NP,EV,TOE,TOR,EBIT,TOC,NOCF/MC,OTR,GPOA,OPM,NPM,ROA,INC,EPS,AP,VCP,OPTTR,FETTR,IPTP,OTOP,ITRA,IRA,IOPA,INPTSYOY,ROIC,OPTT,TP/TOR,OP/TOR,NP/TOR,TA,FCFF/TNCL,NOCF/TL,TCA/TCL,TOR/TA,TOR/FA,TOR/TCA,LTL/OC,TL/TA,TL/TOE
000001.XSHE,000001.XSHE,1070.7802,649.0198,1.3583,8.3463,1.3102,2.0197,4.3,17.07910425,35.09,,47.83,,39.41,62.65,0.99473907,,15.67,15.67,19.93,15.34,3.03,4.32,2.7832,,2840251904.0,9906139136.0,3476409088.0,,81725882368.0,9906139136.0,,5382959104.0,-57199102.96226364,-618.28,,0.45660373,35.09,0.23,4.28,0.68,3458119936.0,112694000.0,45.66,,2.49,-2156.4199,0.05,0.05,3.46,17.6,,0.9977313,0.45764198,0.45660373,0.35093481,1477530746880.0,,-0.04387982,,0.00670452,3.11293356,,,0.94468753,17.07910425
000002.XSHE,000002.XSHE,1286.4797,1130.4768,0.8105,11.5682,2.2840000000000003,-127.3864,2.43,4.90278951,10.46,37.61,87.35,5.63,4.89,92.02,0.85856178,188.37,65.3,65.3,80.61,88.64,-46.4,-41.83,1.452,579390712711.4062,1948285568.0,15405230080.0,1610694528.0,,71640858624.0,15405230080.0,2364013408.0,13456945152.0,-4904660.76520513,-40.96,1.66599483,0.13895287,10.46,0.47,2.48,0.12,1382880768.0,192315392.0,13.9,1.6,9.08,-323.86,-24.4,-24.4,-46.15,123.54,,1.01099955,0.13744108,0.13895287,0.10455505,347774615552.0,-0.12099713,-0.02285033,1.420307,0.04429659,9.82839297,0.04644049,3.72804977,0.7940020000000001,3.85441696
000006.XSHE,000006.XSHE,71.61399999999999,70.4812,0.9073,11.4746,2.0724,7.1675,2.46,1.83640724,15.23,35.08,82.21,4.65,1.87,92.51,0.98299469,261.41,-20.84,-20.84,-42.27,-45.24,-57.78,-58.25,2.3336,18031123186.2822,91448840.0,514000064.0,78295528.0,,3226743040.0,514000064.0,99181240.2812,422551200.0,11456431.00762939,159.62,2.00561491,0.19206331,15.23,0.9,2.46,0.06,76964088.0,,19.21,0.06,,897.16,-51.34,-51.34,-62.92,-46.23,,0.99863922,0.19232502,0.19206331,0.15232591,8990321664.0,0.63956824,0.1423492,1.70842184,0.0571726,89.87542359,0.06698887,3.66092457,0.64108706,1.78619085
000009.XSHE,000009.XSHE,104.0576,102.9815,1.1522,106.4166,3.658,217.2309,0.22,2.96396018,4.05,36.38,101.2,13.7,11.97,-21.93,-0.77015412,129.71,29.9,29.9,-43.63,-37.22,-53.8,-68.51,2.295,30104670910.1118,-9959216.0,827506048.0,33524812.0,,4441017856.0,827506048.0,118083000.0,837465280.0,1690970.20052939,21.26,2.33869973,0.03804637,4.05,0.26,-0.91,0.0056,-25819272.0,41442812.0,3.8,8.78,91.27,-1766.79,-39.04,-39.04,-70.64,-55.82,,0.69336735,0.05487187,0.03804637,0.04051307,12872396800.0,0.08074526,0.02086946,1.85564582,0.06428531,0.75486446,0.08786708,6.19093225,0.65499678,1.89852388
000012.XSHE,000012.XSHE,183.2521,115.1116,1.7212,38.9142,2.6392,-56.0399,2.28,1.06724987,9.49,25.04,89.3,3.51,7.07,93.06,0.78209149,119.66,-5.8,-5.8,-42.1,-40.98,22.97,25.48,2.5966,48773149359.5928,208381856.0,1947809408.0,184848368.0,,7379047936.0,1947809408.0,284089816.0,1739427584.0,2919505.35530663,27.47,3.29783166,0.10698267,9.49,1.25,2.1,0.08,144568336.0,0.0,10.7,3.09,0.0,256.74,6.89,6.89,31.53,-42.49,,0.93064175,0.11495581,0.10698267,0.09490064,14789459968.0,0.26585458,0.07219646,0.47628355,0.13170254,0.22835143,0.95589941,0.53658551,0.50106032,1.00425036
000021.XSHE,000021.XSHE,63.1934,63.1242,0.6627,45.7435,1.5989,28.7662,0.13,1.38163264,-0.38,0.92,101.36,0.24,2.06,501.71,0.50948864,86.13,-17.46,-17.46,-130.96,-121.6,-256.58,-75.58,0.3772,3640614291.9627,-53827256.0,3957189376.0,-14990609.0,,4167420672.0,3957189376.0,-7956485.75,4011016704.0,-1184804.33741985,-1.89,0.37812974,-0.00647629,-0.38,-0.15,-0.19,0.0038,-7637545.0,28199350.0,-0.65,0.07,-262.84,139.1,-9.74,-9.74,-226.76,-93.55,,2.38872712,-0.00271119,-0.00647629,-0.0037882,9627950080.0,3.52954896,-0.01371146,1.25615317,0.41101058,2.83317644,0.57949154,,0.56715398,1.31029013
000024.XSHE,000024.XSHE,461.4386,183.8627,2.8676,15.7704,2.0514,8.9873,5.47,2.96933098,22.62,57.33,68.06,2.84,2.03,101.06,0.87242143,161.26,38.45,38.45,49.6,49.34,20.46,51.46,2.4564,347716466795.9062,1937351680.0,6065174528.0,1371664128.0,,27967504384.0,6065174528.0,2010500888.0,4127822848.0,2747826.65289985,20.91,3.66953449,0.31568273,22.62,1.5,5.47,0.6977,1196669184.0,-22680796.0,31.57,1.54,-1.18,65.45,-6.32,-6.32,15.1,94.53,,0.99879377,0.31606397,0.31568273,0.22615411,94757650432.0,0.11711195,0.01898414,1.64082222,0.06400723,14.41548424,0.06818174,4.8192711,0.70485228,2.38813393
000028.XSHE,000028.XSHE,103.4168,83.7171,0.6677,23.4175,6.2423,146.8245,7.3,4.42453503,2.58,8.65,97.03,2.36,2.19,89.49,0.91021617,97.98,19.45,19.45,45.17,50.19,0.73,-0.99,0.5914,40596792705.6592,139472368.0,4693271040.0,121285000.0,,1719973632.0,4693271040.0,190630152.0,4553798656.0,-1226344.2517905,-2.7,4.48578047,0.031636000000000004,2.58,1.37,6.89,0.406,110395568.0,9003930.0,3.16,0.74,5.78,-90.93,3.64,3.64,-9.64,44.64,,0.95266444,0.03320791,0.031636000000000004,0.02584232,9050106880.0,-0.17113325,-0.01730181,1.09258936,0.51858736,7.34252356,0.61199214,0.01662292,0.80994988,4.26177056
000031.XSHE,000031.XSHE,86.6964,86.6958,0.9317,25.9198,2.0298,2.2742,-0.56,6.60907804,2.39,26.75,98.3,4.35,4.26,32.99,-1.69589092,150.92,141.98,141.98,-16.5,-31.16,314.68,-401.53,1.44,39414982240.0,25000496.0,1473457280.0,35237672.0,12801146651.1964,7040236544.0,1473457280.0,191552556.0,1448456832.0,9924349.12211876,58.39,1.11756986,0.05049063,2.39,0.1,-1.38,-0.01,-59759248.0,49395296.0,5.05,7.86,65.19,3441.55,284.45,284.45,150.26,-267.6,0.00929971,0.98183917,0.05142455,0.05049063,0.02391496,35268472832.0,0.10604380000000001,0.03048031,1.59913662,0.04177831,9.42765905,0.04492931,5.89488373,0.80038162,4.00955808
000039.XSHE,000039.XSHE,379.3914,175.4951,0.6416,19.4176,1.989,46.2046,3.47,2.32172879,4.87,19.96,93.25,3.43,6.98,90.96,1.04273539,120.56,-8.13,-8.13,16.79,10.79,8.79,16.51,0.7048,266202582216.6719,900268992.0,13336803328.0,649980032.0,22492794491.3914,21438406656.0,13336803328.0,1121678040.0,12436534272.0,8011399.56420167,22.79,4.05028372,0.06690711,4.87,0.99,3.62,0.2444,677757184.0,-7942000.0,6.69,0.99,-0.8,337.62,-11.16,-11.16,9.04,26.64,0.02418379,0.90159631,0.07420961,0.06690711,0.04873582,65724428288.0,0.23790699,0.0686324,1.46662472,0.20292004,1.1939841999999998,0.32136197,0.78025985,0.67381372,2.06573289
