code,code,MC,CMC,TR,PE,PB,PR,ROE,DER,NPTTR,GPM,ETTR,OETTR,GETTR,OPTP,APTP,GSASTR,ITRYOY,IRYOY,IOPYOY,INPYOY,INPA,INPTSA,PS,GP,OP,OR,NP,EV,TOE,TOR,EBIT,TOC,NOCF/MC,OTR,GPOA,OPM,NPM,ROA,INC,EPS,AP,VCP,OPTTR,FETTR,IPTP,OTOP,ITRA,IRA,IOPA,INPTSYOY,ROIC,OPTT,TP/TOR,OP/TOR,NP/TOR,TA,FCFF/TNCL,NOCF/TL,TCA/TCL,TOR/TA,TOR/FA,TOR/TCA,LTL/OC,TL/TA,TL/TOE
000001.XSHE,000001.XSHE,501.647,449.8209,0.6425,16.0836,3.5726,3.9768,7.43,28.16193387,28.26,,,,36.9,86.23,0.99775136,,51.03,51.03,68.14,87.67,29.36,29.36,4.1776,,1189236992.0,3553270016.0,1004182016.0,,14041383936.0,3553270016.0,,2176919040.0,7627058.43709427,107.68,,0.3873477,28.26,0.26,7.41,0.4379,1001923968.0,187114000.0,38.73,,13.57,321.73,16.87,16.87,45.57,87.67,,0.99800302,0.38812278,0.3873477,0.28260785,409473908736.0,,0.00967571,,0.00867765,2.35259657,,,0.96570872,28.16193387
000002.XSHE,000002.XSHE,873.0197,747.4604,1.8471,16.6693,2.9081,26.5848,4.46,2.50760698,14.42,42.46,79.07,3.97,4.1,98.54,0.85573383,119.44,55.46,55.46,34.34,32.09,110.99,87.0,2.0943,460885335936.2578,2271504896.0,10854577152.0,1564940288.0,,35823001600.0,10854577152.0,2372810024.0,8583072256.0,-78951.35340774,-0.63,4.14833659,0.21183098,14.42,1.44,4.45,0.1221,1339172352.0,27830876.0,21.18,0.62,1.21,-3.03,69.59,69.59,123.64,27.21,,0.99748701,0.21236465,0.21183098,0.14417331,111101239296.0,0.05977666,-0.00091562,1.75487438,0.09769987,16.94677022,0.10203174,2.19337593,0.67756434,2.10139392
000006.XSHE,000006.XSHE,41.3862,37.7481,1.0373,10.119,2.3819,14.7936,0.31,2.49341004,5.06,61.47,94.35,5.68,11.59,101.56,1.21812237,67.7,10.51,10.51,-89.83,-91.63,-97.64,-97.51,2.5371,6593536897.8179,6064061.5,107264304.0,5427696.5,,1812504320.0,107264304.0,32510175.9375,101200240.0,-22333420.92510303,-861.7,1.07301409,0.06569049,5.06,0.09,0.36,0.0113,6611598.5,,6.57,24.74,,-15242.1904,-84.75,-84.75,-97.48,-91.21,,1.18006198,0.05566698,0.06569049,0.05060114,6144874496.0,-0.33799993,-0.21334638,3.35469296,0.017455900000000003,3.53924321,0.01999824,65.81180997,0.70503798,2.39026736
000009.XSHE,000009.XSHE,48.5124,34.8389,0.8445,17.6492,2.8659,37.5072,5.19,2.14956583,17.25,36.79,91.7,10.04,9.16,40.52,-0.72573095,121.51,47.12,47.12,7.93,5.11,44.61,25.33,2.2998,18484523185.7515,41692444.0,502433344.0,86678552.0,,2368087296.0,502433344.0,129676432.0,460740896.0,3347390.16639891,32.32,3.07730098,0.19705775,17.25,1.46,-3.7,0.092,-62905308.0,57315940.0,19.71,5.33,55.7,389.49,-46.29,-46.29,26.03,101.69,,0.96218861,0.20480158,0.19705775,0.17251752,6006732288.0,0.20065595,0.04462923,1.93885102,0.08364504,0.60595253,0.11519727,4.24106724,0.60576114,1.5365333
000016.XSHE,000016.XSHE,46.2326,23.0365,0.6971,20.2865,1.2956,-4.9263,1.32,1.35275549,1.57,17.69,97.91,11.92,3.46,100.3,1.01108069,112.3,-9.52,-9.52,130.7,89.3,-69.42,-68.92,0.3903,54435087713.1445,64380656.0,3077167104.0,48254036.0,,3803330048.0,3077167104.0,73595270.0,3012786432.0,-8378791.20430701,-12.59,6.30721289,0.02142969,1.57,0.5,1.37,0.0782,48788724.0,1562074.125,2.14,0.31,2.43,-601.69,-16.31,-16.31,-65.98,79.24,,1.02731863,0.02085983,0.02142969,0.01568132,8630608896.0,-12.09402753,-0.08024672,1.46742532,0.35654114,2.34040972,0.43700629,,0.55932077,1.26922428
000021.XSHE,000021.XSHE,61.6542,25.8422,0.8559,15.3487,1.9222,-13.8918,2.0,0.4420297,1.79,2.61,98.65,0.06,0.91,70.75,1.00066739,84.51,20.92,20.92,-82.91,-81.33,-59.65,-59.65,0.4476,10284419866.9565,53233420.0,3940390912.0,70579152.0,,3559306496.0,3940390912.0,85928246.0,3887157504.0,296429.78991069,0.46,2.00373475,0.01908146,1.79,1.37,2.0,0.0802,70626256.0,21954984.0,1.91,0.27,29.18,34.33,-1.61,-1.61,-64.81,-81.33,,0.99926341,0.01909552,0.01908146,0.01791171,5132625408.0,1.25391631,0.0116163,2.34675925,0.76771449,4.50252273,1.10010712,,0.30653302,0.4420297
000024.XSHE,000024.XSHE,181.22400000000002,68.0371,1.4311,16.0233,2.289,6.0895,0.47,2.1619408,5.82,50.1,74.69,5.03,6.46,198.84,1.09654831,205.51,47.1,47.1,-8.14,-49.6,-95.27,-94.55,4.2225,28203679512.21,142466528.0,562947712.0,32764342.0,,9298274304.0,562947712.0,82229057.0,420481152.0,-7595171.7179686995,-244.5,1.06772515,0.11411509,5.82,0.13,0.45,0.0437,35927684.0,-78225696.0,11.41,1.88,-109.18,-966.14,-70.6,-70.6,-91.31,-42.1,,0.8966281999999999,0.12727136,0.11411509,0.05820139,26414737408.0,-0.25822111,-0.08041541,1.83834143,0.02131188,1.96411714,0.02483575,16.91103641,0.64798911,1.84082137
000027.XSHE,000027.XSHE,178.6224,48.5506,0.4997,14.9676,1.6655,-130.5811,2.37,1.23859524,12.16,22.99,84.12,0.24,2.13,106.23,0.81643501,108.01,10.88,10.71,-33.64,-38.06,-54.06,-71.41,1.6885,62182915858.3647,430238496.0,2704781056.0,329547104.0,,14037091328.0,2708971776.0,511591248.0,2278733312.0,2817055.41455697,18.6,2.20351682,0.14974927,12.18,1.25,2.37,0.1222,269053792.0,-25199542.0,14.95,3.93,-6.22,116.96,-42.49,-42.58,-42.7,-39.74,,1.00007538,0.14950634,0.14951761,0.12165025,28219850752.0,0.37994782,0.03547894,0.99256375,0.09599526,0.25410646,0.29226352,2.05835775,0.50258095,1.01037737
000028.XSHE,000028.XSHE,48.5532,25.1543,0.5348,35.4817,9.2989,82.771,7.56,4.94467068,2.17,8.31,97.6,3.1,2.07,90.55,0.91196232,99.79,23.94,23.94,26.61,45.71,37.14,74.12,0.6711,15344322968.7375,44229732.0,1846488832.0,40152488.0,,557729664.0,1846488832.0,61060816.0,1802259200.0,-1135143.31214581,-2.98,4.88745506,0.02556526,2.17,1.33,7.28,0.132,36617556.0,2976228.75,2.56,0.66,6.09,-124.61,3.71,3.71,92.24,45.7,,0.96638565,0.02645451,0.02556526,0.02174532,3139532288.0,-0.34484498,-0.02134742,1.05415656,0.58814137,5.56981172,0.71051108,0.04590473,0.82235267,4.62912934
000029.XSHE,000029.XSHE,38.8477,10.3441,1.0837,95.559,3.3148,333.5016,0.18,0.93922306,1.38,27.71,95.28,1.14,10.52,104.71,1.03766279,74.76,21.73,21.73,-8.82,66.65,-91.35,-91.41,4.457,4111274484.0051,7000902.0,148367904.0,2046764.625,,1165140992.0,148367904.0,13818975.625,141367008.0,-832169.61334117,-21.79,1.81444855,0.04560159,1.38,0.09,0.18,0.002,2123851.5,-235090.0,4.56,4.81,-3.52,-461.77,-59.94,-59.94,-57.11,392.67,,1.0119116,0.04506479,0.04560159,0.0137952,2265853440.0,-0.09249382,-0.02936996,1.79684893,0.06547992,1.98883673,0.10975909,3.16463658,0.48578266,0.94470311
000031.XSHE,000031.XSHE,111.9072,63.8428,1.6908,23.0876,3.3433,6.9283,0.96,0.7638835,14.39,47.25,82.16,4.7,17.8,96.43,1.04876013,115.85,184.6,184.6,131.39,107.56,-83.42,-82.68,11.5818,10378138932.0,39183004.0,219643152.0,31600858.0,,3621774592.0,219643152.0,42269720.375,180460144.0,-160507.87983475,-8.18,1.6703039000000002,0.18758181,14.39,0.52,0.97,0.0362,33141720.0,2018055.375,18.76,0.75,4.97,-45.84,-62.15,-62.15,-82.03,133.3,,1.01399683,0.1849925,0.18758181,0.14387363,6213323776.0,0.00655738,-0.00693098,2.11250992,0.03535035,0.80656364,0.05237797,4.57445328,0.41709551,0.71554686
000032.XSHE,000032.XSHE,17.6511,11.2845,1.0065,13.0293,2.2122,12.1145,7.45,0.8514309000000001,11.18,27.26,85.84,0.18,5.69,100.69,0.98545064,58.03,56.3,56.3,426.9,357.49,17.87,15.53,0.8374,14866641083.5441,77204976.0,545364672.0,60974792.0,,863208832.0,545364672.0,80916478.0,468159680.0,322993.35161796,1.05,9.51536139,0.14167206,11.18,3.59,7.49,0.3079,60087648.0,57963.1016,14.17,0.78,0.08,7.38,-29.46,-29.46,21.43,422.13,,1.00760997,0.14060208,0.14167206,0.11180554,1562383232.0,1.67395053,0.00815417,1.6017917,0.34905948,4.49122558,0.49772246,,0.44750506,0.80997132
000033.XSHE,000033.XSHE,12.4514,7.683,1.1137,486.2466,4.1085,778.1771,-0.39,0.59325784,-7.08,47.43,126.36,4.97,47.79,5450.1899,4.65605806,95.36,2.25,2.25,-138.07,36.02,-114.31,-114.31,17.5957,796672988.006,-4427553.5,16796816.0,-1188798.75,110391129.4514,303066496.0,16796816.0,2534901.875,21224370.0,471866.86580477,34.98,1.6498941000000003,-0.26359481,-7.08,-0.24,-1.82,-0.0036,-5535116.0,,-26.36,15.58,,-132.7,-9.91,-9.91,-359.28,36.02,0.00608158,54.50189608,-0.00483643,-0.26359481,-0.07077524,482863104.0,0.07351891,0.03267806,0.47134992,0.03478588,0.038216900000000005,0.40306224,9.28650429,0.37235518,0.59325784
000036.XSHE,000036.XSHE,37.875,26.011,0.5431,-8.9452,2.3678,9.9594,-1.74,7.24827394,-2.28,-1.06,102.26,0.62,1.15,99.97,0.38008035,106.91,153.15,153.15,-337.01,-416.61,91.31,91.48,0.3715,-3488512523.3646,-74281968.0,3291049728.0,-74915280.0,,2564475648.0,3291049728.0,-39870535.25,3365331712.0,15410023.92079208,17.73,-0.24638765,-0.02267429,-2.28,-0.54,-1.75,-0.0252,-28473826.0,-340253.2812,-2.27,1.05,0.46,-785.73,21.02,21.02,91.17,-319.74,,1.00430003,-0.02257721,-0.02267429,-0.02276334,14158633984.0,0.27925193,0.05034041,0.74948865,0.23244119,0.54889349,0.48442029,0.74631561,0.81887547,4.52106382
000039.XSHE,000039.XSHE,271.5644,108.6672,0.3423,9.0756,1.8069,19.8522,2.51,1.71359857,3.7,10.28,95.64,2.06,2.8,106.0,0.89102368,84.6,17.48,17.48,-25.85,-25.86,-66.73,-67.23,0.5373,123235455174.5693,522281984.0,11987885056.0,443656000.0,,18001629184.0,11987885056.0,596523000.0,11465603072.0,-15137765.00801315,-34.29,2.67691302,0.04014645,3.7,1.03,2.45,0.1524,395308000.0,-41011000.0,4.01,0.87,-8.32,-787.1,-0.61,-0.61,-63.49,-29.9,,0.97672805,0.041103,0.04014645,0.0370087,46036406272.0,-0.38668612,-0.14663494,1.4503514,0.26040011,1.88959199,0.41290189,0.62079004,0.60896971,1.55734666
000040.XSHE,000040.XSHE,16.9523,14.2722,0.3315,27.405,1.8064,52.8184,-2.02,1.30777222,-25.06,43.96,124.85,5.64,49.71,92.34,0.9341564,76.96,19.62,19.62,-314.1,-225.9,32.56,26.7,3.1015,3617204916.3467,-20444818.0,82284008.0,-20624418.0,,1058128896.0,82284008.0,-12104568.25,102728824.0,-4940626.36677177,-101.79,1.58274048,-0.26514751,-25.06,-0.91,-1.99,-0.0417,-19266432.0,-1372581.0,-26.51,12.2,6.2,409.66,-70.91,-70.91,2.13,-335.79,,0.98535485,-0.26908835,-0.26514751,-0.25064917,2285406208.0,-0.24710643,-0.06824454,1.35633031,0.03600411,0.32917729999999995,0.06826047,4.96628564,0.5370062,1.15985615
000042.XSHE,000042.XSHE,21.9827,12.1213,0.6265,11.0907,1.2105,-9.5814,-0.73,2.11893821,-14.17,55.05,121.29,9.96,32.45,94.02,1.07777902,173.62,-28.34,-28.34,-71.23,-35.8,-121.63,-120.56,2.1041,5301509583.3262,-20498688.0,96303536.0,-13648346.0,,1882350464.0,96303536.0,1220636.5,116802224.0,-26190500.29743001,-597.84,0.90908181,-0.22815812,-14.17,-0.24,-0.78,-0.0574,-14709901.0,-1473745.875,-22.82,23.91,6.76,2808.6599,-84.11,-84.11,-131.25,-35.4,,1.00783002,-0.22638552,-0.22815812,-0.14172217,5831718912.0,-0.43377475,-0.14577974,1.54370892,0.01651375,0.58897193,0.02366114,29.54480656,0.67722204,2.09810482
000046.XSHE,000046.XSHE,213.2402,41.8736,1.3416,32.6003,2.6562,-19.3858,1.33,1.23267159,15.22,44.65,78.92,2.87,5.72,97.58,0.95779403,84.6,-7.04,-7.04,-7.71,1.09,-51.28,-51.33,5.1722,23507667142.5562,110987296.0,526487488.0,80111320.0,2322833813.2402,8436590592.0,526487488.0,112116788.125,415500224.0,-384088.65926035,-15.56,1.28230041,0.21080709,15.22,0.61,1.27,0.0708,76730144.0,,21.08,-0.31,,-73.8,-44.73,-44.73,-60.39,1.16,0.0099601,0.97579134,0.21603706,0.21080709,0.15216187,18332418048.0,0.00999621,-0.00827653,2.2716035,0.02871893,8.18322758,0.02901383,6.54609085,0.53979941,1.17296536
000050.XSHE,000050.XSHE,30.625999999999998,12.2603,0.5865,36.7082,2.0483,10.1864,0.62,1.79876871,2.34,15.27,96.16,3.23,7.33,151.28,1.14613019,123.29,-2.25,-2.25,-50.18,-50.59,-56.56,-60.26,1.7847,5279445560.5071,13285927.0,345739712.0,8099408.0,,2250561536.0,345739712.0,11149699.375,332453792.0,-747726.45499701,-6.62,1.05399787,0.0244956,2.34,0.17,0.6,0.0252,9282976.0,-4816825.0,2.45,0.68,-54.85,-172.36,-29.57,-29.57,-63.16,-41.92,,0.96434637,0.02540125,0.0244956,0.02342632,5008971776.0,0.16499461,-0.00830184,2.45288694,0.06902409,0.68563705,0.18828242,6.72978542,0.55069396,1.22565433
000059.XSHE,000059.XSHE,95.4403,26.2265,0.5748,34.7919,1.6444,2.3662,2.26,0.5515258000000001,12.33,29.9,85.82,0.59,10.15,101.08,1.01227625,110.19,40.52,40.52,30.97,35.84,166.02,166.02,2.611,31441213038.8672,149116784.0,1051545600.0,129699560.0,,5803848192.0,1051545600.0,198525308.0,902428800.0,3066975.77477689,27.84,3.49159798,0.14180724,12.33,1.44,2.29,0.10800000000000001,131291784.0,,14.18,4.85,,196.3,5.1,5.1,64.61,35.84,,1.01079294,0.14029307,0.14180724,0.12334183,9004820480.0,0.34124282,0.09144506,2.2569666,0.11677585,0.28327617,0.20281003,1.05489813,0.35547316,0.5515258000000001
000060.XSHE,000060.XSHE,131.8644,89.9624,0.943,11.2627,3.8022,-71.7789,7.48,1.08570024,16.48,30.21,81.61,1.2,5.73,92.67,0.98961238,127.92,-7.35,-7.53,1.89,1.13,45.63,42.21,1.6189,51602815997.7539,314907744.0,1708136960.0,282169824.0,,3906642944.0,1712279808.0,358658564.0,1397372032.0,4312880.11740614,33.29,6.49363598,0.19933695,16.52,3.54,7.5,0.3809,279238752.0,25587044.0,19.89,1.1,7.53,180.6,-21.18,-21.14,64.15,0.87,,1.00195033,0.19846758,0.19885466,0.16479189,7946675200.0,1.08604375,0.14077001,1.31887487,0.21547122,0.79596969,0.38368744,,0.50839274,1.03414416
000061.XSHE,000061.XSHE,90.4579,52.7913,0.2419,44.8314,3.2194,15.8017,2.56,1.68874966,19.67,50.93,85.34,10.15,18.8,69.02,0.33279994,100.63,13.24,13.24,357.01,243.29,-54.03,-61.01,6.162999999999999,18314516116.7817,52732616.0,359601728.0,70730512.0,,2404224768.0,359601728.0,94238379.0,306869088.0,1957539.82836821,49.24,3.4569311000000003,0.17834381,19.67,1.33,1.39,0.1118,23539110.0,11400132.0,17.83,4.96,14.92,335.8,-23.78,-23.78,-50.32,254.21,,0.83938434,0.21246979,0.17834381,0.19669125,5297911808.0,0.66763893,0.06119353,0.64158662,0.06787613,0.22050111,0.23163335,1.76476747,0.54619393,1.20358435
000062.XSHE,000062.XSHE,17.1457,9.2571,0.8173,37.3971,1.2498,18.1481,-1.12,0.59581549,-4.85,12.61,98.65,6.24,5.1,-29.28,0.44084985,87.02,-20.26,-20.26,-173.0,-205.82,15.92,5.28,0.82,5335468000.0153,5729994.5,423114048.0,-20534860.0,,1412400512.0,423114048.0,-21686819.125,417384064.0,8685204.80649573,35.19,2.39284462,-0.04481102,-4.85,-0.9,-0.63,-0.0522,-9052790.0,-24690166.0,-4.48,-0.5,126.16,2598.8501,-7.6,-7.6,22.89,-154.29,,0.96883903,-0.04625229,-0.04481102,-0.04853268,2229759488.0,14.62764567,0.18218910000000002,1.21569173,0.18975771,3.05780672,0.43118725,,0.36656828,0.57870207
000063.XSHE,000063.XSHE,599.797,334.6661,0.2282,46.7849,4.77,19.2335,0.49,2.14016414,1.4,35.41,99.02,15.16,5.63,49.1,0.19623045,76.02,43.82,43.82,728.88,92.84,-83.14,-90.62,1.6033,306102232055.6719,84460000.0,8644513792.0,120598000.0,,13584461824.0,8644513792.0,356941000.0,8560053760.0,-8064131.7106044,-55.95,7.464247900000001,0.00841482,1.4,0.3,0.19,0.0635,23665000.0,-11718000.0,0.84,2.14,-6.81,-5726.7798,-23.7,-23.7,-88.47,96.3,,0.42285221,0.01990014,0.00841482,0.01395081,41009119232.0,-0.53214917,-0.17636836,1.72790542,0.21079491,2.8962126,0.26800264,0.39188159,0.66874534,2.01882546
