code,code,MC,CMC,TR,PE,PB,PR,ROE,DER,NPTTR,GPM,ETTR,OETTR,GETTR,OPTP,APTP,GSASTR,ITRYOY,IRYOY,IOPYOY,INPYOY,INPA,INPTSA,PS,GP,OP,OR,NP,EV,TOE,TOR,EBIT,TOC,NOCF/MC,OTR,GPOA,OPM,NPM,ROA,INC,EPS,AP,VCP,OPTTR,FETTR,IPTP,OTOP,ITRA,IRA,IOPA,INPTSYOY,ROIC,OPTT,TP/TOR,OP/TOR,NP/TOR,TA,FCFF/TNCL,NOCF/TL,TCA/TCL,TOR/TA,TOR/FA,TOR/TCA,LTL/OC,TL/TA,TL/TOE
000001.XSHE,000001.XSHE,836.1308,506.7945,1.1809,6.1649,0.9514,10.8061,4.14,19.40637014,33.23,,46.65,,38.73,116.3,0.99972139,,11.09,11.09,5.64,2.69,13.4,13.4,2.048,,5487000064.0,10801999872.0,3588999936.0,,88759001088.0,10801999872.0,,6085000192.0,16886114.10084832,130.71,,0.43667842,33.23,0.21,4.13,0.7006,3588000000.0,276000000.0,43.67,,5.85,257.32,5.73,5.73,12.8,4.67,,0.99978806,0.43677099,0.43667842,0.33225328,1811248971776.0,,0.00819685,,0.00596384,3.16125258,,,0.95099572,19.40637014
000002.XSHE,000002.XSHE,1091.4601,958.7867,0.7992,8.1559,1.6364,-11.5228,4.45,5.16435466,12.95,31.77,84.09,2.95,2.26,91.97,0.82370303,125.6,34.42,34.42,18.48,18.02,98.2,82.32,0.9592,870194273038.8281,4357854720.0,27390439424.0,3546522112.0,,88065482752.0,27390439424.0,4813804256.0,23032584192.0,-6788281.86513438,-27.05,2.01321098,0.17196025,12.95,0.83,4.42,0.2672,2921281024.0,352211680.0,17.2,0.27,7.43,-170.02,95.65,95.65,96.65,26.33,,0.99399391,0.1729993,0.17196025,0.12948029,432241967104.0,-0.21192766,-0.02152715,1.31540055,0.0633683,16.69153181,0.06629355,1.30838908,0.79625885,3.90818834
000006.XSHE,000006.XSHE,58.5898,57.9804,0.8625,9.3959,1.5964,2.9831,5.78,1.81157254,24.08,46.75,69.77,1.04,1.24,96.71,0.99650952,71.17,-17.79,-17.79,1.87,12.74,235.97,237.89,2.1437,40595126880.0,262480704.0,868344960.0,209089776.0,,3764641792.0,868344960.0,274071092.5,605864256.0,-1059121.24816848,-7.15,3.89837231,0.31238785,24.08,2.06,5.78,0.1544,208359952.0,,31.24,0.31,,-23.64,187.36,187.36,226.52,12.91,,0.99949853,0.31254458,0.31238785,0.24079114,10413352960.0,-0.02916158,-0.00933319,2.00583442,0.08338764,157.65136144,0.10183846,4.9850719,0.63847943,1.76609411
000009.XSHE,000009.XSHE,129.07399999999998,127.7391,1.7815,84.445,4.34,26.7667,0.84,2.77986766,8.32,37.82,90.79,8.92,10.46,80.24,0.46426419999999996,95.79,33.29,33.29,8.25,5.43,-33.73,-75.37,3.0225,37231660887.4116,90619888.0,984443712.0,81881368.0,,4767714816.0,984443712.0,166742782.0,893823872.0,-614870.14307753,-8.06,2.83645384,0.10635925,8.32,0.62,1.27,0.0231,38014588.0,14084805.0,10.64,5.47,12.47,-87.58,-10.59,-10.59,-26.37,-23.24,,0.92711256,0.11472097,0.10635925,0.08317527,13126129664.0,-0.00747561,-0.00949507,1.35607781,0.07499878,0.87020695,0.10321679,1.86542648,0.63677684,1.75312821
000012.XSHE,000012.XSHE,191.761,120.4565,1.9219,50.1503,2.7998,4242.4136,3.58,1.17053247,13.56,29.62,83.93,3.34,6.66,95.22,0.82466954,106.41,14.16,14.16,111.26,87.69,117.54,128.55,2.6685,61614723873.1106,334273472.0,2080172928.0,282137760.0,,7296922112.0,2080172928.0,409503036.0,1745899392.0,2177922.70870419,20.08,4.02339098,0.16090272,13.56,1.88,3.38,0.1186,232670416.0,,16.09,2.81,,124.94,42.79,42.79,121.72,97.06,,0.95339553,0.16876806,0.16090272,0.13563188,15314127872.0,0.32000456,0.05209304,0.35027704,0.13583359,0.21447632,1.1067029,0.2163078,0.52351697,1.09871061
000021.XSHE,000021.XSHE,71.3729,71.2948,0.9815,63.0073,1.7819,-8.9494,0.82,1.71885395,0.71,1.66,99.84,0.28,2.09,16.69,0.62862366,78.45,-8.36,-8.36,-9.17,-9.44,273.08,45.26,0.4633,6143840803.1822,6017079.0,3701108992.0,26341172.0,,4163889408.0,3701108992.0,-11031734.0,3695091968.0,772254.49042944,1.49,0.55714574,0.00895939,0.71,0.25,0.42,0.0247,16558684.0,27142584.0,0.9,-1.27,75.29,916.03,-7.92,-7.92,49.44,-28.75,,0.91976347,0.00974097,0.00895939,0.0071171,11027349504.0,5.38141601,0.00803065,1.22254584,0.33562997,3.12046959,0.44291343,,0.6224034,1.64832904
000027.XSHE,000027.XSHE,142.986,51.8467,1.0458,13.7326,0.9238,-126.7653,2.62,0.90823997,16.94,18.98,90.28,0.47,3.58,45.85,0.83672297,120.3,-16.17,-16.17,-7.93,32.6,74.05,74.84,1.2168,54296325812.3896,277924928.0,2860712704.0,484579328.0,,17812631552.0,2860712704.0,732746728.0,2582787840.0,6007915.83420801,30.03,1.70363797,0.12838801,16.94,1.5,2.63,0.1532,405458656.0,89356288.0,12.84,4.42,14.74,309.09,14.02,14.02,52.97,21.32,,0.60585035,0.21191374,0.12838801,0.16939112,31870812160.0,0.39076737,0.06110661,0.82398499,0.08975964,0.20894094,0.32263022,1.02133381,0.44109891,0.78922536
000028.XSHE,000028.XSHE,107.1916,86.7731,1.9668,21.5406,5.7386,50.3561,7.77,4.00548042,3.02,8.97,96.52,2.63,1.74,93.65,0.96215072,97.26,13.9,13.9,16.42,19.76,23.39,21.01,0.5761,43673339376.2759,169616160.0,4868822528.0,147064160.0,,1986276352.0,4868822528.0,214213800.0,4699206144.0,1024242.00299491,2.26,4.51365242,0.03673928,3.02,1.55,7.66,0.4985,141497888.0,9260890.0,3.67,0.68,5.11,64.73,7.83,7.83,70.32,17.92,,0.98768064,0.03719753,0.03673928,0.03020528,9675831296.0,0.37913878,0.01427783,1.12034451,0.50319424,7.14176165,0.59084201,0.020156099999999996,0.79471781,3.8713422
000031.XSHE,000031.XSHE,70.01,70.0096,0.3679,13.3934,1.4647,2.9231,1.26,5.80101042,8.65,30.11,102.37,5.56,5.7,-18.68,-0.3255827,266.82,15.03,15.03,-29.69,-26.05,-84.07,-87.36,0.8674,29069900019.668,-22887496.0,965456640.0,83471744.0,5695151804.135,7590091264.0,965456640.0,231709084.0,988344128.0,15890522.12618458,115.23,0.81580395,0.12757613,8.65,0.24,-0.57,0.0334,-27176956.0,146056720.0,12.76,11.31,119.21,-4860.71,-81.61,-81.61,-83.13,14.77,0.01136188,1.00527037,0.12690728,0.12757613,0.0864583,35633438720.0,0.12011727,0.03967057,1.63409515,0.02709412,2.24458569,0.02940364,9.75759362,0.78699522,3.69473106
000039.XSHE,000039.XSHE,298.4546,138.0561,0.5086,16.737000000000002,1.5716,-21.2343,1.12,2.26129372,2.17,15.34,96.57,3.08,7.14,94.83,0.68411892,90.33,-4.5,-4.5,-33.09,-37.54,-6.06,-38.15,0.555,180957612295.9961,404960000.0,11796454400.0,256242000.0,17548032970.4546,22080567296.0,11796454400.0,566658992.0,11391494144.0,-7327503.67533273,-18.54,2.72486965,0.03521007,2.17,0.4,0.9,0.0824,175300000.0,10394000.0,3.52,1.18,2.43,-540.04,-13.47,-13.47,34.86,-41.53,0.01283518,0.97264855,0.036200199999999995,0.03521007,0.02172195,66409639936.0,-0.11215651,-0.04933392,1.37521148,0.17763166,1.02233768,0.28439097,0.64821597,0.66750964,2.00760579
