code,code,MC,CMC,TR,PE,PB,PR,ROE,DER,NPTTR,GPM,ETTR,OETTR,GETTR,OPTP,APTP,GSASTR,ITRYOY,IRYOY,IOPYOY,INPYOY,INPA,INPTSA,PS,GP,OP,OR,NP,EV,TOE,TOR,EBIT,TOC,NOCF/MC,OTR,GPOA,OPM,NPM,ROA,INC,EPS,AP,VCP,OPTTR,FETTR,IPTP,OTOP,ITRA,IRA,IOPA,INPTSYOY,ROIC,OPTT,TP/TOR,OP/TOR,NP/TOR,TA,FCFF/TNCL,NOCF/TL,TCA/TCL,TOR/TA,TOR/FA,TOR/TCA,LTL/OC,TL/TA,TL/TOE
000001.XSHE,000001.XSHE,641.9395,572.007,1.2541,10.2158,1.9155,4.7748,4.72,20.71135926,31.87,,,,38.45,101.78,0.96000712,,21.55,21.55,18.21,11.24,-8.87,-8.87,3.5619,,2019499008.0,4862639104.0,1549875968.0,,33512876032.0,4862639104.0,,2932583936.0,17394945.57615609,229.64,,0.39691513,31.87,0.22,4.53,0.4447,1487891968.0,,39.69,,,552.93,4.27,4.27,-8.73,11.24,,0.97272371,0.40804509,0.39691513,0.31873144,727610097664.0,,0.01608781,,0.00668303,1.96863909,,,0.95394115,20.71135926
000002.XSHE,000002.XSHE,940.0905,826.0061,0.4393,12.77,2.1157,6.3065,2.69,3.93627224,14.93,48.95,79.13,4.94,7.06,99.33,0.9967202,312.7,6.2,6.2,6.94,1.19,-76.27,-69.96,1.8369,390144005952.8223,1663184256.0,7970255360.0,1189964672.0,,56129245184.0,7970255360.0,1823694352.0,6307071488.0,-2101083.94478668,-24.78,1.65765612,0.2068803,14.93,0.53,2.64,0.1096,1186061824.0,-14295384.0,20.69,1.87,-0.85,-118.76,-71.87,-71.87,-76.06,6.97,,0.98473178,0.21008797,0.2068803,0.1493007,235358830592.0,-0.06833828,-0.01102055,1.47981311,0.03386427,6.58433414,0.03547908,5.11130063,0.76151632,3.19315873
000005.XSHE,000005.XSHE,37.1219,37.098,0.521,486.0929,5.497000000000001,-356.1835,-1.54,0.92444553,-90.83,7.01,178.78,5.2,59.77,86.74,1.13882888,59.25,-24.15,-24.15,6.05,-10.04,-15.38,-15.38,27.322,81166030.7101,-9121846.0,11578606.0,-10516652.0,,675250240.0,11578606.0,,20700452.0,84276.79789232,27.02,0.06246028,-0.78781902,-90.83,-0.8,-1.76,-0.012,-11976667.0,,-78.78,16.67,,-34.3,0.17,0.17,-0.44,-10.04,,0.86737167,-0.90828309,-0.78781902,-0.90828309,1299482368.0,32.37750261,0.00501178,0.30046277,0.00891017,0.18600382,0.06177343,,0.48036978,0.92444553
000006.XSHE,000006.XSHE,60.5577,59.1011,0.7236,12.2067,2.4661,-90.0375,2.12,2.18774514,10.76,46.08,85.75,3.19,2.0,99.93,0.9794924999999999,157.72,73.75,73.75,59.38,42.13,-85.29,-84.95,2.374,23030327801.543,71240912.0,499790080.0,53790088.0,,2601816064.0,499790080.0,105672940.0,428549184.0,5070347.29469013,61.44,2.85247211,0.14266737,10.76,0.65,2.12,0.0692,52686988.0,62821.8008,14.27,6.88,0.09,431.0,-60.44,-60.44,-84.89,38.16,,1.00014419,0.1426468,0.14266737,0.10762536,8073813504.0,0.19691111,0.056112699999999995,1.82407016,0.061902599999999995,69.19562641,0.0700494,5.6027915,0.67774639,2.10314558
000009.XSHE,000009.XSHE,204.2976,201.4854,1.4143,62.7688,8.1898,333.98,2.95,2.52985011,8.9,32.45,100.69,11.09,10.63,-6.13,0.26972126,-2.01,7.07,7.07,-34.96,6.74,8.23,22.43,6.351,33778749894.98,-7183032.0,1040947584.0,92670744.0,,3713831424.0,1040947584.0,144646432.0,1048130624.0,201811.31105888,3.96,3.36956978,0.08251497,8.9,0.94,1.02,0.0665,24995270.0,93076792.0,8.25,2.65,79.49,-573.99,89.29,89.29,-14.43,19.86,,0.73355297,0.11248672,0.08251497,0.08902537,10024647680.0,0.19936268,0.00653316,2.04010567,0.10383882,1.21015309,0.144259,3.80688273,0.62952998,1.69927375
000012.XSHE,000012.XSHE,400.48800000000006,246.1383,1.1522,25.4882,6.5897,79.4275,6.3,0.94339365,21.51,36.23,75.37,3.31,5.93,95.05,0.87266637,105.28,34.58,34.58,36.22,35.47,-0.32,0.4,4.8355,75907611060.1123,516018272.0,2095159040.0,450734016.0,,7221178880.0,2095159040.0,578293832.0,1579140864.0,1019166.44014767,19.48,5.56502169,0.24629074,21.51,3.45,5.96,0.2,393340416.0,,24.63,1.69,,79.1,-7.51,-7.51,-0.03,38.78,,0.95047513,0.25912381,0.24629074,0.21513117,13640128512.0,0.3566083,0.06358734,0.8401646999999999,0.15360259,0.23728896,0.75171934,0.63700517,0.47059308,0.88890613
000016.XSHE,000016.XSHE,59.717,29.7555,2.4486,72.8,1.4934,-13.0935,0.26,2.50514453,0.32,15.19,99.32,12.3,2.73,81.11,0.37138419,81.3,17.84,17.84,-15.79,-55.34,-29.31,-32.57,0.3348,68984549467.1338,30814326.0,4541445120.0,14630103.0,,4169966592.0,4541445120.0,13565143.0,4510630912.0,-4810636.91329234,-6.33,4.92254919,0.00715104,0.32,0.11,0.14,0.0085,5433389.0,1661744.0,0.72,-0.54,4.37,-932.28,23.63,23.63,843.73,-60.94,,0.85484398,0.00836532,0.00715104,0.00322146,14013988864.0,-1.16560143,-0.02918287,1.24304575,0.32406513,3.11930127,0.37943531,0.0259618,0.70244256,2.36069572
000021.XSHE,000021.XSHE,135.7537,135.6114,0.3944,35.3288,3.4065,-66.4271,3.02,0.52311352,1.91,2.61,100.16,0.34,1.36,-7.63,0.36896277,90.57,-1.87,-1.87,1.41,-14.11,11.62,45.79,0.6536,12075164765.2208,-7193655.0,4626500096.0,88455976.0,,4478335488.0,4626500096.0,92522530.0,4633693696.0,-1608971.74709068,-4.72,1.81130968,0.02560796,1.91,1.36,0.81,0.0918,32636962.0,125668888.0,2.56,-0.04,133.28,3036.3401,-21.32,-21.32,29.9,30.66,,1.25651885,0.02038008,0.02560796,0.01911942,6666537984.0,0.35615661,-0.09981884,1.90003931,0.69398841,3.45995381,1.14015729,,0.32823675,0.48861966
000024.XSHE,000024.XSHE,312.2052,124.3995,1.3488,14.2685,1.6817,36.4422,3.04,2.15987026,19.85,45.14,73.56,2.52,2.41,97.29,0.99711852,156.13,16.87,16.87,24.87,16.73,-19.11,-3.93,2.2,127877986848.2031,749126080.0,2832919552.0,562444544.0,,21667833856.0,2832919552.0,790219344.0,2083793408.0,-2972989.71131595,-32.76,2.0555308,0.27123359999999996,19.85,0.92,3.03,0.327,560823872.0,19256894.0,27.12,0.71,2.5,-123.9,-32.51,-32.51,-14.13,45.9,,0.99791283,0.2718009,0.27123359999999996,0.19853883,62211661824.0,-0.07109569,-0.02289332,1.91300014,0.04553679,10.94014495,0.05065813,7.16597304,0.65170788,1.87115289
000027.XSHE,000027.XSHE,236.3277,236.3277,0.9168,16.8356,1.7153,-25.3264,0.46,0.91850937,2.31,3.56,108.13,0.5,7.09,-578.08,1.3197755,127.62,-14.96,-14.96,-159.31,-80.53,-86.69,-86.51,1.896,10615515641.2151,-242295152.0,2981886464.0,69013368.0,,16415172608.0,2981886464.0,117078870.0,3224181760.0,947007.87985102,7.51,0.36517133,-0.08323531,2.31,0.23,0.66,0.0285,91082152.0,-5903090.5,-8.32,2.52,-14.08,-92.37,-10.89,-10.89,-149.79,-75.65,,-5.92162575,0.01405616,-0.08323531,0.0231442,29069959168.0,0.09741760000000001,0.01768534,1.12152207,0.10257622,0.21460001,0.42996134,1.24457946,0.43532179,0.7709201
000028.XSHE,000028.XSHE,83.9956,67.995,0.4907,32.1678,7.9816,83.8905,7.62,4.91780098,2.28,8.98,97.99,3.79,2.6,74.44,0.93911296,106.76,13.3,13.3,36.1,62.32,26.68,24.33,0.6429,30598015377.1982,68407696.0,3407351552.0,77695352.0,,1131445376.0,3407351552.0,115724456.0,3338944000.0,1686365.71015192,4.16,4.85159662,0.02390863,2.28,1.25,7.19,0.2683,72964712.0,13057400.0,2.39,0.7,14.21,207.06,-0.98,-0.98,-1.1,65.24,,0.88643581,0.02697164,0.02390863,0.02280227,6306792960.0,1.65873472,0.02736962,1.04105437,0.54026691,6.91766946,0.6491392,0.00967329,0.82059895,4.57410302
000029.XSHE,000029.XSHE,51.8982,45.7422,0.5884,60.2874,3.9696,96.361,1.0,1.6161156,6.89,30.57,92.91,1.73,7.95,99.53,0.99554158,168.96,15.8,15.8,145.19,267.01,-77.85,-77.85,5.1694,5769514193.7638,13377230.0,188731248.0,12995637.0,,1294366592.0,188731248.0,27218536.875,175354016.0,-3500337.74849557,-96.25,1.69330067,0.07138892,6.89,0.39,1.0,0.0128,12937697.0,96090.1797,7.14,7.3,0.71,-1357.99,-52.61,-52.61,-81.17,266.68,,1.0024104,0.07121726,0.07138892,0.0688579,3407259136.0,-0.16653382,-0.0859775,2.5898726,0.05539093,2.95617948,0.07053861,8.16734697,0.62011505,1.63237578
000031.XSHE,000031.XSHE,117.3484,117.3474,0.3775,25.291999999999998,2.5083,11.0394,6.67,3.00147663,27.56,48.35,82.67,4.13,7.18,46.69,0.28214835,130.3,-30.07,-30.07,18.91,12.04,619.89,410.94,5.5521,75468050514.3018,270541056.0,1560869760.0,430172192.0,7505904108.0984,6131228160.0,1560869760.0,654492184.0,1290328704.0,-10051405.26140483,-75.57,3.74092578,0.37138326,27.56,2.44,2.48,0.18,121372376.0,309139872.0,37.14,4.81,53.36,-435.98,1384.1899,1384.1899,626.05,2.84,0.04277448,1.00051929,0.37119050000000003,0.37138326,0.27559775,20173629440.0,-0.22166634,-0.08399676,1.8211749,0.07737179,6.25403706,0.09375031,4.10006559,0.69607712,2.29030814
000039.XSHE,000039.XSHE,638.9751,295.5109,1.1671,15.9515,3.8177,71.9887,8.02,2.45002669,7.62,19.46,89.56,3.12,4.67,98.49,1.01716277,77.27,119.39,119.39,326.68,209.66,366.2,100.66,1.0466,331922238638.2578,1780478976.0,17056642048.0,1299035008.0,,20591323136.0,17056642048.0,1996646016.0,15276163072.0,-9388398.67469649,-35.17,5.19591596,0.10116563,7.62,2.2,7.8,0.5102,1321330048.0,-54933000.0,10.12,1.11,-3.04,-336.93,25.5,25.5,181.37,283.28,,0.95451161,0.10598679999999999,0.10116563,0.07616007,63881371648.0,-0.7979917,-0.13857579999999997,1.1567558,0.26700494,1.69576411,0.40301893,0.40636949,0.67766307,2.10234409
000042.XSHE,000042.XSHE,42.1934,42.1767,0.5355,8.863999999999999,1.6536,33.7452,6.12,1.66422564,21.96,48.72,69.71,0.81,3.4,101.25,0.99869082,70.29,157.91,157.91,358.54,308.43,2.57,2.57,2.2584,33498316917.3965,208242704.0,687568064.0,151007152.0,,2552660736.0,687568064.0,217466434.0,479325376.0,3785913.69596864,23.23,4.92689415,0.29888227,21.96,2.22,6.11,0.6306,150809456.0,-2740787.5,29.89,1.72,-1.33,76.71,24.77,24.77,20.13,308.88,,0.99920982,0.29911863,0.29888227,0.21962502,6799073792.0,0.10120839,0.03761777,2.13191718,0.10112672,6.46887192,0.12144432,4.4005184999999996,0.62455754,1.66352416
000046.XSHE,000046.XSHE,220.1182,218.8299,0.2682,179.1847,2.8006,-9.272,-0.76,1.78133833,-55.56,25.99,201.86,15.43,41.48,172.87,1.71778148,654.66,-89.39,-89.39,-146.63,-132.88,-161.04,-159.88,13.5446,2802242607.0020003,-109829616.0,107820032.0,-59906884.0,,8344999424.0,107820032.0,11688925.5,217649648.0,781519.47560799,159.55,0.12540303,-0.99232588,-55.56,-0.27,-1.31,-0.026000000000000002,-102906936.0,,-99.23,69.77,,-156.63,-84.97,-84.97,-172.05,-131.86,,1.68403761,-0.58925399,-0.99232588,-0.55561924,22345891840.0,0.02400245,0.01228683,3.4160074999999996,0.00482505,1.1050223999999997,0.00487099,54.31465544,0.62655333,1.67775841
000050.XSHE,000050.XSHE,65.1185,35.4078,1.7432,89.4461,5.3242,-23.1351,0.64,4.40403878,1.16,12.92,101.16,2.23,7.49,-99.44,0.48340825,113.29,55.24,55.24,155.32,538.84,-56.97,498.16,1.7065,13136719537.4137,-11839445.0,1016773952.0,11828436.0,,2670701568.0,1016773952.0,54692139.6172,1028613440.0,76520.59735224,0.49,1.63044072,0.00663249,1.16,0.15,0.47,0.0137,5717963.5,18583192.0,0.66,4.21,156.08,-42.09,-9.41,-9.41,-58.15,44.54,,0.566415,0.0117096,0.00663249,0.0116333,8057158656.0,0.04515283,0.00092508,1.14133657,0.1261951,0.2079781,0.41844685,3.11182038,0.6685306,2.01686971
000060.XSHE,000060.XSHE,306.2674,305.9468,0.945,43.3188,6.7354,-181.00799999999998,6.86,1.9532334999999998,17.62,26.19,87.33,2.27,9.86,153.86,0.6176465,93.97,-0.46,-0.21,9.36,56.43,248.8,205.69,3.173,66069139725.4995,320655648.0,2522685696.0,445764160.0,,5627271168.0,2530480640.0,193899092.0,2209825024.0,2309055.50998957,28.03,4.53432767,0.12455775,17.67,3.3,6.16,0.1931,275324672.0,-6435574.5,12.42,-0.57,-3.09,220.54,-3.67,-3.58,88.66,50.75,,1.50773956,0.08235777,0.12417406,0.1761579,14570878976.0,0.73409533,0.07907194,0.96652827,0.17366699,0.59888806,0.41724933,0.70255567,0.61380016,1.58933301
000061.XSHE,000061.XSHE,141.4823,119.5269,1.4256,51.0905,4.5955,19.8767,0.6,1.2034658999999999,6.23,39.0,100.19,10.19,21.8,-2.23,0.51269913,98.31,20.04,20.04,-44.55,-33.66,-91.77,-93.03,10.321,13969500480.0,-677450.6875,358192320.0,22332158.0,,3746423808.0,358192320.0,35433965.5,358869760.0,2346111.02914092,92.67,1.86526462,0.05260968,6.23,0.31,0.37,0.02,11449678.0,19521834.0,5.26,1.41,64.25,-48997.3906,19.57,19.57,-94.29,-1.77,,0.62023152,0.08482265,0.05260968,0.06234684,7489286144.0,0.85362192,0.08868431,0.99886382,0.0478273,0.23513693,0.12102963,2.1647229,0.49976226,0.99904944
000062.XSHE,000062.XSHE,58.6249,14.6731,1.4044,30.4627,3.3661,75.7582,2.36,1.1506788000000001,37.94,74.21,48.37,7.68,19.17,101.42,-0.21965972,137.01,-82.96,-82.96,-60.31,-68.36,-46.72,-57.94,13.1213,9592144634.9419,66737796.0,129256768.0,49033996.0,,1793223040.0,129256768.0,53596482.0,62518968.0,-1554794.47689256,-70.52,2.50693501,0.5016075,37.94,1.29,-0.61,0.0623,-10770794.0,-1901632.625,50.16,-9.44,-2.89,-136.58,15.13,15.13,-28.32,-73.8,,0.98534814,0.50906626,0.5016075,0.37935341,3826243840.0,-0.06704513,-0.0448346,2.89530077,0.03378163,0.40023158,0.06789207,40.8666271,0.53133596,1.13372452
000063.XSHE,000063.XSHE,816.4452,647.9652,0.39799999999999996,24.9855,3.5156,17.639,0.55,2.79416896,1.08,34.23,99.76,13.63,3.12,12.81,0.3428114,86.86,13.8,13.8,50.86,-16.08,-91.79,-93.26,1.1325,516351645549.1406,36111000.0,15084769280.0,163008000.0,,25111367680.0,15084769280.0,446518000.0,15048657920.0,-6768839.15880687,-36.64,5.73712986,0.00442665,1.08,0.19,0.24,0.0444,55881000.0,30664000.0,0.44,1.09,10.88,-15303.8896,-37.67,-37.67,-95.98,15.86,,0.23684789,0.01868985,0.00442665,0.01080613,90001735680.0,-0.39993132,-0.08516497,1.31489871,0.16760532,2.26784268,0.21350446,0.20255744,0.72099018,2.5841032999999998
000069.XSHE,000069.XSHE,461.4605,193.8732,1.4702,15.1823,3.5417,18.6208,11.07,2.5596463,17.38,51.31,77.23,3.63,4.16,97.6,0.8631848,68.47,71.92,71.92,83.7,84.47,389.63,356.48,2.6647,468359400132.2461,2078841600.0,9128033280.0,1586149888.0,,14710282240.0,9128033280.0,2244323840.0,7049191424.0,1237528.2116465,6.26,9.64928785,0.22977968,17.38,3.4,10.94,0.4458,1369140480.0,18595018.0,22.98,1.25,0.87,27.47,402.38,402.38,452.04,84.13,,0.98470933,0.23334772,0.22977968,0.17376688,48538234880.0,0.16006027,0.01688161,1.44723931,0.18805862,0.84174304,0.31655306,3.11051185,0.69693413,2.29961275
000078.XSHE,000078.XSHE,76.40899999999999,76.2982,1.8013,146.4952,9.9761,26.7269,3.18,4.45374553,2.6,15.66,96.13,5.25,4.08,106.06,0.58315496,89.31,48.08,48.08,73.82,69.39,224.6,284.36,1.7213,21226104000.5371,52487304.0,1355434496.0,35187316.0,,942327616.0,1355434496.0,78935377.0,1302947200.0,535266.02663983,3.02,4.87558426,0.03514649,2.6,0.83,2.72,0.0367,20519658.0,-4848542.0,3.51,2.17,-9.8,77.92,47.81,47.81,66.16,29.73,,0.96266127,0.03650972,0.03514649,0.02596017,4353550848.0,0.60537577,0.01198958,0.94747538,0.31133999,3.30803273,0.42749063,0.05423592,0.7835496,3.61999689
