code,code,MC,CMC,TR,PE,PB,PR,ROE,DER,NPTTR,GPM,ETTR,OETTR,GETTR,OPTP,APTP,GSASTR,ITRYOY,IRYOY,IOPYOY,INPYOY,INPA,INPTSA,PS,GP,OP,OR,NP,EV,TOE,TOR,EBIT,TOC,NOCF/MC,OTR,GPOA,OPM,NPM,ROA,INC,EPS,AP,VCP,OPTTR,FETTR,IPTP,OTOP,ITRA,IRA,IOPA,INPTSYOY,ROIC,OPTT,TP/TOR,OP/TOR,NP/TOR,TA,FCFF/TNCL,NOCF/TL,TCA/TCL,TOR/TA,TOR/FA,TOR/TCA,LTL/OC,TL/TA,TL/TOE
000001.XSHE,000001.XSHE,590.7098,526.3598,1.2332,9.6407,1.8377,2.9041,5.44,20.00115346,36.47,,,,40.74,85.35,0.98734142,,28.72,28.72,31.76,28.26,16.89,16.89,3.4423,,1828353024.0,4663528960.0,1700820992.0,,32144134144.0,4663528960.0,,2548856064.0,23045547.22280377,291.91,,0.45344888,36.47,0.26,5.37,0.49,1679291008.0,,45.34,,,744.56,5.7,5.7,16.85,28.26,,0.98719664,0.45932985,0.45344888,0.36470686,675063857152.0,,0.02117407,,0.00690828,1.9402226999999999,,,0.95238362,20.00115346
000002.XSHE,000002.XSHE,923.5977,811.1107,1.3302,16.3638,2.2944,29.8024,1.15,3.44299591,11.84,38.43,84.35,7.13,5.4,96.06,0.65430819,452.66,-27.42,-27.42,6.97,16.69,-66.51,-72.74,2.2139,215749843807.3672,878534080.0,5614099456.0,664824768.0,,49336733696.0,5614099456.0,950431176.0,4735565312.0,8994237.97670045,147.97,1.14800068,0.15850067,11.84,0.38,1.09,0.042,435000288.0,11304425.0,15.85,0.64,1.24,945.56,-39.38,-39.38,-65.46,6.07,,0.97292066,0.16291223,0.15850067,0.11842055,187935293440.0,0.31261528,0.0599361,1.65244141,0.02987251,4.23265183,0.03125793,6.74621261,0.73748023,2.80923672
000005.XSHE,000005.XSHE,36.5733,36.5497,1.3078,-57.3946,5.4163,-350.9197,-1.54,0.92444553,-90.83,7.01,178.78,5.2,59.77,86.74,1.13882888,59.25,-24.15,-24.15,6.05,-10.04,-15.38,-15.38,84.7699,81166030.7101,-9121846.0,11578606.0,-10516652.0,,675250240.0,11578606.0,,20700452.0,85540.94928934,27.02,0.06246028,-0.78781902,-90.83,-0.8,-1.76,-0.012,-11976667.0,,-78.78,16.67,,-34.3,0.17,0.17,-0.44,-10.04,,0.86737167,-0.90828309,-0.78781902,-0.90828309,1299482368.0,32.37750261,0.00501178,0.30046277,0.00891017,0.18600382,0.06177343,,0.48036978,0.92444553
000006.XSHE,000006.XSHE,55.6887,54.2343,1.7769,19.5948,2.6615,19.969,1.59,2.80941166,10.86,41.45,85.85,3.71,3.28,102.33,1.03844283,165.31,102.69,102.69,11.31,-50.75,-47.02,-46.29,2.4217,12276345542.7616,41905128.0,296172384.0,32165582.0,,2176139776.0,296172384.0,65279836.0,254267264.0,1471944.82186264,27.68,1.52414157,0.14148898,10.86,0.41,1.63,0.043,33402118.0,0.0,14.15,8.21,0.0,195.61,-39.76,-39.76,-45.74,-49.9,,1.02330226,0.13826704,0.14148898,0.10860426,8054596608.0,0.03582838,0.01394425,2.0043349,0.036770599999999994,35.69816353,0.04159441,13.14727494,0.72982635,2.70132319
000009.XSHE,000009.XSHE,206.37,202.8498,5.1295,65.8364,8.5272,30.2459,2.55,2.48954241,15.57,35.15,100.87,15.53,12.4,-4.91,-0.20261422,144.18,2.29,2.29,17.13,4.47,-39.36,-47.13,6.5555,19329351399.0967,-4775273.0,549910400.0,85625608.0,,3742880768.0,549910400.0,120170820.0,554685632.0,-2265947.23585887,-85.04,1.97885563,0.18253935,15.57,0.91,-0.75,0.05,-17348966.0,105155560.0,18.25,4.17,108.16,9792.5996,-26.37,-26.37,-41.17,60.0,,1.03245007,0.17680211,0.18253935,0.15570829,9767944192.0,-0.17465076,-0.07761305,2.20972647,0.05629746,0.59981802,0.07747231,7.66182819,0.61681996,1.60973947
000012.XSHE,000012.XSHE,489.4832,300.3962,3.9423,37.772,8.2096,279.7939,7.05,0.87770182,21.37,35.18,75.28,3.22,6.1,98.73,0.90225339,111.7,39.94,39.94,40.52,29.91,20.09,20.46,6.7885,72950324859.3818,512681216.0,2073630592.0,443103904.0,,6274378240.0,2073630592.0,539136684.0,1560949376.0,1253079.49900772,29.58,6.3393692999999995,0.24833219,21.37,3.93,6.95,0.2,399792000.0,2268000.0,24.83,0.96,0.44,119.64,12.19,12.19,21.69,28.17,,0.99171062,0.25040791,0.24833219,0.21368507,11507505152.0,0.91965744,0.11720744,0.41783465,0.1801981,0.24556931,1.17353017,0.6858579,0.45475768,0.83404701
000016.XSHE,000016.XSHE,67.0613,33.415,2.9687,63.4996,1.7066,-14.7038,0.26,2.50514453,0.32,15.19,99.32,12.3,2.73,81.11,0.37138419,81.3,17.84,17.84,-15.79,-55.34,-29.31,-32.57,0.4012,68984549467.1338,30814326.0,4541445120.0,14630103.0,,4169966592.0,4541445120.0,13565143.0,4510630912.0,-4283793.94135901,-6.33,4.92254919,0.00715104,0.32,0.11,0.14,0.0085,5433389.0,1661744.0,0.72,-0.54,4.37,-932.28,23.63,23.63,843.73,-60.94,,0.85484398,0.00836532,0.00715104,0.00322146,14013988864.0,-1.16560143,-0.02918287,1.24304575,0.32406513,3.11930127,0.37943531,0.0259618,0.70244256,2.36069572
000021.XSHE,000021.XSHE,173.485,173.3031,0.9683,48.7535,4.5178,65.5522,2.19,0.56279953,1.35,2.18,98.93,0.23,1.1,67.63,1.02721654,100.2,49.14,49.14,12.82,16.96,-27.0,-20.59,0.8317,12819475254.6453,63049588.0,5880493056.0,79245936.0,,4167747072.0,5880493056.0,87466631.0,5817443328.0,793725.24146496,2.34,2.02554339,0.01550917,1.35,1.29,2.14,0.063,81402736.0,28151974.0,1.55,-0.1,30.2,218.4,17.52,17.52,-24.13,30.77,,0.97822265,0.01585444,0.01550917,0.01347607,6328906752.0,9.82434652,0.06371553,1.95444239,0.92914832,4.65185731,1.40457256,,0.34147437,0.5185438
000024.XSHE,000024.XSHE,289.5369,115.3729,3.6625,13.7215,1.6464,32.332,2.17,1.92671751,14.97,35.4,78.59,1.98,2.09,103.12,0.95831739,153.22,7.96,7.96,-7.87,-15.75,-57.5,-43.38,2.0058,92165028843.0742,557544832.0,2603531776.0,389765952.0,,20497154048.0,2603531776.0,534850159.0,2045986816.0,-827243.01985055,-9.2,1.6948313000000002,0.20736084,14.97,0.73,2.15,0.21899999999999997,373519488.0,-17674284.0,20.74,-0.22,-3.27,-42.96,-42.87,-42.87,-55.55,-20.54,,0.99847107,0.20767836,0.20736084,0.14970662,54380060672.0,-0.035985199999999995,-0.00706897,2.13482513,0.04787659,14.04405093,0.0531739,6.40999266,0.62307593,1.6530542000000001
000027.XSHE,000027.XSHE,236.9885,64.4155,1.5611,14.897,1.732,33.1495,3.46,0.98335166,15.5,18.69,87.55,0.31,3.21,62.92,0.76358471,107.04,-7.96,-7.96,-35.37,-36.07,0.44,3.8,1.8245,62542088622.3096,416521344.0,3346286080.0,518649088.0,,16364067840.0,3346286080.0,735931136.0,2929764864.0,3296581.02777737,23.35,2.0973853,0.14897454,15.5,1.73,2.95,0.21,396032512.0,81990072.0,14.9,2.21,12.38,187.57,3.18,3.18,6.93,-33.99,,0.75302202,0.19783557,0.14897454,0.15499245,29819074560.0,0.14359492,0.05806402,1.12345508,0.11221965,0.2605234,0.42100569,1.30418034,0.45122147,0.82222873
