code,code,MC,CMC,TR,PE,PB,PR,ROE,DER,NPTTR,GPM,ETTR,OETTR,GETTR,OPTP,APTP,GSASTR,ITRYOY,IRYOY,IOPYOY,INPYOY,INPA,INPTSA,PS,GP,OP,OR,NP,EV,TOE,TOR,EBIT,TOC,NOCF/MC,OTR,GPOA,OPM,NPM,ROA,INC,EPS,AP,VCP,OPTTR,FETTR,IPTP,OTOP,ITRA,IRA,IOPA,INPTSYOY,ROIC,OPTT,TP/TOR,OP/TOR,NP/TOR,TA,FCFF/TNCL,NOCF/TL,TCA/TCL,TOR/TA,TOR/FA,TOR/TCA,LTL/OC,TL/TA,TL/TOE
000001.XSHE,000001.XSHE,1195.0439,1028.92,0.5761,6.7243,0.9881,1.1556,4.21,16.66557783,26.93,,45.16,,37.53,138.7,1.00039864,,47.6,47.6,28.12,27.3,-0.71,-0.71,1.8821,,9196999680.0,18633000960.0,5017999872.0,,120940003328.0,18633000960.0,,14067000320.0,-5583895.02091074,-35.81,,0.3559813,26.93,0.24,4.21,0.4392,5020000256.0,1021000000.0,35.6,,15.4,-72.56,15.73,15.73,-1.18,27.3,,1.00030159,0.35587397,0.3559813,0.26930712,2136475041792.0,,-0.00331078,,0.00872138,5.33591093,,,0.94339274,16.66557783
000002.XSHE,000002.XSHE,1059.726,930.5183,0.6515,6.8941,1.3781,19.3918,4.36,5.15102474,12.25,28.2,86.47,2.64,2.36,83.74,0.7863157,114.92,14.87,14.87,2.73,8.67,135.25,114.44,0.785,887304157023.25,4256729600.0,31464685568.0,3854149376.0,,105719881728.0,31464685568.0,5296553712.0,27207956480.0,8503908.33000728,28.64,1.76833325,0.15377589,12.25,0.77,4.03,0.2978,3030578176.0,581780288.0,15.38,0.68,11.44,211.71,231.3,231.3,139.8,11.47,,0.95184863,0.16155498,0.15377589,0.12249127,501774286848.0,0.15622911,0.02275397,1.37358918,0.06270685,17.39571985,0.0681427,2.17821771,0.78930794,3.74626251
000006.XSHE,000006.XSHE,75.4647,74.8444,1.8423,15.885,1.9432,-12.3314,0.46,1.81138881,8.09,44.22,92.26,7.8,6.11,74.78,0.96346055,308.3,-73.68,-73.68,-91.61,-91.16,-38.78,-40.04,1.9193,10107306247.3345,17687550.0,228568656.0,18484788.0,,3975084288.0,228568656.0,47253640.0,210881104.0,-703017.6605697,-23.21,0.91804486,0.09954458,8.09,0.17,0.45,0.0136,17809364.0,,9.95,10.33,,-299.95,-13.07,-13.07,-18.71,-91.16,,0.9619904,0.10347772,0.09954458,0.08087193,11009599488.0,-0.01915364,-0.00754181,2.18936918,0.02076085,45.95375686,0.02592811,22.91143507,0.63894386,1.76965203
000009.XSHE,000009.XSHE,222.9254,220.62,11.1539,45.3562,6.6647,74.2905,4.75,2.5265504,18.97,36.83,101.33,12.66,13.77,-6.48,-0.32362174,106.94,2.85,2.85,222.16,300.29,59.67,110.57,5.5963,37921119804.6611,-13691074.0,1029625792.0,195354240.0,5937497983.9254,5312125440.0,1029625792.0,270881058.0,1043316864.0,-993388.24655366,-21.51,2.7552842999999996,0.19667055,18.97,1.39,-1.93,0.1244,-63220880.0,216188160.0,19.67,5.79,102.34,1617.49,31.27,31.27,47.39,2557.8701,0.02481159,0.95856682,0.20517146,0.19667055,0.18973324,13763051520.0,-0.10270149,-0.026204400000000003,1.85027614,0.07481087,0.72357976,0.10538107,1.77644758,0.61402997,1.59087472
000012.XSHE,000012.XSHE,160.2159,100.5737,2.6527,9.0445,1.9979,-185.0154,5.76,0.81654696,27.19,24.9,90.84,3.15,8.86,32.0,0.27756714,113.95,-14.44,-14.44,42.64,71.55,263.41,278.83,2.1478,44316695820.2651,163035584.0,1779787008.0,484009856.0,,8248953344.0,1779787008.0,567239830.0,1616751360.0,3062968.3720177,27.57,2.99498637,0.26824222,27.19,3.22,1.66,0.2246,134345232.0,314378432.0,26.82,3.24,61.7,301.0,20.02,20.02,229.03,89.45,,0.93698437,0.28628249,0.26824222,0.27194819,14796960768.0,0.22616374,0.07494436,0.43288927,0.12028058,0.19328698,1.07337296,0.20647781,0.44252381,0.79379858
000021.XSHE,000021.XSHE,97.8387,87.6359,1.5396,73.1401,2.0437,-65.0003,2.24,1.99822164,2.92,4.62,96.43,0.25,2.41,103.5,0.98710176,86.79,-4.46,-4.46,201.86,390.75,190.27,192.51,0.6395,16456506416.0398,127069272.0,3562014464.0,104170456.0,,4893122560.0,3562014464.0,92089506.0,3434945024.0,355263.38998967,0.98,1.1381348,0.03303286,2.92,0.73,2.16,0.0727,102826840.0,-9405763.0,3.3,-0.86,-7.66,27.35,-13.71,-13.71,196.65,94.69,,0.95840606,0.03446645,0.03303286,0.02924482,14459189248.0,3.44662863,0.00363352,1.21851242,0.24634953,2.69665698,0.30647955,,0.66159081,1.95500247
000024.XSHE,000024.XSHE,313.7508,125.0032,4.9553,9.1287,1.1322,-6.5422,3.73,3.659267,14.64,33.9,80.53,1.97,1.19,97.81,0.81365573,109.62,-11.94,-11.94,-41.95,-34.56,16.48,36.35,0.9659,298201605332.8047,1712874368.0,8796507136.0,1288161280.0,34991162241.7508,39548116992.0,8796507136.0,1860420680.0,7083633152.0,-9567118.86821439,-34.12,2.11559505,0.19743650000000001,14.64,0.93,3.8,0.3999,1048119808.0,23877152.0,19.74,1.24,1.36,-175.24,21.32,21.32,8.0,-40.8,0.02530033,0.99177785,0.19907331,0.19743650000000001,0.14644009,140954009600.0,-0.14097722,-0.02960076,1.61789373,0.06240693,4.53419707,0.06790104,3.11123728,0.71942533,2.5641141
000027.XSHE,000027.XSHE,178.4021,64.6886,1.2543,9.6438,1.0719,31.1465,3.73,1.03874339,22.06,28.8,81.24,0.52,3.6,68.88,0.85596278,110.0,15.73,15.73,99.06,50.74,53.28,51.66,1.3572,95347575944.5518,621065408.0,3310679808.0,730432512.0,7169632642.4021,19149983744.0,3310679808.0,1059879568.0,2689614592.0,2222851.86591582,11.98,2.61669779,0.22083668,22.06,2.06,3.75,0.2356,625223040.0,110054168.0,22.08,4.78,12.21,63.85,16.04,16.04,40.65,53.82,0.03967566,0.81086721,0.2723463,0.22083668,0.22062916,36438130688.0,0.25572912,0.02293834,0.87550951,0.09085756,0.22952231,0.28478786,1.29113573,0.47445208,0.90277606
000028.XSHE,000028.XSHE,183.6006,118.1005,0.5611,30.1525,4.1187,34.8339,4.12,1.78339964,3.05,7.93,96.82,2.14,1.96,84.08,0.87020105,99.93,15.51,15.51,37.47,53.73,7.93,8.09,0.8095,48207407360.9302,193158880.0,6079118336.0,185612096.0,,4540128256.0,6079118336.0,253400770.0,5885959168.0,-321527.48746659997,-0.97,3.85964889,0.03388563,3.05,1.5,3.67,0.5002,161519840.0,12835856.0,3.39,0.39,5.59,-30.56,9.86,9.86,-2.28,54.85,,0.8967177,0.03778851,0.03388563,0.03053273,12490101760.0,0.0661277,-0.00742551,1.41578461,0.48671488,8.15816423,0.56082486,0.00709212,0.6365019000000001,1.75104602
000030.XSHE,000030.XSHE,96.6229,36.955999999999996,2.8739999999999997,16.4486,2.415,73.111,4.42,0.70387331,13.8,19.96,95.66,4.33,10.52,29.85,0.8680003000000001,87.3,-3.61,-3.61,17.74,21.3,17.78,14.81,1.8177,27705211979.7744,60291428.0,1388036736.0,191612432.0,,4463260672.0,1388036736.0,204609158.75,1327745280.0,92717.16976314,0.65,3.80597336,0.13833207,13.8,2.64,4.18,0.1352,166319648.0,131718576.0,13.83,0.19,65.21,14.86,11.7,11.7,12.02,19.84,,0.95062753,0.14551659,0.13833207,0.13804565,7279402496.0,-0.25444097,0.00318116,1.47902723,0.19068004,1.04171965,0.42648506,0.04862775,0.38686438,0.63096059
000031.XSHE,000031.XSHE,97.0346,97.03399999999999,1.9971,17.1576,1.8077,-21.4227,1.31,6.38869173,11.44,40.57,87.25,5.08,5.25,69.1,-0.48916809,120.49,-29.5,-29.5,35.49,37.79,101.39,4.59,1.0099,56004084275.0459,175992624.0,1380430976.0,157960672.0,17369217093.1908,9457184768.0,1380430976.0,356338552.0,1204438400.0,-3544076.55069399,-24.91,1.28004558,0.17753616,11.44,0.37,-1.44,0.0387,-77269320.0,69083800.0,17.75,7.36,27.12,-195.4,41.97,41.97,88.07,50.16,0.012451799999999999,0.96221884,0.18450705,0.17753616,0.11442852,43751632896.0,-0.03308936,-0.01002781,1.73369198,0.03155153,2.37651348,0.03435551,11.70477516,0.78384384,3.62628509
000039.XSHE,000039.XSHE,429.2652,198.743,1.2734,16.1173,2.0481,-90.3686,4.34,2.74207839,5.43,16.91,93.92,3.13,6.16,90.53,0.79573107,87.31,18.73,18.73,86.55,135.62,428.48,609.31,0.6999,337071523665.625,1212419968.0,19933265920.0,1081480960.0,32452516925.2652,25021116416.0,19933265920.0,1553251968.0,18720845824.0,-1646171.11216436,-3.55,4.08600301,0.06568126,5.43,1.34,4.12,0.3404,860568000.0,96822000.0,6.57,1.07,7.23,-58.28,64.56,64.56,2505.28,172.79,0.02764032,0.97760366,0.06718598,0.06568126,0.05425508,82494193664.0,0.05034909,-0.01229522,1.07577252,0.24163235,1.12715881,0.43271649,0.55364127,0.69669244,2.29698309
000049.XSHE,000049.XSHE,81.9128,81.9128,2.9249,36.9857,13.762,85.1332,6.28,2.22423506,4.86,11.38,94.22,1.43,4.54,94.79,0.69944643,122.64,74.64,74.64,43.67,38.09,-24.4,-25.25,1.5714,11870745048.656,60279640.0,1043123456.0,50738828.0,,744767232.0,1043123456.0,54765078.0,982843840.0,5552563.55213941,43.6,5.73838559,0.05989529,4.86,2.28,6.01,0.1808,35489092.0,2198542.5,5.99,-0.85,3.46,754.53,-12.67,-12.67,-26.04,34.25,,0.98243701,0.06096603,0.05989529,0.04864125,2068655872.0,6.73906881,0.34355307,1.49455525,0.5042518,7.88799102,0.56098495,,0.63997535,1.77758729
000050.XSHE,000050.XSHE,158.4321,158.4275,7.5478,77.8435,10.4986,171.2567,3.42,2.7934092,6.24,21.24,93.56,2.12,9.43,91.18,0.57843298,94.43,7.86,7.86,62.78,38.49,55.47,74.25,3.3327,27736111987.8362,84037144.0,1305843328.0,81429112.0,,3357043200.0,1305843328.0,117687413.0,1221806208.0,1698655.17617384,20.61,3.66273831,0.06565818,6.24,1.07,3.12,0.0901,47101284.0,1702152.5,6.57,1.95,1.85,320.24,10.69,10.69,79.09,159.18,,0.93021899,0.07058357,0.06565818,0.06235749,7572507136.0,0.34670295,0.06384149,0.82845272,0.17244531,0.34472718,0.53258466,0.84437921,0.55668012,1.25570746
000060.XSHE,000060.XSHE,164.0038,163.8527,1.5805,36.3755,2.658,-119.223,1.39,1.29059874,1.95,8.57,97.64,1.38,2.65,90.84,0.88302481,109.41,93.42,93.87,495.01,1630.26,20.54,17.36,0.6443,38918134171.2539,107602136.0,4541206016.0,88840512.0,,6608069632.0,4551252992.0,184934580.0,4443651072.0,789287.1289763,2.85,2.67087369,0.02402551,1.96,0.61,1.28,0.0413,78448376.0,1502649.625,2.4,1.46,1.27,120.3,20.07,20.07,53.05,166.94,,0.92106681,0.02602686,0.02397247,0.01952001,14571312128.0,0.10612913,0.01625545,0.83569363,0.31234339,1.14327727,1.03565661,0.33675293,0.5465014,1.20507848
000061.XSHE,000061.XSHE,174.6176,165.2263,1.06,166.5217,3.6278,-135.488,0.87,1.39590522,15.1,48.37,84.18,2.19,19.53,76.31,0.44974903,98.97,-6.21,-7.2,78.81,93.25,393.18,467.87,9.0906,22544954673.3582,75043968.0,466093760.0,71621544.0,,6108975104.0,474466592.0,129918062.0,399422624.0,604145.65490387,22.63,1.75749451,0.17162109,15.37,0.57,0.67,0.0247,32211720.0,4947545.0,16.86,6.66,5.03,140.58,24.26,24.49,125.07,60.54,,0.81341006,0.20726634,0.16859252,0.15095171,12827894784.0,0.32964553,0.0157011,0.64156667,0.036987099999999995,0.1726067,0.15771226,4.58418071,0.52377419,1.09984409
000063.XSHE,000063.XSHE,491.5684,400.5845,1.2709,22.592,2.0698,362.8106,2.15,3.24333476,2.92,31.09,102.29,12.35,2.78,-49.03,0.31179112,120.59,-4.13,-4.13,49.53,322.64,-13.28,-18.67,0.6517,579659369265.4141,-427711008.0,18644559872.0,543985984.0,,24826523648.0,18644559872.0,1172855008.0,19072270336.0,5910492.07341204,15.58,5.69114358,-0.01478699,2.92,0.53,0.72,0.1472,169610000.0,152014000.0,-1.48,1.61,17.42,-679.29,-2.14,-2.14,-519.96,381.85,,-0.31601804,0.04679161,-0.01478699,0.02917666,101852880896.0,0.44317111,0.037719699999999995,1.13350599,0.18305383,2.56155143,0.23938008,0.36326883,0.7562511,3.10258312
