code,code,MC,CMC,TR,PE,PB,PR,ROE,DER,NPTTR,GPM,ETTR,OETTR,GETTR,OPTP,APTP,GSASTR,ITRYOY,IRYOY,IOPYOY,INPYOY,INPA,INPTSA,PS,GP,OP,OR,NP,EV,TOE,TOR,EBIT,TOC,NOCF/MC,OTR,GPOA,OPM,NPM,ROA,INC,EPS,AP,VCP,OPTTR,FETTR,IPTP,OTOP,ITRA,IRA,IOPA,INPTSYOY,ROIC,OPTT,TP/TOR,OP/TOR,NP/TOR,TA,FCFF/TNCL,NOCF/TL,TCA/TCL,TOR/TA,TOR/FA,TOR/TCA,LTL/OC,TL/TA,TL/TOE
000001.XSHE,000001.XSHE,2096.2212,1729.2939,4.0734,10.2872,1.4491,-4.0321,4.21,15.85960174,27.23,,63.97,,33.38,98.68,1.00142121,,28.39,28.39,10.95,11.38,37.03,37.03,2.6882,,7338999808.0,20671000576.0,5629000192.0,,136704000000.0,20671000576.0,,13223999488.0,5483677.06190804,55.61,,0.36026316,27.23,0.25,4.21,0.4927,5637000192.0,108000000.0,36.03,,1.45,156.63,10.21,10.21,36.02,11.38,,1.00134461,0.3597794,0.36026316,0.27231387,2304775028736.0,,0.00530195,,0.00896877,5.59129049,,,0.9406866,15.85960174
000002.XSHE,000002.XSHE,1606.3956,1412.9639,4.7860000000000005,10.8057,1.9266,96.5165,0.73,4.611270200000001,10.21,34.0,90.92,7.73,8.01,68.23,0.69234256,358.62,-6.35,-6.35,-42.02,-44.58,-92.23,-93.0,1.1019,302407493632.0,808004096.0,8894338048.0,908026240.0,,116203520000.0,8894338048.0,1228608480.0,8086333952.0,-9552081.44404588,-172.52,0.574875,0.13152443,10.21,0.18,0.71,0.0589,628665216.0,361818624.0,13.15,0.5,30.55,-1899.05,-89.32,-89.32,-92.41,-57.49,,0.98780478,0.13314820000000002,0.13152443,0.10209037,526040432640.0,-0.34734413,-0.03744031,1.30297435,0.01690809,2.76098733,0.01848372,4.80027325,0.77909774,3.52688897
000006.XSHE,000006.XSHE,125.8195,125.0266,4.9195,18.532,3.012,-19.7345,4.76,1.78563603,15.15,33.26,79.74,0.61,0.99,100.02,0.9575899999999999,51.11,428.39,428.39,905.36,597.16,-23.19,-24.89,3.6416,46205875274.6191,281498976.0,1389232640.0,210517136.0,,4425510912.0,1389232640.0,337824800.0,1107733760.0,-5876792.4030946,-53.22,3.79698113,0.20254651,15.15,1.76,4.76,0.1494,201589104.0,-114766.8281,20.25,4.06,-0.04,-262.67,-17.25,-17.25,-24.21,556.3,,0.99984013,0.2025789,0.20254651,0.15153483,12169108480.0,-0.26002756,-0.09548728,1.99733993,0.11416059,359.22774056,0.13974977,1.36540262,0.63633236,1.74976352
000012.XSHE,000012.XSHE,233.6828,146.6674,5.5521,31.2794,3.1354,-169.2609,0.98,0.77274932,5.83,20.8,96.4,4.28,8.7,60.82,0.3338105,106.44,3.8,3.8,-50.3,-32.57,21.5,62.31,3.2909,32015499932.8784,55392224.0,1539206784.0,89811304.0,,8799920128.0,1539206784.0,147249595.0,1483814528.0,161494.14485228,2.45,2.08420169,0.04685387,5.83,0.59,0.36,0.0396,29979956.0,16725566.0,4.69,3.65,18.36,68.13,-18.8,-18.8,286.86,-33.2,,0.79183862,0.05917098,0.04685387,0.05834908,15361037312.0,0.30158526,0.00575183,0.28170624,0.10020201,0.15328823,0.95993477,0.31909351,0.42712722,0.74558827
000027.XSHE,000027.XSHE,309.2303,112.1269,8.4595,15.5579,1.7569,30.8676,2.03,1.00255144,17.13,27.46,85.16,0.71,3.88,69.78,0.86021355,116.08,-13.82,-13.82,-11.6,-11.61,-26.51,-26.14,2.5532,67515499931.4062,364983392.0,2458685440.0,421239584.0,451684341.2303,20932333568.0,2458685440.0,676347152.0,2093702144.0,3356188.52415064,42.21,1.72638384,0.1868809,17.13,1.09,2.02,0.1378,362356000.0,94497968.0,18.69,6.23,18.07,284.35,-17.82,-17.82,11.61,-11.31,0.02531826,0.87843595,0.21274277,0.1868809,0.17132716,39108046848.0,0.69140598,0.05710011,0.83449868,0.06286904,0.16898364,0.20025620000000002,1.39707579,0.4647563,0.86830793
000028.XSHE,000028.XSHE,197.9608,127.3376,0.9392,29.0391,4.0489999999999995,-14.4113,4.05,1.68179569,3.23,8.53,96.18,2.39,1.62,92.87,0.95148486,99.43,13.16,13.16,19.37,17.53,33.41,34.21,0.802,53412426800.2617,238916432.0,6261714944.0,202121488.0,,5054807040.0,6261714944.0,284407136.0,6022798336.0,920281.1861879999,2.91,3.98622148,0.04018488,3.23,1.54,3.95,0.5433,192315536.0,12709847.0,4.02,0.43,4.94,76.25,3.33,3.33,45.79,17.4,,0.97808948,0.04108508,0.04018488,0.03227893,13399262208.0,0.78504233,0.02183241,1.43511036,0.46731789,8.51848854,0.54207018,0.00826755,0.62275482,1.65079599
000030.XSHE,000030.XSHE,131.4279,56.7562,8.1649,20.6794,3.0278,53.688,3.7,0.55803787,14.66,18.85,95.54,4.09,9.22,28.88,0.92973659,95.21,-5.86,-5.86,3.55,5.42,5.42,8.08,2.662,22050649617.4417,52207604.0,1169795712.0,171499328.0,,4930204672.0,1169795712.0,183043039.0,1117588096.0,651611.16134648,7.32,2.96993153,0.15173957,14.66,2.33,3.63,0.1249,159449200.0,125296696.0,15.17,0.19,69.31,164.04,-2.2,-2.2,32.61,6.0,,0.98188299,0.15453937,0.15173957,0.14660622,7424632320.0,0.01828835,0.03433248,1.76151641,0.15755605,0.86431344,0.34552612,0.05681347,0.33596649,0.50594809
000031.XSHE,000031.XSHE,217.4664,217.465,2.895,36.0393,3.6781,23.2984,1.2,5.97113788,8.73,33.87,118.12,8.8,9.84,-102.75,-1.49772156,354.13,-33.22,-33.22,-11.7,-27.72,-91.39,-83.71,2.4945,21993636085.9346,-117644680.0,649354496.0,56691488.0,,10832889856.0,649354496.0,226913372.0,766999168.0,-7231828.360338201,-242.19,0.47281999,0.17719189999999999,8.73,0.12,-1.42,0.0397,-84908064.0,232705040.0,17.72,17.31,203.24,1336.8,-88.04,-88.04,-88.63,7.29,,1.00488976,0.17632969,0.17719189999999999,0.08730437,46515875840.0,-0.13790903,-0.04407365,1.77997835,0.01395985,1.11989875,0.01584173,25.89417089,0.76711418,3.29394912
000039.XSHE,000039.XSHE,543.5973,254.0829,7.1781,19.0914,2.4524,-82.7003,2.2,2.86710096,3.66,14.92,97.5,3.75,7.21,50.99,0.67641701,107.41,20.37,20.37,1381.3101,160.73,-47.53,-41.9,0.7494,217542993312.0938,365102016.0,14580629504.0,533553984.0,30952043935.5973,27865372672.0,14580629504.0,802281992.0,14215528448.0,276649.64994434,1.03,2.33051835,0.0478334,3.66,0.59,1.6,0.1861,360904992.0,332339008.0,4.78,0.59,46.42,41.19,-28.85,-28.85,-39.25,288.95,0.01289907,0.9741055000000001,0.04910494,0.0478334,0.03659334,93345325056.0,0.21116977,0.00229667,1.03050614,0.15620096,0.73822747,0.30174594,1.00140532,0.70148081,2.34986825
000046.XSHE,000046.XSHE,553.2576,552.2891,2.0046,32.316,6.2179,5.5757,2.74,7.36952041,22.03,55.7,77.0,4.48,26.54,83.14,0.61807678,187.89,58.21,31.05,177.46,209.98,-71.73,-78.5,6.7414,47862566837.9878,369427872.0,859292032.0,353846784.0,,12933147648.0,1606277120.0,624278144.0,1236849280.0,-2408410.16048566,-155.07,0.572906,0.51579376,41.18,0.46,2.32,0.0566,218704480.0,73789584.0,27.59,11.2,16.61,-360.69,-63.92,-77.22,-73.93,146.52,,0.99748033,0.2766254,0.2759284,0.22029,83543490560.0,0.00664735,-0.01887077,1.9183742,0.01922684,2.8829102000000004,0.02261914,77.55809998,0.84519267,5.45964122
