code,code,MC,CMC,TR,PE,PB,PR,ROE,DER,NPTTR,GPM,ETTR,OETTR,GETTR,OPTP,APTP,GSASTR,ITRYOY,IRYOY,IOPYOY,INPYOY,INPA,INPTSA,PS,GP,OP,OR,NP,EV,TOE,TOR,EBIT,TOC,NOCF/MC,OTR,GPOA,OPM,NPM,ROA,INC,EPS,AP,VCP,OPTTR,FETTR,IPTP,OTOP,ITRA,IRA,IOPA,INPTSYOY,ROIC,OPTT,TP/TOR,OP/TOR,NP/TOR,TA,FCFF/TNCL,NOCF/TL,TCA/TCL,TOR/TA,TOR/FA,TOR/TCA,LTL/OC,TL/TA,TL/TOE
000001.XSHE,000001.XSHE,1559.0734,1328.5112,0.32799999999999996,6.9845,0.9425,2.2115,3.49,13.29423374,22.11,,70.89,,29.35,87.83,0.99819252,,33.19,33.19,7.61,8.12,47.54,47.54,1.5133,,7052000256.0,27531999232.0,6086000128.0,,187568996352.0,27531999232.0,,19517999104.0,38014889.58168057,215.27,,0.29107948,22.11,0.23,3.48,0.4253,6074999808.0,962000000.0,29.11,,11.98,840.44,10.08,10.08,43.36,8.12,,0.99813176,0.29162431,0.29107948,0.22105188,2681155092480.0,,0.02376818,,0.01026871,5.92086021,,,0.93004171,13.29423374
000002.XSHE,000002.XSHE,1978.2159,1739.6929,1.5528,10.8085,2.1343,16.4926,0.83,5.16797938,8.55,31.78,91.37,4.97,7.82,74.77,0.64418312,325.21,64.28,64.28,40.76,37.64,-92.38,-92.6,0.9829,464347493189.2715,1261619968.0,14611311616.0,1249823488.0,,138748887040.0,14611311616.0,1929083920.0,13349692416.0,-5422122.23154976,-73.41,0.70479824,0.11269357,8.55,0.2,0.8,0.0755,805115200.0,384980768.0,11.27,1.65,22.82,-850.19,-87.4,-87.4,-92.07,28.14,,0.97589727,0.11547688,0.11269357,0.08553808,658837471232.0,-0.19891395,-0.02062366,1.29105142,0.02217741,3.05420491,0.02476999,3.92628167,0.78940347,3.74841626
000006.XSHE,000006.XSHE,100.3046,99.9447,1.0606,38.0031,2.3442,37.6729,1.11,1.85479564,13.05,44.31,83.48,1.81,3.16,108.01,0.97585983,282.67,-72.47,-72.47,-79.26,-76.28,-66.97,-65.12,3.7886,16947999849.746,63187076.0,382487008.0,49930388.0,,4544098304.0,382487008.0,113095290.0,319299936.0,5228121.9934159005,137.1,1.32601863,0.15260766,13.05,0.39,1.1,0.0362,48725060.0,-4816627.5,15.26,14.27,-8.23,829.92,-71.64,-71.64,-71.39,-75.79,,0.99778721,0.1529461,0.15260766,0.1305414,12781117440.0,0.11747321,0.06366438,2.75984923,0.02992594,120.79650648,0.03674495,13.90804216,0.64446784,1.81268507
000008.XSHE,000008.XSHE,276.3225,149.793,0.6076,196.2225,4.9366,49.1055,0.27,0.20437987,5.41,47.9,102.11,11.0,37.45,-27.45,0.65421423,134.99,-7.86,-7.86,-110.7,-79.55,-86.8,-87.1,21.6397,10186729314.9034,-4497127.5,212666576.0,11513114.0,,5650501632.0,212666576.0,16159070.5625,217163712.0,93110.12708238,12.1,1.49926037,-0.02617245,5.41,0.22,0.18,0.0042,7532043.0,-1068878.375,-2.62,-0.11,-6.52,-572.11,-60.02,-60.02,-106.55,-79.46,,-0.33968217,0.07704982,-0.02617245,0.05413692,6794503168.0,28.95708593,0.02248985,2.84000683,0.031299799999999996,0.48365804,0.06876462,0.01300204,0.16837164,0.2024602
000009.XSHE,000009.XSHE,222.6721,219.6388,4.6885,29.162,5.1121,13.8327,0.67,2.68732535,7.75,35.19,89.3,7.18,10.14,117.09,0.51479682,97.73,53.18,52.75,-4.91,1.85,-14.96,-72.39,4.1407,48556292941.5688,148597952.0,1379832192.0,107649104.0,5102910270.6721,6768996352.0,1388897920.0,196721724.0,1240300032.0,377772.26034851,6.1,2.5863565,0.08056504,7.8,0.58,1.24,0.0189,55417416.0,-37431724.0,8.0,5.03,-29.5,56.61,-20.64,-20.43,2.19,-45.77,0.01297555,0.87598798,0.09137016,0.08003917,0.07750685,18774013952.0,0.23512459,0.00700702,1.63823398,0.07397981,0.63408037,0.10958689,1.33827324,0.63944858,1.77352977
000012.XSHE,000012.XSHE,226.8342,142.5351,0.9684,30.3503,3.0425,205.3867,2.61,0.8822725,10.51,26.3,89.46,3.06,8.69,88.4,0.93782038,114.36,26.65,26.65,201.45,128.07,-11.28,-11.21,2.8929,51269792483.9092,205442912.0,1949421824.0,204835472.0,,8078112256.0,1949421824.0,297393748.0,1743978880.0,1410348.75174666,16.41,3.37185734,0.11152088,10.51,1.33,2.44,0.0987,192098880.0,11958319.0,11.15,3.33,5.15,155.72,-5.08,-5.08,-21.46,149.19,,0.93547835,0.11921268,0.11152088,0.10507499,15205208064.0,0.23329323,0.04488719,0.41087072,0.12820751,0.18923071,1.04514994,0.8351786,0.46872731,0.8822725
000021.XSHE,000021.XSHE,170.0776,169.9105,6.6429,60.5276,3.2351,347.2956,2.87,1.22549672,4.22,5.08,99.05,0.37,3.16,17.85,0.22845771,81.66,-12.28,-12.28,203.32,189.64,274.51,274.51,1.1444,18162546323.0659,33869960.0,3575304448.0,151025008.0,,5332534272.0,3575304448.0,203602374.0,3541434368.0,460882.8272623,2.19,1.53072188,0.05249731,4.22,1.15,0.66,0.1027,34502828.0,153823904.0,5.25,0.39,81.08,231.43,-13.82,-13.82,624.76,197.92,,0.98932936,0.05306353,0.05249731,0.04224116,11865347072.0,2.10006134,0.01199879,1.24682898,0.30132321,1.7009316000000003,0.44734101,,0.55057916,1.22508595
000027.XSHE,000027.XSHE,260.8635,260.8635,0.2597,15.8678,1.2461,8.956,0.95,1.55794956,10.74,25.94,92.43,1.05,5.78,58.15,0.93032138,100.26,-17.87,-17.87,-46.19,-48.53,4.85,1.22,2.4297,52379546542.72,152795344.0,2019257728.0,216809360.0,12495849860.8635,24563193856.0,2019257728.0,476892636.0,1866462336.0,1873756.94034107,24.21,0.90474993,0.12243459,10.74,0.37,0.94,0.0515,201702384.0,94431648.0,12.24,10.6,35.94,319.9,-17.7,-17.7,10.7,-43.95,0.01052707,0.94084497,0.13013259,0.12243459,0.10737082,57893949440.0,0.12728265,0.01466498,0.89245339,0.03487856,0.10385199,0.13259271,4.65395452,0.57572085,1.35693891
000028.XSHE,000028.XSHE,265.4103,170.7243,1.7968,34.7708,4.7877,44.2198,3.58,1.48625049,2.91,7.57,96.52,2.07,1.47,93.64,0.91438102,90.56,12.65,12.65,1.55,1.42,4.89,6.3,0.9909,53397619427.833,245457840.0,7053846528.0,204997360.0,,5771472384.0,7053846528.0,283357686.0,6808388608.0,-378513.79789984,-1.42,3.76773779,0.03622401,2.91,1.5,3.38,0.5488,187445696.0,10060782.0,3.62,0.3,3.84,-40.93,11.73,11.73,35.43,1.02,,0.9748014000000002,0.0371604,0.03622401,0.02906178,14172328960.0,-0.13825757,-0.01195848,1.50700363,0.49771964,6.42415216,0.57912834,0.01111893,0.59276472,1.45558291
000030.XSHE,000030.XSHE,102.5548,98.9056,1.216,20.6027,2.2055,37.7742,3.29,0.58289847,12.17,18.09,97.18,5.01,9.95,22.26,0.95439625,87.67,10.33,10.33,-12.5,-8.42,9.93,11.64,2.3034,23348198788.9404,36437728.0,1290668800.0,157053056.0,,5453860864.0,1290668800.0,156866477.0,1254231168.0,390054.28554233,3.1,2.82073114,0.12033630000000001,12.17,1.92,3.15,0.1212,149890848.0,118876576.0,12.03,-0.53,72.61,109.78,9.08,9.08,20.7,-3.36,,0.94869129,0.12684453,0.12033630000000001,0.12168347,8277357056.0,-0.02401985,0.01416752,1.91132675,0.15592765,0.74811623,0.33803348,,0.34111084,0.51770594
000031.XSHE,000031.XSHE,182.8241,182.8233,1.3997,21.7555,2.9988,2.8891,3.14,7.47404318,14.09,35.78,79.98,1.1,1.76,98.98,0.41674229999999995,114.3,390.06,390.06,458.06,690.82,20.36,2.9,1.1403,113860882223.5781,636940352.0,3182249472.0,448330400.0,,11534232576.0,3182249472.0,759018184.0,2545309184.0,-1900522.33983555,-10.92,1.97531347,0.20177692,14.09,0.79,3.08,0.105,186838240.0,5164206.0,20.18,3.63,0.8,-54.55,-53.2,-53.2,41.52,164.82,,0.99779216,0.2022234,0.20177692,0.14088474,57641930752.0,-0.01155464,-0.00753586,2.18736927,0.0552072,5.67485627,0.06131726,8.53165069,0.79989856,3.99746553
000039.XSHE,000039.XSHE,413.0984,174.8862,0.6995,21.8916,1.5686,10.6394,1.43,2.65055135,4.64,19.95,95.23,4.29,9.07,76.62,0.62942493,130.04,-28.59,-28.59,-15.61,-9.53,37.71,64.57,0.7577,207727707144.043,497023008.0,10412416000.0,482720000.0,,36229492736.0,10412416000.0,768114000.0,9915393024.0,531350.41437876,2.11,1.83460119,0.05652828,4.64,0.44,1.06,0.1378,303836000.0,91573000.0,5.65,1.15,14.12,44.16,-22.38,-22.38,18.23,-17.49,,0.9073777,0.06229851,0.05652828,0.04636004,113227718656.0,0.09124843,0.00285072,0.99234282,0.09195996,0.49388567,0.22058436,3.12544902,0.68002979,2.12529119
000046.XSHE,000046.XSHE,525.8555,460.4486,0.1165,27.5396,3.3822,3.1232,1.38,6.94338602,3.47,37.32,93.32,1.92,11.74,143.41,0.63402031,127.32,193.55,372.24,-53.73,-55.82,-81.09,-78.12,3.2828,151590920037.8398,339314624.0,4061921792.0,176377568.0,,21184180224.0,5077788160.0,745738552.0,4738473472.0,-11086602.0147813,-143.53,1.12664644,0.05795355,4.34,0.14,0.84,0.0353,111826960.0,-103911840.0,4.64,10.03,-43.92,-1718.15,-14.87,-19.16,-80.64,-37.65,,0.9949203999999999,0.04659601,0.04635932,0.03473512,134550568960.0,-0.0630467,-0.05142575,2.47361221,0.03773888,7.0162113,0.0457798,16.64567006,0.84255597,5.35146432
000049.XSHE,000049.XSHE,76.1044,76.1044,2.4579,36.2437,8.0984,84.5563,4.09,1.55717725,3.25,9.73,95.73,1.0,4.38,98.03,0.7273245,117.8,-16.59,-16.59,-34.9,-38.66,-32.52,-32.04,0.9359,14807741627.8257,64951740.0,1521864576.0,49410952.0,,1287710464.0,1521864576.0,62361748.75,1456912768.0,-1779063.69238456,-8.9,5.29037522,0.0422319,3.25,1.59,3.78,0.1894,35937796.0,-680497.75,4.22,-0.26,-1.03,-208.45,-39.93,-39.93,-30.23,-34.25,,0.97007306,0.04353477,0.0422319,0.03246738,2798996480.0,-1983.39547284,-0.08958898,1.57230919,0.54371793,8.45937954,0.64048344,,0.53993852,1.17362253
