code,code,MC,CMC,TR,PE,PB,PR,ROE,DER,NPTTR,GPM,ETTR,OETTR,GETTR,OPTP,APTP,GSASTR,ITRYOY,IRYOY,IOPYOY,INPYOY,INPA,INPTSA,PS,GP,OP,OR,NP,EV,TOE,TOR,EBIT,TOC,NOCF/MC,OTR,GPOA,OPM,NPM,ROA,INC,EPS,AP,VCP,OPTTR,FETTR,IPTP,OTOP,ITRA,IRA,IOPA,INPTSYOY,ROIC,OPTT,TP/TOR,OP/TOR,NP/TOR,TA,FCFF/TNCL,NOCF/TL,TCA/TCL,TOR/TA,TOR/FA,TOR/TCA,LTL/OC,TL/TA,TL/TOE
000001.XSHE,000001.XSHE,2883.7195,2883.6948,1.1124,9.8431,1.0366,-12.4712,2.57,10.72765542,22.54,,71.0,,27.94,68.95,0.99508658,,16.78,16.78,13.77,14.8,86.88,86.88,2.0108,,7554999808.0,37925998592.0,8547999744.0,,352354992128.0,37925998592.0,,26928001024.0,6238123.81115934,47.43,,0.28998576,22.54,0.21,2.56,0.4405,8505999872.0,3363000064.0,29.0,,30.69,238.11,8.36,8.36,97.24,14.8,,1.00365025,0.28893109,0.28998576,0.22538628,4132298031104.0,,0.00475907,,0.00917794,3.57522611,,,0.91473144,10.72765542
000002.XSHE,000002.XSHE,3388.8926,2833.915,2.1599,8.6893,1.7963,9.6401,0.66,7.76875706,5.09,31.28,90.14,2.6,5.21,98.21,0.41855473,129.42,-1.24,-1.24,-18.05,-24.19,-90.84,-93.94,0.9227,1494381487099.078,4709962240.0,47774343168.0,2430274816.0,,274111119360.0,47774343168.0,7055560192.0,43064381440.0,-871630.50344733,-6.18,0.85894123,0.10095873,5.09,0.14,0.54,0.1105,1017203008.0,116727136.0,10.1,4.73,2.43,-62.72,-66.82,-66.82,-86.08,11.49,,1.0057464,0.1003819,0.10095873,0.05086987,1739794808832.0,-0.04774428,-0.00201535,1.14573113,0.02745976,3.96585605,0.03295257,3.88923502,0.84244628,5.34704202
000008.XSHE,000008.XSHE,89.2635,85.556,1.8694,28.389,1.2191,22.7779,-1.46,0.61989727,-90.28,42.37,203.35,28.78,61.07,114.32,1.01685001,342.49,-61.35,-61.35,-676.52,-1112.54,-135.94,-137.84,2.9453,5055733347.4288,-123323272.0,119323424.0,-107721712.0,,7477640704.0,119323424.0,-75898874.5625,242646688.0,-3477285.07757327,-260.13,0.4201438,-0.90324327,-90.28,-0.89,-1.48,-0.0389,-109536824.0,-2629345.5,-90.32,26.79,2.44,251.69,-92.81,-92.81,-130.44,-1021.7,,0.99913942,-0.90402126,-0.90324327,-0.90277088,12033340416.0,0.06466924,-0.06813325,1.49660454,0.00991607,0.27562477,0.01840108,0.014541,0.37858978,0.60924293
000009.XSHE,000009.XSHE,267.2066,263.5415,9.6325,97.0821,4.8051,65.5358,0.72,3.50167362,7.02,36.17,95.94,10.89,9.21,35.24,-0.42634853,106.17,-27.62,-27.94,-26.75,-38.55,-16.91,-59.99,2.3474,58373788952.75,66136328.0,1613873152.0,114245816.0,7276578699.2066,10766636032.0,1628351104.0,285544744.0,1562214784.0,430026.31775643,7.12,1.93040363,0.11614406,7.08,0.38,-0.88,0.0156,-48708536.0,92646952.0,11.51,6.01,49.37,173.74,-49.3,-49.46,-33.04,-39.19,0.012387100000000002,0.99884582,0.11524441,0.1151114,0.07016043,30239162368.0,0.05113556,0.00590092,1.4739101000000001,0.05384908,0.36393682,0.08180314,1.41453701,0.64395055,1.80859883
000012.XSHE,000012.XSHE,172.88,110.1824,4.2902,33.535,1.8405,10.6397,1.16,1.06876231,6.46,29.46,92.18,3.93,8.9,100.07,0.90906516,102.85,-21.99,-21.99,-7.69,-17.62,6896.1099,1511.75,1.7317,51082627816.667,135556464.0,1733965696.0,111988760.0,3525698324.88,9979142144.0,1733965696.0,193448408.0,1598409216.0,-64361.21983883,-0.64,2.5228498,0.08771696,6.46,0.58,1.07,0.0358,101805080.0,,8.77,3.34,,-8.21,-38.3,-38.3,1441.73,-15.82,0.01115247,1.12277005,0.07812549,0.08771696,0.06458534,20247986176.0,-0.01736722,-0.00108355,1.09566132,0.08563645,0.19121049,0.25541156,1.20291287,0.5071539,1.02903084
000021.XSHE,000021.XSHE,412.6883,412.1462,7.2876,125.4275,6.0053,-131.6786,1.17,1.66726824,3.12,9.74,94.06,0.52,2.96,146.92,1.01905067,92.85,-8.74,-8.74,-3.05,-8.22,2.8,1.86,3.1977,32363551357.2437,197239072.0,3322746624.0,103751928.0,,7161227776.0,3322746624.0,76393568.0,3125507584.0,580522.51977665,7.21,1.72458216,0.04087632,3.12,0.56,1.52,0.0553,105728472.0,-76256632.0,4.09,-1.74,-56.8,121.46,5.9,5.9,6.37,-22.24,,1.0116836,0.04040426,0.04087632,0.03122475,18766024704.0,2.98996572,0.02064447,1.06241782,0.17706183,1.11357687,0.27480568,,0.61839396,1.62050374
000025.XSHE,000025.XSHE,97.5916,88.925,3.303,47.1773,7.7572,26.1336,0.41,0.22859314,5.81,13.53,98.9,3.69,8.78,17.42,0.5271676,109.9,-28.42,-28.42,-71.95,-70.66,-96.76,-96.65,18.1693,1157091097.4036,938713.6875,85520408.0,4966467.0,,1344179456.0,85520408.0,4672102.3438,84581696.0,66685.79159797,7.61,0.70730985,0.06045446,5.81,0.3,0.21,0.0121,2618160.5,4215152.5,6.05,-0.84,78.24,693.29,-41.2,-41.2,-97.72,-71.09,,0.95962909,0.06299774,0.06045446,0.05807347,1635904128.0,-5.87396605,0.02230861,2.33219544,0.05227715,0.8134939,0.12846667,,0.17832628,0.21702809
000027.XSHE,000027.XSHE,271.1712,271.1712,1.554,17.5741,1.1476,3.8069,0.7,2.44268452,6.63,26.72,92.72,0.43,3.86,82.53,0.89212686,93.74,-9.81,-9.81,-29.97,-41.57,313.12,1907.25,1.3275,95550279764.0869,260508144.0,3575983616.0,237224432.0,34578118287.1712,33382885376.0,3575983616.0,827040760.0,3315475456.0,3395799.62669347,25.75,0.89936219,0.08719094,6.63,0.23,0.71,0.0529,211634288.0,12810819.0,8.72,14.3,4.06,353.48,-29.01,-29.01,3737.7,-42.99,0.00992244,0.98774025,0.08827315,0.08719094,0.06633823,106242269184.0,0.09054515,0.01263863,0.81283499,0.03365877,0.10101374,0.12794374,8.17765983,0.68578522,2.18253686
000028.XSHE,000028.XSHE,204.9872,176.0709,1.577,16.7934,1.6007,204.3098,1.92,1.6151073,2.3,11.33,97.38,6.59,1.68,90.02,0.8191611,102.95,6.23,6.23,-12.3,-14.41,-17.3,-19.52,0.3882,145298140789.2715,335674336.0,12824196096.0,295088288.0,,15785074688.0,12824196096.0,401891262.0,12488521728.0,-3357643.12665236,-5.37,3.93947226,0.02906839,2.3,0.84,1.87,0.5811,241724848.0,42676072.0,2.91,0.23,11.44,-205.04,-2.62,-2.62,-15.24,-16.91,,0.99972804,0.0290763,0.02906839,0.02301028,36882640896.0,0.02984201,-0.03262338,1.48875548,0.34770276,18.17103921,0.44926518,,0.57201886,1.33655156
000031.XSHE,000031.XSHE,259.322,109.7302,3.8135,18.7688,1.3969,3.5146,0.98,7.7453862,8.46,43.68,82.56,2.46,4.87,103.51,0.42719746,87.03,-35.16,-35.16,-63.52,-74.26,1169.98,433.17,0.8412,238437662829.3945,952199808.0,5458737664.0,461816832.0,,42801086464.0,5458737664.0,1384584960.0,4506537984.0,-9787496.28806057,-46.5,1.24038384,0.16830621,8.46,0.25,1.02,0.0442,197286976.0,-41505296.0,16.83,8.51,-4.51,-266.55,-52.34,-52.34,151.75,-84.02,,0.99876991,0.1685135,0.16830621,0.0846014,192228933632.0,-0.03078451,-0.01698554,1.70558559,0.02839707,1.30450224,0.03843557,17.5009597,0.77734316,3.49121622
