code,code,MC,CMC,TR,PE,PB,PR,ROE,DER,NPTTR,GPM,ETTR,OETTR,GETTR,OPTP,APTP,GSASTR,ITRYOY,IRYOY,IOPYOY,INPYOY,INPA,INPTSA,PS,GP,OP,OR,NP,EV,TOE,TOR,EBIT,TOC,NOCF/MC,OTR,GPOA,OPM,NPM,ROA,INC,EPS,AP,VCP,OPTTR,FETTR,IPTP,OTOP,ITRA,IRA,IOPA,INPTSYOY,ROIC,OPTT,TP/TOR,OP/TOR,NP/TOR,TA,FCFF/TNCL,NOCF/TL,TCA/TCL,TOR/TA,TOR/FA,TOR/TCA,LTL/OC,TL/TA,TL/TOE
000001.XSHE,000001.XSHE,782.8479,474.4988,0.5068,8.4607,1.123,-11.8022,5.48,16.28976771,35.19,,50.01,,41.47,78.68,0.95749146,,83.71,83.71,78.47,77.36,29.38,26.89,3.0596,,3037980928.0,8564131840.0,3013936128.0,,71686266880.0,8564131840.0,,4792481792.0,-17515875.34840147,-160.11,,0.44040075,35.19,0.29,5.35,0.65,2885818112.0,308000.0,44.04,,0.01,-451.36,35.39,35.39,26.14,73.95,,0.9767875,0.45086648,0.44040075,0.35192547,1207212441600.0,,-0.01207569,,0.00709414,2.51386042,,,0.94061844,15.8402206
000002.XSHE,000002.XSHE,816.9441,717.6324,0.5894,10.7563,1.742,33.536,1.3,4.76913671,9.16,35.06,87.78,7.86,4.3,95.04,0.68410126,265.69,66.0,66.0,33.19,28.43,-58.6,-65.81,1.4173,326742787889.6289,1138978688.0,9319531520.0,853831488.0,,59553751040.0,9319531520.0,1201592971.75,8180552704.0,-6513576.42393363,-57.1,1.15372917,0.12717504,9.16,0.31,1.25,0.055,584107200.0,46233172.0,12.72,0.03,3.86,-467.19,-22.46,-22.46,-57.2,31.89,,0.98900591,0.12858875,0.12717504,0.09161743,283205795840.0,-0.17551589,-0.02379244,1.39645689,0.03290728,7.45665755,0.0342849,3.68869003,0.78971566,3.75546543
000006.XSHE,000006.XSHE,43.0218,42.1015,0.2115,6.8925,1.6006,-5.6282,5.47,1.82410585,22.02,57.89,73.66,4.09,2.37,99.75,1.00019817,115.16,119.23,119.23,308.05,344.55,79.62,83.34,1.4431,37587063331.0684,170994224.0,649284224.0,142991680.0,,2780090112.0,649284224.0,176903132.0,478290016.0,5160244.77976773,34.19,4.89231654,0.26335805,22.02,1.84,5.46,0.145,143020016.0,0.0,26.34,0.84,0.0,129.83,14.13,14.13,45.33,338.98,,0.99745548,0.26402987,0.26335805,0.22022972,7682876416.0,0.43461488,0.04528099,1.53103352,0.08451056,98.11492872,0.09658619,1.67522215,0.63814459,1.76353494
000009.XSHE,000009.XSHE,154.8866,153.2802,2.0795,51.1138,5.8966,-48.4162,0.53,2.7646731,8.38,41.19,93.44,14.36,12.93,70.41,0.25388182,133.79,15.84,15.84,-44.36,-37.64,-62.76,-87.75,4.4308,26239178490.9353,41766816.0,637027904.0,53396308.0,,3996971264.0,637027904.0,93523446.5,595261056.0,-2608289.32044693,-63.42,2.33052528,0.08766953,8.38,0.49,0.52,0.01,13556352.0,14081122.0,8.77,5.37,23.74,-967.25,-45.0,-45.0,-70.93,-76.56,,0.94152916,0.09311398,0.08766953,0.08382099,11258911744.0,-0.14633747,-0.05563099999999999,2.14091603,0.05657988,0.71898175,0.07431417,8.56167038,0.64499491,1.81686088
000012.XSHE,000012.XSHE,188.9012,117.3747,1.6462,12.3971,2.7846,58.5928,4.1,1.13155063,15.15,30.06,82.56,2.77,7.07,94.32,0.8203212999999999,113.65,-0.28,-0.28,-30.11,-29.32,-33.09,-35.49,2.1536,62156579767.3821,360684064.0,2067750528.0,313180992.0,,7256902656.0,2067750528.0,423028848.0,1707066368.0,1529456.63134055,13.97,4.16234441,0.17404544,15.15,2.16,3.86,0.13,256909040.0,-801520.0,17.4,1.96,-0.21,80.1,-11.76,-11.76,-34.68,-32.83,,0.94110209,0.1849379,0.17404544,0.15145976,14933069824.0,0.29905545,0.03763808,0.65395803,0.13846788,0.2293074,0.76437094,0.87195578,0.51403812,1.05777458
000016.XSHE,000016.XSHE,40.3331,20.097,0.5309,-28.5138,1.0576,78.1636,0.81,3.17524103,0.76,14.84,101.33,12.13,3.04,-128.07,-0.99855124,86.27,0.11,0.11,-56.6,136.18,129.9,126.05,0.2514,67467167249.8711,-60406656.0,4546305024.0,34553640.0,,4044551680.0,4546305024.0,79633801.0,4606711808.0,-19831882.31473894,-17.59,4.17648131,0.00310054,0.76,0.21,-0.91,0.0256,-34503580.0,74502656.0,0.31,0.71,157.96,1324.16,28.95,28.95,108.59,199.1,,0.29886375,0.01037443,0.00310054,0.00760038,16154068992.0,-0.93868879,-0.06605393,1.19487085,0.28143405,2.9251676,0.33531986,0.15756507,0.74962648,2.99403217
000021.XSHE,000021.XSHE,75.3308,75.2518,0.4692,24.647,1.8792,-16.7121,1.94,1.19845198,1.45,3.03,98.4,0.32,1.54,86.57,1.04432241,109.27,-18.47,-18.47,-9.23,-12.44,14.28,21.99,0.3989,14526545511.4757,76668496.0,4794239488.0,69387016.0,,4372082176.0,4794239488.0,76054553.0,4717571072.0,-394847.27160791,-0.62,1.58303619,0.0172673,1.45,0.83,1.81,0.0589,72462416.0,6115053.5,1.73,-0.26,6.9,-38.8,7.05,7.05,14.3,-6.54,,0.93472625,0.0184731,0.0172673,0.014473,9176382464.0,3.40558436,-0.00619115,1.3811561,0.52245419,3.48450495,0.72690981,,0.52355057,1.09885864
000024.XSHE,000024.XSHE,308.5989,122.95200000000001,0.8096,11.5621,1.5304,48.4789,3.11,2.37961179,20.97,56.82,70.79,2.88,1.91,100.09,0.67160375,148.28,68.26,68.26,137.07,135.66,-26.95,-32.09,1.8512,248915832805.8125,1279778560.0,4380778496.0,918510464.0,,23690860544.0,4380778496.0,1324088944.0,3100999936.0,918818.13297385,6.47,3.4728299,0.29216027,20.97,1.34,3.11,0.3587,616875072.0,110789.0,29.22,1.04,0.01,22.16,-16.69,-16.69,-21.83,63.51,,1.00101211,0.29186487,0.29216027,0.20966832,71675215872.0,0.03365018,0.00590914,1.84296544,0.06111985,17.12062534,0.06696551,6.50469026,0.66946925,2.02543733
000027.XSHE,000027.XSHE,168.623,168.623,0.1085,16.384,1.1777,43.7146,2.05,1.05292114,7.48,14.19,92.9,0.41,3.13,66.13,0.93607875,112.84,23.8,23.8,-45.79,-40.22,-34.53,-29.06,1.2249,58783117191.627,294022368.0,4142573568.0,310057024.0,,16916432896.0,4142573568.0,544161000.0,3848551168.0,3356540.23657742,13.66,1.83739787,0.06523299,7.48,0.96,2.03,0.11,290237792.0,-23789910.0,6.52,2.4,-5.35,192.5,12.98,12.98,-35.21,-38.43,,0.60778272,0.10732945,0.06523299,0.07484647,31992590336.0,0.27348044,0.03754205,1.08291009,0.12948541,0.30928944,0.43203791,0.94102705,0.47123904,0.89121374
000028.XSHE,000028.XSHE,75.668,61.2538,0.3504,23.1162,5.9776,-89.859,6.62,4.72135047,2.06,8.15,97.61,2.3,2.31,87.96,0.95890254,89.37,13.78,13.78,26.76,35.4,2.75,4.14,0.5219,32004982258.7715,94003712.0,3926991872.0,80936784.0,,1347359616.0,3926991872.0,140956556.0,3832988160.0,-3933345.91744025,-7.58,4.36991912,0.02609213,2.06,1.13,6.33,0.28,77610488.0,8459884.0,2.61,0.87,7.92,-316.61,7.04,7.04,13.55,33.77,,0.95878934,0.02721362,0.02609213,0.02061038,7323930112.0,-1.1492608,-0.049799199999999995,1.07405065,0.53618642,8.26423853,0.63384164,0.02442291,0.81603323,4.43576481
