code,code,MC,CMC,TR,PE,PB,PR,ROE,DER,NPTTR,GPM,ETTR,OETTR,GETTR,OPTP,APTP,GSASTR,ITRYOY,IRYOY,IOPYOY,INPYOY,INPA,INPTSA,PS,GP,OP,OR,NP,EV,TOE,TOR,EBIT,TOC,NOCF/MC,OTR,GPOA,OPM,NPM,ROA,INC,EPS,AP,VCP,OPTTR,FETTR,IPTP,OTOP,ITRA,IRA,IOPA,INPTSYOY,ROIC,OPTT,TP/TOR,OP/TOR,NP/TOR,TA,FCFF/TNCL,NOCF/TL,TCA/TCL,TOR/TA,TOR/FA,TOR/TCA,LTL/OC,TL/TA,TL/TOE
000001.XSHE,000001.XSHE,947.3075,574.1807,2.0697,7.068,1.1171,0.9095,3.8,17.94528187,30.98,,,,41.86,98.61,1.01043735,,14.26,14.26,26.19,19.63,-8.96,-8.96,2.3832,,4081166080.0,10216975360.0,3164806912.0,,84798775296.0,10216975360.0,,6035394048.0,108788691.70907524,1008.68,,0.40927779,30.98,0.21,3.84,0.6177,3197839104.0,100415000.0,40.93,,2.43,2525.1699,3.14,3.14,-7.55,22.13,,1.01033487,0.40509122,0.40927779,0.30975967,1606536790016.0,,0.06772279,,0.00635963,2.88905426,,,0.94721636,17.94528187
000002.XSHE,000002.XSHE,1282.2874,1126.951,0.9068,10.2165,2.0701,7.3248,12.44,4.64803502,16.7,35.89,77.88,1.67,2.08,97.67,0.78261084,68.31,34.17,34.17,26.57,27.0,490.83,451.47,1.2435,2045300176437.75,12603134976.0,56988024832.0,9516416000.0,,82138193920.0,56988024832.0,12998544280.0,44384886784.0,5627841.07650646,12.66,5.39939661,0.22566337,16.7,2.62,12.4,0.6795,7447650304.0,256974752.0,22.57,0.17,1.99,57.26,269.93,269.93,500.77,23.68,,0.99658318,0.22643707,0.22566337,0.16698975,378801618944.0,0.20764891,0.02432558,1.39617738,0.15044293,35.34673409,0.15708972,0.98631482,0.78316301,3.61175968
000006.XSHE,000006.XSHE,61.9712,60.9909,0.7471,10.0415,1.7933,5.3477,8.38,1.6768246,26.84,52.29,65.73,4.87,2.81,99.61,0.97678221,114.91,20.34,20.34,76.48,78.44,259.46,258.52,2.0145,54828045450.2051,359347296.0,1048537856.0,281440704.0,,3548961792.0,1048537856.0,359036794.5,689190528.0,10422639.83997614,61.6,5.86808502,0.34271275,26.84,3.07,8.34,0.2149,274906272.0,0.0,34.27,-0.16,0.0,179.74,104.0,104.0,264.0,72.98,,0.99608842,0.34405857,0.34271275,0.26841254,9343430656.0,0.5091001,0.11146898,1.70772092,0.11222193,194.49966207,0.13569921,2.40277132,0.62016497,1.6327221
000009.XSHE,000009.XSHE,113.2199,112.04899999999999,3.4058,115.7866,3.9801,236.3582,0.22,2.96396018,4.05,36.38,101.2,13.7,11.97,-21.93,-0.77015412,129.71,29.9,29.9,-43.63,-37.22,-53.8,-68.51,2.4971,30104670910.1118,-9959216.0,827506048.0,33524812.0,,4441017856.0,827506048.0,118083000.0,837465280.0,1554128.7426661998,21.26,2.33869973,0.03804637,4.05,0.26,-0.91,0.0056,-25819272.0,41442812.0,3.8,8.78,91.27,-1766.79,-39.04,-39.04,-70.64,-55.82,,0.69336735,0.05487187,0.03804637,0.04051307,12872396800.0,0.08074526,0.02086946,1.85564582,0.06428531,0.75486446,0.08786708,6.19093225,0.65499678,1.89852388
000012.XSHE,000012.XSHE,151.4995,95.1658,0.5545,55.1416,2.2226,-81.1546,-1.86,1.03688329,-6.41,26.08,108.34,3.58,8.8,123.13,1.36480753,117.26,-3.58,-3.58,-277.89,-203.32,-158.99,-181.71,2.166,44369852962.0413,-141940960.0,1701298048.0,-109049656.0,,7268194816.0,1701298048.0,-59885890.0,1843239040.0,2263227.90512124,20.15,3.09503644,-0.07810922,-6.41,-0.75,-2.16,-0.0617,-148831792.0,9053886.0,-7.81,3.26,-7.85,-241.56,-12.66,-12.66,-163.77,-287.88,,1.15277399,-0.06775762,-0.07810922,-0.06409791,14335809536.0,0.18336197,0.04851394,0.42436886,0.11867471,0.18063499,0.98976656,0.56546019,0.49300426,0.97240311
000021.XSHE,000021.XSHE,56.2012,56.1397,0.1634,60.0691,1.4125,-14.7775,0.56,1.5143351999999999,-0.38,4.34,99.76,0.3,1.83,76.75,4.21086363,116.03,-8.1,-8.1,-57.16,-128.4,-1.52,347.48,0.3427,17443481936.8066,9592152.0,4019235328.0,-15218689.0,,4156232960.0,4019235328.0,-55229413.0,4009643008.0,5263531.30334172,7.36,1.71327559,0.00552077,-0.38,-0.15,-1.62,0.017,-64083824.0,12597134.0,0.55,-1.69,100.79,3083.95,1.57,1.57,186.58,-66.56,,1.77533788,0.0031097,0.00552077,-0.00378646,10181363712.0,10.16731292,0.04909716,1.24512863,0.39476395,3.195749,0.53829788,,0.5917803,1.4496613999999999
000024.XSHE,000024.XSHE,471.9142,188.0367,2.4419999999999997,14.2217,2.0627,10.3523,3.92,3.40940494,13.09,41.96,80.2,3.55,1.55,101.69,0.77514661,136.7,246.75,246.75,157.92,108.39,-12.69,-24.92,1.8655,383979284252.9766,1812073472.0,9151079424.0,1197627008.0,,29439279104.0,9151079424.0,1914852992.0,7339006464.0,2988925.33198497,15.41,3.51638248,0.1983859,13.09,1.17,4.05,0.5238,928336512.0,3371618.0,19.84,1.45,0.19,77.84,50.88,50.88,-5.18,77.34,,1.01883117,0.19471911,0.1983859,0.13087276,109197246464.0,0.11196012,0.01768496,1.57967111,0.08380321,21.02753921,0.08878325,2.70684162,0.73040273,2.70923643
000028.XSHE,000028.XSHE,93.9079,76.0195,1.0461,19.7372,5.2878,730.0121,6.92,4.19877683,2.64,8.02,97.98,2.31,2.51,65.08,0.75121997,110.07,12.56,12.56,30.9,53.51,-1.73,1.43,0.5214,36212193503.7109,91304240.0,4515235840.0,119186320.0,,1839051264.0,4515235840.0,179157030.0,4423931904.0,3321020.77472382,6.91,3.89552666,0.0232601,2.64,1.3,5.22,0.41200000000000003,89535144.0,13720590.0,2.33,0.86,9.78,341.57,-3.79,-3.79,-29.26,43.79,,0.74854785,0.03107363,0.0232601,0.02639648,9295840256.0,1.12369211,0.04182365,1.1028913,0.48572649,6.53919887,0.57420653,0.01979295,0.80216401,4.05469311
000031.XSHE,000031.XSHE,72.1865,72.1861,0.4702,14.0186,1.5153,3.5799,10.59,5.72303969,9.98,28.29,87.65,3.75,2.4,90.06,0.59047188,52.9,57.87,57.87,14.99,15.86,1386.67,2055.6101,0.9086,148490171824.9922,648423040.0,5248857088.0,523869280.0,12327330709.4365,7575112704.0,5248857088.0,758197588.0,4600434176.0,20845612.80224367,28.67,4.26223611,0.13912395,9.98,1.49,6.85,0.2639,309330080.0,81818704.0,13.91,0.73,11.36,232.07,256.23,256.23,881.56,60.53,0.03769148,1.01421146,0.13717449999999998,0.13912395,0.09980635,34838560768.0,0.2266261,0.05519374,1.5562106000000002,0.15066228,12.01003025,0.16381497,1.41107151,0.78256531,3.59908164
000039.XSHE,000039.XSHE,313.6303,145.0759,0.2904,16.1742,1.6073,-14.4814,1.84,2.09474977,2.0,19.95,97.65,3.26,8.32,75.57,0.44822357,133.11,3.83,3.83,27.56,-2.18,-58.03,-45.48,0.5772,271974528724.207,320881984.0,13632807936.0,272772000.0,22906588377.6303,22117156864.0,13632807936.0,580769008.0,13311926272.0,4178505.52695358,9.61,4.31757824,0.02259183,2.0,0.42,0.63,0.1332,122262840.0,-12892000.0,2.26,1.15,-3.04,408.41,2.22,2.22,-65.48,-4.0,0.01348536,0.72534803,0.03114619,0.02259183,0.020008500000000002,62992379904.0,0.02084708,0.03206114,1.50141511,0.21641995,1.17435654,0.35551922,0.70027931,0.64889152,1.84812276
