code,code,MC,CMC,TR,PE,PB,PR,ROE,DER,NPTTR,GPM,ETTR,OETTR,GETTR,OPTP,APTP,GSASTR,ITRYOY,IRYOY,IOPYOY,INPYOY,INPA,INPTSA,PS,GP,OP,OR,NP,EV,TOE,TOR,EBIT,TOC,NOCF/MC,OTR,GPOA,OPM,NPM,ROA,INC,EPS,AP,VCP,OPTTR,FETTR,IPTP,OTOP,ITRA,IRA,IOPA,INPTSYOY,ROIC,OPTT,TP/TOR,OP/TOR,NP/TOR,TA,FCFF/TNCL,NOCF/TL,TCA/TCL,TOR/TA,TOR/FA,TOR/TCA,LTL/OC,TL/TA,TL/TOE
000001.XSHE,000001.XSHE,1525.3049,1258.3123,0.3129,6.976,0.9445,1.9584,2.59,14.52414231,16.49,,77.65,,28.97,85.23,1.00557577,,33.35,33.35,2.1,0.41,-32.98,-32.98,1.5862,,4738999808.0,25010999296.0,4124999936.0,,161500004352.0,25010999296.0,,19420999680.0,-61503111.50905181,-375.08,,0.22350167,16.49,0.16,2.6,0.2883,4148000000.0,851000000.0,22.35,,15.31,-1979.55,1.77,1.77,-30.46,0.41,,1.00539571,0.22230219,0.22350167,0.16492743,2507148886016.0,,-0.03999362,,0.00997587,5.22368434,,,0.93558426,14.52414231
000006.XSHE,000006.XSHE,111.2396,110.4379,1.092,26.691999999999997,2.5322,23.3401,3.24,1.86847913,11.21,32.88,84.68,3.12,2.18,99.85,0.91982734,89.75,-19.66,-19.66,-45.04,-44.83,686.76,646.62,3.0441,44350317278.1714,206687632.0,1348853888.0,151189088.0,,4495124992.0,1348853888.0,265412528.0,1142166272.0,5284135.45177405,43.58,3.49118762,0.15126752,11.21,1.21,3.22,0.1037,139067856.0,-2649849.75,15.13,4.33,-1.28,284.39,376.89,376.89,701.8,-47.87,,0.98565507,0.15346902,0.15126752,0.11208708,12703504384.0,0.14906054,0.07161038,2.45883236,0.10617967,399.72380449,0.12882221,2.70265528,0.64615075,1.82606243
000009.XSHE,000009.XSHE,213.3424,208.3914,4.4235,29.5247,4.7736,16.2891,13.68,2.27860624,53.48,31.86,101.64,11.05,14.03,-2.26,-0.02193203,96.59,34.64,34.05,940.6,703.58,395.7,793.13,4.4493,36206593715.0605,-18738148.0,1136427904.0,610465024.0,5554511069.3424,6477674496.0,1141459712.0,892620868.0,1160197888.0,-1409414.45214256,-26.46,2.17309466,0.72118964,53.72,3.81,-0.33,0.353,-13388737.0,838318144.0,71.8,5.52,101.05,1604.6801,4.05,4.12,684.52,1743.0,0.06769925,0.98793115,0.7267819000000001,0.71801048,0.53481084,16661305344.0,-0.41078568,-0.02952658,1.88246631,0.06850962,0.67570895,0.09822809,2.57355241,0.61121453,1.57211232
000012.XSHE,000012.XSHE,221.2308,139.0141,1.1962,35.4109,2.8948,52.9378,3.01,0.96671423,11.24,24.55,93.68,3.58,10.89,44.14,0.7209963,116.36,8.35,8.35,1384.85,212.34,22.58,22.51,2.9772,50419784436.3062,129844688.0,2053759104.0,230880096.0,,7877391360.0,2053759104.0,362021144.0,1923914496.0,1860891.95415552,20.05,3.25507326,0.13477775,11.24,1.49,2.17,0.1112,166463696.0,146956352.0,13.48,3.3,49.95,317.06,-0.02,-0.02,46.35,355.5,,0.94091551,0.14324107,0.13477775,0.11241829,15489600512.0,0.13018065,0.05408241,0.43438122,0.13258955,0.20135535,0.94200781,0.77446255,0.49143996,0.96633623
000021.XSHE,000021.XSHE,133.149,133.0182,1.8521,73.7013,2.5586,38.4292,0.78,1.75480799,0.97,5.32,96.91,0.39,2.94,134.7,0.78819905,107.51,-6.72,-6.72,-69.53,36.9,2245.0901,2245.0901,0.8668,22071409700.342003,128042848.0,4148761088.0,40326504.0,,5205680640.0,4148761088.0,34572996.0,4020718336.0,3771572.30000414,12.1,1.53941662,0.00624222,0.97,0.28,0.62,0.0274,31785312.0,-102145384.0,0.62,-1.46,-107.45,392.2,3.36,3.36,177.58,3.57,,0.27243037,0.02291307,0.00624222,0.00972013,14337515520.0,5.31087986,0.05499236,1.16548563,0.28936402,1.96161238,0.39575574,,0.63691888,1.75420565
000027.XSHE,000027.XSHE,286.2363,286.2363,0.3234,16.0693,1.3184,20.9949,2.62,1.08740562,20.27,34.67,79.73,0.84,5.91,77.76,0.84579539,114.21,-4.85,-4.85,32.7,16.24,-17.52,-15.06,2.5194,110522717606.0742,646276096.0,3187848960.0,646207616.0,9496725774.2363,23655069696.0,3187848960.0,1042447392.0,2541572864.0,3693960.58025516,33.17,2.38635491,0.24539704,20.27,1.36,2.55,0.1419,546559424.0,136012656.0,24.54,6.63,16.36,163.61,5.21,5.21,-3.5,10.77,0.0330663,0.94123603,0.26071786,0.24539704,0.20270961,46314450944.0,0.31635258,0.0466626,0.83094309,0.06883055,0.21185562,0.23428247,2.07930319,0.48925078,0.95790803
000028.XSHE,000028.XSHE,224.4329,144.3657,0.7978,29.4797,4.1155,31.3886,3.49,1.40313994,3.1,8.04,97.29,2.22,2.24,75.3,0.81117313,134.89,4.19,4.19,9.32,29.0,1.65,0.26,0.8634,50759194956.6055,170800288.0,6313332736.0,195437776.0,,5566474752.0,6313332736.0,239267879.0,6142532608.0,2850829.56975695,10.13,3.84005528,0.02988524,3.1,1.42,2.96,0.5163,158533872.0,17875138.0,2.99,0.2,7.88,374.6,-8.05,-8.05,-19.87,27.54,,0.83180911,0.035927999999999995,0.02988524,0.03095636,13218350080.0,2.01174627,0.08361610000000001,1.53015506,0.47761882,5.84886024,0.56318982,0.012486399999999998,0.57888275,1.37463568
000030.XSHE,000030.XSHE,96.8645,93.4178,0.4185,18.8861,2.1306,14.9611,1.65,0.53218026,8.87,18.49,99.36,4.76,11.74,6.95,0.93071105,120.1,-28.15,-28.15,-54.73,-51.5,-44.24,-41.37,2.2297,15718594352.6245,5444368.5,850113280.0,75384024.0,,5004293120.0,850113280.0,80746257.0,844668928.0,-228265.7067777,-2.6,2.11732699,0.08624792,8.87,1.02,1.56,0.06,70160744.0,67876136.0,8.62,0.29,86.67,-406.12,-24.66,-24.66,-48.82,-49.78,,0.9362222,0.09212335,0.08624792,0.08867527,7423791616.0,-0.39123682,-0.00913861,2.03865816,0.11451201,0.64559875,0.24918181,,0.32591142,0.48348457
000031.XSHE,000031.XSHE,202.7752,202.7739,1.8622,28.0925,3.3917,10.0267,3.12,7.399053100000001,5.48,29.55,94.05,3.29,2.26,85.79,0.44409757,77.07,25.28,25.28,-55.15,-43.45,-17.82,-45.59,1.5021,200917633263.7891,404230592.0,6799243264.0,372489568.0,,11085902848.0,6799243264.0,607958048.0,6395012608.0,-17284058.23804875,-51.55,3.63180846,0.06672888,5.48,0.67,2.78,0.1021,165421712.0,49475312.0,6.67,2.01,10.5,-867.02,73.71,73.71,-23.08,-58.07,,0.96292383,0.06929819,0.06672888,0.05478397,55321649152.0,-0.19627348,-0.07922955,1.8703935,0.12290384,11.99422091,0.13722682,2.69731109,0.79961006,3.99027016
000039.XSHE,000039.XSHE,449.4222,190.2601,1.3933,22.767,1.6951,138.7654,0.92,2.49702175,2.61,23.05,95.76,5.15,7.64,83.68,0.75090719,26.95,-34.54,-34.54,-56.64,-65.53,30.31,20.84,0.7658,309207834168.6289,568593984.0,13414657024.0,350540000.0,,35494875136.0,13414657024.0,941529008.0,12846062592.0,-3663152.18257709,-12.27,2.89620309,0.03711023,2.61,0.33,0.97,0.0838,263223008.0,-70773000.0,3.71,1.95,-10.42,-289.54,6.18,6.18,18.76,-70.87,,0.73260793,0.05065496,0.03711023,0.02613112,106763173888.0,0.15382188,-0.02310006,0.94793448,0.12564873,0.6139978,0.30816808,2.29451145,0.66753631,2.00784745
