code,code,MC,CMC,TR,PE,PB,PR,ROE,DER,NPTTR,GPM,ETTR,OETTR,GETTR,OPTP,APTP,GSASTR,ITRYOY,IRYOY,IOPYOY,INPYOY,INPA,INPTSA,PS,GP,OP,OR,NP,EV,TOE,TOR,EBIT,TOC,NOCF/MC,OTR,GPOA,OPM,NPM,ROA,INC,EPS,AP,VCP,OPTTR,FETTR,IPTP,OTOP,ITRA,IRA,IOPA,INPTSYOY,ROIC,OPTT,TP/TOR,OP/TOR,NP/TOR,TA,FCFF/TNCL,NOCF/TL,TCA/TCL,TOR/TA,TOR/FA,TOR/TCA,LTL/OC,TL/TA,TL/TOE
000001.XSHE,000001.XSHE,698.1015,657.3409,0.8905,74.7064,3.6572,-16.149,7.15,28.03667476,36.6,,48.21,,41.43,88.22,1.00376973,,-0.08,-0.08,5.36,13.03,11.5,11.5,4.6898,,1421448960.0,3623102976.0,1326030976.0,,19088435200.0,3623102976.0,,2018183040.0,-5876940.59873987,-113.24,,0.44296838,36.6,0.24,7.18,0.43,1331029760.0,,44.3,,,-288.63,-2.87,-2.87,13.99,13.03,,0.99612519,0.44469148,0.44296838,0.36599318,554264690688.0,,-0.00766607,,0.00653677,2.02517962,,,0.96556078,28.03667476
000002.XSHE,000002.XSHE,1265.5487,1081.0302,1.1503,26.8453,3.6218,16.4953,1.25,2.49374618,7.37,27.45,91.26,4.95,4.12,81.86,0.62268898,181.36,46.31,46.31,93.08,73.89,-74.24,-75.33,2.6369,212330859405.4785,676214592.0,7735185920.0,569754688.0,,42364149760.0,7735185920.0,1013309952.0,7058971648.0,1121746.29803513,18.35,1.63958874,0.10754683,7.37,0.45,1.02,0.039,354779968.0,155680128.0,10.75,2.42,18.85,209.94,-43.31,-43.31,-71.89,101.03,,1.0070465,0.1067943,0.10754683,0.07365753,129502511104.0,0.07614800000000001,0.01629161,1.96917713,0.05973001,6.72181125,0.06248496,3.14635873,0.67287005,2.05688918
000005.XSHE,000005.XSHE,41.6022,41.5753,1.8399,-361.0004,5.6201,-64.9752,-1.28,0.79625865,-62.61,7.43,163.6,3.7,43.25,101.59,0.93584045,20.54,-63.74,-63.74,-303.17,-298.56,-60.17,-60.17,73.8794,113422001.1095,-9709548.0,15265411.0,-9557112.0,,740237056.0,15265411.0,,24974960.0,223594.37961512,60.94,0.08530169,-0.63604891,-62.61,-0.72,-1.2,-0.01,-8943932.0,,-63.6,20.76,,-95.8,81.71,81.71,-59.51,-298.56,,1.01595001,-0.6260631999999999,-0.63604891,-0.6260631999999999,1329657216.0,19.8779173,0.01578164,0.38303917,0.01148071,0.19021733,0.0676683,,0.44328729999999994,0.79625865
000006.XSHE,000006.XSHE,57.1596,55.4517,1.5153,247.5435,3.1041,11.8579,2.59,2.94531289,16.23,54.29,96.69,6.56,4.58,19.36,0.32898466,277.59,166.95,166.95,593.04,756.46,-24.83,-24.61,8.2845,15545430133.1926,9487909.0,286340576.0,46486292.0,,1916896896.0,286340576.0,108192000.5,276852640.0,5690550.73792486,113.6,2.11778259,0.17054164,16.23,0.66,0.85,0.092,15293277.0,39345084.0,17.05,20.67,80.29,3428.25,48.62,48.62,-32.66,713.38,,0.99647218,0.17114541,0.17054164,0.16234616,7340427776.0,0.12909533,0.05997377,1.88526745,0.0390087,11.34569642,0.04496509,15.28003133,0.73885762,2.82932849
000009.XSHE,000009.XSHE,136.4529,123.6138,3.093,66.2865,7.247999999999999,8.2203,4.68,2.72520165,14.56,34.13,85.96,7.41,6.28,81.8,0.70027916,123.56,23.33,23.33,68.68,78.25,17.03,38.91,3.9791,30313225028.0273,124714168.0,888169472.0,129315720.0,,2699835904.0,888169472.0,172876740.0,763455360.0,1964554.50654459,30.18,3.87122559,0.16548721,14.56,1.83,4.68,0.0873,90557104.0,22266520.0,16.55,2.3,14.6,214.95,1.93,1.93,9.27,45.67,,0.96403415,0.17166115,0.16548721,0.14559802,7830394880.0,0.15741508,0.0522495,1.81353648,0.11342589,1.04383465,0.15249361,3.23364155,0.65521076,1.90032252
000012.XSHE,000012.XSHE,194.8191,90.24799999999999,1.1874,43.0494,3.8568,-120.0826,6.47,1.08445792,23.02,37.49,76.09,4.48,7.46,92.41,0.86052401,99.64,29.71,29.71,144.67,121.32,55.37,58.73,4.285,55552019864.4023,354333472.0,1481782272.0,341079616.0,,5314334208.0,1481782272.0,404907202.0,1127448704.0,2020069.78652024,26.56,5.14740789,0.24730232,23.02,3.19,6.0,0.26,293507200.0,12114733.0,24.73,1.45,3.16,111.07,23.87,23.87,61.0,133.92,,0.9556527,0.25877844,0.24730232,0.23018201,10792231936.0,0.48645206,0.07184292,0.34518244,0.13730082,0.17968092,1.01054169,1.26245382,0.50757788,1.0307779000000001
000016.XSHE,000016.XSHE,68.3856,34.0749,9.5399,36.6899,1.7891,36.4086,0.69,2.30053573,0.85,17.97,99.27,13.6,3.05,65.12,0.42973631,100.24,13.15,13.15,-71.54,-70.62,-14.71,-34.25,0.5603,69255979426.0034,28208312.0,3853977856.0,32755410.0,,4042474240.0,3853977856.0,66006446.0,3825769472.0,-2257568.9363801004,-4.01,5.39554307,0.01000615,0.85,0.28,0.37,0.0219,14076189.0,10355169.0,1.0,0.59,23.9,-547.3,50.51,50.51,-15.29,-75.47,,0.89019494,0.0112404,0.01000615,0.00849912,12835775488.0,-0.9944258,-0.01755714,1.27429372,0.30025283,3.02893875,0.34655962,,0.68506192,2.17522746
000021.XSHE,000021.XSHE,107.4772,107.3645,0.6979,37.6109,3.0878,58.5905,1.78,0.3649353,1.98,4.0,98.44,1.03,1.52,70.08,1.12820529,100.19,-30.0,-30.0,-45.94,-43.53,35.97,53.83,0.9958,11092674560.0,43276408.0,2773168640.0,54854180.0,,3787237120.0,2773168640.0,56171229.0,2729892352.0,1502666.11837028,5.82,2.19333418,0.02217759,1.98,1.17,1.77,0.0706,61886776.0,18225782.0,2.22,-0.2,29.51,373.19,40.46,40.46,32.6,-0.77,,0.99594724,0.02226783,0.02217759,0.01978033,5057448448.0,8.9981159,0.12714602,2.59596684,0.54833355,2.56213921,0.85370076,,0.25115661,0.33539267
000024.XSHE,000024.XSHE,483.7636,182.1006,2.309,26.8775,3.0904,7.1943,3.08,1.61827691,19.18,40.96,78.28,2.45,2.1,88.73,1.02473418,168.78,419.9,419.9,234.96,182.7,47.64,49.9,6.9609,98779128549.2344,523694688.0,2411599872.0,462640768.0,,17117329408.0,2411599872.0,588265132.0,1887905280.0,4145852.43507285,83.17,2.32699853,0.24298508,19.18,1.12,3.08,0.276,474083808.0,62288092.0,24.3,-0.08,10.55,382.97,17.49,17.49,45.58,178.98,,0.99285341,0.24473409,0.24298508,0.19183977,42449158144.0,0.29850687,0.07917362,2.01044108,0.05681149,9.02796726,0.06456359,4.64884305,0.59675687,1.47989363
000027.XSHE,000027.XSHE,279.4967,75.9696,3.8437,14.8585,2.1903,-34.4678,5.67,1.12568441,22.31,27.88,81.28,0.25,3.19,70.08,0.77389209,103.72,14.59,14.59,127.35,74.04,-14.74,-17.84,2.8148,101361670482.2886,680497664.0,3635641088.0,811230080.0,,15292453888.0,3635641088.0,1067857760.0,2955143424.0,4317446.48967849,33.19,3.41777842,0.21217103,22.31,2.8,5.06,0.32,627804544.0,90880016.0,21.22,2.66,9.36,177.33,47.44,47.44,-15.72,74.09,,0.79443553,0.26707143,0.21217103,0.22313261,29657180160.0,0.27923288,0.08400522,0.86287911,0.12258889999999999,0.26504421,0.49596439,1.69205256,0.48435917,0.93933435
