code,code,MC,CMC,TR,PE,PB,PR,ROE,DER,NPTTR,GPM,ETTR,OETTR,GETTR,OPTP,APTP,GSASTR,ITRYOY,IRYOY,IOPYOY,INPYOY,INPA,INPTSA,PS,GP,OP,OR,NP,EV,TOE,TOR,EBIT,TOC,NOCF/MC,OTR,GPOA,OPM,NPM,ROA,INC,EPS,AP,VCP,OPTTR,FETTR,IPTP,OTOP,ITRA,IRA,IOPA,INPTSYOY,ROIC,OPTT,TP/TOR,OP/TOR,NP/TOR,TA,FCFF/TNCL,NOCF/TL,TCA/TCL,TOR/TA,TOR/FA,TOR/TCA,LTL/OC,TL/TA,TL/TOE
000001.XSHE,000001.XSHE,2482.0168,2481.9958,0.3435,8.802999999999999,0.909,14.3827,1.52,11.58557179,13.07,,84.07,,30.16,57.94,0.99672058,,16.46,16.46,-2.02,4.86,-44.34,-44.34,1.7991,,3224000000.0,35000000512.0,4574000128.0,,312982994944.0,35000000512.0,,29424001024.0,-50162833.54544649,-355.73,,0.15931428,13.07,0.12,1.52,0.2357,4559000064.0,2323000064.0,15.93,,41.75,-3861.8201,-0.37,-0.37,-47.77,4.86,,1.00215668,0.15897143,0.15931428,0.13068572,3939070115840.0,,-0.03433591,,0.00888535,3.15542745,,,0.9205439000000001,11.58557179
000002.XSHE,000002.XSHE,3038.0161,2611.4377,0.6429,7.8154,1.6155,-19.0716,11.61,7.76008738,18.43,36.64,78.27,2.59,2.18,90.13,0.75877608,90.51,18.35,18.35,-3.33,-3.4,185.24,222.42,0.8258,5275394817333.0,31286538240.0,143979118592.0,26541197312.0,,270579122176.0,143979118592.0,35625209024.0,112692584448.0,14467467.15524449,30.53,3.04948559,0.24067527,18.43,1.58,11.34,1.8254,20138825728.0,3075857920.0,24.07,0.63,8.86,140.48,70.2,70.2,145.67,4.26,,0.99820583,0.24110786,0.24067527,0.1843406,1729929412608.0,0.32428297,0.03011779,1.13073847,0.08322832,11.61137074,0.10005572,1.2531876,0.84358949,5.39343266
000006.XSHE,000006.XSHE,63.3148,63.2356,0.8036,7.9029,0.94,-10.377,5.32,1.27310315,21.57,50.07,71.87,1.44,2.91,97.15,0.85980137,45.75,92.59,92.59,19.26,0.96,53.05,40.62,1.6968,88518254163.8428,497296128.0,1767890048.0,381408576.0,,7170228736.0,1767890048.0,561638208.0,1270593920.0,-10563097.11517217,-37.83,5.62187677,0.28921656,21.57,2.44,5.0,0.2588,327935616.0,20361372.0,28.92,2.81,3.98,-134.49,75.05,75.05,52.08,-5.84,,0.99886187,0.2895461,0.28921656,0.21574225,15745320960.0,0.06395939,-0.07799338,2.42066818,0.11228034,134.49785041,0.14170397,2.85467976,0.54461209,1.19593008
000008.XSHE,000008.XSHE,87.8731,84.2234,0.9743,25.1124,1.2194,-217.8618,1.14,0.45774778,13.94,51.53,88.34,10.47,15.05,65.06,0.81849578,89.8,12.13,12.13,25.68,29.38,46.87,50.93,3.0992,32329311118.9453,73137160.0,627388160.0,87487728.0,,7301288960.0,627388160.0,145109496.0,554251008.0,429071.28438092,6.01,3.04997493,0.17223733,13.94,0.83,0.99,0.0296,71608336.0,267715.75,17.22,5.21,0.24,51.55,0.56,0.56,56.09,32.22,,0.96121442,0.17918721,0.17223733,0.13944753,10599861248.0,1.08209697,0.01143035,1.85594145,0.05918834,1.55976442,0.11260632,0.82379508,0.31119009,0.45177938
000009.XSHE,000009.XSHE,159.3954,157.2091,2.1236,50.464,2.9578,22.5885,1.17,3.68892704,6.72,36.03,90.54,10.78,6.45,85.67,0.20357075,114.81,23.9,23.9,4244.52,449.03,-0.7,-13.02,1.1489,103187057163.2031,272419968.0,2863920640.0,193538096.0,7367716703.3954,10608352256.0,2878326016.0,420398192.0,2605905920.0,4238883.65509279,23.59,3.38452967,0.11244427,6.76,0.64,0.73,0.0243,39398696.0,29591396.0,11.19,3.56,9.31,248.02,-21.46,-21.58,10.99,484.11,0.01844123,1.0127237,0.11047585,0.11188151,0.06723981,30487857152.0,0.20386585,0.033987699999999996,1.57808059,0.09440893,0.68101925,0.14220841,1.15748926,0.65204661,1.87394832
000012.XSHE,000012.XSHE,139.8688,88.0898,0.6196,26.4821,1.4651,-10.7765,1.77,0.89160351,6.32,26.81,88.86,3.37,5.39,146.49,0.77519209,113.97,3.46,3.46,40.0,38.25,-30.09,-31.89,1.3821,74355334669.875,308895680.0,2773417984.0,175328352.0,,9910859776.0,2773417984.0,283330132.0,2464522240.0,5293584.65857963,26.7,4.03603965,0.07544126,6.32,0.95,1.44,0.0537,135913152.0,,7.54,2.61,,239.69,4.05,4.05,-30.5,43.59,,0.99227774,0.07602838,0.07544126,0.06321743,18422845440.0,0.50713151,0.0869841,0.70258548,0.15054232,0.277256,0.59015293,0.53221823,0.46203423,0.85885436
000021.XSHE,000021.XSHE,285.1301,284.7556,6.2788,78.8394,4.4127,-46.6858,1.92,1.60986635,4.36,9.34,94.41,0.56,2.65,102.6,0.49591593,100.82,-16.72,-16.72,-43.92,-43.31,123.01,168.2,2.1065,33806972497.2656,202361632.0,3619590144.0,157887712.0,,6620598784.0,3619590144.0,114065932.0,3417228544.0,-4515763.77273472,-35.57,1.98596458,0.05423505,4.36,0.98,1.23,0.0835,78299032.0,-36975388.0,5.42,-2.3,-18.75,-636.28,28.1,28.1,136.19,-54.36,,0.99529604,0.05449138,0.05423505,0.04362033,17022948352.0,-5.95296495,-0.12377783,1.1094947,0.21263004,1.44934883,0.31921482,,0.61107799,1.5712097
000025.XSHE,000025.XSHE,82.3752,75.0599,1.7709,37.4996,6.4813,31.9507,13.05,0.24120970000000003,105.47,25.94,94.37,6.67,12.12,3.6,-0.03098192,130.32,17.61,17.61,326.88,203.17,650.89,707.99,14.4246,3772593731.1109,8182521.5,145435376.0,153396096.0,,1339213056.0,145435376.0,227262119.3125,137252848.0,254238.27093431,14.4,2.29228014,1.56078373,105.47,8.9,-0.4,0.361,-4752505.5,218480192.0,156.08,0.18,96.25,255.95,-1.31,-1.31,822.29,204.65,,0.99998999,1.56079935,1.56078373,1.05473716,1645782144.0,-41.417342700000006,0.06831388,2.27896545,0.08836855,1.35768902,0.21252006,,0.18627566,0.22891739
000027.XSHE,000027.XSHE,212.8932,212.8932,0.125,11.8298,0.8885,25.5636,2.41,2.00402397,14.52,31.26,85.02,1.05,3.72,90.34,0.83631751,108.53,22.71,22.71,430.85,732.96,4.2,2.46,0.9708,168613332240.0059,804680448.0,5393900544.0,782991424.0,31712068564.8932,33571393536.0,5393900544.0,1451618656.0,4586030080.0,8306951.13310626,32.79,1.80119941,0.16289773,14.52,0.85,2.32,0.1717,654829440.0,52369792.0,16.29,10.4,5.88,219.78,-16.0,-16.0,-3.96,918.44,0.01962384,0.98648302,0.16512978,0.16289773,0.14516238,93611696128.0,0.09759159,0.029455099999999998,1.12406226,0.05761994,0.15065478,0.22790048,5.63359075,0.64137612,1.78843653
000028.XSHE,000028.XSHE,176.1743,151.3224,0.7233,13.8579,1.3757,22.3651,2.53,1.59809778,2.63,10.22,97.49,5.59,1.53,77.85,0.84434112,101.04,24.21,24.21,10.43,11.86,-15.16,-11.23,0.3385,139480449657.7939,342477984.0,13647793152.0,359292320.0,,14917877760.0,13647793152.0,483674944.0,13305315328.0,-515372.69288784,-0.67,4.0061029,0.03204627,2.63,1.05,2.47,0.7271,303365280.0,86069936.0,3.2,0.32,19.56,-26.51,2.24,2.24,-18.03,9.14,,0.99417274,0.0322341,0.03204627,0.02632604,34816991232.0,-0.04273758,-0.00456279,1.5274929,0.39198658,23.369700899999998,0.48279011,,0.57153461,1.33391062
000031.XSHE,000031.XSHE,229.7464,97.2156,0.4116,9.6595,1.1836,2.8722,-0.31,7.24546403,-0.38,27.15,93.4,5.46,5.38,207.89,5.2755186,103.12,28.73,28.73,-70.2,-106.38,-105.67,-111.3,0.68,310980630766.582,755483968.0,11454167040.0,-43161412.0,,42541039616.0,11454167040.0,655817308.0,10698682368.0,6017403.56525285,12.07,1.69765401,0.03186061,-0.38,-0.02,-1.24,-0.0133,-227698832.0,-257349968.0,3.19,2.55,-70.82,182.99,182.01,182.01,-65.16,-113.97,,1.00423001,0.03172641,0.03186061,-0.00376818,183182573568.0,0.00182376,0.00982979,1.57690439,0.06252869,2.71173428,0.08561974,5.43844318,0.76776699,3.30602014
000039.XSHE,000039.XSHE,277.5622,118.0557,0.3355,17.9975,0.7875,-14.8202,2.34,2.98236839,5.33,16.63,123.47,3.38,8.03,-157.19,0.65358706,85.27,-9.16,-9.16,62.85,6.01,978.92,2182.4299,0.3234,401698801544.5781,-5668555776.0,24155070464.0,1288471040.0,57554304205.5622,55037976576.0,24155070464.0,4038845952.0,29823625216.0,14625216.18468552,16.81,2.33399921,0.17018924,5.33,0.76,2.17,0.2527,842128000.0,424166016.0,17.02,1.79,11.76,-71.61,27.52,27.52,1864.16,-14.81,0.03330947,1.13999766,0.14928911,0.17018924,0.05334164,172107513856.0,0.1866859,0.03467518,1.27599516,0.14034873,0.63819135,0.26832073,1.53524327,0.68021171,2.12706849
000050.XSHE,000050.XSHE,277.9303,248.1845,0.722,33.5112,1.0407,-59.7558,-0.76,1.45068558,-2.98,18.79,100.94,1.94,6.01,47.4,1.46076078,133.69,-4.35,-4.35,60.71,29.79,-152.39,-152.39,0.9178,128908040661.7383,-64636980.0,6860459520.0,-204447920.0,,26707224576.0,6860459520.0,88540240.0,6925096448.0,7980819.31025977,32.33,1.96953484,-0.0196912,-2.98,-0.31,-1.11,-0.0998,-298649504.0,428308.4062,-1.97,3.28,-0.31,-3431.6399,-22.27,-22.27,-129.99,29.79,,0.99059569,-0.01987814,-0.0196912,-0.02980091,65451008000.0,0.34885771,0.05725077,0.70542018,0.10481824,0.24288342,0.47652988,2.40664179,0.59195094,1.45068558
000060.XSHE,000060.XSHE,127.7947,127.7486,0.3914,14.9975,1.1687,217.7646,1.99,0.81911321,4.02,11.72,96.97,1.52,3.87,60.46,0.57824743,55.26,82.19,82.43,16.22,78.84,27.51,30.6,0.5596,63983835672.2095,165947456.0,5459371520.0,219714320.0,,11363829760.0,5471113216.0,319945236.0,5305165824.0,9032927.9256219,21.14,3.14871751,0.05271142,4.02,1.07,1.17,0.0605,127049240.0,130624040.0,5.26,0.83,47.59,695.62,-32.26,-32.34,34.0,43.86,,1.04848945,0.05016578,0.05259830000000001,0.04015898,20320602112.0,0.72666278,0.12888128,1.06296396,0.26923972,0.75616278,0.82127106,0.18992135,0.44077298,0.78818255
000061.XSHE,000061.XSHE,113.8663,113.7624,1.5035,71.3001,2.2556,-407.0086,1.45,2.41394048,14.15,37.31,83.59,2.89,11.13,78.49,0.54011673,109.43,27.63,27.63,15.33,23.32,47.97,77.7,4.1989,28521926045.0232,125429632.0,764457920.0,108202544.0,,6741458432.0,764457920.0,221687332.0,639028288.0,2953770.94578833,44.0,1.50689643,0.20597970000000002,14.15,0.57,1.17,0.0427,58442004.0,17529450.0,20.6,8.09,10.97,268.15,5.24,5.24,40.95,11.76,,0.98529954,0.20905288,0.20597970000000002,0.14154153,18927595520.0,0.06451534,0.0275998,0.54782011,0.04038854,0.37881648,0.19403621,4.47354197,0.64382914,1.80764114
000062.XSHE,000062.XSHE,126.0321,125.8791,0.3373,20.0041,2.4331,42.3067,2.77,1.0886777,3.74,10.22,94.59,1.63,1.58,111.13,0.84035885,93.36,30.51,30.51,-12.08,-15.7,-2.19,-3.02,0.8779,45228335487.0088,239465168.0,4425473024.0,165377712.0,,5711279616.0,4425473024.0,246061858.0,4186008064.0,1337217.71037005,3.81,3.98470906,0.04844805,3.74,1.49,2.72,0.1354,138976624.0,490058.125,4.84,0.69,0.23,70.38,10.26,10.26,-0.11,-15.55,,0.99504665,0.04868922,0.04844805,0.0373695,11350473728.0,0.30145379,0.02988589,1.43738898,0.38989324,16.96328515,0.60428413,0.10508630000000001,0.49682456,0.9873784
000063.XSHE,000063.XSHE,1812.0573,1365.2926,3.7865,35.2001,4.498,24.5813,3.6,3.58165307,3.62,34.27,93.08,8.22,4.73,136.32,-0.23517718,105.86,-0.94,-0.94,2253.22,164.06,-67.97,-61.61,1.9971,908013931586.1328,1834274048.0,26495883264.0,958723968.0,,37954297856.0,26495883264.0,1771373952.0,24661610496.0,2506171.27110778,17.14,6.43059661,0.06299718,3.62,0.66,-0.8,0.2413,-225470000.0,-159530000.0,6.3,1.61,-11.86,247.58,34.97,34.97,-52.85,269.49,,1.24050552,0.05078347,0.06299718,0.03618388,141202128896.0,0.42773564,0.04398471,1.1875253000000001,0.18764507,2.82367119,0.25832713,0.57680551,0.73120597,2.7203201
000066.XSHE,000066.XSHE,358.9951,305.3601,1.5568,37.5608,5.7365,74.3353,0.53,1.83882177,1.57,21.91,98.0,5.28,5.08,106.48,0.57292643,66.45,32.15,32.15,308.88,216.67,-54.35,-63.64,3.2969,61776944785.7666,56329800.0,2819577600.0,44397484.0,,6581989376.0,2819577600.0,76667227.0,2763247616.0,-1409624.90794557,-17.95,3.41507457,0.01651974,1.57,0.26,0.4,0.0114,25436492.0,-34630460.0,1.65,0.84,-65.46,-898.37,16.97,16.97,-41.07,177.79,,0.88049931,0.01876179,0.01651974,0.01574615,18089486336.0,-0.02243276,-0.04397554,1.29108706,0.15586831,1.47064047,0.25127486,0.84076737,0.63614288,1.74833129
000069.XSHE,000069.XSHE,526.6009,451.6565,0.3935,4.5807,0.8448,48.6816,5.22,4.49505799,32.01,58.56,79.89,3.62,5.19,50.83,0.59016263,187.36,24.15,24.15,26.8,26.8,134.43,97.88,0.9852,714838852291.3711,2454822400.0,12206947328.0,3906983936.0,89638757774.6009,84206895104.0,12206947328.0,5565174144.0,9752124416.0,9199353.66945265,39.69,1.96171473,0.39563653,32.01,1.12,3.77,0.3886,2305755904.0,2348172800.0,39.56,6.03,48.62,197.34,25.4,25.4,104.5,3.62,0.02603931,1.00005778,0.39561367,0.39563653,0.32006232,364394905600.0,0.06981705,0.01728977,1.66217825,0.03349923,0.84766019,0.04171171,17.37181444,0.76891313,3.3273763
000078.XSHE,000078.XSHE,128.7364,122.1834,2.6069999999999998,36.955999999999996,2.0188,134.4308,2.56,4.98849254,2.85,13.65,97.01,5.01,2.94,87.79,0.58453352,112.61,-4.1,-4.1,37.52,69.04,61.44,125.67,0.312,134474977464.2949,294888288.0,9851646976.0,280460960.0,,7961804800.0,9851646976.0,566956724.0,9556758528.0,179441.13092381,0.23,3.3810895,0.03440698,2.85,0.69,2.6,0.0586,163938832.0,20407028.0,3.44,2.35,6.08,7.83,-4.4,-4.4,25.76,53.9,,1.00909827,0.03409676,0.03440698,0.02846843,39772676096.0,0.05135749,0.00072619,1.1380039,0.24769887,10.79800334,0.30451695,0.0093808,0.79981727,3.99543497
000089.XSHE,000089.XSHE,155.4483,155.4483,0.3328,26.1822,1.2887,28.4361,0.95,0.16105891,11.74,16.55,87.33,-0.05,3.18,84.78,0.67959733,121.13,6.49,6.49,31.82,23.53,-33.23,-33.99,4.0837,16497459741.8826,126296264.0,996825408.0,117062768.0,,12079026176.0,996825408.0,135538586.0,870529152.0,794830.16178714,12.39,1.17655672,0.15942112,11.74,0.84,0.66,0.0554,79555544.0,27192648.0,15.94,-1.35,18.25,97.83,4.65,4.65,-29.48,23.69,,1.06678206,0.14944113,0.15942112,0.11743558,14021814272.0,-7.73796796,0.06359672,1.70246334,0.07109104,0.13495151,0.31315138,,0.13855473,0.16083985
000090.XSHE,000090.XSHE,91.5587,91.5524,0.4025,10.6921,1.318,2.2453,0.1,3.46940336,0.44,16.79,97.81,0.75,3.66,81.2,-0.05529139,359.2,81.52,81.52,306.14,130.99,-94.45,-95.04,0.7872,35941104709.2412,46859504.0,2140625536.0,9394786.0,,8832262144.0,2140625536.0,83115674.0,2093766016.0,48366081.96535459,206.87,0.91772656,0.02659635,0.44,0.03,-0.01,0.0047,-519450.75,4665575.0,2.66,1.19,8.08,9450.2402,-17.12,-17.12,-80.91,129.42,,0.98652043,0.02695975,0.02659635,0.004388800000000001,39163195392.0,0.58743566,0.14600064,1.52900534,0.05465911,5.55140372,0.06166018,4.19405427,0.77447545,3.434107
000100.XSHE,000100.XSHE,596.6041,558.3838,2.9656,22.7906,1.9813,-7.3978,0.13,3.35287982,1.05,6.17,109.79,1.7,2.07,-650.13,-1.5751378,102.52,-48.06,-48.22,-69.39,-85.68,-77.3,-91.66,0.7946,99432143616.709,-1583160064.0,16115420160.0,170319696.0,51139226500.6041,63883145216.0,16173430784.0,606935288.0,17756592128.0,6504852.3652893,24.08,0.60318612,0.01670397,1.06,0.1,-0.89,0.003,-268276992.0,972462656.0,1.66,2.25,399.35,-245.13,7.51,7.18,-62.35,-95.87,0.00457512,1.10544969,0.01505637,0.01664406,0.01053083,164844879872.0,0.15058152,0.03843854,1.11839274,0.09811303,0.35578006,0.33585829,2.54703568,0.61246512,1.58041277
000156.XSHE,000156.XSHE,137.7451,123.0364,0.8116,20.6345,1.2674,-50.0049,0.94,0.40378315,11.81,35.93,85.74,15.98,8.82,130.94,1.20454333,94.39,2.4,2.4,-42.84,-38.83,-42.51,-42.51,3.8845,30857875413.4551,122476144.0,858833152.0,101394616.0,,10868590592.0,858833152.0,36014378.0,736356992.0,1052165.58680256,16.88,2.02251973,0.10869286,11.81,0.66,1.13,0.0707,122134208.0,-33448050.0,10.87,-6.7,-35.76,118.33,2.43,2.43,-49.03,-38.83,,0.9979709000000001,0.10891386,0.10869286,0.1180609,15257144320.0,0.57596277,0.0330247,3.15723101,0.05629056,0.29129653,0.09245773,,0.28763926,0.40378315
000157.XSHE,000157.XSHE,490.505,399.80300000000005,1.214,11.2206,1.2621,-13.325,2.32,1.35178815,7.06,30.5,92.61,8.74,4.12,108.22,0.9174449,86.24,50.79,50.79,-20.91,21.73,-8.31,-1.32,1.1326,352348961280.0,854080832.0,11552424960.0,815335168.0,17372220618.505,39533170688.0,11552424960.0,1088315554.0,10698343424.0,2562429.9925345,10.88,3.82705014,0.07025302,7.06,0.83,1.95,0.1132,748025088.0,78069368.0,7.03,2.59,9.89,147.16,21.7,21.7,-26.35,24.36,0.01755953,1.02834816,0.06831637,0.07025302,0.07057697,92068028416.0,-0.5814545999999999,0.02392478,1.82694713,0.12547705,1.99091163,0.18284327,0.35399346,0.57060913,1.32888045
000158.XSHE,000158.XSHE,137.481,135.0123,4.6096,73.2955,2.3252,47.7851,0.19,1.26865137,0.34,8.43,103.02,2.06,4.12,-693.59,-7.49019011,119.48,18.74,18.74,-67.79,-18.63,-83.45,-74.87,1.2978,17977227876.3965,-64506940.0,2132529920.0,7249494.5,,5919259136.0,2132529920.0,80930455.125,2197036800.0,-222483.75684895,-1.43,1.33953672,0.00405764,0.34,0.05,-0.91,0.0068,-54300092.0,-1036498.5,0.41,3.36,-11.14,47.42,-6.75,-6.75,-84.72,15.56,,0.93039391,0.00436121,0.00405764,0.00339948,13420481536.0,0.02753276,-0.00407764,1.22194345,0.15890115,0.99692069,0.28245329,0.35247604,0.55893839,1.26725697
000166.XSHE,000166.XSHE,1101.7576,991.5142,0.1397,19.2097,1.3241,10.7153,1.18,3.650039,12.26,,86.59,,31.34,-26.98,0.87508188,,38.24,38.24,3.99,14.82,-36.17,-37.06,4.4799,,-294002912.0,8171507712.0,1001627392.0,,84831404032.0,8171507712.0,,7075362304.0,12823955.34349657,172.9,,0.13414235,12.26,0.26,1.06,0.0391,876505984.0,1246431616.0,13.41,,114.39,-4805.7002,37.63,37.63,-40.44,15.32,,1.00597585,0.1333455,0.13414235,0.12257559,388537253888.0,,0.04652163,,0.02103147,7.19813876,,,0.78166468,3.58011108
000301.XSHE,000301.XSHE,198.2294,59.9372,0.5145,12.2834,1.4143,9.48,3.09,1.40853032,6.91,13.29,92.55,0.89,1.25,100.71,0.95818688,97.81,-1.67,-1.67,342.73,130.25,8.26,8.42,0.7965,81732460381.0791,457969984.0,6149921792.0,424659104.0,7972709126.2294,15300012032.0,6149921792.0,593781990.0,5691951616.0,11656126.04689865,37.57,2.33239757,0.07327909,6.91,1.27,2.96,0.1056,406902784.0,-5292892.0,7.33,2.26,-1.16,504.53,-4.51,-4.51,-3.52,130.42,0.02143753,0.99107221,0.0739392,0.07327909,0.06905114,35042250752.0,0.32003196,0.11703772,0.78689019,0.17550019,0.46051677,0.58809366,0.42845789,0.56338392,1.29034152
000333.XSHE,000333.XSHE,3442.4277,3363.3105,0.6043,14.5579,3.5041,23.6283,6.42,1.84166462,9.34,28.2,89.9,12.08,3.14,91.21,0.95904529,90.78,5.93,6.36,12.85,18.64,-33.81,-32.34,1.2464,1893569760080.953,6808286208.0,67147862016.0,6300300800.0,,104361934848.0,67441422336.0,6785998784.0,60633133056.0,2324635.28924388,11.92,6.63736958,0.10884613,9.38,2.21,6.33,0.8803,6042273792.0,121744000.0,10.84,-1.01,1.63,117.54,-14.45,-14.53,-34.25,23.48,,0.97914664,0.11068039999999998,0.10837235,0.09341886,285289185280.0,0.11105908,0.04422987,1.54620263,0.23639670000000002,3.14316877,0.33706028,0.87768495,0.63418901,1.7336519
