code,code,MC,CMC,TR,PE,PB,PR,ROE,DER,NPTTR,GPM,ETTR,OETTR,GETTR,OPTP,APTP,GSASTR,ITRYOY,IRYOY,IOPYOY,INPYOY,INPA,INPTSA,PS,GP,OP,OR,NP,EV,TOE,TOR,EBIT,TOC,NOCF/MC,OTR,GPOA,OPM,NPM,ROA,INC,EPS,AP,VCP,OPTTR,FETTR,IPTP,OTOP,ITRA,IRA,IOPA,INPTSYOY,ROIC,OPTT,TP/TOR,OP/TOR,NP/TOR,TA,FCFF/TNCL,NOCF/TL,TCA/TCL,TOR/TA,TOR/FA,TOR/TCA,LTL/OC,TL/TA,TL/TOE
000001.XSHE,000001.XSHE,293.774,263.4237,0.8341,7.1770000000000005,1.6058,1.9593,6.64,23.02517108,32.35,,,,34.41,90.01,0.98932093,,26.06,26.06,39.15,56.5,2.94,2.94,2.1316,,1340230016.0,3626153984.0,1173159936.0,,18374662144.0,3626153984.0,,2102946048.0,102999909.8011021,834.46,,0.42006157,32.35,0.27,6.57,0.49,1160631680.0,182978000.0,42.01,,12.29,2257.72,1.8,1.8,4.0,56.5,,1.02297311,0.41062817,0.42006157,0.32352734,441454395392.0,,0.07152007,,0.00821411,2.39911316,,,0.958377,23.02517108
000002.XSHE,000002.XSHE,709.1911,605.669,0.8905,13.6281,2.3569999999999998,-28.9994,0.72,2.81209033,6.2,38.63,93.14,8.03,3.54,85.82,0.67199269,189.89,71.82,71.82,-0.96,13.09,-79.06,-83.95,1.6157,204232941521.5781,362540352.0,5286899712.0,327650304.0,,36851654656.0,5286899712.0,494549784.0,4924359680.0,-705382.9739858,-9.46,1.68141012,0.08149408,6.2,0.28,0.73,0.02,220178608.0,68310672.0,8.15,1.36,16.17,-137.99,-51.29,-51.29,-81.26,-13.42,,1.01985043,0.07990788,0.08149408,0.061974,121465274368.0,-0.05641223,-0.00591218,1.72380926,0.04352602,8.21501005,0.04512861,3.05845245,0.69660756,2.29606048
000006.XSHE,000006.XSHE,25.0041,22.7727,1.4654,6.9812,1.4680000000000002,-3.6966,-0.01,2.54931891,-0.53,57.15,104.34,6.1,17.52,365.45,0.43072311,88.15,-53.85,-53.85,-101.5,-100.76,-107.12,-103.73,1.6175,4178855660.3735,-3171733.25,73120832.0,-386476.9688,,1778031232.0,73120832.0,29397823.125,76292568.0,-4650774.72420219,-159.04,0.68280818,-0.01062765,-0.53,-0.01,-0.01,0.0,-166464.5625,2394630.5,-1.06,41.39,-275.91,3666.3999,-31.83,-31.83,-111.03,-100.42,,0.89539032,-0.0118693,-0.01062765,-0.00528546,6120101888.0,-0.06547564,-0.02678179,2.12849219,0.01194765,2.51428633,0.01354604,57.44640394,0.70947688,2.44206666
000009.XSHE,000009.XSHE,41.3446,29.6914,1.5673,16.5037,2.4306,-24.7067,1.73,2.14275848,8.53,37.18,78.9,4.81,4.99,159.04,0.35290915,70.7,255.94,255.94,8.51,-26.6,-14.26,-52.37,1.4318,27127311084.7427,153915104.0,729621056.0,62200904.0,,2419329280.0,729621056.0,113693360.0,575705920.0,-2328523.44495891,-13.19,4.47332894,0.14311272,8.53,1.03,1.28,0.028999999999999998,21951268.0,-49497048.0,14.31,2.32,-51.15,-62.55,1.32,1.32,19.83,-42.2,,1.07895645,0.13263994,0.14311272,0.08525097,6064233472.0,0.00990558,-0.02641273,1.41959934,0.12031546,0.87922063,0.16236595,0.9805703000000001,0.60104949,1.50657642
000012.XSHE,000012.XSHE,105.1538,45.8814,1.9580000000000002,15.4107,2.2078,-9.2555,3.01,1.10918339,13.49,29.54,86.81,4.68,8.17,90.87,0.81098516,113.03,-6.76,-6.76,-29.6,-20.67,-34.05,-36.34,2.3847,33746773067.667004,150651584.0,1142409344.0,154109296.0,,5017359360.0,1142409344.0,205486891.0,991757760.0,1925223.87344442,17.72,3.27634494,0.13110383,13.49,1.55,2.78,0.11,124980352.0,-877338.0,13.11,3.48,-0.53,134.38,-1.05,-1.05,-39.14,-6.68,,0.90345616,0.14511366,0.13110383,0.13489849,10300128256.0,1.05144318,0.03832168,0.53948166,0.11091215,0.20745189,0.50611237,1.30910358,0.51288385,1.05289835
000016.XSHE,000016.XSHE,37.9251,18.8971,1.7931,11.1755,1.0236,11.1457,2.94,1.44243508,3.27,19.14,95.95,12.42,3.02,102.81,0.98889906,101.06,18.34,18.34,736.01,695.43,198.79,220.65,0.2985,65194701444.8594,138099552.0,3406201856.0,111497608.0,,3935185920.0,3406201856.0,121844475.0,3268102144.0,-985966.38001287,-1.1,7.0256609,0.03978033,3.27,1.24,3.02,0.0892,110259880.0,-2599725.5,3.98,-0.37,-1.94,-27.08,33.93,33.93,277.82,713.72,,1.00873345,0.03943592,0.03978033,0.03273371,9279511552.0,0.03838677,-0.00699674,1.45646067,0.36706693,2.63602058,0.44019667,,0.57592747,1.3580872
000021.XSHE,000021.XSHE,36.4121,15.262,0.6592,9.464,1.0866,-8.2348,2.32,0.46783096,2.06,2.56,98.15,0.03,0.81,78.45,0.9914315999999999,17.68,21.21,21.21,14.82,10.31,22.64,22.64,0.2435,9542699368.144001,68970304.0,3727617024.0,76702312.0,,3351034112.0,3727617024.0,80438678.0,3658646784.0,3494485.4567577005,3.41,1.94006526,0.02336991,2.06,1.63,2.3,0.0872,76045096.0,18143786.0,2.34,-0.2,20.64,184.49,13.72,13.72,24.48,10.31,,0.99088344,0.02358493,0.02336991,0.02057677,4918751744.0,4.07269481,0.08116358,2.14353696,0.75783801,4.0675306,1.14761794,,0.31872263,0.46783096
000024.XSHE,000024.XSHE,225.3098,84.8087,1.1497,21.1278,1.6105,118.9361,2.09,2.44141974,35.28,32.09,95.23,12.46,7.84,12.28,1.0396873,395.42,-3.24,-3.24,125.46,148.5,-11.51,-6.51,5.8894,14885147325.8188,22140536.0,463856256.0,163652544.0,,9725138944.0,463856256.0,190407874.0,441715744.0,1699152.37317217,82.53,0.49989885,0.37715032,35.28,0.57,2.09,0.1508,170147472.0,152802992.0,37.71,2.17,84.73,1729.12,-47.53,-47.53,-27.45,170.26,,0.97004484,0.38879679,0.37715032,0.35280875,29776318464.0,0.07336007,0.01909293,1.85378567,0.01557803,1.25037473,0.01786068,16.51692422,0.67339351,2.06178849
000027.XSHE,000027.XSHE,179.0629,48.6708,0.4506,16.3409,1.6118,-10.9194,3.7,1.30494724,14.69,20.17,86.42,0.22,1.83,81.44,0.54078045,107.54,9.83,9.83,-51.58,-23.64,85.68,79.2,1.6484,63994653349.2627,430826720.0,3172764160.0,466111616.0,,13412092928.0,3172764160.0,657448096.0,2741937408.0,3790222.70051281,21.39,2.29291483,0.10693977,14.69,1.66,2.31,0.18,252064048.0,-91532072.0,10.69,4.05,-17.3,157.53,16.9,16.72,54.7,-19.44,,0.64141127,0.16672574,0.10693977,0.14691026,27909738496.0,0.28413686,0.04681368,0.88182799,0.11367947,0.31138613,0.40478035,2.00868471,0.5194476,1.08093842
000028.XSHE,000028.XSHE,47.2853,24.4975,0.9009999999999999,33.1526,7.8155,28.7752,7.56,5.01185684,2.12,8.93,97.88,3.72,2.34,82.34,0.84808123,95.36,18.0,18.0,-20.33,-0.02,10.48,13.82,0.6008,19553713904.7129,46376160.0,2189665536.0,46327048.0,,646255680.0,2189665536.0,68702718.0,2143289472.0,1367127.67705464,2.95,5.31563066,0.02316647,2.12,1.3,6.74,0.153,39289100.0,4350660.5,2.32,0.57,7.72,139.39,6.61,6.61,10.91,2.04,,0.90067821,0.02572114,0.02316647,0.02115713,3678531328.0,0.95468568,0.02131899,1.07497265,0.59525537,6.43446078,0.70075504,0.04398976,0.82431695,4.69206818
000029.XSHE,000029.XSHE,26.3032,8.3191,0.7297,64.133,2.1724,-26.3796,0.25,0.86973699,2.08,28.79,94.78,1.96,11.06,105.32,1.08503141,91.66,-45.51,-45.51,-64.01,-36.7,-73.84,-74.1,3.2328,4263543019.7415,7731204.5,148091104.0,3082078.75,,1203905920.0,148091104.0,9273700.875,140359904.0,-2468876.96449921,-43.85,1.88906965,0.05176802,2.08,0.14,0.28,0.003,3344152.25,-64821.7188,5.18,1.31,-0.88,-839.96,0.88,0.88,-51.51,-41.02,,1.0444120000000001,0.04956666,0.05176802,0.02081205,2256953856.0,-0.18771821,-0.061667999999999994,1.92213173,0.06561548,2.06981426,0.1085231,3.17624852,0.46657929,0.87469288
000031.XSHE,000031.XSHE,87.0591,49.678000000000004,1.1047,29.9018,2.6533,8.2024,0.0,1.84941417,-6.77,47.35,124.45,8.86,38.73,615.91,-0.00534882,149.1,1.8,1.8,-118.17,-185.23,-108.93,-99.81,7.8260000000000005,4111725377.8975,-21229452.0,86836864.0,-5881826.0,,3485687552.0,86836864.0,11680228.0,108066312.0,-29738266.35687183,-2981.4399,0.43037078,-0.02298241,-6.77,-0.07,0.0,0.0001,31460.8496,19233730.0,-2.3,17.42,-558.01,12195.2598,-61.51,-61.51,-102.79,-98.14,,0.57899836,-0.039693400000000004,-0.02298241,-0.06773421,9553913856.0,-1.38366929,-0.42664637,1.83098016,0.00908914,0.3288474,0.01129624,13.99724604,0.63515604,1.74089787
000032.XSHE,000032.XSHE,11.9227,7.6223,2.7559,9.5863,1.5485,-7.6622,0.68,0.86057412,1.86,14.06,97.56,1.33,6.63,105.92,0.69329793,99.47,-4.24,-4.24,-35.47,-44.27,-16.36,-31.15,0.5543,5978646918.910999,10377743.0,425223808.0,7928011.5,,810960768.0,425223808.0,21680338.25,414846080.0,-353289.31578725,-0.99,4.05730051,0.02380707,1.86,0.53,0.71,0.0226,5496474.0,-254408.5938,2.38,2.79,-2.6,-40.59,4.44,4.44,-24.36,-55.64,,1.03319695,0.02304214,0.02380707,0.01864433,1473552896.0,0.46987318,-0.0063571,1.60266005,0.28857044,3.70122669,0.40686953,,0.44965611,0.81704577
