code,code,MC,CMC,TR,PE,PB,PR,ROE,DER,NPTTR,GPM,ETTR,OETTR,GETTR,OPTP,APTP,GSASTR,ITRYOY,IRYOY,IOPYOY,INPYOY,INPA,INPTSA,PS,GP,OP,OR,NP,EV,TOE,TOR,EBIT,TOC,NOCF/MC,OTR,GPOA,OPM,NPM,ROA,INC,EPS,AP,VCP,OPTTR,FETTR,IPTP,OTOP,ITRA,IRA,IOPA,INPTSYOY,ROIC,OPTT,TP/TOR,OP/TOR,NP/TOR,TA,FCFF/TNCL,NOCF/TL,TCA/TCL,TOR/TA,TOR/FA,TOR/TCA,LTL/OC,TL/TA,TL/TOE
000001.XSHE,000001.XSHE,821.2731,497.789,0.4535,10.2885,1.2215,3.2937,6.29,21.33298807,36.83,,,,36.98,114.18,0.99720422,,43.38,43.38,65.22,60.11,-3.02,-3.02,3.7905,,3421774080.0,6325552128.0,2329547008.0,,38152396800.0,6325552128.0,,3335614976.0,12453043.77014,161.68,,0.47267603,36.83,0.28,6.27,0.6684,2323034112.0,298840992.0,47.27,,9.97,298.89,8.78,8.78,-2.29,60.11,,0.9977275,0.47375264,0.47267603,0.36827568,852056997888.0,,0.01256578,,0.00742386,2.68109463,,,0.95522322,21.33298807
000002.XSHE,000002.XSHE,767.4657,674.1688,0.22,10.3037,1.661,3.4810000000000003,3.86,4.39681522,17.16,42.39,77.35,4.69,2.56,98.03,0.85367334,212.04,29.77,29.77,7.48,3.91,73.33,47.1,1.4229,509467706026.3594,2722729472.0,12018582528.0,2062552832.0,,57807482880.0,12018582528.0,2819788580.0,9295853568.0,7558719.3086112,48.27,1.95228071,0.23039184,17.16,0.83,3.84,0.1612,1760746368.0,46253680.0,23.04,0.35,1.67,213.06,50.79,50.79,67.93,5.15,,0.99698609,0.23108831,0.23039184,0.17161365,260960272384.0,0.2882305,0.02855515,1.44715462,0.04605522,9.77093077,0.04811844,3.45723816,0.77848172,3.51429939
000006.XSHE,000006.XSHE,49.7471,48.6828,0.1675,9.6881,1.949,-23.3789,3.09,2.05719087,13.99,44.04,81.1,4.43,1.62,91.46,0.98304292,174.97,15.71,15.71,52.33,31.13,48.0,48.43,1.8929,25055073844.3784,107526728.0,568916288.0,79609952.0,,2645169152.0,568916288.0,128015234.0,461389568.0,9519763.6062776,83.24,3.17307964,0.20680928,13.99,1.0,3.1,0.0791,78260000.0,10130441.0,20.68,1.84,8.62,440.43,13.83,13.83,65.01,28.59,,1.00078493,0.20664708,0.20680928,0.13993263,7896137728.0,0.37507332,0.0901892,1.72486794,0.07204994,80.61136036,0.08216614,3.70646934,0.66500468,1.98511637
000009.XSHE,000009.XSHE,156.4136,154.7914,0.6692,44.898999999999994,5.9365,-29.7315,4.32,2.43355713,12.38,38.05,86.4,8.64,9.65,80.45,0.53041509,75.9,55.09,55.09,12.6,1.55,-3.92,9.67,4.5889,44071941881.1147,157528240.0,1158263936.0,143398800.0,,3928965888.0,1158263936.0,222889614.0,1000735616.0,-114147.69214032,-1.54,4.26191264,0.16587167,12.38,1.41,2.9,0.1039,76060888.0,34594928.0,16.59,2.34,17.67,-11.33,75.65,75.65,10.03,1.13,,0.98117274,0.1690545,0.16587167,0.12380494,10340883456.0,0.03763084,-0.00278454,2.4856325,0.11200822,1.3506624,0.15191426,4.57084779,0.62005508,1.63196055
000012.XSHE,000012.XSHE,245.9867,152.8451,2.1202,14.8462,3.7762,66.46600000000001,6.34,1.09624285,19.97,34.27,76.77,2.99,5.99,96.31,0.86734136,103.53,26.79,26.79,30.2,26.86,3.84,1.69,2.8025,80307465886.792,544476928.0,2343375104.0,468053408.0,,6942149632.0,2343375104.0,595130984.0,1798898176.0,2173029.66505171,22.81,5.70233811,0.23511972,19.97,3.38,6.1,0.2034,405962080.0,,23.51,1.27,,98.17,11.85,11.85,6.77,25.43,,0.97464144,0.24123715,0.23511972,0.19973474,14083252224.0,0.35521840000000005,0.07485348,0.68379468,0.16639446,0.26289650000000003,0.92975482,0.76213419,0.50706346,1.0286587
000016.XSHE,000016.XSHE,44.7878,22.3167,1.9766,-27.6569,1.1845,15.9206,-3.07,3.50773952,-3.28,14.36,104.83,13.56,3.68,159.05,1.12998182,131.21,-4.02,-4.02,-3656.6499,-658.28,-53.39,-53.7,0.2793,50627140564.9526,-170187824.0,3525566976.0,-115546192.0,,4008673280.0,3525566976.0,-48004371.0,3695754752.0,-3070121.07104927,-3.9,2.93112938,-0.04652894,-3.28,-0.68,-3.39,-0.0981,-130565096.0,6146917.5,-4.65,1.67,-5.74,80.8,5.57,5.57,-82.31,-874.05,,1.53302864,-0.03035099,-0.04652894,-0.03277379,17272229888.0,0.11677279,-0.01036705,1.17954332,0.20411765,2.32203406,0.23871799,0.20204185,0.76791229,3.30871505
000021.XSHE,000021.XSHE,81.2675,81.1823,0.2364,26.1253,2.0339,-50.6896,1.55,0.81079457,1.36,2.89,98.61,0.43,1.74,85.79,1.04678909,102.78,-10.5,-10.5,-39.75,-44.07,66.57,47.18,0.40700000000000003,12942493607.7198,62191776.0,4478371328.0,60717060.0,,4356548608.0,4478371328.0,60210333.0,4416179712.0,759060.96053303,1.38,1.70380805,0.01617308,1.36,0.83,1.55,0.0482,63557956.0,10237270.0,1.62,-0.27,14.12,99.19,-10.15,-10.15,59.34,-39.16,,0.99906512,0.01618821,0.01617308,0.01355784,7596215808.0,3.88574595,0.01904115,1.57701284,0.58955294,3.32716278,0.88691656,,0.42648432,0.74363154
000024.XSHE,000024.XSHE,272.3639,108.5153,0.4869,10.2045,1.3507,42.7866,3.11,2.37961179,20.97,56.82,70.79,2.88,1.91,100.09,0.67160375,148.28,68.26,68.26,137.07,135.66,-26.95,-32.09,1.6339,248915832805.8125,1279778560.0,4380778496.0,918510464.0,,23690860544.0,4380778496.0,1324088944.0,3100999936.0,1041056.7653909001,6.47,3.4728299,0.29216027,20.97,1.34,3.11,0.3587,616875072.0,110789.0,29.22,1.04,0.01,22.16,-16.69,-16.69,-21.83,63.51,,1.00101211,0.29186487,0.29216027,0.20966832,71675215872.0,0.03365018,0.00590914,1.84296544,0.06111985,17.12062534,0.06696551,6.50469026,0.66946925,2.02543733
000027.XSHE,000027.XSHE,168.0944,168.0944,0.1759,13.8752,1.1823,10.0784,2.91,1.11381438,12.92,16.3,89.98,0.32,2.55,61.36,0.82660635,109.35,13.06,13.06,-10.53,-8.28,40.3,46.68,1.2961,59766690296.9541,367533824.0,3666668288.0,473598336.0,,16926157824.0,3666668288.0,681611928.0,3299134464.0,2555295.69302325,11.71,1.82430269,0.11375504,12.92,1.51,2.77,0.1558,391479392.0,49568152.0,11.38,2.25,8.27,116.87,23.26,23.26,26.02,-9.06,,0.69629883,0.16337100000000002,0.11375504,0.12916313,32761389056.0,0.17571935,0.02712502,1.11791592,0.11192042,0.26513161,0.34743109,1.14592591,0.48335042,0.93554789
000028.XSHE,000028.XSHE,68.5796,55.5157,0.1473,22.3484,5.7885,23.0493,6.7,4.81249595,2.15,9.06,97.72,3.33,2.26,81.87,0.85406081,97.8,13.24,13.24,18.42,37.09,-11.46,-10.75,0.4891,33237100634.4265,83699160.0,3668553984.0,78766944.0,,1266422912.0,3668553984.0,137605144.0,3584854784.0,6191697.58420179,11.57,4.76991511,0.02459716,2.15,1.17,5.79,0.2703,67271760.0,6536856.0,2.46,0.96,6.39,507.32,4.02,4.02,-19.92,38.4,,0.88259498,0.02786914,0.02459716,0.02147084,6968069632.0,2.38528727,0.07447394,1.06658907,0.52648067,7.53255078,0.62383339,0.02363242,0.81825343,4.50216653
000029.XSHE,000029.XSHE,39.4547,34.7747,0.218,46.443999999999996,2.6417,45.547,2.8,1.31779987,13.65,32.22,83.4,0.75,5.79,97.9,0.97814424,82.47,-24.18,-24.18,-29.86,-29.76,78.75,79.41,3.7357,9729820713.5889,50122720.0,301980768.0,41221348.0,,1366012160.0,301980768.0,53210695.25,251858064.0,966779.40893333,12.63,2.91819639,0.16620751,13.65,1.23,2.74,0.0408,40320424.0,68751.9219,16.62,0.67,0.13,76.1,19.86,19.86,58.41,-29.64,,0.98032087,0.16954399,0.16620751,0.13650322,3334189824.0,0.03762825,0.01938036,2.82004247,0.09057096,4.81351952,0.11339508,4.95106265,0.59030162,1.44082002
000031.XSHE,000031.XSHE,82.8875,82.8868,0.1312,16.6699,1.8148,235.8089,1.2,3.2860635,11.66,40.23,86.93,4.99,4.09,79.84,0.36640592,83.43,265.9,265.9,273.1,308.1,63.41,0.94,2.7181,49042962184.9966,159353536.0,1219064448.0,142186720.0,10648541067.3875,6586304000.0,1219064448.0,265038392.0,1059710912.0,-8355169.32586884,-56.81,2.27101632,0.16301133,11.66,0.66,1.14,0.0303,52098056.0,39367788.0,16.3,5.37,19.72,-434.59,213.91,213.91,39.32,42.61,0.01610619,0.99563798,0.16372550000000002,0.16301133,0.11663593,21595160576.0,-0.12717223,-0.04614203,1.89450499,0.05645082,5.08048246,0.06677761,5.23831913,0.69501021,2.27879811
000039.XSHE,000039.XSHE,423.0547,195.6528,1.0105,8.6392,2.3317,39.1196,8.09,2.48071329,7.69,18.84,89.88,2.25,4.74,97.84,0.98834826,90.65,44.25,44.25,176.48,124.5,15.04,6.71,0.6313,365900241238.0391,1966352000.0,19421456384.0,1494365952.0,22995758031.0547,21154170880.0,19421456384.0,2220834976.0,17455104000.0,4343431.34893169,9.46,5.53020795,0.103197,7.69,2.3,8.25,0.5444,1476953984.0,37884000.0,10.32,1.09,1.88,93.45,13.86,13.86,16.15,159.66,0.05004562,0.99726134,0.10348039999999999,0.103197,0.07694407,66163920896.0,0.24553379999999997,0.04082469,1.21921729,0.29353545,1.93451761,0.45824603,0.33113211,0.68027637,2.12770107
000042.XSHE,000042.XSHE,37.3323,37.3162,0.1619,8.2969,1.5423,-78.7329,0.73,1.83643641,9.38,54.43,91.15,8.14,14.84,116.05,0.97544781,265.02,-47.89,-47.89,-80.29,-59.03,-88.0,-88.0,2.2081,10519556397.8606,17099508.0,193267616.0,18119358.0,,2421603328.0,193267616.0,26199209.5,176168112.0,2769267.49132626,53.49,1.53195611,0.07400527,9.38,0.27,0.71,0.0757,17674488.0,-2796685.0,7.4,5.93,-18.98,604.6,-71.89,-71.89,-93.04,-58.98,,0.97071503,0.0762379,0.07400527,0.09375269,6866747904.0,0.07728559,0.02325754,1.85901589,0.02814544,1.95413001,0.03339437,14.69722521,0.64734349,1.83562044
