code,code,MC,CMC,TR,PE,PB,PR,ROE,DER,NPTTR,GPM,ETTR,OETTR,GETTR,OPTP,APTP,GSASTR,ITRYOY,IRYOY,IOPYOY,INPYOY,INPA,INPTSA,PS,GP,OP,OR,NP,EV,TOE,TOR,EBIT,TOC,NOCF/MC,OTR,GPOA,OPM,NPM,ROA,INC,EPS,AP,VCP,OPTTR,FETTR,IPTP,OTOP,ITRA,IRA,IOPA,INPTSYOY,ROIC,OPTT,TP/TOR,OP/TOR,NP/TOR,TA,FCFF/TNCL,NOCF/TL,TCA/TCL,TOR/TA,TOR/FA,TOR/TCA,LTL/OC,TL/TA,TL/TOE
000001.XSHE,000001.XSHE,1701.5878,1701.5715,0.4447,7.2193,0.8364,2.4032,2.9611,13.94496999,23.5317,,69.3713,,30.3647,92.3894,0.9939348,,1.082,1.082,4.1495,6.1313,63.4044,63.4044,1.604,,7914999808.0,28025999360.0,6594999808.0,,223391006720.0,28025999360.0,,19441999872.0,24354900.55925851,147.8698,,0.30628703,23.5317,0.2002,2.9431,0.3841,6554999808.0,611000000.0,30.6287,,7.132000000000001,523.5881,7.9875,7.9875,64.35,6.1313,,1.00198435,0.30568045,0.30628703,0.2353172,3338571874304.0,,0.01330324,,0.00839461,3.55976116,,,0.93308786,13.94496999
000002.XSHE,000002.XSHE,2976.1555,2619.2097,0.4049,10.5346,2.1854,868.9744,0.6657,7.55535483,5.7728,34.172,89.22200000000001,4.1399,7.196000000000001,110.772,0.46412828,261.8162,65.8251,65.8251,90.509,60.4339,-92.053,-94.7238,1.1665,1053372955362.8906,3322387456.0,30825615360.0,1779485824.0,,195337404416.0,30825615360.0,4039344768.0,27503226880.0,-9325336.68354294,-90.0344,0.86041269,0.09638297,5.7728,0.1489,0.6144,0.0811,825909696.0,-351419904.0,9.6383,3.3739999999999997,-11.7167,-835.3527,-75.4957,-75.4957,-90.1376,28.6832,,0.99058529,0.09729901,0.09638297,0.0577275,1224264777728.0,0.15241008,-0.02697338,1.21041019,0.02517888,3.47608908,0.02890854,5.54696739,0.84044515,5.26743658
000006.XSHE,000006.XSHE,83.5647,83.4578,1.1818,8.4581,1.4897,-3.3385,5.0116,0.87785038,59.0586,22.965,90.6279,1.2647,5.3364,15.2187,0.99794463,34.2079,-58.4677,-58.4677,95.4584,154.4235,-38.6413,-38.6478,3.6706,11139376518.3341,45459976.0,485058848.0,286468992.0,,5993827840.0,485058848.0,321982747.0,439598880.0,-1792489.75825126,-30.8806,1.00059534,0.6151791999999999,59.0586,2.3604,5.0059,0.212,285880192.0,252938144.0,61.5179,4.7975,84.6762,-329.4961,-24.232,-24.232,-39.3163,175.5738,,0.99894898,0.61582644,0.6151791999999999,0.59058606,11132748800.0,-0.12326474,-0.02914792,2.12704297,0.04357045,177.11411785,0.05815653,3.25260338,0.46160396,0.8573688
000009.XSHE,000009.XSHE,104.2432,102.8134,0.6485,77.237,2.0799,9.5254,0.7039,3.48339214,3.8945,39.263000000000005,90.1157,8.8363,10.5558,186.5911,1.29770953,89.2036,59.5471,59.543,13.2712,-10.18,267.2741,174.5288,1.3314,79343922777.0703,200992400.0,2020831872.0,79193032.0,8755161192.2432,10014508032.0,2033456768.0,223287406.0,1832464384.0,966609.67683554,4.9862,2.8880738,0.04913865,3.9188,0.2902,2.053,0.0164,102769552.0,-115391736.0,4.8834,5.6834,-107.1238,50.1325,-6.1868,-6.0251,260.4889,5.2629,0.01012417,0.92185958,0.05297289,0.04883357,0.03894503,27472955392.0,0.06809334,0.00577156,1.63622244,0.07401667,0.55779771,0.10963099,0.68014009,0.63547762,1.74331563
000012.XSHE,000012.XSHE,141.0996,85.7341,0.5189,17.3205,1.6523,8.6284,1.8617,1.22904146,6.0478,24.5775,93.1666,3.0326,9.6206,95.7908,0.96179336,98.3371,15.0844,15.0844,1.7252,-9.7687,48.8803,39.3487,1.2571,64625846475.0977,179681424.0,2629472000.0,159024512.0,,8984326144.0,2629472000.0,279723976.0,2449790464.0,426816.98963924,2.2903,3.29181057,0.07082707,6.0478,0.812,1.7866,0.0642,152948720.0,,7.0827,3.5044,,33.5169,-14.8623,-14.8623,2.8107,-6.3176,,0.99286104,0.07133634,0.07082707,0.06047774,19632310272.0,0.05742819999999999,0.00565588,0.69361248,0.13393594,0.22604324,0.50642956,0.80834503,0.54237041,1.18517337
000021.XSHE,000021.XSHE,100.3399,100.2132,0.7994,19.6741,1.7371,-20.1083,1.4595,1.60406691,2.2772,4.7067,99.1386,0.2299,3.0887,29.968000000000004,0.03477687,111.1458,15.8332,15.8332,20.6244,-25.1834,6.8463,18.1676,0.6799,18841290907.3431,34480664.0,4003078912.0,91157008.0,,5927691776.0,4003078912.0,118172001.0,3968598272.0,437761.3416507,1.0973,1.23053956,0.02788718,2.2772,0.5713,0.0542,0.0581,3170155.5,59861148.0,2.7887,0.0778,52.0268,127.39,14.8915,14.8915,-22.1527,-26.8096,,0.97024341,0.02874246,0.02788718,0.02277172,15311406080.0,0.68849686,0.00468097,1.09313628,0.26144424,1.523241,0.40105829,,0.61285781,1.58303015
000025.XSHE,000025.XSHE,95.6652,87.1697,0.6254,121.9142,9.7681,245.105,1.6577,0.40224727,16.4937,20.6339,95.7297,4.4274,9.4319,25.349,0.88695352,91.5809,13.4966,13.4966,298.5575,318.2387,-43.7996,-38.6798,26.708000000000002,1900380840.7616,3932970.0,92099936.0,15190681.0,,1013306496.0,92099936.0,16414576.4375,88166968.0,-86819.81078312,-9.0181,1.35042011,0.16895323,16.4937,1.081,1.3871,0.0542,13473428.0,11627612.0,16.8953,0.9764,74.9428,-211.1797,-15.4015,-15.4015,-45.2606,258.2114,,1.00291809,0.16846165,0.16895323,0.16493693,1407251584.0,-0.06464311,-0.02108323,1.32439256,0.06544667,0.77722074,0.20419077,0.47793066,0.27993937,0.38877193
000027.XSHE,000027.XSHE,196.2423,196.2423,0.1425,28.1211,0.9448,-10.4514,0.2865,2.54001299,1.6417,19.0632,97.8706,1.1414,3.7794,75.4474,0.88865027,101.3812,42.2192,42.2192,-29.9924,-44.4724,261.2944,211.8074,1.1802,69488481203.3398,77620832.0,3645163520.0,59841836.0,27516016708.2423,24477966336.0,3645163520.0,511823080.0,3567542784.0,2353778.26997244,12.6719,0.89041425,0.02642509,1.6417,0.0771,0.2507,0.0153,53178464.0,9987282.0,2.6425,11.2188,9.7076,595.0862,-28.5277,-28.5277,-31.4883,-45.8661,0.00873809,0.93626617,0.028223900000000003,0.02642509,0.01641678,78040621056.0,0.08998337,0.00862375,0.72339673,0.04670854,0.11641729,0.20723431,6.13028548,0.68634327,2.18819872
000028.XSHE,000028.XSHE,207.1278,148.8867,0.3979,19.2148,2.1664,59.6816,3.0675,1.39371517,3.0501,10.9028,97.1316,5.9169,1.6528,76.8547,0.91095557,93.2053,0.3336,0.3336,4.5204,6.0423,7.777,14.9371,0.5015,111825286712.5898,294202208.0,10256566272.0,312838720.0,,10256776192.0,10256566272.0,405075608.0,9962364928.0,-4174795.73577182,-8.4309,4.70627196,0.03725103,3.0501,1.3571,2.9863,0.6837,284982176.0,82615376.0,3.7251,0.2172,21.5817,-293.91900000000004,2.7207,2.7207,3.2978,7.3991,,0.99807884,0.03732273,0.03725103,0.03050131,23760906240.0,-2.9080284,-0.06403347,1.48749525,0.4316572,18.50797658,0.52149293,0.00345797,0.56833396,1.3166057
000031.XSHE,000031.XSHE,112.8141,112.8136,0.4425,10.640999999999998,1.6571,-10.1801,3.8055,9.94363099,15.5362,48.0431,81.7396,2.4559,4.1938,77.1311,0.70383355,186.2591,27.0619,27.0619,20.9178,49.7916,-42.7023,-38.5805,0.7776,104940516883.0078,398861312.0,2184299520.0,339357120.0,,11926390784.0,2184299520.0,785815168.0,1785438080.0,-19007170.40423352,-98.1677,1.30178316,0.23286264,15.5362,0.4341,3.5286,0.142,238850928.0,109752424.0,23.2863,12.3012,21.2237,-537.5996,-60.5948,-60.5948,-35.2748,80.4601,,0.98360282,0.23674459,0.23286264,0.15536199,80612900864.0,-0.02438881,-0.03121831,1.43466346,0.02709615,4.32710974,0.03125411,14.58396944,0.8520536,5.75920355
