code,code,MC,CMC,TR,PE,PB,PR,ROE,DER,NPTTR,GPM,ETTR,OETTR,GETTR,OPTP,APTP,GSASTR,ITRYOY,IRYOY,IOPYOY,INPYOY,INPA,INPTSA,PS,GP,OP,OR,NP,EV,TOE,TOR,EBIT,TOC,NOCF/MC,OTR,GPOA,OPM,NPM,ROA,INC,EPS,AP,VCP,OPTTR,FETTR,IPTP,OTOP,ITRA,IRA,IOPA,INPTSYOY,ROIC,OPTT,TP/TOR,OP/TOR,NP/TOR,TA,FCFF/TNCL,NOCF/TL,TCA/TCL,TOR/TA,TOR/FA,TOR/TCA,LTL/OC,TL/TA,TL/TOE
000001.XSHE,000001.XSHE,643.3007,492.7882,1.0287,24.2764,4.9462,7.6382,7.27,26.10577162,25.53,,,,41.77,84.25,0.95388941,,36.14,36.14,68.87,76.59,3.56,3.56,5.9524,,833057984.0,3040307968.0,776286016.0,,13006062592.0,3040307968.0,,2094792960.0,-5491461.27307334,-116.19,,0.31099317,25.53,0.22,6.93,0.3385,740491008.0,112457000.0,31.1,,11.37,-424.06,5.7,5.7,-13.62,76.59,,0.95623921,0.32522528,0.31099317,0.25533138,352539344896.0,,-0.01040446,,0.00862402,1.95609018,,,0.96310754,26.10577162
000002.XSHE,000002.XSHE,1757.8593,1504.9803,0.8782,36.2877,6.0039,27.8901,10.57,2.26017754,15.11,38.69,78.95,2.26,3.64,95.87,0.89414083,67.35,126.93,126.93,238.27,233.87,1013.75,1076.1801,4.948,826153203653.8359,4494391808.0,21353146368.0,3226902272.0,,33919522816.0,21353146368.0,4768353056.0,16858754048.0,-2576012.12637081,-21.21,8.25373489,0.21901677,15.11,3.31,10.42,0.426,2885305088.0,182305328.0,21.9,0.38,3.89,-100.75,593.97,593.97,975.08,246.63,,0.99760237,0.21954315,0.21901677,0.15112069,100094468096.0,-0.11248031,-0.06842872,1.95662743,0.21332993,37.12263503,0.22375127,1.24986968,0.66112488,1.95093969
000006.XSHE,000006.XSHE,61.1156,55.7432,0.8159,24.2313,3.552,22.3036,7.97,2.19235659,17.82,61.73,79.41,1.06,6.01,91.59,1.12290777,43.11,192.46,192.46,251.67,203.18,132.85,142.47,5.9681,40864477454.4062,136315312.0,661987328.0,117953552.0,,1796273280.0,661987328.0,231149666.0,525672000.0,-12834062.01493631,-118.49,7.33859802,0.21670967,17.82,2.26,8.6,0.484,132450960.0,7143729.5,21.67,12.44,4.8,-575.4,317.78,317.78,176.84,225.85,,0.96393181,0.22481847,0.21670967,0.17818098,5568431104.0,-0.37013841,-0.2079344,2.65985476,0.1188822,20.64053637,0.14716178,7.99404955,0.67741845,2.09999113
000021.XSHE,000021.XSHE,110.2037,46.0712,1.0027,17.8691,3.2066,96.0048,2.06,0.37552467,2.26,2.22,98.65,0.06,0.88,54.78,0.96820669,98.99,9.87,9.87,-16.41,-17.36,-19.76,-19.76,0.9075,6827426023.3484,41571896.0,3075417088.0,69534384.0,,3436781824.0,3075417088.0,69740400.5,3033845248.0,523985.72338999994,1.88,1.44423106,0.02467065,2.26,1.54,1.99,0.0791,67323656.0,34300640.0,2.47,-0.2,45.2,138.9,11.67,11.67,-15.08,-17.36,,0.99987591,0.02467371,0.02467065,0.02260974,4727377920.0,2.14382026,0.04474301,2.58893315,0.65055452,3.97599151,0.94915488,,0.27300469,0.37552467
000024.XSHE,000024.XSHE,363.2928,136.3915,1.3875,31.3758,4.6466,13.8367,8.76,2.01981265,36.2,58.95,64.93,1.82,4.15,80.09,0.85444897,56.27,40.39,40.39,61.82,76.39,952.63,977.91,8.8357,112882381192.1401,671510272.0,1914883456.0,693220416.0,,9144744960.0,1914883456.0,836101984.0,1243373184.0,-4981147.56886651,-94.5,4.49602293,0.38589884,36.2,3.17,7.65,0.8022,592321472.0,67441040.0,38.59,-0.12,8.04,-269.48,299.44,299.44,852.33,83.48,,0.88136317,0.43784316,0.38589884,0.36201703,25107163136.0,-0.31638095,-0.11336721,1.76410007,0.07626841,6.62240758,0.0883831,4.63777713,0.63577152,1.74552918
000027.XSHE,000027.XSHE,305.2659,82.9731,1.1468,19.9584,2.3758,39.7315,4.66,0.64320082,21.48,26.58,75.81,0.28,1.46,98.29,0.55657164,115.62,-1.91,-1.91,5.82,8.23,4.95,10.79,3.1183,53030156760.4248,482549792.0,1995115008.0,428506432.0,,8290300928.0,1995115008.0,494474575.75,1512565248.0,1884457.27034727,28.83,4.53781561,0.24585936,21.48,3.7,4.66,0.1986,238494528.0,7967918.5,24.59,0.18,1.62,119.21,5.51,5.51,6.19,27.48,,0.99913297,0.24607271,0.24585936,0.21477781,11686274048.0,0.32068608,0.16939492,3.69707393,0.17072294,0.40066136,0.39861608,1.39251637,0.290595,0.40963204
000028.XSHE,000028.XSHE,49.2735,19.0372,0.2781,39.4459,10.1781,99.5574,4.53,4.9337767999999995,1.64,10.8,98.8,5.17,3.12,48.13,0.47100942,165.47,6.56,6.56,25.47,131.66,-36.81,-49.43,0.7164,19229305990.8018,21352802.0,1780491264.0,29279442.0,,517577152.0,1780491264.0,53105935.0,1759138560.0,136123.94490751,0.38,6.6169038,0.01379143,1.64,0.99,2.86,0.0758,13790893.0,3202721.25,1.38,0.49,7.22,31.41,-4.05,-4.05,-61.44,78.53,,0.55354056,0.02491494,0.01379143,0.01644459,2906088192.0,-0.04756458,0.00280815,1.04310073,0.61267627,5.22691389,0.75134488,0.04893382,0.8218989999999999,4.61479215
000029.XSHE,000029.XSHE,62.2171,16.5668,0.6505,279.8862,5.5518,-44.232,0.46,1.17949035,1.79,20.03,92.62,0.9,6.17,192.93,3.26801194,47.26,65.59,65.59,300.05,24.84,-46.96,-44.37,6.8443,5443608729.6516,20050678.0,271772768.0,4869033.0,,1108243072.0,271772768.0,11973231.25,251722096.0,186566.25476095,4.27,2.24011593,0.07837236,1.79,0.19,1.42,0.0051,15912058.0,1248795.375,7.84,0.58,12.02,57.89,235.16,235.16,142.05,33.64,,2.0494308,0.03824104,0.07837236,0.01791582,2430056704.0,0.08919816,0.00878158,1.32027284,0.11183804,3.40670006,0.18264239,0.79399314,0.54394348,1.19271082
000031.XSHE,000031.XSHE,178.3805,101.7712,1.3319999999999999,51.6743,5.4872,17.5009,0.27,0.60536304,8.09,53.02,87.69,6.37,26.8,108.89,1.16460875,349.11,-10.36,-10.36,-58.34,-68.74,-97.31,-97.3,53.1123,4522690871.048,10497018.0,85301600.0,6901325.0,,3508137984.0,85301600.0,13086720.0,74804584.0,-1954750.9585552,-408.77,0.8258994000000001,0.12878869,8.09,0.15,0.32,0.009000000000000001,8037343.5,488862.5,12.88,4.04,5.07,-3321.8,5.35,5.35,-96.33,-63.69,,1.13957142,0.11301502,0.12878869,0.08090499,5476079616.0,-0.55458478,-0.17718487,2.41672637,0.01557713,0.24478479,0.02530838,12.22803966,0.35937048,0.56096464
000032.XSHE,000032.XSHE,18.668,11.9346,0.6652,39.1177,2.947,13.4615,1.89,1.85547344,3.2,11.94,97.25,1.83,5.74,74.38,0.55422452,176.36,2.18,2.18,-6.29,15.2,2.72,-2.36,1.1254,5301826715.4338,12217842.0,444039104.0,14226128.0,,700919040.0,444039104.0,22202041.5,431821248.0,12373946.06079648,52.02,2.82571932,0.03532885,3.2,0.85,1.26,0.0611,7884469.0,3469550.25,3.53,1.3,21.12,1890.65,28.56,28.56,2.57,44.2,,0.95500253,0.03699346,0.03532885,0.03203801,1876275072.0,137.40662155,0.19653348,1.29725883,0.23665992,3.70444645,0.29166234,,0.62643055,1.67687845
